10477;T;1525243307
10483;T;1525243308
10486;T;1525243309
10491;T;1525243310
10496;T;1525243311
10504;T;1525243312
10510;T;1525243313
10513;T;1525243314
10521;T;1525243315
10528;T;1525243316
10530;T;1525243317
10535;T;1525243318
10539;T;1525243319
10555;T;1525243320
10560;T;1525243321
10565;T;1525243322
10569;T;1525243323
10573;T;1525243324
10584;T;1525243325
10593;T;1525243326
10596;T;1525243327
10599;T;1525243328
10605;T;1525243329
10612;T;1525243330
10620;T;1525243331
10630;T;1525243332
10634;T;1525243333
10638;T;1525243334
10645;T;1525243335
10660;T;1525243336
10671;T;1525243337
10681;T;1525243338
10684;T;1525243339
10695;T;1525243340
10700;T;1525243341
10709;T;1525243342
10717;T;1525243343
10726;T;1525243344
10730;T;1525243345
10736;T;1525243346
10747;T;1525243347
10757;T;1525243348
10771;T;1525243349
10776;T;1525243350
10782;T;1525243351
10789;T;1525243352
10795;T;1525243353
10801;T;1525243354
10808;T;1525243355
10811;T;1525243356
10820;T;1525243357
10830;T;1525243358
10837;T;1525243359
10848;T;1525243360
10853;T;1525243361
10855;T;1525243362
10860;T;1525243363
10866;T;1525243364
10870;T;1525243365
10876;T;1525243366
10883;T;1525243367
10889;T;1525243368
10898;T;1525243369
10902;T;1525243370
10911;T;1525243371
10919;T;1525243372
10923;T;1525243373
10928;T;1525243374
10936;T;1525243375
10946;T;1525243376
10954;T;1525243377
10962;T;1525243378
10972;T;1525243379
10977;T;1525243380
10987;T;1525243381
10992;T;1525243383
10997;T;1525243384
11000;T;1525243385
11003;T;1525243386
11005;T;1525243387
11008;T;1525243388
11012;T;1525243389
11014;T;1525243390
11019;T;1525243392
11021;T;1525243393
11025;T;1525243394
11029;T;1525243395
11031;T;1525243397
11033;T;1525243399
11036;T;1525243400
11039;T;1525243401
11041;T;1525243402
11045;T;1525243403
11047;T;1525243404
11052;T;1525243405
11055;T;1525243406
11057;T;1525243407
11059;T;1525243409
11062;T;1525243413
11064;T;1525243414
11067;T;1525243415
11069;T;1525243417
11071;T;1525243418
11075;T;1525243419
11077;T;1525243420
11079;T;1525243421
11081;T;1525243422
11084;T;1525243424
11086;T;1525243425
11089;T;1525243426
11091;T;1525243428
11093;T;1525243429
11100;T;1525243430
11103;T;1525243431
11106;T;1525243432
11108;T;1525243433
11111;T;1525243434
11114;T;1525243435
11116;T;1525243436
11118;T;1525243437
11122;T;1525243440
11124;T;1525243442
11126;T;1525243443
11128;T;1525243444
11130;T;1525243446
11133;T;1525243447
11137;T;1525243448
11140;T;1525243450
11143;T;1525243452
11145;T;1525243454
11147;T;1525243455
11149;T;1525243456
11152;T;1525243457
11156;T;1525243460
11158;T;1525243461
11162;T;1525243462
11165;T;1525243463
11168;T;1525243464
11170;T;1525243465
11172;T;1525243466
11174;T;1525243467
11176;T;1525243468
11178;T;1525243469
11180;T;1525243470
11182;T;1525243471
11185;T;1525243472
11187;T;1525243474
11191;T;1525243476
11193;T;1525243477
11195;T;1525243478
11198;T;1525243480
11200;T;1525243481
11202;T;1525243482
11204;T;1525243483
11207;T;1525243484
11211;T;1525243485
11213;T;1525243486
11217;T;1525243489
11221;T;1525243490
11223;T;1525243492
11225;T;1525243493
11228;T;1525243494
11230;T;1525243495
11233;T;1525243496
11236;T;1525243497
11239;T;1525243500
11241;T;1525243501
11245;T;1525243502
11247;T;1525243503
11252;T;1525243504
11254;T;1525243506
11257;T;1525243507
11261;T;1525243508
11267;T;1525243510
11269;T;1525243512
11274;T;1525243513
11277;T;1525243514
11282;T;1525243515
11285;T;1525243516
11289;T;1525243517
11292;T;1525243519
11294;T;1525243520
11299;T;1525243521
11303;T;1525243522
11307;T;1525243523
11310;T;1525243524
11312;T;1525243525
11315;T;1525243526
11318;T;1525243528
11321;T;1525243529
11325;T;1525243530
11328;T;1525243531
11330;T;1525243532
11332;T;1525243533
11336;T;1525243534
11346;T;1525243535
11353;T;1525243536
11356;T;1525243537
11358;T;1525243538
11362;T;1525243539
11366;T;1525243540
11371;T;1525243541
11375;T;1525243542
11377;T;1525243543
11379;T;1525243544
11384;T;1525243545
11386;T;1525243547
11388;T;1525243548
11391;T;1525243549
11394;T;1525243550
11396;T;1525243551
11399;T;1525243552
11402;T;1525243553
11405;T;1525243554
11410;T;1525243555
11412;T;1525243556
11416;T;1525243557
11418;T;1525243558
11422;T;1525243560
11425;T;1525243561
11428;T;1525243562
11433;T;1525243563
11437;T;1525243564
11444;T;1525243565
11446;T;1525243566
11449;T;1525243567
11453;T;1525243568
11456;T;1525243569
11458;T;1525243570
11461;T;1525243571
11463;T;1525243572
11470;T;1525243573
11472;T;1525243575
11476;T;1525243576
11479;T;1525243577
11483;T;1525243578
11488;T;1525243579
11493;T;1525243582
11495;T;1525243583
11497;T;1525243584
11499;T;1525243585
11502;T;1525243586
11505;T;1525243587
11508;T;1525243589
11513;T;1525243590
11524;T;1525243591
11531;T;1525243592
11534;T;1525243593
11536;T;1525243594
11541;T;1525243595
11545;T;1525243596
11547;T;1525243597
11551;T;1525243599
11553;T;1525243600
11555;T;1525243601
11558;T;1525243602
11561;T;1525243603
11563;T;1525243605
11565;T;1525243607
11567;T;1525243609
11569;T;1525243610
11573;T;1525243611
11577;T;1525243613
11579;T;1525243614
11581;T;1525243615
11584;T;1525243616
11588;T;1525243618
11590;T;1525243619
11592;T;1525243620
11595;T;1525243621
11598;T;1525243622
11601;T;1525243623
11605;T;1525243624
11607;T;1525243625
11611;T;1525243626
11613;T;1525243629
11616;T;1525243630
11618;T;1525243631
11621;T;1525243632
11627;T;1525243634
11629;T;1525243635
11631;T;1525243636
11633;T;1525243638
11635;T;1525243639
11638;T;1525243640
11642;T;1525243641
11645;T;1525243642
11647;T;1525243643
11649;T;1525243645
11654;T;1525243646
11657;T;1525243647
11659;T;1525243648
11665;T;1525243649
11667;T;1525243651
11671;T;1525243652
11674;T;1525243654
11676;T;1525243655
11678;T;1525243656
11683;T;1525243657
11686;T;1525243659
11690;T;1525243660
11692;T;1525243662
11694;T;1525243663
11696;T;1525243664
11700;T;1525243665
11702;T;1525243668
11708;T;1525243669
11711;T;1525243670
11713;T;1525243672
11715;T;1525243673
11718;T;1525243675
11720;T;1525243676
11723;T;1525243677
11728;T;1525243679
11730;T;1525243680
11734;T;1525243681
11737;T;1525243682
11740;T;1525243683
11742;T;1525243684
11749;T;1525243686
11754;T;1525243687
11756;T;1525243688
11758;T;1525243689
11762;T;1525243690
11769;T;1525243691
11771;T;1525243692
11777;T;1525243693
11782;T;1525243694
11786;T;1525243695
11788;T;1525243696
11794;T;1525243697
11797;T;1525243698
11802;T;1525243699
11805;T;1525243700
11807;T;1525243701
11809;T;1525243702
11815;T;1525243703
11821;T;1525243704
11827;T;1525243705
11832;T;1525243707
11835;T;1525243708
11843;T;1525243709
11848;T;1525243710
11854;T;1525243711
11856;T;1525243713
11858;T;1525243714
11863;T;1525243715
11868;T;1525243716
11870;T;1525243717
11873;T;1525243718
11876;T;1525243719
11881;T;1525243720
11884;T;1525243721
11888;T;1525243722
11890;T;1525243723
11892;T;1525243724
11895;T;1525243725
11899;T;1525243726
11903;T;1525243727
11907;T;1525243728
11909;T;1525243729
11914;T;1525243730
11919;T;1525243731
11922;T;1525243732
11927;T;1525243733
11932;T;1525243734
11935;T;1525243735
11938;T;1525243736
11940;T;1525243737
11945;T;1525243738
11953;T;1525243739
11955;T;1525243740
11960;T;1525243741
11965;T;1525243742
11968;T;1525243743
11970;T;1525243744
11972;T;1525243745
11975;T;1525243746
11980;T;1525243747
11982;T;1525243748
11987;T;1525243750
11989;T;1525243751
11994;T;1525243752
11999;T;1525243753
12006;T;1525243754
12009;T;1525243755
12013;T;1525243756
12015;T;1525243757
12019;T;1525243758
12021;T;1525243759
12025;T;1525243760
12029;T;1525243761
12034;T;1525243762
12036;T;1525243763
12038;T;1525243764
12041;T;1525243765
12044;T;1525243766
12048;T;1525243767
12050;T;1525243768
12054;T;1525243770
12056;T;1525243772
12059;T;1525243773
12064;T;1525243776
12066;T;1525243777
12070;T;1525243778
12075;T;1525243779
12079;T;1525243780
12083;T;1525243781
12085;T;1525243782
12088;T;1525243784
12092;T;1525243785
12094;T;1525243786
12097;T;1525243787
12101;T;1525243788
12106;T;1525243790
12110;T;1525243791
12114;T;1525243792
12118;T;1525243793
12121;T;1525243794
12123;T;1525243795
12126;T;1525243796
12132;T;1525243799
12136;T;1525243800
12139;T;1525243801
12143;T;1525243802
12145;T;1525243803
12149;T;1525243805
12151;T;1525243806
12155;T;1525243807
12157;T;1525243808
12160;T;1525243809
12162;T;1525243810
12164;T;1525243811
12169;T;1525243812
12183;T;1525243813
12185;T;1525243814
12188;T;1525243815
12193;T;1525243816
12196;T;1525243817
12199;T;1525243818
12203;T;1525243819
12206;T;1525243820
12210;T;1525243821
12214;T;1525243822
12218;T;1525243823
12223;T;1525243824
12226;T;1525243825
12228;T;1525243826
12231;T;1525243827
12235;T;1525243828
12237;T;1525243830
12240;T;1525243831
12243;T;1525243832
12249;T;1525243833
12253;T;1525243834
12256;T;1525243835
12258;T;1525243836
12261;T;1525243837
12265;T;1525243838
12267;T;1525243839
12270;T;1525243840
12274;T;1525243843
12277;T;1525243845
12280;T;1525243846
12282;T;1525243847
12290;T;1525243849
12292;T;1525243851
12296;T;1525243852
12299;T;1525243853
12301;T;1525243854
12303;T;1525243855
12306;T;1525243856
12320;T;1525243857
12324;T;1525243858
12326;T;1525243859
12328;T;1525243860
12331;T;1525243861
12333;T;1525243862
12337;T;1525243864
12344;T;1525243865
12346;T;1525243866
12350;T;1525243867
12355;T;1525243868
12359;T;1525243869
12362;T;1525243870
12365;T;1525243871
12369;T;1525243872
12373;T;1525243873
12376;T;1525243875
12381;T;1525243876
12383;T;1525243877
12388;T;1525243878
12391;T;1525243879
12393;T;1525243880
12397;T;1525243881
12403;T;1525243882
12405;T;1525243883
12410;T;1525243884
12413;T;1525243885
12415;T;1525243886
12419;T;1525243887
12422;T;1525243888
12424;T;1525243889
12429;T;1525243890
12437;T;1525243891
12441;T;1525243892
12444;T;1525243894
12450;T;1525243895
12456;T;1525243896
12459;T;1525243897
12461;T;1525243898
12463;T;1525243899
12465;T;1525243900
12469;T;1525243901
12476;T;1525243903
12485;T;1525243904
12487;T;1525243905
12489;T;1525243906
12492;T;1525243907
12496;T;1525243908
12499;T;1525243909
12501;T;1525243910
12507;T;1525243911
12514;T;1525243913
12518;T;1525243914
12522;T;1525243915
12529;T;1525243916
12535;T;1525243917
12538;T;1525243918
12542;T;1525243919
12546;T;1525243920
12555;T;1525243921
12558;T;1525243922
12560;T;1525243923
12566;T;1525243924
12571;T;1525243925
12575;T;1525243926
12581;T;1525243928
12584;T;1525243929
12589;T;1525243930
12597;T;1525243931
12603;T;1525243932
12616;T;1525243933
12629;T;1525243934
12634;T;1525243935
12637;T;1525243936
12641;T;1525243937
12647;T;1525243938
12649;T;1525243939
12652;T;1525243940
12659;T;1525243941
12662;T;1525243942
12666;T;1525243943
12668;T;1525243944
12670;T;1525243945
12676;T;1525243946
12681;T;1525243947
12683;T;1525243948
12689;T;1525243949
12692;T;1525243950
12761;T;1525243951
12777;T;1525243952
12780;T;1525243953
12786;T;1525243954
12790;T;1525243955
12793;T;1525243956
12797;T;1525243957
12800;T;1525243958
12804;T;1525243959
12809;T;1525243960
12813;T;1525243961
12816;T;1525243962
12818;T;1525243963
12822;T;1525243964
12825;T;1525243965
12831;T;1525243966
12836;T;1525243967
12838;T;1525243968
12841;T;1525243969
12844;T;1525243970
12848;T;1525243971
12855;T;1525243972
12857;T;1525243973
12859;T;1525243974
12861;T;1525243975
12864;T;1525243976
12871;T;1525243977
12877;T;1525243979
12880;T;1525243980
12894;T;1525243981
12897;T;1525243982
12902;T;1525243984
12906;T;1525243985
12910;T;1525243986
12914;T;1525243987
12918;T;1525243988
12920;T;1525243990
12927;T;1525243991
12930;T;1525243992
12935;T;1525243993
12941;T;1525243994
12945;T;1525243995
12949;T;1525243996
12953;T;1525243998
12984;T;1525243999
13000;T;1525244000
13004;T;1525244001
13009;T;1525244004
13018;T;1525244005
13026;T;1525244006
13032;T;1525244007
13036;T;1525244008
13038;T;1525244009
13048;T;1525244010
13059;T;1525244011
13064;T;1525244012
13072;T;1525244013
13080;T;1525244014
13082;T;1525244015
13086;T;1525244016
13097;T;1525244017
13103;T;1525244018
13114;T;1525244019
13124;T;1525244020
13135;T;1525244021
13138;T;1525244022
13144;T;1525244023
13151;T;1525244024
13158;T;1525244025
13161;T;1525244026
13164;T;1525244027
13173;T;1525244028
13175;T;1525244029
13181;T;1525244030
13184;T;1525244031
13190;T;1525244032
13193;T;1525244033
13198;T;1525244034
13200;T;1525244035
13211;T;1525244036
13215;T;1525244037
13221;T;1525244038
13226;T;1525244039
13230;T;1525244040
13243;T;1525244041
13249;T;1525244042
13255;T;1525244043
13261;T;1525244044
13268;T;1525244045
13275;T;1525244046
13279;T;1525244047
13291;T;1525244048
13297;T;1525244049
13303;T;1525244050
13315;T;1525244051
13319;T;1525244052
13323;T;1525244053
13328;T;1525244054
13337;T;1525244055
13343;T;1525244056
13350;T;1525244057
13358;T;1525244058
13362;T;1525244059
13377;T;1525244060
13384;T;1525244061
13388;T;1525244062
13391;T;1525244063
13396;T;1525244064
13404;T;1525244065
13409;T;1525244066
13418;T;1525244067
13425;T;1525244068
13432;T;1525244069
13440;T;1525244070
13457;T;1525244071
13469;T;1525244072
13503;T;1525244073
13519;T;1525244074
13531;T;1525244075
13537;T;1525244076
13554;T;1525244077
13556;T;1525244078
13566;T;1525244079
13577;T;1525244080
13586;T;1525244081
13592;T;1525244082
13602;T;1525244083
13616;T;1525244084
13619;T;1525244085
13627;T;1525244086
13634;T;1525244087
13642;T;1525244088
13651;T;1525244089
13664;T;1525244090
13700;T;1525244091
13711;T;1525244092
13719;T;1525244093
13726;T;1525244094
13734;T;1525244095
13755;T;1525244096
13777;T;1525244097
13788;T;1525244098
13810;T;1525244099
13933;T;1525244100
13975;T;1525244101
14018;T;1525244102
14040;T;1525244103
14046;T;1525244104
14061;T;1525244105
14082;T;1525244106
14103;T;1525244107
14110;T;1525244108
14122;T;1525244109
14133;T;1525244110
14160;T;1525244111
14172;T;1525244112
14184;T;1525244113
14193;T;1525244114
14207;T;1525244115
14221;T;1525244116
14233;T;1525244117
14238;T;1525244118
14245;T;1525244119
14249;T;1525244120
14254;T;1525244121
14269;T;1525244122
14274;T;1525244123
54115;T;1525244400
57983;T;1525244401
59447;T;1525244402
60596;T;1525244403
61452;T;1525244404
62253;T;1525244405
62783;T;1525244406
63399;T;1525244407
63768;T;1525244408
64329;T;1525244409
64596;T;1525244410
64692;T;1525244411
64879;T;1525244412
65138;T;1525244413
65419;T;1525244414
65623;T;1525244415
65906;T;1525244416
66282;T;1525244417
66612;T;1525244418
66741;T;1525244419
67069;T;1525244420
67264;T;1525244421
67459;T;1525244422
67672;T;1525244423
67931;T;1525244424
68133;T;1525244425
68347;T;1525244426
68535;T;1525244427
68722;T;1525244428
68941;T;1525244429
69400;T;1525244430
69672;T;1525244431
69853;T;1525244432
70087;T;1525244433
70214;T;1525244434
70342;T;1525244435
70443;T;1525244436
70664;T;1525244437
70916;T;1525244438
71172;T;1525244439
71329;T;1525244440
71711;T;1525244441
71962;T;1525244442
72086;T;1525244443
72276;T;1525244444
72426;T;1525244445
72707;T;1525244446
73086;T;1525244447
73315;T;1525244448
73584;T;1525244449
73786;T;1525244450
73899;T;1525244451
74145;T;1525244452
74335;T;1525244453
74418;T;1525244454
74633;T;1525244455
74871;T;1525244456
75038;T;1525244457
75264;T;1525244458
75431;T;1525244459
75659;T;1525244460
75836;T;1525244461
75933;T;1525244462
76115;T;1525244463
76336;T;1525244464
76503;T;1525244465
76706;T;1525244466
77009;T;1525244467
77230;T;1525244468
77401;T;1525244469
77775;T;1525244470
78252;T;1525244471
78518;T;1525244472
78666;T;1525244473
78936;T;1525244474
79102;T;1525244475
79429;T;1525244476
79636;T;1525244477
79833;T;1525244478
80060;T;1525244479
80468;T;1525244480
80867;T;1525244481
81054;T;1525244482
81200;T;1525244483
81388;T;1525244484
81618;T;1525244485
81894;T;1525244486
82139;T;1525244487
82483;T;1525244488
82677;T;1525244489
82860;T;1525244490
83061;T;1525244491
83234;T;1525244492
83365;T;1525244493
83569;T;1525244494
83857;T;1525244495
84019;T;1525244496
84173;T;1525244497
84391;T;1525244498
84524;T;1525244499
84606;T;1525244500
84778;T;1525244501
85116;T;1525244502
85284;T;1525244503
85495;T;1525244504
85810;T;1525244505
86057;T;1525244506
86307;T;1525244507
86531;T;1525244508
86611;T;1525244509
86767;T;1525244510
86922;T;1525244511
87358;T;1525244512
87649;T;1525244513
87937;T;1525244514
88159;T;1525244515
88301;T;1525244516
88520;T;1525244517
88822;T;1525244518
89023;T;1525244519
89205;T;1525244520
89461;T;1525244521
89701;T;1525244522
89931;T;1525244523
90233;T;1525244524
90595;T;1525244525
90871;T;1525244526
91005;T;1525244527
91151;T;1525244528
91394;T;1525244529
91588;T;1525244530
91733;T;1525244531
92019;T;1525244532
92273;T;1525244533
92662;T;1525244534
92895;T;1525244535
93036;T;1525244536
93309;T;1525244537
93530;T;1525244538
93742;T;1525244539
94026;T;1525244540
94158;T;1525244541
94337;T;1525244542
94477;T;1525244543
94767;T;1525244544
94991;T;1525244545
95151;T;1525244546
95251;T;1525244547
95335;T;1525244548
95439;T;1525244549
95535;T;1525244550
95598;T;1525244551
95747;T;1525244552
95850;T;1525244553
95998;T;1525244554
96110;T;1525244555
96241;T;1525244556
96415;T;1525244557
96566;T;1525244558
96673;T;1525244559
96803;T;1525244560
96973;T;1525244561
97115;T;1525244562
97332;T;1525244563
97568;T;1525244564
97739;T;1525244565
97828;T;1525244566
97974;T;1525244567
98089;T;1525244568
98189;T;1525244569
98271;T;1525244570
98444;T;1525244571
98568;T;1525244572
98661;T;1525244573
98846;T;1525244574
98957;T;1525244575
99118;T;1525244576
99195;T;1525244577
99281;T;1525244578
99408;T;1525244579
99533;T;1525244580
99765;T;1525244581
99943;T;1525244582
100044;T;1525244583
100141;T;1525244584
100204;T;1525244585
100280;T;1525244586
100382;T;1525244587
100470;T;1525244588
100600;T;1525244589
100739;T;1525244590
100806;T;1525244591
100916;T;1525244592
101014;T;1525244593
101086;T;1525244594
101184;T;1525244595
101316;T;1525244596
101404;T;1525244597
101493;T;1525244598
101601;T;1525244599
101779;T;1525244600
101904;T;1525244601
102094;T;1525244602
102219;T;1525244603
102304;T;1525244604
102462;T;1525244605
102668;T;1525244606
102767;T;1525244607
102881;T;1525244608
102979;T;1525244609
103159;T;1525244610
103403;T;1525244611
103591;T;1525244612
103755;T;1525244613
103979;T;1525244614
104144;T;1525244615
104279;T;1525244616
104457;T;1525244617
104574;T;1525244618
104705;T;1525244619
104795;T;1525244620
104922;T;1525244621
105071;T;1525244622
105222;T;1525244623
105367;T;1525244624
105475;T;1525244625
105884;T;1525244626
106072;T;1525244627
106231;T;1525244628
106370;T;1525244629
106535;T;1525244630
106712;T;1525244631
106793;T;1525244632
106925;T;1525244633
107129;T;1525244634
107351;T;1525244635
107521;T;1525244636
107670;T;1525244637
107811;T;1525244638
107919;T;1525244639
108106;T;1525244640
108484;T;1525244641
108775;T;1525244642
108943;T;1525244643
109052;T;1525244644
109192;T;1525244645
109413;T;1525244646
109608;T;1525244647
109744;T;1525244648
109889;T;1525244649
110064;T;1525244650
110181;T;1525244651
110499;T;1525244652
110683;T;1525244653
110832;T;1525244654
111013;T;1525244655
111199;T;1525244656
111504;T;1525244657
111691;T;1525244658
112031;T;1525244659
112261;T;1525244660
112441;T;1525244661
112556;T;1525244662
112774;T;1525244663
112933;T;1525244664
113184;T;1525244665
113497;T;1525244666
113632;T;1525244667
113783;T;1525244668
113935;T;1525244669
114225;T;1525244670
114431;T;1525244671
114546;T;1525244672
114718;T;1525244673
114933;T;1525244674
115021;T;1525244675
115156;T;1525244676
115307;T;1525244677
115643;T;1525244678
115884;T;1525244679
116065;T;1525244680
116177;T;1525244681
116331;T;1525244682
116512;T;1525244683
116891;T;1525244684
117290;T;1525244685
117384;T;1525244686
117653;T;1525244687
117850;T;1525244688
118074;T;1525244689
118226;T;1525244690
118395;T;1525244691
118479;T;1525244692
118631;T;1525244693
118750;T;1525244694
118868;T;1525244695
118997;T;1525244696
119273;T;1525244697
119429;T;1525244698
119527;T;1525244699
119633;T;1525244700
119822;T;1525244701
120035;T;1525244702
120204;T;1525244703
120345;T;1525244704
120491;T;1525244705
120621;T;1525244706
120837;T;1525244707
121061;T;1525244708
121320;T;1525244709
121553;T;1525244710
121761;T;1525244711
121903;T;1525244712
122057;T;1525244713
122239;T;1525244714
122382;T;1525244715
122599;T;1525244716
122726;T;1525244717
122842;T;1525244718
122958;T;1525244719
123182;T;1525244720
123448;T;1525244721
123586;T;1525244722
123757;T;1525244723
123936;T;1525244724
124125;T;1525244725
124339;T;1525244726
124526;T;1525244727
124685;T;1525244728
124995;T;1525244729
125288;T;1525244730
125483;T;1525244731
125592;T;1525244732
125730;T;1525244733
125971;T;1525244734
126163;T;1525244735
126349;T;1525244736
126697;T;1525244737
126841;T;1525244738
127059;T;1525244739
127448;T;1525244740
127681;T;1525244741
128027;T;1525244742
128212;T;1525244743
128315;T;1525244744
128486;T;1525244745
128632;T;1525244746
128857;T;1525244747
128971;T;1525244748
129101;T;1525244749
129261;T;1525244750
129406;T;1525244751
129598;T;1525244752
129761;T;1525244753
129979;T;1525244754
130062;T;1525244755
130190;T;1525244756
130305;T;1525244757
130384;T;1525244758
130485;T;1525244759
130575;T;1525244760
130743;T;1525244761
130905;T;1525244762
131059;T;1525244763
131170;T;1525244764
131331;T;1525244765
131504;T;1525244766
131668;T;1525244767
131922;T;1525244768
132058;T;1525244769
132164;T;1525244770
132332;T;1525244771
132484;T;1525244772
132721;T;1525244773
132921;T;1525244774
133103;T;1525244775
133399;T;1525244776
133609;T;1525244777
133859;T;1525244778
134067;T;1525244779
134225;T;1525244780
134352;T;1525244781
134466;T;1525244782
134575;T;1525244783
135071;T;1525244784
135423;T;1525244785
135530;T;1525244786
135894;T;1525244787
136067;T;1525244788
136271;T;1525244789
136368;T;1525244790
136547;T;1525244791
136653;T;1525244792
136754;T;1525244793
136849;T;1525244794
136947;T;1525244795
137046;T;1525244796
137240;T;1525244797
137327;T;1525244798
137581;T;1525244799
137841;T;1525244800
138175;T;1525244801
138311;T;1525244802
138493;T;1525244803
138589;T;1525244804
138865;T;1525244805
139146;T;1525244806
139353;T;1525244807
139513;T;1525244808
139623;T;1525244809
139706;T;1525244810
139803;T;1525244811
139922;T;1525244812
140012;T;1525244813
140147;T;1525244814
140272;T;1525244815
140404;T;1525244816
140567;T;1525244817
140792;T;1525244818
140956;T;1525244819
141121;T;1525244820
141369;T;1525244821
141552;T;1525244822
141813;T;1525244823
142034;T;1525244824
142214;T;1525244825
142392;T;1525244826
142587;T;1525244827
142971;T;1525244828
143054;T;1525244829
143166;T;1525244830
143237;T;1525244831
143368;T;1525244832
143536;T;1525244833
143628;T;1525244834
143756;T;1525244835
143859;T;1525244836
144001;T;1525244837
144112;T;1525244838
144337;T;1525244839
144483;T;1525244840
144718;T;1525244841
144897;T;1525244842
145017;T;1525244843
145373;T;1525244844
145517;T;1525244845
145666;T;1525244846
145799;T;1525244847
145964;T;1525244848
146063;T;1525244849
146192;T;1525244850
146286;T;1525244851
146429;T;1525244852
146525;T;1525244853
146639;T;1525244854
146889;T;1525244855
147081;T;1525244856
147279;T;1525244857
147389;T;1525244858
147492;T;1525244859
147568;T;1525244860
147712;T;1525244861
147800;T;1525244862
147891;T;1525244863
147973;T;1525244864
148076;T;1525244865
148268;T;1525244866
148392;T;1525244867
148477;T;1525244868
148573;T;1525244869
148746;T;1525244870
148906;T;1525244871
148991;T;1525244872
149126;T;1525244873
149250;T;1525244874
149338;T;1525244875
149457;T;1525244876
149537;T;1525244877
149597;T;1525244878
149674;T;1525244879
149795;T;1525244880
149876;T;1525244881
149997;T;1525244882
150197;T;1525244883
150289;T;1525244884
150577;T;1525244885
150746;T;1525244886
150925;T;1525244887
151025;T;1525244888
151168;T;1525244889
151340;T;1525244890
151421;T;1525244891
151514;T;1525244892
151618;T;1525244893
151720;T;1525244894
151836;T;1525244895
151947;T;1525244896
152059;T;1525244897
152209;T;1525244898
152276;T;1525244899
152397;T;1525244900
152727;T;1525244901
152962;T;1525244902
153103;T;1525244903
153265;T;1525244904
153546;T;1525244905
153673;T;1525244906
153854;T;1525244907
153988;T;1525244908
154068;T;1525244909
154160;T;1525244910
154291;T;1525244911
154433;T;1525244912
154508;T;1525244913
154630;T;1525244914
154764;T;1525244915
154909;T;1525244916
155036;T;1525244917
155212;T;1525244918
155320;T;1525244919
155435;T;1525244920
155605;T;1525244921
155701;T;1525244922
155928;T;1525244923
156091;T;1525244924
156271;T;1525244925
156377;T;1525244926
156462;T;1525244927
156553;T;1525244928
156647;T;1525244929
156768;T;1525244930
156876;T;1525244931
157018;T;1525244932
157113;T;1525244933
157269;T;1525244934
157410;T;1525244935
157582;T;1525244936
157674;T;1525244937
157742;T;1525244938
157922;T;1525244939
157981;T;1525244940
158076;T;1525244941
158230;T;1525244942
158338;T;1525244943
158499;T;1525244944
158604;T;1525244945
158676;T;1525244946
158764;T;1525244947
158901;T;1525244948
159050;T;1525244949
159121;T;1525244950
159196;T;1525244951
159336;T;1525244952
159446;T;1525244953
159524;T;1525244954
159807;T;1525244955
160046;T;1525244956
160155;T;1525244957
160270;T;1525244958
160386;T;1525244959
160604;T;1525244960
160684;T;1525244961
