;T;1525244406
;A;228616456;6987443128057335499;74576;S;1;25;55850;0;2
;A;230724437;6987443128057335517;72896;B;20;500;2990;0;2
;A;230878683;6987443128057335518;74576;S;2;25;55900;0;2
;A;230941609;6987443128057335519;74576;S;4;25;55950;0;2
;A;230998182;6987443128057335520;72896;B;20;500;3000;0;2
;A;231253569;6987443128057335535;74576;S;7;25;56000;0;2
;A;231676318;6987443128057335536;1581107;B;1;100000;280;0;2
;A;231676318;6987443128057335536;1581107;S;1;100000;320;0;2
;A;231774257;6987443128057335537;925676;B;1;10000;580;0;2
;A;231774257;6987443128057335537;925676;S;1;10000;590;0;2
;A;231918144;6987443128057335538;6823987;B;1;100000;50;0;2
;A;231918144;6987443128057335538;6823987;S;1;100000;70;0;2
;A;232067565;6987443128057335541;6168627;B;1;100000;50;0;2
;A;232067565;6987443128057335541;6168627;S;1;100000;70;0;2
;A;232305790;6987443128057335542;925747;B;1;100000;60;0;2
;A;232305790;6987443128057335542;925747;S;1;100000;80;0;2
;A;232519466;6987443128057335544;794675;B;1;100000;110;0;2
;A;232519466;6987443128057335544;794675;S;1;100000;140;0;2
;A;232694946;6987443128057335545;1450035;B;1;20000;380;0;2
;A;232694946;6987443128057335545;1450035;S;1;20000;430;0;2
;A;232913273;6987443128057335546;1056819;B;1;100000;40;0;2
;A;232913273;6987443128057335546;1056819;S;1;100000;60;0;2
;A;233416340;6987443128057335547;6430771;B;1;20000;290;0;2
;A;233416340;6987443128057335547;6430771;S;1;20000;340;0;2
;A;233623525;6987443128057335548;663603;B;1;100000;170;0;2
;A;233623525;6987443128057335548;663603;S;1;100000;200;0;2
;A;233777847;6987443128057335559;1187730;B;1;40000;430;0;2
;A;233777847;6987443128057335559;1187730;S;1;40000;460;0;2
;A;233855469;6987443128057335560;1712179;B;1;100000;190;0;2
;A;233855469;6987443128057335560;1712179;S;1;100000;220;0;2
;A;233933321;6987443128057335561;532531;B;2;20000;310;0;2
;A;233933321;6987443128057335561;532531;S;1;20000;360;0;2
;A;234012207;6987443128057335562;1974162;B;1;40000;450;0;2
;A;234012207;6987443128057335562;1974162;S;1;40000;470;0;2
;A;234090638;6987443128057335563;1056658;B;1;40000;430;0;2
;A;234090638;6987443128057335563;1056658;S;1;40000;450;0;2
;A;234174347;6987443128057335564;6955059;B;1;100000;30;0;2
;A;234174347;6987443128057335564;6955059;S;1;100000;50;0;2
;A;234255968;6987443128057335565;1449874;B;1;40000;200;0;2
;A;234255968;6987443128057335565;1449874;S;1;40000;220;0;2
;A;245820772;6987443128057335694;267986;B;1;10000;360;0;2
;A;245820772;6987443128057335694;267986;S;1;10000;390;0;2
;A;246430550;6987443128057335703;1712340;B;1;1000;20;0;2
;A;246430550;6987443128057335703;1712340;S;1;1000;40;0;2
;A;246934280;6987443128057335714;3676211;B;1;5000;1420;0;2
;A;246934280;6987443128057335714;3676211;S;1;5000;1450;0;2
;A;247508688;6987443128057335715;1713178;B;1;25000;160;0;2
;A;247508688;6987443128057335715;1713178;S;1;25000;190;0;2
;A;249075909;6987443128057335734;2105234;B;1;40000;310;0;2
;A;249075909;6987443128057335734;2105234;S;1;39953;330;0;2
;A;250318516;6987443128057335749;71176;B;10;400;3950;0;2
;A;271322985;6987443128057335824;74776;B;1;3000;8310;0;2
;A;273064585;6987443128057335840;73596;B;12;500;3450;0;2
;A;273290191;6987443128057335841;75076;B;37;5;430;0;2
;A;273343133;6987443128057335842;73836;B;26;1500;800;0;2
;A;273386488;6987443128056980801;73116;S;3;500;6520;0;2
;A;273463912;6987443128057335844;75296;B;105;10000;1100;0;2
;A;274129104;6987443128057335845;71316;B;6;500;7310;0;2
;A;274182554;6987443128057335852;73596;B;15;600;3430;0;2
;A;278034198;6987443128057335867;72356;B;3;1000;1290;0;2
;A;294752675;6987443128057336128;73056;B;6;2500;2790;0;2
;A;300779761;6987443128057336168;75096;S;1;5;11560;0;2
;A;302124806;6987443128057336180;3809170;B;1;100000;80;0;2
;A;302124806;6987443128057336180;3809170;S;1;100000;90;0;2
;A;302235699;6987443128057336181;1712018;B;1;100000;100;0;2
;A;302235699;6987443128057336181;1712018;S;1;100000;110;0;2
;A;302394213;6987443128057336182;1843090;B;1;100000;70;0;2
;A;302394213;6987443128057336182;1843090;S;1;100000;80;0;2
;A;302509128;6987443128057336183;663442;B;2;100000;10;0;2
;A;302509128;6987443128057336183;663442;S;4;100000;30;0;2
;A;302644163;6987443128057336184;2236306;B;1;100000;150;0;2
;A;302644163;6987443128057336184;2236306;S;1;100000;160;0;2
;A;302793283;6987443128057336185;401298;B;1;100000;50;0;2
;A;302793283;6987443128057336185;401298;S;1;100000;60;0;2
;A;302986607;6987443128057336186;1187820;B;1;25000;210;0;2
;A;302986607;6987443128057336186;1187820;S;1;25000;220;0;2
;A;316870698;6987443128057336278;1580946;B;1;100000;130;0;2
;A;316870698;6987443128057336278;1580946;S;1;100000;140;0;2
;A;318197757;6987443128057336320;3545139;B;1;100000;90;0;2
;A;318197757;6987443128057336320;3545139;S;1;100000;100;0;2
;A;318722398;6987443128057336348;2302422;S;1;1000;30;0;2
;A;319698461;6987443128057336369;2760754;B;1;25000;200;0;2
;A;319698461;6987443128057336369;2760754;S;3;25000;220;0;2
;A;322130943;6987443128057336417;1318802;B;1;40000;190;0;2
;A;322130943;6987443128057336417;1318802;S;1;40000;210;0;2
;A;322231598;6987443128057336420;3547026;B;1;100000;90;0;2
;A;322231598;6987443128057336420;3547026;S;1;100000;100;0;2
;A;322407387;6987443128057336430;3415954;B;1;100000;130;0;2
;A;322407387;6987443128057336430;3415954;S;1;100000;140;0;2
;A;324885550;6987443128057336542;2105235;B;1;5000;1170;0;2
;A;324885550;6987443128057336542;2105235;S;1;5000;1210;0;2
;A;325902033;6987443128057336592;3678098;B;1;100000;110;0;2
;A;325902033;6987443128057336592;3678098;S;1;100000;120;0;2
;A;334719619;6987443128057336717;74556;B;11;250;157800;0;2
;A;334719619;6987443128057336717;74556;S;17;250;160600;0;2
;A;335623763;6987443128057336730;70796;S;8;1287;8520;0;2
;A;337558427;6987443128057336742;70976;B;57;1;13230;0;2
;A;338112253;6987443128057336744;3809330;B;1;50000;340;0;2
;A;338112253;6987443128057336744;3809330;S;1;50000;350;0;2
;A;341097127;6987443128057336749;661202;B;1;10000;330;0;2
;A;341097127;6987443128057336749;661202;S;1;10000;360;0;2
;A;342065150;6987443128057336751;4071474;B;1;50000;100;0;2
;A;342065150;6987443128057336751;4071474;S;1;50000;110;0;2
;A;342559753;6987443128057336752;1318492;B;1;50000;30;0;2
;A;342559753;6987443128057336752;1318492;S;1;1000;50;0;2
;A;349835152;6987443128057336758;1450199;B;1;5000;1580;0;2
;A;349835152;6987443128057336758;1450199;S;1;5000;1610;0;2
;A;350510097;6987443128057336759;5381273;B;1;50000;750;0;2
;A;350510097;6987443128057336759;5381273;S;1;50000;760;0;2
;A;351013382;6987443128057336760;2499009;B;1;50000;180;0;2
;A;351013382;6987443128057336760;2499009;S;1;50000;190;0;2
;A;351505168;6987443128057336761;1971342;B;1;25000;600;0;2
;A;351505168;6987443128057336761;1971342;S;1;25000;610;0;2
;A;352507304;6987443128057336762;75096;B;1;42;11560;0;2
;A;367152452;6987443128057336841;73356;S;13;309;3350;0;2
;A;370034252;6987443128057336866;75246;B;19;50;9080;0;2
;A;374999068;6987443128057336869;75246;B;21;50;9070;0;2
;A;391043109;6987443128057336931;1581271;B;1;25000;490;0;2
;A;391043109;6987443128057336931;1581271;S;1;25000;510;0;2
;A;391851276;6987443128057336944;3940402;B;1;50000;190;0;2
;A;391851276;6987443128057336944;3940402;S;1;50000;200;0;2
;A;392443062;6987443128057336961;1319124;B;1;100000;630;0;2
;A;392443062;6987443128057336961;1319124;S;1;100000;640;0;2
;A;393079040;6987443128057336964;1582106;B;1;25000;360;0;2
;A;393079040;6987443128057336964;1582106;S;1;25000;390;0;2
;A;393646333;6987443128057336971;1318803;B;1;100000;20;0;2
;A;393646333;6987443128057336971;1318803;S;1;1000;50;0;2
;A;394938566;6987443128057336986;1582567;B;1;50000;790;0;2
;A;394938566;6987443128057336986;1582567;S;1;50000;810;0;2
;A;401229741;6987443128057337003;3282062;B;1;50000;320;0;2
;A;401229741;6987443128057337003;3282062;S;1;50000;330;0;2
;A;417642021;6987443128057337027;73276;S;14;567;1030;0;2
;A;418082143;6987443128057337028;2631143;S;2;15000;110;0;2
;A;440918281;6987443128057337089;70796;B;2;1000;8510;0;2
;A;441542551;6987443128057337092;75246;B;22;50;9060;0;2
;A;442444253;6987443128057337093;75246;B;26;50;9050;0;2
;A;444211758;6987443128057337096;74056;B;25;5;16260;0;2
;A;444320443;6987443128057337097;74056;B;25;250;16270;0;2
;A;444634211;6987443128057337099;74056;B;1;500;16320;0;2
;A;445346321;6987443128057337101;74196;S;290;1;9590;0;2
;A;447531140;6987443128057337104;74776;B;69;6031;8290;0;2
;A;448640868;6987443128057337109;75246;B;27;50;9040;0;2
;A;449697665;6987443128057337110;75246;B;29;50;9020;0;2
;A;450730413;6987443128057337114;75246;B;48;50;9000;0;2
;A;454947275;6987443128057337125;75336;B;1;4000;2230;0;2
;A;464504540;6987443128057337136;71536;B;229;1;25200;0;2
;A;493514313;6987443128057337163;75466;S;15;1000;7110;0;2
;A;503136341;6987443128057337164;75096;S;1;8;11560;0;2
;A;510421360;6987443128057337171;2496563;B;1;100000;100;0;2
;A;510421360;6987443128057337171;2496563;S;1;100000;110;0;2
;A;516461219;6987443128057337174;71376;S;1;105;18140;0;2
;A;516755455;6987443128057337176;71376;S;2;220;18140;0;2
;A;527687984;6987443128057337189;3153970;B;1;25000;830;0;2
;A;527687984;6987443128057337189;3153970;S;1;25000;840;0;2
;A;529300970;6987443128057337195;3023898;B;1;25000;460;0;2
;A;529300970;6987443128057337195;3023898;S;1;25000;490;0;2
;A;536557185;6987443128057337219;70976;B;9;1;13350;0;2
;A;537021901;6987443128057337227;3282035;B;1;100000;310;0;2
;A;537021901;6987443128057337227;3282035;S;1;100000;320;0;2
;A;537620145;6987443128057337238;2495603;B;1;100000;100;0;2
;A;537620145;6987443128057337238;2495603;S;1;100000;110;0;2
;A;555319586;6987443128057337298;75096;B;1;32;11560;0;2
;A;570357930;6987443128057337357;1974486;B;1;50000;470;0;2
;A;570357930;6987443128057337357;1974486;S;2;50000;480;0;2
;A;570447783;6987443128057337358;3807283;B;1;100000;640;0;2
;A;570447783;6987443128057337358;3807283;S;1;100000;650;0;2
;A;571493606;6987443128057337371;3286042;B;1;25000;380;0;2
;A;571493606;6987443128057337371;3286042;S;1;25000;410;0;2
;A;571576344;6987443128057337372;1844250;B;1;25000;10;0;2
;A;571576344;6987443128057337372;1844250;S;5;1000;30;0;2
;A;598551946;6987443128057337808;74776;S;37;1000;8340;0;2
;A;615167331;6987443128057338110;73376;B;30;10000;2270;0;2
;A;622048665;6987443128057338220;72456;B;1;5;5450;0;2
;A;622566215;6987443128057338224;73356;S;2;4000;3220;0;2
;A;657820744;6987443128057338340;73776;S;1;1039;10260;0;2
;A;658127436;6987443128057338342;73776;S;2;1100;10260;0;2
;A;658860349;6987443128057338343;74196;S;3;1247;9330;0;2
;A;658884947;6987443128057338344;70976;B;10;1;13350;0;2
;A;659482985;6987443128057338346;75236;S;5;863;6210;0;2
;A;663138056;6987443128057338347;72076;B;19;333;69000;0;2
;A;669201865;6987443128057338354;73616;S;47;1199;2480;0;2
;A;669498360;6987443128057338355;72076;B;20;281;69000;0;2
;A;676442922;6987443128057338356;6692915;B;1;100000;100;0;2
;A;676442922;6987443128057338356;6692915;S;1;100000;110;0;2
;A;676605167;6987443128057338357;1318892;B;1;25000;140;0;2
;A;676605167;6987443128057338357;1318892;S;1;25000;150;0;2
;A;680827081;6987443128057338361;71316;B;3;500;7500;0;2
;A;680919499;6987443128057338362;74196;B;3;2500;9310;0;2
;A;680964239;6987443128057338364;73596;B;13;700;3440;0;2
;A;688223911;6987443128057338368;6299699;B;2;100000;40;0;2
;A;688223911;6987443128057338368;6299699;S;1;100000;50;0;2
;A;701560834;6987443128057338381;75246;S;28;120;9250;0;2
;A;702986248;6987443128057338382;75096;S;1;18;11560;0;2
;A;703234321;6987443128057338384;75046;B;32;10000;1460;0;2
;A;703284811;6987443128057338385;75046;S;6;50000;1480;0;2
;A;703390516;6987443128057338386;75046;S;7;8005;1480;0;2
;A;703863045;6987443128057338388;75046;S;3;5000;1480;0;2
;A;713592010;6987443128057338396;74876;S;123;10000;980;0;2
;A;725675780;6987443128057338397;74776;S;14;379;8320;0;2
;A;729955575;6987443128057338401;74416;B;47;540;4660;0;2
;A;736108211;6987443128057338421;71256;B;17;100;3090;0;2
;A;736589168;6987443128057338426;72276;B;3;6;9670;0;2
;A;736695382;6987443128057338427;72276;B;14;250;9640;0;2
;A;737022090;6987443128057338428;75246;B;84;50;8980;0;2
;A;737558754;6987443128057338429;75246;B;89;50;8960;0;2
;A;738489557;6987443128057338430;75246;B;93;50;8940;0;2
;A;739501619;6987443128057338431;75246;B;96;50;8920;0;2
;A;741469761;6987443128057338432;1056748;B;1;10000;370;0;2
;A;741469761;6987443128057338432;1056748;S;1;10000;380;0;2
;A;741624350;6987443128057338433;1449964;B;1;25000;90;0;2
;A;741624350;6987443128057338433;1449964;S;1;25000;100;0;2
;A;741810447;6987443128057338434;204690;B;1;40000;250;0;2
;A;741810447;6987443128057338434;204690;S;1;40000;270;0;2
;A;741966850;6987443128057338435;401388;B;1;10000;270;0;2
;A;741966850;6987443128057338435;401388;S;1;10000;280;0;2
;A;742090074;6987443128057338436;270316;B;1;10000;510;0;2
;A;742090074;6987443128057338436;270316;S;1;10000;520;0;2
;A;742218007;6987443128057338437;5775411;B;1;10000;370;0;2
;A;742218007;6987443128057338437;5775411;S;1;10000;400;0;2
;A;742358545;6987443128057338438;1187891;B;1;20000;640;0;2
;A;742358545;6987443128057338438;1187891;S;1;20000;670;0;2
;A;742482517;6987443128057338439;6561843;B;1;100000;200;0;2
;A;742482517;6987443128057338439;6561843;S;2;100000;220;0;2
;A;742590443;6987443128057338442;1318963;B;1;20000;510;0;2
;A;742590443;6987443128057338442;1318963;S;1;20000;530;0;2
;A;742713414;6987443128057338443;6037555;B;1;100000;150;0;2
;A;742713414;6987443128057338443;6037555;S;1;100000;170;0;2
;A;742832365;6987443128057338444;5906483;B;1;10000;210;0;2
;A;742832365;6987443128057338444;5906483;S;1;10000;230;0;2
;A;742958006;6987443128057338445;991122;B;1;40000;570;0;2
;A;742958006;6987443128057338445;991122;S;1;40000;600;0;2
;A;744118731;6987443128057338452;72276;B;16;200;9600;0;2
;A;744766848;6987443128057338453;71576;S;29;2547;11750;0;2
;A;748544675;6987443128057327976;74196;S;8;5475;9370;0;2
;A;749379707;6987443128057338459;74196;S;8;3539;9360;0;2
;A;750773559;6987443128057338462;71796;B;19;500;1400;0;2
;A;758509429;6987443128057338468;73776;B;15;2820;10240;0;2
;A;778779184;6987443128057338477;71656;S;29;300;9880;0;2
;A;780514848;6987443128057338506;72076;B;48;718;68850;0;2
;A;786326195;6987443128057338507;72376;B;3;1;12460;0;2
;A;786403091;6987443128057338508;72376;S;18;250;12600;0;2
;A;786547902;6987443128057338509;72376;S;42;250;12770;0;2
;A;786670097;6987443128057338510;73706;B;4;20;6760;0;2
;A;786967411;6987443128057338525;71656;S;13;69;9780;0;2
;A;787007964;6987443128057338526;71656;S;43;400;9930;0;2
;A;787025975;6987443128057052559;75456;B;7;100;3160;0;2
;A;788711035;6987443128057338532;71656;S;57;400;10020;0;2
;A;788772019;6987443128057338533;71836;S;7;1000;4650;0;2
;A;788820618;6987443128057338534;71836;S;22;1000;4690;0;2
;A;798602897;6987443128057338539;75246;B;1;2207;9160;0;2
;A;799074710;6987443128057338545;71036;B;12;1000;3300;0;2
;A;802718904;6987443128057327779;73776;S;3;864;10270;0;2
;A;810831631;6987443128057338554;1712179;B;1;100000;190;0;2
;A;810831631;6987443128057338554;1712179;S;1;100000;200;0;2
;A;811183653;6987443128057338567;1450035;B;1;20000;370;0;2
;A;811183653;6987443128057338567;1450035;S;1;20000;390;0;2
;A;811420749;6987443128057338575;1187730;B;1;40000;410;0;2
;A;811420749;6987443128057338575;1187730;S;1;40000;440;0;2
;A;811588894;6987443128057338576;925676;B;1;10000;570;0;2
;A;811588894;6987443128057338576;925676;S;1;10000;580;0;2
;A;811797044;6987443128057338577;6955059;B;1;100000;20;0;2
;A;811797044;6987443128057338577;6955059;S;1;100000;40;0;2
;A;815305122;6987443128057338580;72956;B;6;1000;1150;0;2
;A;819834048;6987443128057338581;925747;B;1;100000;60;0;2
;A;819834048;6987443128057338581;925747;S;1;100000;70;0;2
;A;819988982;6987443128057338582;1056819;B;1;100000;40;0;2
;A;819988982;6987443128057338582;1056819;S;1;100000;50;0;2
;A;820143433;6987443128057338583;6823987;B;1;100000;50;0;2
;A;820143433;6987443128057338583;6823987;S;1;100000;60;0;2
;A;820301836;6987443128057338584;1974162;B;1;40000;440;0;2
;A;820301836;6987443128057338584;1974162;S;1;40000;460;0;2
;A;820434402;6987443128057338585;794675;B;1;100000;110;0;2
;A;820434402;6987443128057338585;794675;S;1;100000;120;0;2
;A;820561187;6987443128057338586;1449874;B;1;40000;210;0;2
;A;820561187;6987443128057338586;1449874;S;1;40000;230;0;2
;A;820680855;6987443128057338587;663603;B;1;100000;180;0;2
;A;820680855;6987443128057338587;663603;S;1;100000;200;0;2
;A;820902287;6987443128057338589;6430771;B;1;20000;280;0;2
;A;820902287;6987443128057338589;6430771;S;1;20000;300;0;2
;A;820987155;6987443128057338590;72076;B;21;22;69000;0;2
;A;821043279;6987443128057338591;1581107;B;1;100000;280;0;2
;A;821043279;6987443128057338591;1581107;S;1;100000;300;0;2
;A;821169352;6987443128057338592;6168627;B;1;100000;60;0;2
;A;821169352;6987443128057338592;6168627;S;1;100000;70;0;2
;A;821265829;6987443128057338594;1056658;B;1;40000;450;0;2
;A;821265829;6987443128057338594;1056658;S;1;40000;470;0;2
;A;847870101;6987443128057338596;71836;S;68;2000;4770;0;2
;A;847946858;6987443128057338597;71836;S;119;2000;4850;0;2
;A;860576579;6987443128057338599;71556;B;1;17;33900;0;2
;A;861081602;6987443128057338601;71556;S;5;60;34200;0;2
;A;861432926;6987443128057338602;71556;S;6;120;34200;0;2
;A;862125155;6987443128057338604;75246;B;129;290;8600;0;2
;A;862166756;6987443128057338605;75096;B;1;482;11560;0;2
;A;862636957;6987443128057338607;75246;B;120;100;8700;0;2
;A;864530219;6987443128057338608;2105234;B;1;40000;300;0;2
;A;864530219;6987443128057338608;2105234;S;1;39953;320;0;2
;A;864676721;6987443128057338609;532531;B;1;20000;320;0;2
;A;864676721;6987443128057338609;532531;S;1;20000;340;0;2
;A;873702594;6987443128057338614;1578126;B;1;50000;960;0;2
;A;873702594;6987443128057338614;1578126;S;1;50000;980;0;2
;A;876225037;6987443128057338631;2367703;B;1;100000;1030;0;2
;A;876225037;6987443128057338631;2367703;S;1;100000;1040;0;2
;A;876307066;6987443128057338632;2106855;B;1;5000;1740;0;2
;A;876307066;6987443128057338632;2106855;S;1;5000;1770;0;2
;A;879633294;6987443128057338637;73776;B;16;1;10240;0;2
;A;880566139;6987443128057338642;75416;S;86;2000;930;0;2
;A;884090368;6987443128057338643;73776;B;18;2820;10230;0;2
;A;893430780;6987443128057338646;2760284;B;1;5000;1180;0;2
;A;893430780;6987443128057338646;2760284;S;1;5000;1210;0;2
;A;893911483;6987443128057338647;3151923;B;1;100000;430;0;2
;A;893911483;6987443128057338647;3151923;S;1;100000;440;0;2
;A;894417797;6987443128057338648;2626702;B;1;50000;80;0;2
;A;894417797;6987443128057338648;2626702;S;1;50000;90;0;2
;A;894898928;6987443128057338649;2106394;B;1;25000;90;0;2
;A;894898928;6987443128057338649;2106394;S;1;25000;120;0;2
;A;895332129;6987443128057338650;3020851;B;1;100000;520;0;2
;A;895332129;6987443128057338650;3020851;S;1;100000;530;0;2
;A;896981738;6987443128057338651;794515;B;1;100000;50;0;2
;A;896981738;6987443128057338651;794515;S;1;100000;60;0;2
;A;897065728;6987443128057338652;3022739;B;1;100000;210;0;2
;A;897065728;6987443128057338652;3022739;S;1;100000;230;0;2
;A;898280974;6987443128057338653;399058;B;1;10000;10;0;2
;A;898280974;6987443128057338653;399058;S;1;1000;70;0;2
;A;898380831;6987443128057338654;3546265;B;1;50000;200;0;2
;A;898380831;6987443128057338654;3546265;S;1;50000;210;0;2
;A;900560954;6987443128057338657;75416;B;34;8000;830;0;2
;A;905377835;6987443128057327770;73776;S;2;407;10260;0;2
;A;906355212;6987443128057338659;75456;S;39;6000;3300;0;2
;A;906421852;6987443128057338660;75456;B;1;12585;3180;0;2
;A;906586699;6987443128057338661;75466;B;21;500;6920;0;2
;A;906881934;6987443128057338662;75466;B;15;700;6950;0;2
;A;906927998;6987443128057338663;75466;B;18;700;6940;0;2
;A;907483040;6987443128057338664;75466;B;21;700;6930;0;2
;A;907587308;6987443128057338665;75476;B;7;2000;2520;0;2
;A;907628043;6987443128057338666;75476;B;9;300;2510;0;2
;A;912437700;6987443128057338669;401298;B;1;100000;60;0;2
;A;912437700;6987443128057338669;401298;S;3;100000;70;0;2
;A;912595534;6987443128057338670;3678098;B;1;100000;100;0;2
;A;912595534;6987443128057338670;3678098;S;1;100000;110;0;2
;A;914004711;6987443128057338671;74416;B;53;2616;4650;0;2
