         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 3         100         100         100         100              100              100
 2/ 7/2018 10:19:55          90          90          90          90               90               95
 2/ 7/2018 10:19:59         100         100         100         100              100          96.6667
 2/ 7/2018 10:28:14         100         100         100         100              100             97.5
 2/ 7/2018 11: 8: 7         110         110         110         110              110              100
 2/ 7/2018 11: 9:33         110         110         110         110              110          101.667
 2/ 7/2018 12:11:33         100         100         100         100              100          101.429
 2/ 7/2018 12:13: 5         110         110         110         110              110            102.5
 2/ 7/2018 12:14: 3         100         100         100         100              100          102.222
 2/ 7/2018 12:15:28         110         110         110         110              110              103
 2/ 7/2018 12:15:44         100         100         100         100              100          102.727
 2/ 7/2018 14: 0: 1         100         100         100         100              100            102.5
 2/ 7/2018 14:39:41          90          90          90          90               90          101.538
 2/ 7/2018 16: 6:26          90          90          90          90               90          100.714
 2/ 7/2018 16: 6:27         100         100         100         100              100          100.667
 2/ 7/2018 16: 6:28          90          90          90          90               90              100
 2/ 7/2018 16:35:54          70          70          70          70               70          98.2353
 2/ 7/2018 16:36:17          80          80          80          80               80          97.2222
 2/ 7/2018 17: 9:55         100         100         100         100              100          97.3684
 2/ 7/2018 17:11:43          90          90          90          90               90               97
