         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 0         230         230         230         230              230              230
 2/ 7/2018 10: 0: 1         240         240         140         140              190              210
 2/ 7/2018 10: 0:24         220         220         220         220              220          213.333
 2/ 7/2018 10: 0:39         230         230         230         230              230            217.5
 2/ 7/2018 10: 1:22         230         230         230         230              230              220
 2/ 7/2018 10: 1:41         230         230         230         230              230          221.667
 2/ 7/2018 10: 6:35         240         240         240         240              240          224.286
 2/ 7/2018 10: 6:39         230         230         230         230              230              225
 2/ 7/2018 10: 6:59         240         240         240         240              240          226.667
 2/ 7/2018 10: 7: 1         230         230         230         230              230              227
 2/ 7/2018 10: 8:19         240         240         240         240              240          228.182
 2/ 7/2018 10: 8:36         230         230         230         230              230          228.333
 2/ 7/2018 10: 8:37         240         240         240         240              240          229.231
 2/ 7/2018 10: 8:40         230         230         230         230              230          229.286
 2/ 7/2018 10: 8:46         240         240         240         240              240              230
 2/ 7/2018 10:20: 9         250         250         250         250              250           231.25
 2/ 7/2018 10:20:11         240         240         240         240              240          231.765
 2/ 7/2018 10:20:31         250         250         240         240              245            232.5
 2/ 7/2018 10:21:16         250         250         240         240              245          233.158
 2/ 7/2018 10:21:56         250         250         250         250              250              234
 2/ 7/2018 10:21:58         240         240         240         240              240          234.286
 2/ 7/2018 10:22: 9         250         250         250         250              250              235
 2/ 7/2018 10:22:15         240         240         240         240              240          235.217
 2/ 7/2018 10:22:30         250         250         250         250              250          235.833
 2/ 7/2018 10:22:32         240         240         240         240              240              236
 2/ 7/2018 10:22:38         250         250         250         250              250          236.538
 2/ 7/2018 10:24:59         240         240         240         240              240          236.667
 2/ 7/2018 10:26:14         230         230         230         230              230          236.429
 2/ 7/2018 10:34:58         230         230         230         230              230          236.207
 2/ 7/2018 10:35: 5         220         220         220         220              220          235.667
 2/ 7/2018 10:37: 4         240         240         240         240              240          235.806
 2/ 7/2018 10:39:27         250         250         250         250              250           236.25
 2/ 7/2018 10:39:28         240         240         240         240              240          236.364
 2/ 7/2018 10:39:35         250         250         250         250              250          236.765
 2/ 7/2018 10:40:34         240         240         240         240              240          236.857
 2/ 7/2018 10:41:53         240         240         240         240              240          236.944
 2/ 7/2018 10:42: 1         250         250         250         250              250          237.297
 2/ 7/2018 10:44:56         250         250         250         250              250          237.632
 2/ 7/2018 10:45:11         240         240         240         240              240          237.692
 2/ 7/2018 10:45:14         250         250         250         250              250              238
