         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 4          50          50          50          50               50               50
 2/ 7/2018 10: 6: 7          50          50          50          50               50               50
 2/ 7/2018 10: 6:51          60          60          60          60               60          53.3333
 2/ 7/2018 10: 7:36          50          50          50          50               50             52.5
 2/ 7/2018 10: 7:41          60          60          60          60               60               54
 2/ 7/2018 10: 9: 2          50          50          50          50               50          53.3333
 2/ 7/2018 10: 9:54          60          60          60          60               60          54.2857
 2/ 7/2018 10:13:17          50          50          50          50               50            53.75
 2/ 7/2018 10:14:20          60          60          60          60               60          54.4444
 2/ 7/2018 10:15:55          50          50          50          50               50               54
 2/ 7/2018 10:28:14          50          50          50          50               50          53.6364
 2/ 7/2018 10:33:53          60          60          60          60               60          54.1667
 2/ 7/2018 10:34:43          50          50          50          50               50          53.8462
 2/ 7/2018 10:48:50          60          60          60          60               60          54.2857
 2/ 7/2018 14: 0: 0          70          70          70          70               70          55.3333
 2/ 7/2018 14: 4:31          60          60          60          60               60           55.625
 2/ 7/2018 14: 6:43          70          70          70          70               70          56.4706
 2/ 7/2018 14: 7:18          60          60          60          60               60          56.6667
 2/ 7/2018 14: 9:38          70          70          70          70               70          57.3684
 2/ 7/2018 14:14: 2          60          60          60          60               60             57.5
 2/ 7/2018 14:22:44          70          70          70          70               70          58.0952
 2/ 7/2018 14:32:14          60          60          60          60               60          58.1818
 2/ 7/2018 14:37:57          70          70          70          70               70          58.6957
 2/ 7/2018 14:46:34          60          60          60          60               60            58.75
 2/ 7/2018 14:48: 7          70          70          70          70               70             59.2
 2/ 7/2018 15: 4: 3          60          60          60          60               60          59.2308
 2/ 7/2018 15:34: 4          70          70          70          70               70          59.6296
 2/ 7/2018 15:34:52          60          60          60          60               60          59.6429
 2/ 7/2018 15:37:47          70          70          70          70               70               60
 2/ 7/2018 15:46:37          60          60          60          60               60               60
 2/ 7/2018 16: 0:59          70          70          70          70               70          60.3226
 2/ 7/2018 16:15:10          60          60          60          60               60          60.3125
 2/ 7/2018 16:34:23          70          70          70          70               70          60.6061
 2/ 7/2018 16:44:51          60          60          60          60               60          60.5882
 2/ 7/2018 16:45:55          70          70          70          70               70          60.8571
 2/ 7/2018 16:54: 5          60          60          60          60               60          60.8333
 2/ 7/2018 16:54:57          70          70          70          70               70          61.0811
 2/ 7/2018 16:55:42          60          60          60          60               60          61.0526
 2/ 7/2018 16:57:31          70          70          70          70               70          61.2821
