         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
 9/ 7/2018 55: 2: 1        7850        9240        7850        7710            8162.5      8162.5         138
10/ 7/2018  0: 2: 0        7800        7800        7800        7800              7800     7981.25           1
10/ 7/2018  0: 2: 1        7900        9240        7900        8550            8397.5        8120           3
10/ 7/2018  0: 2: 2        8850        8850        7700        7700              8275     8158.75           3
10/ 7/2018  0: 2: 3        8200        8200        7650        7650              7925        8112           2
10/ 7/2018  0: 2: 4        7700        7700        7700        7700              7700     8043.33           1
10/ 7/2018  0: 2: 5        7770        9200        7710        7750            8107.5      8052.5           5
10/ 7/2018  0: 2:10        8020        8020        8020        8020              8020     8048.44           1
10/ 7/2018  0: 2:13        7720        7720        7720        7720              7720     8011.94           1
10/ 7/2018  0: 2:17        7750        7750        7750        7750              7750     7985.75           1
10/ 7/2018  0: 2:21        7750        7750        7750        7750              7750     7964.32           1
10/ 7/2018  0: 2:23        7720        7720        7720        7720              7720     7943.96           1
10/ 7/2018  0: 2:29        7720        7720        7720        7720              7720     7926.73           1
10/ 7/2018  0: 2:32        7800        7800        7800        7800              7800     7917.68           1
10/ 7/2018  0: 2:41        7800        7800        7800        7800              7800     7909.83           1
10/ 7/2018  0: 2:45        7770        7770        7770        7770              7770     7901.09           1
10/ 7/2018  0: 2:55        7750        7750        7750        7750              7750     7892.21           1
10/ 7/2018  1: 2: 1        7700        7780        7700        7750            7732.5     7883.33           3
10/ 7/2018  1: 2: 3        7770        7770        7770        7770              7770     7877.37           1
10/ 7/2018  1: 2: 7        7750        7750        7750        7750              7750        7871           1
10/ 7/2018  1: 2: 9        7770        7770        7770        7770              7770     7866.19           1
10/ 7/2018  1: 2:15        7720        8000        7720        7750            7797.5     7863.07           4
10/ 7/2018  1: 2:16        7700        7700        7700        7700              7700     7855.98           1
10/ 7/2018  1: 2:25        7630        7630        7630        7630              7630     7846.56           1
10/ 7/2018  1: 2:26        7730        7730        7730        7730              7730      7841.9           1
10/ 7/2018  1: 2:38        7700        7700        7700        7700              7700     7836.44           1
10/ 7/2018  1: 2:41        9230        9230        9230        9230              9230     7888.06           1
10/ 7/2018  1: 2:45        7680        7740        7680        7740              7710      7881.7           2
10/ 7/2018  1: 2:50        7700        7700        7700        7700              7700     7875.43           1
10/ 7/2018  1: 2:54        7670        7670        7670        7670              7670     7868.58           1
10/ 7/2018  1: 2:55        7850        7850        7850        7850              7850     7867.98           1
