         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
10/ 7/2018  0: 2:34         540         540         540         540               540         540           1
10/ 7/2018  0: 2:41         550         550         550         550               550         545           1
10/ 7/2018  2: 2:47         540         540         540         540               540     543.333           1
10/ 7/2018  3: 2:31         550         550         550         550               550         545           1
10/ 7/2018  3: 2:32         540         540         540         540               540         544           1
10/ 7/2018  3: 2:44         550         550         550         550               550         545           1
10/ 7/2018  3: 2:51         540         540         540         540               540     544.286           1
10/ 7/2018 10: 2: 5         550         550         550         550               550         545           1
10/ 7/2018 10: 2: 6         540         540         540         540               540     544.444           1
10/ 7/2018 10: 2:19         550         550         550         550               550         545           1
10/ 7/2018 10: 2:25         540         540         540         540               540     544.545           1
10/ 7/2018 16: 2:13         530         530         530         530               530     543.333           1
10/ 7/2018 18: 2: 0         540         540         530         530               535     542.692           2
10/ 7/2018 18: 2: 1         540         540         540         540               540       542.5           1
10/ 7/2018 18: 2: 2         530         530         530         530               530     541.667           1
10/ 7/2018 18: 2: 5         540         540         540         540               540     541.562           1
10/ 7/2018 18: 2: 7         530         530         530         530               530     540.882           1
10/ 7/2018 23: 2:47         540         540         540         540               540     540.833           1
10/ 7/2018 23: 2:48         530         530         530         530               530     540.263           1
10/ 7/2018 24: 2: 0         540         540         540         540               540      540.25           1
10/ 7/2018 24: 2: 6         530         530         530         530               530     539.762           1
10/ 7/2018 24: 2:56         540         540         540         540               540     539.773           1
10/ 7/2018 24: 2:59         530         530         530         530               530     539.348           1
10/ 7/2018 25: 2:50         540         540         540         540               540     539.375           1
10/ 7/2018 27: 2:48         550         550         550         550               550       539.8           1
10/ 7/2018 27: 2:51         540         540         540         540               540     539.808           1
10/ 7/2018 30: 2:22         550         550         550         550               550     540.185           1
10/ 7/2018 30: 2:41         540         540         540         540               540     540.179           1
10/ 7/2018 30: 2:53         550         550         550         550               550     540.517           1
10/ 7/2018 40: 2:31         540         540         540         540               540       540.5           1
10/ 7/2018 42: 2:30         550         550         550         550               550     540.806           1
10/ 7/2018 42: 2:35         540         540         540         540               540     540.781           1
10/ 7/2018 45: 2: 4         530         530         530         530               530     540.455           1
10/ 7/2018 45: 2:29         540         540         540         540               540     540.441           1
10/ 7/2018 45: 2:32         530         530         530         530               530     540.143           1
10/ 7/2018 46: 2:38         550         550         550         550               550     540.417           1
10/ 7/2018 46: 2:43         540         540         540         540               540     540.405           1
10/ 7/2018 47: 2:56         530         530         530         530               530     540.132           1
10/ 7/2018 49: 2:15         540         540         540         540               540     540.128           1
10/ 7/2018 49: 2:37         530         530         530         530               530     539.875           1
10/ 7/2018 50: 2:19         550         550         550         550               550     540.122           1
10/ 7/2018 50: 2:20         540         540         540         540               540     540.119           1
10/ 7/2018 58: 2:52         550         550         540         540               545     540.233           2
11/ 7/2018  4: 2:17         550         550         550         550               550     540.455           1
11/ 7/2018 11: 2:41         560         560         560         560               560     540.889           1
11/ 7/2018 13: 2:31         570         570         570         570               570     541.522           1
11/ 7/2018 13: 2:47         560         560         560         560               560     541.915           1
11/ 7/2018 14: 2: 3         570         570         570         570               570       542.5           1
11/ 7/2018 14: 2: 8         560         560         560         560               560     542.857           1
11/ 7/2018 14: 2: 9         580         580         580         580               580       543.6           1
11/ 7/2018 14: 2:10         570         570         570         570               570     544.118           1
11/ 7/2018 14: 2:51         560         560         560         560               560     544.423           1
11/ 7/2018 16: 2:15         570         570         570         570               570     544.906           1
11/ 7/2018 16: 2:19         560         560         560         560               560     545.185           1
11/ 7/2018 16: 2:59         570         570         570         570               570     545.636           1
11/ 7/2018 18: 2: 0         560         560         560         560               560     545.893           1
11/ 7/2018 18: 2:22         580         580         580         580               580     546.491           1
11/ 7/2018 18: 2:23         570         570         570         570               570     546.897           1
11/ 7/2018 18: 2:25         560         560         560         560               560     547.119           1
11/ 7/2018 18: 2:27         570         570         560         560               565     547.417           2
11/ 7/2018 18: 2:39         580         580         580         580               580     547.951           1
11/ 7/2018 18: 2:40         570         570         570         570               570     548.306           1
11/ 7/2018 18: 2:44         580         580         580         580               580      548.81           1
11/ 7/2018 18: 2:49         570         570         570         570               570     549.141           1
11/ 7/2018 18: 2:55         560         560         560         560               560     549.308           1
11/ 7/2018 19: 2:11         580         580         580         580               580     549.773           1
11/ 7/2018 19: 2:12         570         570         570         570               570     550.075           1
11/ 7/2018 19: 2:13         560         560         560         560               560     550.221           1
11/ 7/2018 19: 2:42         580         580         580         580               580     550.652           1
11/ 7/2018 19: 2:43         570         570         570         570               570     550.929           1
11/ 7/2018 19: 2:54         560         560         560         560               560     551.056           1
11/ 7/2018 20: 2:18         570         570         570         570               570     551.319           1
11/ 7/2018 21: 2:32         580         580         580         580               580     551.712           1
11/ 7/2018 21: 2:33         570         570         570         570               570     551.959           1
11/ 7/2018 21: 2:37         580         580         580         580               580     552.333           1
11/ 7/2018 21: 2:39         570         570         570         570               570     552.566           1
11/ 7/2018 23: 2:46         580         580         580         580               580     552.922           1
11/ 7/2018 23: 2:48         570         570         570         570               570     553.141           1
11/ 7/2018 24: 2:17         580         580         580         580               580     553.481           1
11/ 7/2018 24: 2:18         570         570         570         570               570     553.688           1
11/ 7/2018 25: 2:20         560         560         560         560               560     553.765           1
11/ 7/2018 25: 2:47         570         570         570         570               570     553.963           1
11/ 7/2018 26: 2:16         560         570         560         570               565     554.096           2
11/ 7/2018 27: 2: 2         580         580         570         570               575     554.345           2
11/ 7/2018 27: 2: 5         580         580         580         580               580     554.647           1
11/ 7/2018 27: 2: 6         570         570         570         570               570     554.826           1
11/ 7/2018 27: 2: 9         580         580         580         580               580     555.115           1
11/ 7/2018 27: 2:12         570         570         570         570               570     555.284           1
11/ 7/2018 27: 2:17         560         560         560         560               560     555.337           1
11/ 7/2018 39: 2: 7         570         570         570         570               570       555.5           1
11/ 7/2018 55: 2: 3         580         580         580         580               580     555.769           1
11/ 7/2018 55: 2: 7         570         570         570         570               570     555.924           1
11/ 7/2018 57: 2:25         580         580         570         570               575     556.129           2
11/ 7/2018 59: 2:26         580         580         580         580               580     556.383           1
11/ 7/2018 59: 2:32         570         570         570         570               570     556.526           1
11/ 7/2018 59: 2:37         580         580         570         570               575     556.719           2
12/ 7/2018  8: 2:46         560         560         560         560               560     556.753           1
12/ 7/2018  8: 2:58         580         580         580         580               580      556.99           1
12/ 7/2018  9: 2: 1         570         570         570         570               570     557.121           1
12/ 7/2018  9: 2:32         560         560         560         560               560      557.15           1
12/ 7/2018 10: 2: 7         570         570         570         570               570     557.277           1
12/ 7/2018 15: 2:29         580         580         580         580               580       557.5           1
12/ 7/2018 15: 2:31         570         570         570         570               570     557.621           1
12/ 7/2018 15: 2:33         580         580         580         580               580     557.837           1
12/ 7/2018 15: 2:34         570         570         570         570               570     557.952           1
12/ 7/2018 15: 2:36         580         580         570         570               575     558.113           2
12/ 7/2018 16: 2: 0         580         580         580         580               580     558.318           1
12/ 7/2018 16: 2: 2         570         570         570         570               570     558.426           1
12/ 7/2018 16: 2: 8         580         580         580         580               580     558.624           1
12/ 7/2018 16: 2:17         570         570         570         570               570     558.727           1
12/ 7/2018 17: 2:51         580         580         580         580               580     558.919           1
12/ 7/2018 17: 2:52         570         570         570         570               570     559.018           1
12/ 7/2018 18: 2:19         580         580         570         570               575     559.159           2
12/ 7/2018 21: 2:38         580         580         580         580               580     559.342           1
12/ 7/2018 23: 2:21         570         570         570         570               570     559.435           1
12/ 7/2018 23: 2:28         590         590         590         590               590     559.698           1
12/ 7/2018 23: 2:29         570         570         570         570               570     559.786           1
12/ 7/2018 25: 2:50         580         580         580         580               580     559.958           1
12/ 7/2018 26: 2:36         590         590         590         590               590      560.21           1
12/ 7/2018 26: 2:37         580         580         580         580               580     560.375           1
12/ 7/2018 26: 2:41         590         590         580         580               585     560.579           2
12/ 7/2018 27: 2:13         570         570         570         570               570     560.656           1
12/ 7/2018 27: 2:15         580         580         580         580               580     560.813           1
12/ 7/2018 28: 2:36         570         570         570         570               570     560.887           1
12/ 7/2018 28: 2:37         580         580         580         580               580      561.04           1
12/ 7/2018 48: 2:48         570         570         570         570               570     561.111           1
12/ 7/2018 52: 2: 5         580         580         580         580               580      561.26           1
12/ 7/2018 52: 2:10         570         570         570         570               570     561.328           1
14/ 7/2018  0: 2:25         570         570         570         570               570     561.395           1
14/ 7/2018 17: 2:10         580         580         580         580               580     561.538           1
14/ 7/2018 17: 2:52         570         570         570         570               570     561.603           1
14/ 7/2018 22: 2:38         580         580         580         580               580     561.742           1
14/ 7/2018 25: 2:27         570         570         570         570               570     561.805           1
14/ 7/2018 26: 2:41         590         590         580         580               585     561.978           2
14/ 7/2018 26: 2:42         570         590         570         590               580     562.111           2
14/ 7/2018 26: 2:46         580         580         580         580               580     562.243           1
14/ 7/2018 31: 2:58         590         590         590         590               590     562.445           1
14/ 7/2018 31: 2:59         600         600         590         590               595     562.681           2
14/ 7/2018 32: 2: 1         600         600         600         600               600      562.95           1
14/ 7/2018 32: 2: 2         590         590         590         590               590     563.143           1
14/ 7/2018 32: 2: 8         580         580         580         580               580     563.262           1
14/ 7/2018 49: 2:35         570         570         570         570               570      563.31           1
14/ 7/2018 49: 2:56         580         580         580         580               580     563.427           1
14/ 7/2018 52: 2:14         570         570         570         570               570     563.472           1
14/ 7/2018 57: 2:14         580         580         580         580               580     563.586           1
14/ 7/2018 57: 2:16         570         570         570         570               570      563.63           1
15/ 7/2018 23: 2:25         580         590         580         590               585     563.776           2
15/ 7/2018 23: 2:26         580         580         580         580               580     563.885           1
15/ 7/2018 23: 2:29         570         570         570         570               570     563.926           1
15/ 7/2018 23: 2:34         580         580         580         580               580     564.033           1
15/ 7/2018 26: 2: 9         570         570         570         570               570     564.073           1
15/ 7/2018 26: 2:58         580         580         580         580               580     564.178           1
15/ 7/2018 29: 2:52         570         570         570         570               570     564.216           1
15/ 7/2018 30: 2:15         580         580         580         580               580     564.318           1
15/ 7/2018 34: 2:24         570         570         570         570               570     564.355           1
15/ 7/2018 34: 2:38         580         590         580         590               585     564.487           2
15/ 7/2018 34: 2:49         570         570         570         570               570     564.522           1
15/ 7/2018 34: 2:52         590         590         590         590               590     564.684           1
15/ 7/2018 34: 2:53         570         570         570         570               570     564.717           1
15/ 7/2018 35: 2:36         580         580         580         580               580     564.812           1
15/ 7/2018 36: 2:20         570         570         570         570               570     564.845           1
16/ 7/2018  5: 2:29         560         560         560         560               560     564.815           1
16/ 7/2018  9: 2:24         550         550         550         550               550     564.724           1
16/ 7/2018 13: 2:43         560         560         560         560               560     564.695           1
16/ 7/2018 13: 2:44         550         550         550         550               550     564.606           1
16/ 7/2018 30: 2:21         560         560         560         560               560     564.578           1
16/ 7/2018 30: 2:30         550         550         550         550               550     564.491           1
16/ 7/2018 30: 2:32         560         560         560         560               560     564.464           1
16/ 7/2018 40: 2:55         550         550         550         550               550     564.379           1
16/ 7/2018 44: 2:11         560         560         550         550               555     564.324           2
16/ 7/2018 47: 2:49         570         570         550         550               560     564.298           2
16/ 7/2018 52: 2:42         560         560         560         560               560     564.273           1
16/ 7/2018 52: 2:43         570         570         560         560               565     564.277           2
