         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
 9/ 7/2018 55: 2: 1        5970        6840        5970        5650            6107.5      6107.5         798
10/ 7/2018  0: 2: 0        5640        5800        5580        5660              5670     5888.75          31
10/ 7/2018  0: 2: 1        5650        6000        5580        5650              5720      5832.5          38
10/ 7/2018  0: 2: 2        6000        6000        5570        5640            5802.5        5825          21
10/ 7/2018  0: 2: 3        6660        6660        5630        5920            6217.5      5903.5          17
10/ 7/2018  0: 2: 4        5660        5850        5550        5560              5655     5862.08          15
10/ 7/2018  0: 2: 5        5650        5800        5650        5800              5725      5842.5           2
10/ 7/2018  0: 2: 6        5630        5680        5630        5680              5655     5819.06           2
10/ 7/2018  0: 2: 7        5600        5690        5600        5650              5635     5798.61           4
10/ 7/2018  0: 2: 8        5660        5660        5660        5660              5660     5784.75           1
10/ 7/2018  0: 2:10        5650        5650        5650        5650              5650      5772.5           1
10/ 7/2018  0: 2:11        5640        5640        5640        5640              5640     5761.46           1
10/ 7/2018  0: 2:12        5720        5720        5720        5720              5720     5758.27           1
10/ 7/2018  0: 2:14        5790        5790        5790        5790              5790     5760.54           1
10/ 7/2018  0: 2:16        5650        5650        5650        5650              5650     5753.17           4
10/ 7/2018  0: 2:17        5650        5650        5650        5650              5650     5746.72           1
10/ 7/2018  0: 2:18        5650        5660        5600        5660            5642.5     5740.59           3
10/ 7/2018  0: 2:19        5640        5650        5610        5610            5627.5     5734.31           4
10/ 7/2018  0: 2:20        5650        5650        5650        5650              5650     5729.87           1
10/ 7/2018  0: 2:21        5650        5660        5630        5630            5642.5      5725.5           5
10/ 7/2018  0: 2:24        5750        5750        5750        5750              5750     5726.67           1
10/ 7/2018  0: 2:27        5660        5660        5660        5660              5660     5723.64           1
10/ 7/2018  0: 2:28        5650        5650        5650        5650              5650     5720.43           1
10/ 7/2018  0: 2:30        5660        5660        5660        5660              5660     5717.92           2
10/ 7/2018  0: 2:31        5650        5650        5650        5650              5650      5715.2           1
10/ 7/2018  0: 2:34        5650        5650        5650        5650              5650     5712.69           1
10/ 7/2018  0: 2:35        5650        5650        5650        5650              5650     5710.37           1
10/ 7/2018  0: 2:36        5680        5680        5680        5680              5680     5709.29           1
10/ 7/2018  0: 2:37        5640        5640        5640        5640              5640      5706.9           1
10/ 7/2018  0: 2:38        5650        5650        5650        5650              5650        5705           1
10/ 7/2018  0: 2:39        5650        5650        5650        5650              5650     5703.23           1
10/ 7/2018  0: 2:40        5670        5670        5660        5660              5665     5702.03           6
10/ 7/2018  0: 2:41        5630        5660        5630        5660              5645      5700.3           2
10/ 7/2018  0: 2:42        5660        5700        5650        5700            5677.5     5699.63           4
10/ 7/2018  0: 2:45        5610        5660        5610        5660              5635     5697.79           3
10/ 7/2018  0: 2:48        5590        5590        5590        5590              5590     5694.79           1
10/ 7/2018  0: 2:49        5580        5650        5580        5650              5615     5692.64           3
10/ 7/2018  0: 2:50        5640        5780        5640        5780              5710     5693.09           3
10/ 7/2018  0: 2:52        5650        5660        5650        5660              5655     5692.12           2
10/ 7/2018  0: 2:53        5660        5660        5660        5660              5660     5691.31           1
10/ 7/2018  0: 2:54        5650        5660        5650        5660              5655     5690.43           2
10/ 7/2018  0: 2:55        5640        5640        5640        5640              5640     5689.23           1
10/ 7/2018  0: 2:56        5640        5660        5640        5650            5647.5     5688.26           3
10/ 7/2018  0: 2:58        5630        5630        5630        5630              5630     5686.93           1
10/ 7/2018  0: 2:59        5650        5690        5620        5620              5645        5686           5
10/ 7/2018  1: 2: 0        5660        5660        5660        5660              5660     5685.43           2
10/ 7/2018  1: 2: 2        5660        5660        5660        5660              5660     5684.89           1
10/ 7/2018  1: 2: 3        5610        5610        5610        5610              5610     5683.33           1
10/ 7/2018  1: 2: 4        5660        5660        5660        5660              5660     5682.86           1
10/ 7/2018  1: 2: 5        5600        5600        5600        5600              5600      5681.2           1
10/ 7/2018  1: 2: 7        5590        5590        5590        5590              5590     5679.41           1
10/ 7/2018  1: 2: 8        5670        5670        5670        5670              5670     5679.23           2
10/ 7/2018  1: 2: 9        5580        5580        5580        5580              5580     5677.36           1
10/ 7/2018  1: 2:10        5760        5760        5660        5660              5710     5677.96           2
10/ 7/2018  1: 2:13        5630        5650        5630        5650              5640     5677.27           2
10/ 7/2018  1: 2:14        5570        5570        5570        5570              5570     5675.36           1
10/ 7/2018  1: 2:15        5620        5620        5620        5620              5620     5674.39           1
10/ 7/2018  1: 2:16        5560        5560        5560        5560              5560     5672.41           1
10/ 7/2018  1: 2:20        5630        5630        5630        5630              5630     5671.69           1
10/ 7/2018  1: 2:22        5630        5630        5630        5630              5630        5671           1
10/ 7/2018  1: 2:24        5640        5640        5570        5570              5605     5669.92           2
10/ 7/2018  1: 2:26        5660        5660        5660        5660              5660     5669.76           1
10/ 7/2018  1: 2:27        5650        5650        5650        5650              5650     5669.44           1
10/ 7/2018  1: 2:35        5660        5660        5660        5660              5660      5669.3           1
10/ 7/2018  1: 2:39        5670        5710        5620        5620              5655     5669.08           8
10/ 7/2018  1: 2:42        5680        5680        5670        5670              5675     5669.17           2
10/ 7/2018  1: 2:46        5670        5670        5670        5670              5670     5669.18           4
10/ 7/2018  1: 2:47        5690        5690        5690        5690              5690     5669.49           1
