         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 3         960         960         960         960              960              960
 2/ 7/2018 10: 0: 4         950         950         950         950              950              955
 2/ 7/2018 10: 0: 9         960         960         960         960              960          956.667
 2/ 7/2018 10: 0:17         970         970         970         970              970              960
 2/ 7/2018 10: 1:11         980         980         980         980              980              964
 2/ 7/2018 10: 2:22         990         990         990         990              990          968.333
 2/ 7/2018 10: 2:46         980         980         980         980              980              970
 2/ 7/2018 10: 2:47         990         990         990         990              990            972.5
 2/ 7/2018 10: 2:48         980         980         980         980              980          973.333
 2/ 7/2018 10: 3:55         970         970         970         970              970              973
 2/ 7/2018 10: 3:58         980         980         980         980              980          973.636
 2/ 7/2018 10: 3:59         990         990         980         980              985          974.583
 2/ 7/2018 10: 4: 1         980         980         980         980              980              975
 2/ 7/2018 10: 4: 2         990         990         990         990              990          976.071
 2/ 7/2018 10: 4: 3         980         980         980         980              980          976.333
 2/ 7/2018 10: 4: 4         990         990         990         990              990          977.188
 2/ 7/2018 10: 5:25        1000        1000        1000        1000             1000          978.529
 2/ 7/2018 10: 5:26         990         990         990         990              990          979.167
 2/ 7/2018 10: 5:27        1000        1000        1000        1000             1000          980.263
 2/ 7/2018 10: 5:28        1000        1000        1000        1000             1000           981.25
 2/ 7/2018 10: 6: 0         990         990         990         990              990          981.667
 2/ 7/2018 10: 6:18        1000        1000        1000        1000             1000            982.5
 2/ 7/2018 10: 6:26         990         990         990         990              990          982.826
 2/ 7/2018 10: 6:29        1000        1000        1000        1000             1000          983.542
 2/ 7/2018 10: 6:31         990         990         990         990              990            983.8
 2/ 7/2018 10: 7: 1         980         980         980         980              980          983.654
 2/ 7/2018 10: 7:39         990         990         990         990              990          983.889
 2/ 7/2018 10: 7:40         980         980         980         980              980           983.75
 2/ 7/2018 10: 9:54         970         970         970         970              970          983.276
 2/ 7/2018 10:10:30         960         960         960         960              960            982.5
 2/ 7/2018 10:10:42         970         970         970         970              970          982.097
 2/ 7/2018 10:10:48         960         960         960         960              960          981.406
 2/ 7/2018 10:12:12         950         950         950         950              950          980.455
 2/ 7/2018 10:12:13         960         960         960         960              960          979.853
 2/ 7/2018 10:12:41         970         970         970         970              970          979.571
 2/ 7/2018 10:13: 3         980         980         980         980              980          979.583
 2/ 7/2018 10:13: 4         970         970         970         970              970          979.324
 2/ 7/2018 10:13:15         980         980         980         980              980          979.342
 2/ 7/2018 10:14:20         970         970         970         970              970          979.103
 2/ 7/2018 10:14:40         980         980         980         980              980          979.125
 2/ 7/2018 10:14:41         970         970         970         970              970          978.902
 2/ 7/2018 10:14:42         980         980         980         980              980          978.929
 2/ 7/2018 10:14:43         980         980         980         980              980          978.953
 2/ 7/2018 10:14:44         970         970         970         970              970           978.75
 2/ 7/2018 10:15:28         980         980         980         980              980          978.778
 2/ 7/2018 10:15:41         970         970         970         970              970          978.587
 2/ 7/2018 10:15:59         980         980         980         980              980          978.617
 2/ 7/2018 10:16:38         990         990         990         990              990          978.854
 2/ 7/2018 10:16:43         980         980         980         980              980          978.878
 2/ 7/2018 10:16:49         990         990         990         990              990            979.1
 2/ 7/2018 10:17: 7         980         980         980         980              980          979.118
 2/ 7/2018 10:17:48         990         990         990         990              990          979.327
 2/ 7/2018 10:18:23         980         980         980         980              980           979.34
 2/ 7/2018 10:18:24         990         990         990         990              990          979.537
 2/ 7/2018 10:19:16        1000        1000        1000        1000             1000          979.909
 2/ 7/2018 10:19:41         990         990         990         990              990          980.089
 2/ 7/2018 10:20:19         980         980         980         980              980          980.088
 2/ 7/2018 10:27:43         990         990         990         990              990          980.259
 2/ 7/2018 10:27:48        1000        1000        1000        1000             1000          980.593
 2/ 7/2018 10:28:19         990         990         990         990              990           980.75
 2/ 7/2018 10:28:46         980         980         980         980              980          980.738
 2/ 7/2018 10:28:55         990         990         990         990              990          980.887
 2/ 7/2018 10:29: 0         980         980         980         980              980          980.873
 2/ 7/2018 10:29:23         990         990         990         990              990          981.016
 2/ 7/2018 10:29:29         980         980         980         980              980              981
 2/ 7/2018 10:30: 5         990         990         990         990              990          981.136
 2/ 7/2018 10:30:45         980         980         980         980              980          981.119
 2/ 7/2018 10:31:45         970         970         970         970              970          980.956
 2/ 7/2018 10:31:46         980         980         980         980              980          980.942
 2/ 7/2018 10:31:47         970         970         970         970              970          980.786
 2/ 7/2018 10:33: 6         960         960         960         960              960          980.493
