         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 2         270         340         270         340              305              305
 2/ 7/2018 10: 0: 3         200         200         200         200              200            252.5
 2/ 7/2018 10: 0:50         190         190         190         190              190          231.667
 2/ 7/2018 10: 3: 4         200         200         200         200              200           223.75
 2/ 7/2018 10: 3: 5         190         190         190         190              190              217
 2/ 7/2018 10: 3: 7         200         200         200         200              200          214.167
 2/ 7/2018 10: 3:29         190         190         190         190              190          210.714
 2/ 7/2018 10: 4: 3         200         200         200         200              200          209.375
 2/ 7/2018 10: 5: 2         190         190         190         190              190          207.222
 2/ 7/2018 10: 5:10         200         200         200         200              200            206.5
 2/ 7/2018 10:12:34         190         190         190         190              190              205
 2/ 7/2018 10:12:38         200         200         200         200              200          204.583
 2/ 7/2018 10:14:37         190         190         190         190              190          203.462
 2/ 7/2018 10:15:34         200         200         200         200              200          203.214
 2/ 7/2018 10:15:35         190         190         190         190              190          202.333
 2/ 7/2018 10:15:36         190         190         190         190              190          201.562
 2/ 7/2018 10:15:49         200         200         200         200              200          201.471
 2/ 7/2018 10:25:50         200         200         200         200              200          201.389
 2/ 7/2018 10:28:14         200         200         200         200              200          201.316
 2/ 7/2018 10:46: 1         210         210         200         200              205            201.5
 2/ 7/2018 10:46: 9         210         210         210         210              210          201.905
 2/ 7/2018 10:46:10         200         200         200         200              200          201.818
 2/ 7/2018 10:46:11         210         210         210         210              210          202.174
 2/ 7/2018 10:49:29         240         240         240         240              240           203.75
 2/ 7/2018 11: 4:54         200         200         200         200              200            203.6
 2/ 7/2018 11: 7:48         210         210         210         210              210          203.846
 2/ 7/2018 11:12: 4         200         200         200         200              200          203.704
 2/ 7/2018 11:12:14         210         210         210         210              210          203.929
 2/ 7/2018 11:12:16         200         200         200         200              200          203.793
 2/ 7/2018 11:16: 7         210         210         210         210              210              204
 2/ 7/2018 11:16:14         200         200         200         200              200          203.871
 2/ 7/2018 11:18: 4         210         210         210         210              210          204.062
 2/ 7/2018 11:18:26         200         200         200         200              200          203.939
 2/ 7/2018 11:18:27         210         210         210         210              210          204.118
 2/ 7/2018 11:18:32         200         200         200         200              200              204
 2/ 7/2018 11:18:33         210         210         210         210              210          204.167
 2/ 7/2018 11:18:42         200         200         200         200              200          204.054
 2/ 7/2018 11:24:59         210         210         210         210              210          204.211
 2/ 7/2018 11:25: 0         200         200         200         200              200          204.103
 2/ 7/2018 11:25: 1         210         210         210         210              210           204.25
 2/ 7/2018 11:25: 2         200         200         200         200              200          204.146
 2/ 7/2018 11:25: 5         210         210         210         210              210          204.286
 2/ 7/2018 11:25: 6         200         200         200         200              200          204.186
 2/ 7/2018 11:25: 7         210         210         210         210              210          204.318
 2/ 7/2018 11:25: 8         210         210         210         210              210          204.444
 2/ 7/2018 11:28:44         200         200         200         200              200          204.348
 2/ 7/2018 11:33:48         210         210         210         210              210          204.468
 2/ 7/2018 11:34: 5         200         200         200         200              200          204.375
 2/ 7/2018 11:34:14         210         210         210         210              210           204.49
 2/ 7/2018 11:34:15         200         200         200         200              200            204.4
 2/ 7/2018 11:35: 8         210         210         210         210              210           204.51
 2/ 7/2018 11:36:16         200         200         200         200              200          204.423
 2/ 7/2018 12:19: 5         190         190         190         190              190          204.151
 2/ 7/2018 12:23:26         240         240         240         240              240          204.815
 2/ 7/2018 12:30:23         180         180         180         180              180          204.364
 2/ 7/2018 12:30:27         190         190         190         190              190          204.107
 2/ 7/2018 12:30:28         180         180         180         180              180          203.684
 2/ 7/2018 12:30:32         190         190         190         190              190          203.448
 2/ 7/2018 12:30:37         180         180         180         180              180          203.051
 2/ 7/2018 12:57:27         190         190         190         190              190          202.833
 2/ 7/2018 14: 0: 0         190         190         190         190              190          202.623
 2/ 7/2018 14: 2:17         180         180         180         180              180          202.258
 2/ 7/2018 14: 7:19         190         190         190         190              190          202.063
 2/ 7/2018 14: 8:35         180         180         180         180              180          201.719
 2/ 7/2018 14:29: 2         170         170         170         170              170          201.231
 2/ 7/2018 14:42:41         190         190         190         190              190          201.061
 2/ 7/2018 14:55:49         200         200         200         200              200          201.045
 2/ 7/2018 15: 1:24         190         190         190         190              190          200.882
 2/ 7/2018 17: 0: 5         180         180         180         180              180           200.58
 2/ 7/2018 17: 0:31         190         190         190         190              190          200.429
 2/ 7/2018 17: 0:32         180         180         180         180              180          200.141
 2/ 7/2018 17: 7:19         190         190         190         190              190              200
 2/ 7/2018 17: 7:27         180         180         180         180              180          199.726
 2/ 7/2018 17: 8: 4         190         190         190         190              190          199.595
 2/ 7/2018 17: 8:31         180         180         180         180              180          199.333
 2/ 7/2018 17:11:25         190         190         190         190              190          199.211
 2/ 7/2018 17:12:43         180         180         180         180              180          198.961
 2/ 7/2018 17:15:14         190         190         190         190              190          198.846
 2/ 7/2018 17:16:53         180         180         180         180              180          198.608
 2/ 7/2018 17:18:42         190         190         190         190              190            198.5
 2/ 7/2018 17:19:39         180         180         180         180              180          198.272
 2/ 7/2018 17:19:44         190         190         190         190              190          198.171
 2/ 7/2018 17:25:20         180         180         180         180              180          197.952
 2/ 7/2018 17:25:36         190         190         190         190              190          197.857
 2/ 7/2018 17:25:48         180         180         180         180              180          197.647
 2/ 7/2018 17:25:50         190         190         190         190              190          197.558
 2/ 7/2018 17:25:55         180         180         180         180              180          197.356
 2/ 7/2018 17:26:22         190         190         190         190              190          197.273
 2/ 7/2018 17:31:44         180         180         180         180              180          197.079
 2/ 7/2018 17:31:51         190         190         190         190              190              197
 2/ 7/2018 17:31:59         180         180         180         180              180          196.813
 2/ 7/2018 17:36:26         190         190         190         190              190          196.739
 2/ 7/2018 17:38:58         180         180         180         180              180          196.559
