         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
 9/ 7/2018 55: 2: 1        6200        6970        6200        6070              6360        6360         484
10/ 7/2018  0: 2: 0        5780        6910        5680        5810              6045      6202.5           8
10/ 7/2018  0: 2: 1        5710        6400        5660        5720            5872.5      6092.5          20
10/ 7/2018  0: 2: 2        5730        6200        5400        5400            5682.5        5990           6
10/ 7/2018  0: 2: 3        5850        5950        5300        5780              5720        5936          16
10/ 7/2018  0: 2: 4        5760        6000        5740        5760              5815     5915.83          15
10/ 7/2018  0: 2: 5        6020        6020        5710        5710              5865     5908.57           5
10/ 7/2018  0: 2: 7        5740        5860        5310        5860            5692.5     5881.56           3
10/ 7/2018  0: 2: 8        5770        5770        5660        5660              5715     5863.06           4
10/ 7/2018  0: 2:10        5820        6150        5780        6150              5975     5874.25           3
10/ 7/2018  0: 2:11        5760        5760        5760        5760              5760     5863.86           2
10/ 7/2018  0: 2:12        6150        6150        5750        5750              5950     5871.04           2
10/ 7/2018  0: 2:13        5770        5770        5770        5770              5770     5863.27           1
10/ 7/2018  0: 2:14        5750        5750        5750        5750              5750     5855.18           1
10/ 7/2018  0: 2:15        6000        6000        6000        6000              6000     5864.83           1
10/ 7/2018  0: 2:16        5770        5770        5770        5770              5770     5858.91           1
10/ 7/2018  0: 2:18        5750        5750        5750        5750              5750      5852.5           1
10/ 7/2018  0: 2:19        5750        5750        5750        5750              5750     5846.81           1
10/ 7/2018  0: 2:23        5760        5760        5760        5760              5760     5842.24           1
10/ 7/2018  0: 2:24        5750        5750        5670        5670              5710     5835.62           2
10/ 7/2018  0: 2:25        5780        5780        5780        5780              5780     5832.98           1
10/ 7/2018  0: 2:26        5740        5740        5740        5740              5740     5828.75           1
10/ 7/2018  0: 2:28        6100        6100        6100        6100              6100     5840.54           1
10/ 7/2018  0: 2:29        5600        5600        5600        5600              5600     5830.52           1
10/ 7/2018  0: 2:30        5750        5750        5750        5750              5750      5827.3           1
10/ 7/2018  0: 2:31        5500        5500        5500        5500              5500     5814.71           1
10/ 7/2018  0: 2:32        5750        5750        5750        5750              5750     5812.31           1
10/ 7/2018  0: 2:33        5750        5750        5750        5750              5750     5810.09           1
10/ 7/2018  0: 2:37        5810        5810        5400        5400              5605     5803.02           2
10/ 7/2018  0: 2:38        5750        5750        5750        5750              5750     5801.25           1
10/ 7/2018  0: 2:39        5740        5740        5740        5740              5740     5799.27           1
10/ 7/2018  0: 2:40        5750        5750        5750        5750              5750     5797.73           1
10/ 7/2018  0: 2:41        5700        5700        5700        5700              5700     5794.77           1
10/ 7/2018  0: 2:43        5750        5750        5750        5750              5750     5793.46           1
10/ 7/2018  0: 2:44        5650        5650        5650        5650              5650     5789.36           1
10/ 7/2018  0: 2:45        5740        5750        5730        5750            5742.5     5788.06           5
10/ 7/2018  0: 2:47        5740        5740        5740        5740              5740     5786.76           1
10/ 7/2018  0: 2:48        5750        5750        5750        5750              5750     5785.79           1
10/ 7/2018  0: 2:50        5750        5750        5750        5750              5750     5784.87           1
10/ 7/2018  0: 2:52        5740        6150        5690        5740              5830        5786           4
10/ 7/2018  0: 2:55        5740        5740        5740        5740              5740     5784.88           1
10/ 7/2018  0: 2:58        5740        5740        5690        5690              5715     5783.21           2
