         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 0        1440        1440        1440        1440             1440             1440
 2/ 7/2018 10: 0: 3        1490        1490        1490        1490             1490             1465
 2/ 7/2018 10: 2:43        1500        1500        1500        1500             1500          1476.67
 2/ 7/2018 10: 5:39        1510        1510        1510        1510             1510             1485
 2/ 7/2018 10: 5:53        1500        1500        1500        1500             1500             1488
 2/ 7/2018 10:10: 6        1510        1510        1510        1510             1510          1491.67
 2/ 7/2018 10:14: 6        1520        1520        1520        1520             1520          1495.71
 2/ 7/2018 10:14:13        1510        1510        1510        1510             1510           1497.5
 2/ 7/2018 10:14:20        1520        1520        1520        1520             1520             1500
 2/ 7/2018 10:16:12        1530        1530        1530        1530             1530             1503
 2/ 7/2018 10:16:54        1520        1520        1520        1520             1520          1504.55
 2/ 7/2018 10:20:10        1530        1530        1530        1530             1530          1506.67
 2/ 7/2018 10:27:54        1520        1520        1520        1520             1520          1507.69
 2/ 7/2018 10:29:44        1510        1510        1510        1510             1510          1507.86
 2/ 7/2018 10:29:51        1520        1520        1520        1520             1520          1508.67
 2/ 7/2018 10:29:58        1510        1510        1510        1510             1510          1508.75
 2/ 7/2018 10:30:12        1520        1520        1520        1520             1520          1509.41
 2/ 7/2018 10:31: 1        1510        1510        1510        1510             1510          1509.44
 2/ 7/2018 10:31:15        1520        1520        1520        1520             1520             1510
 2/ 7/2018 10:32: 4        1510        1510        1510        1510             1510             1510
 2/ 7/2018 10:32:53        1520        1520        1520        1520             1520          1510.48
 2/ 7/2018 10:38: 8        1510        1510        1510        1510             1510          1510.45
 2/ 7/2018 10:38:15        1520        1520        1520        1520             1520          1510.87
 2/ 7/2018 10:38:22        1510        1510        1510        1510             1510          1510.83
 2/ 7/2018 10:39: 4        1520        1520        1520        1520             1520           1511.2
 2/ 7/2018 10:39:18        1510        1510        1510        1510             1510          1511.15
 2/ 7/2018 10:39:32        1520        1520        1520        1520             1520          1511.48
 2/ 7/2018 10:41:59        1510        1510        1510        1510             1510          1511.43
 2/ 7/2018 10:42: 6        1520        1520        1520        1520             1520          1511.72
 2/ 7/2018 10:42:13        1510        1510        1510        1510             1510          1511.67
 2/ 7/2018 10:44:40        1520        1520        1520        1520             1520          1511.94
 2/ 7/2018 10:45:15        1530        1530        1530        1530             1530           1512.5
 2/ 7/2018 10:45:22        1520        1520        1520        1520             1520          1512.73
 2/ 7/2018 10:54:14        1530        1530        1530        1530             1530          1513.24
 2/ 7/2018 11: 1: 0        1520        1520        1520        1520             1520          1513.43
 2/ 7/2018 11:10:27        1530        1530        1530        1530             1530          1513.89
 2/ 7/2018 11:10:41        1520        1520        1520        1520             1520          1514.05
 2/ 7/2018 11:10:48        1510        1510        1510        1510             1510          1513.95
 2/ 7/2018 11:15: 7        1500        1500        1500        1500             1500          1513.59
 2/ 7/2018 11:15:35        1510        1510        1510        1510             1510           1513.5
 2/ 7/2018 11:15:42        1500        1500        1500        1500             1500          1513.17
 2/ 7/2018 11:16:24        1510        1510        1510        1510             1510           1513.1
 2/ 7/2018 11:16:31        1500        1500        1500        1500             1500          1512.79
 2/ 7/2018 11:25:55        1510        1510        1510        1510             1510          1512.73
 2/ 7/2018 11:26:16        1500        1500        1500        1500             1500          1512.44
 2/ 7/2018 11:26:37        1510        1510        1510        1510             1510          1512.39
 2/ 7/2018 11:26:58        1500        1500        1500        1500             1500          1512.13
 2/ 7/2018 11:28:22        1510        1510        1510        1510             1510          1512.08
 2/ 7/2018 11:32:13        1500        1500        1500        1500             1500          1511.84
 2/ 7/2018 11:32:55        1510        1510        1510        1510             1510           1511.8
 2/ 7/2018 11:33:37        1520        1520        1520        1520             1520          1511.96
 2/ 7/2018 11:41:40        1510        1510        1510        1510             1510          1511.92
 2/ 7/2018 11:42: 8        1520        1520        1520        1520             1520          1512.08
 2/ 7/2018 11:42:43        1510        1510        1510        1510             1510          1512.04
 2/ 7/2018 11:42:50        1520        1520        1520        1520             1520          1512.18
 2/ 7/2018 11:42:57        1510        1510        1510        1510             1510          1512.14
 2/ 7/2018 11:44:42        1520        1520        1520        1520             1520          1512.28
 2/ 7/2018 11:45:24        1510        1510        1510        1510             1510          1512.24
 2/ 7/2018 11:46:34        1520        1520        1520        1520             1520          1512.37
 2/ 7/2018 11:47: 9        1510        1510        1510        1510             1510          1512.33
