         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
12/ 7/2018 15: 2:37         220         220         220         220               220     216.471           1
12/ 7/2018 16: 2: 9         230         230         230         230               230     216.667           1
12/ 7/2018 16: 2:10         220         220         220         220               220     216.714           1
12/ 7/2018 16: 2:12         230         230         230         230               230     216.901           1
12/ 7/2018 16: 2:13         220         230         220         230               225     217.014           2
12/ 7/2018 16: 2:16         220         220         220         220               220     217.055           1
12/ 7/2018 16: 2:55         230         230         220         220               225     217.162           2
12/ 7/2018 18: 2:23         230         230         230         230               230     217.333           1
12/ 7/2018 18: 2:24         220         220         220         220               220     217.368           1
12/ 7/2018 18: 2:25         230         230         220         220               225     217.468           2
12/ 7/2018 18: 2:30         230         230         230         230               230     217.628           1
12/ 7/2018 18: 2:34         220         220         220         220               220     217.658           1
12/ 7/2018 19: 2: 8         230         230         220         220               225      217.75           2
12/ 7/2018 19: 2:16         210         210         210         210               210     217.654           1
12/ 7/2018 19: 2:24         230         230         230         230               230     217.805           1
12/ 7/2018 19: 2:25         220         220         220         220               220     217.831           1
12/ 7/2018 19: 2:26         230         230         230         230               230     217.976           1
12/ 7/2018 19: 2:48         230         230         230         230               230     218.118           1
12/ 7/2018 20: 2: 3         220         220         220         220               220      218.14           1
12/ 7/2018 20: 2:12         240         240         240         240               240     218.391           1
12/ 7/2018 20: 2:13         230         230         230         230               230     218.523           1
12/ 7/2018 21: 2:25         240         240         240         240               240     218.764           1
12/ 7/2018 21: 2:26         230         230         230         230               230     218.889           1
12/ 7/2018 21: 2:44         240         240         240         240               240     219.121           1
12/ 7/2018 21: 2:45         230         230         230         230               230     219.239           1
12/ 7/2018 22: 2:47         240         240         240         240               240     219.462           1
12/ 7/2018 22: 2:48         230         230         230         230               230     219.574           1
12/ 7/2018 23: 2: 1         240         240         240         240               240     219.789           1
12/ 7/2018 23: 2: 3         240         240         240         240               240         220           1
12/ 7/2018 23: 2: 5         240         240         240         240               240     220.206           1
12/ 7/2018 23: 2: 9         240         240         240         240               240     220.408           1
12/ 7/2018 23: 2:13         230         230         230         230               230     220.505           1
12/ 7/2018 23: 2:27         240         240         240         240               240       220.7           1
12/ 7/2018 23: 2:34         230         230         230         230               230     220.792           1
12/ 7/2018 23: 2:36         230         230         230         230               230     220.882           1
12/ 7/2018 23: 2:41         240         240         240         240               240     221.068           1
12/ 7/2018 23: 2:42         230         230         230         230               230     221.154           1
12/ 7/2018 24: 2:27         240         240         240         240               240     221.333           1
12/ 7/2018 24: 2:29         230         230         230         230               230     221.415           1
12/ 7/2018 24: 2:43         220         220         220         220               220     221.402           1
12/ 7/2018 24: 2:44         230         230         230         230               230     221.481           1
12/ 7/2018 24: 2:58         220         220         220         220               220     221.468           1
12/ 7/2018 27: 2:14         220         230         220         230               225       221.5           2
12/ 7/2018 29: 2: 5         230         230         230         230               230     221.577           1
12/ 7/2018 33: 2:59         220         220         220         220               220     221.562           1
12/ 7/2018 34: 2:14         230         230         230         230               230     221.637           1
12/ 7/2018 36: 2:43         220         220         220         220               220     221.623           1
12/ 7/2018 37: 2: 0         230         230         230         230               230     221.696           1
12/ 7/2018 38: 2: 2         220         220         220         220               220     221.681           1
12/ 7/2018 38: 2: 6         230         230         230         230               230     221.752           1
12/ 7/2018 38: 2: 7         220         220         220         220               220     221.737           1
12/ 7/2018 38: 2:25         240         240         240         240               240     221.891           1
12/ 7/2018 38: 2:28         220         220         220         220               220     221.875           1
12/ 7/2018 39: 2:24         230         230         230         230               230     221.942           1
12/ 7/2018 39: 2:44         220         220         220         220               220     221.926           1
12/ 7/2018 40: 2:39         230         230         230         230               230     221.992           1
12/ 7/2018 44: 2:26         220         220         220         220               220     221.976           1
12/ 7/2018 50: 2:33         220         220         220         220               220      221.96           1
12/ 7/2018 50: 2:42         230         230         230         230               230     222.024           1
12/ 7/2018 51: 2: 8         220         220         220         220               220     222.008           1
12/ 7/2018 51: 2:39         230         230         230         230               230      222.07           1
14/ 7/2018  0: 2:26         220         220         220         220               220     222.054           1
14/ 7/2018 10: 2:38         230         230         230         230               230     222.115           1
14/ 7/2018 10: 2:45         220         220         220         220               220     222.099           1
14/ 7/2018 11: 2:13         230         230         230         230               230     222.159           1
14/ 7/2018 11: 2:19         220         220         220         220               220     222.143           1
14/ 7/2018 15: 2:43         230         230         220         220               225     222.164           2
14/ 7/2018 15: 2:50         230         230         230         230               230     222.222           1
14/ 7/2018 15: 2:56         220         220         220         220               220     222.206           1
14/ 7/2018 16: 2: 6         230         230         230         230               230     222.263           1
14/ 7/2018 16: 2:17         220         220         220         220               220     222.246           1
14/ 7/2018 16: 2:25         230         230         230         230               230     222.302           1
14/ 7/2018 16: 2:33         220         220         220         220               220     222.286           1
14/ 7/2018 18: 2:51         230         230         230         230               230      222.34           1
14/ 7/2018 19: 2: 4         220         220         220         220               220     222.324           1
14/ 7/2018 19: 2: 5         230         230         230         230               230     222.378           1
14/ 7/2018 19: 2:12         220         220         220         220               220     222.361           1
14/ 7/2018 20: 2:24         230         230         230         230               230     222.414           1
14/ 7/2018 21: 2: 3         220         220         220         220               220     222.397           1
14/ 7/2018 22: 2:56         230         230         230         230               230     222.449           1
14/ 7/2018 22: 2:59         240         240         240         240               240     222.568           1
14/ 7/2018 23: 2: 6         220         220         220         220               220      222.55           1
14/ 7/2018 23: 2:16         240         240         240         240               240     222.667           1
14/ 7/2018 23: 2:20         220         220         220         220               220     222.649           1
14/ 7/2018 23: 2:23         240         240         220         220               230     222.697           2
14/ 7/2018 23: 2:26         240         240         240         240               240      222.81           1
14/ 7/2018 23: 2:43         220         220         220         220               220     222.792           1
14/ 7/2018 23: 2:59         240         240         240         240               240     222.903           1
14/ 7/2018 24: 2: 4         220         220         220         220               220     222.885           1
14/ 7/2018 27: 2: 0         230         230         230         230               230      222.93           1
14/ 7/2018 41: 2:21         240         240         240         240               240     223.038           1
14/ 7/2018 41: 2:22         230         230         230         230               230     223.082           1
14/ 7/2018 47: 2: 1         220         220         220         220               220     223.062           1
15/ 7/2018  3: 2:16         230         230         230         230               230     223.106           1
15/ 7/2018  3: 2:17         220         220         220         220               220     223.086           1
15/ 7/2018  3: 2:25         230         230         230         230               230     223.129           1
15/ 7/2018  3: 2:28         220         220         220         220               220      223.11           1
15/ 7/2018 22: 2:19          10          10          10          10                10     221.818           1
15/ 7/2018 23: 2:10         230         230         230         230               230     221.867           1
15/ 7/2018 23: 2:14         220         220         220         220               220     221.856           1
16/ 7/2018 10: 2: 6         210         220         210         220               215     221.815           2
16/ 7/2018 52: 2:51         230         230         230         230               230     221.864           1
16/ 7/2018 52: 2:52         210         210         210         210               210     221.794           1
16/ 7/2018 55: 2: 4         220         220         220         220               220     221.784           1
16/ 7/2018 58: 2:43         210         210         210         210               210     221.715           1
17/ 7/2018  0: 2: 3         220         220         220         220               220     221.705           1
17/ 7/2018  0: 2: 5         210         210         210         210               210     221.638           1
17/ 7/2018 35: 2:18          10          10          10          10                10     220.429           1
17/ 7/2018 48: 2:29         230         230         220         220               225     220.455           2
17/ 7/2018 57: 2:18         210         220         210         220               215     220.424           2
17/ 7/2018 59: 2:48         230         230         230         230               230     220.478           1
17/ 7/2018 59: 2:49         220         220         220         220               220     220.475           1
17/ 7/2018 59: 2:53         210         210         210         210               210     220.417           1
