         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0:34         750         750         750         750              750              750
 2/ 7/2018 10: 0:36         760         760         760         760              760              755
 2/ 7/2018 10: 0:52         750         750         750         750              750          753.333
 2/ 7/2018 10: 1:26         760         760         760         760              760              755
 2/ 7/2018 10: 1:28         740         740         740         740              740              752
 2/ 7/2018 10: 1:29         760         760         760         760              760          753.333
 2/ 7/2018 10: 1:30         740         740         740         740              740          751.429
 2/ 7/2018 10: 1:31         760         760         760         760              760            752.5
 2/ 7/2018 10: 1:32         740         740         740         740              740          751.111
 2/ 7/2018 10: 1:33         760         760         760         760              760              752
 2/ 7/2018 10: 1:34         740         740         740         740              740          750.909
 2/ 7/2018 10: 2:24         750         750         750         750              750          750.833
 2/ 7/2018 10: 2:26         730         730         730         730              730          749.231
 2/ 7/2018 10: 2:28         740         740         740         740              740          748.571
 2/ 7/2018 10: 2:33         730         730         730         730              730          747.333
 2/ 7/2018 10: 2:36         750         750         750         750              750            747.5
 2/ 7/2018 10: 2:38         730         740         730         740              735          746.765
 2/ 7/2018 10: 2:50         730         730         730         730              730          745.833
 2/ 7/2018 10: 2:52         750         750         730         730              740          745.526
 2/ 7/2018 10: 2:53         750         750         730         730              740           745.25
 2/ 7/2018 10: 3: 1         740         740         740         740              740              745
 2/ 7/2018 10: 3: 2         730         730         730         730              730          744.318
 2/ 7/2018 10: 3: 7         750         750         750         750              750          744.565
 2/ 7/2018 10: 3: 9         730         730         730         730              730          743.958
 2/ 7/2018 10: 4:18         720         720         720         720              720              743
 2/ 7/2018 10: 4:40         730         730         720         720              725          742.308
 2/ 7/2018 10: 4:57         710         710         710         710              710          741.111
 2/ 7/2018 10: 4:59         720         720         720         720              720          740.357
 2/ 7/2018 10: 5: 5         710         710         710         710              710           739.31
 2/ 7/2018 10: 5:18         700         700         700         700              700              738
 2/ 7/2018 10: 5:19         710         710         710         710              710          737.097
 2/ 7/2018 10: 5:20         720         720         720         720              720          736.562
 2/ 7/2018 10: 5:21         710         710         700         700              705          735.606
 2/ 7/2018 10: 5:32         710         710         710         710              710          734.853
 2/ 7/2018 10: 5:33         700         700         700         700              700          733.857
 2/ 7/2018 10: 6: 9         710         710         710         710              710          733.194
 2/ 7/2018 10: 6:36         720         720         720         720              720          732.838
 2/ 7/2018 10: 6:40         710         710         710         710              710          732.237
 2/ 7/2018 10: 7: 2         720         720         720         720              720          731.923
 2/ 7/2018 10: 7: 3         730         730         730         730              730          731.875
 2/ 7/2018 10: 7: 4         710         710         710         710              710          731.341
 2/ 7/2018 10: 7:21         700         700         700         700              700          730.595
 2/ 7/2018 10: 7:22         710         710         710         710              710          730.116
 2/ 7/2018 10: 7:24         700         700         700         700              700          729.432
 2/ 7/2018 10: 8:15         710         710         710         710              710              729
 2/ 7/2018 10: 8:17         720         720         720         720              720          728.804
 2/ 7/2018 10: 8:18         700         700         700         700              700          728.191
 2/ 7/2018 10: 9:25         720         720         710         710              715          727.917
 2/ 7/2018 10:12:46         720         720         720         720              720          727.755
 2/ 7/2018 10:12:47         710         710         710         710              710            727.4
 2/ 7/2018 10:14:50         720         720         720         720              720          727.255
 2/ 7/2018 10:17:41         730         730         730         730              730          727.308
 2/ 7/2018 10:18:26         740         740         740         740              740          727.547
 2/ 7/2018 10:18:46         750         760         750         760              755          728.056
 2/ 7/2018 10:18:47         750         750         750         750              750          728.455
 2/ 7/2018 10:18:56         760         760         760         760              760          729.018
