         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 3         280         280         280         280              280              280
 2/ 7/2018 10:27:54         280         280         280         280              280              280
 2/ 7/2018 10:56:39         290         290         290         290              290          283.333
 2/ 7/2018 11: 0: 9         280         280         280         280              280            282.5
 2/ 7/2018 12:31:35         270         270         270         270              270              280
 2/ 7/2018 12:31:52         280         280         280         280              280              280
 2/ 7/2018 14: 0: 0         280         280         280         280              280              280
 2/ 7/2018 14: 8:19         270         270         270         270              270           278.75
 2/ 7/2018 14: 8:20         280         280         280         280              280          278.889
 2/ 7/2018 14:59:39         270         270         270         270              270              278
 2/ 7/2018 14:59:40         280         280         280         280              280          278.182
 2/ 7/2018 14:59:42         270         270         270         270              270            277.5
 2/ 7/2018 14:59:43         280         280         280         280              280          277.692
 2/ 7/2018 14:59:44         270         270         270         270              270          277.143
 2/ 7/2018 14:59:46         280         280         280         280              280          277.333
 2/ 7/2018 14:59:47         270         270         270         270              270          276.875
 2/ 7/2018 14:59:48         280         280         280         280              280          277.059
 2/ 7/2018 14:59:49         270         270         270         270              270          276.667
 2/ 7/2018 14:59:50         270         270         270         270              270          276.316
 2/ 7/2018 14:59:51         280         280         280         280              280            276.5
 2/ 7/2018 14:59:52         270         270         270         270              270           276.19
 2/ 7/2018 14:59:53         280         280         280         280              280          276.364
 2/ 7/2018 14:59:54         280         280         280         280              280          276.522
 2/ 7/2018 14:59:57         270         270         270         270              270           276.25
 2/ 7/2018 14:59:59         280         280         280         280              280            276.4
 2/ 7/2018 15: 0: 0         270         270         270         270              270          276.154
 2/ 7/2018 15: 0: 1         280         280         280         280              280          276.296
 2/ 7/2018 15: 0: 4         270         270         270         270              270          276.071
 2/ 7/2018 15: 0: 5         280         280         280         280              280          276.207
 2/ 7/2018 15: 0: 6         270         270         270         270              270              276
 2/ 7/2018 15: 0: 7         280         280         280         280              280          276.129
 2/ 7/2018 15: 0: 8         270         270         270         270              270          275.938
 2/ 7/2018 15: 0:10         280         280         280         280              280          276.061
 2/ 7/2018 15: 0:11         270         270         270         270              270          275.882
 2/ 7/2018 15: 0:12         280         280         280         280              280              276
 2/ 7/2018 15: 0:13         270         270         270         270              270          275.833
 2/ 7/2018 15: 0:14         270         270         270         270              270          275.676
 2/ 7/2018 15: 0:20         280         280         280         280              280          275.789
 2/ 7/2018 15: 0:22         270         270         270         270              270          275.641
