         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
 9/ 7/2018 55: 2: 1        6170        7380        6170        6180              6475        6475         206
10/ 7/2018  0: 2: 0        6180        6380        5560        6150            6067.5     6271.25           8
10/ 7/2018  0: 2: 1        6140        6500        5760        6180              6145     6229.17           8
10/ 7/2018  0: 2: 2        6890        6980        6170        6180              6555     6310.62           4
10/ 7/2018  0: 2: 3        6300        6500        6300        6500              6400      6328.5           3
10/ 7/2018  0: 2: 4        6200        6600        6200        6600              6400     6340.42           5
10/ 7/2018  0: 2: 5        6180        6180        6180        6180              6180      6317.5           1
10/ 7/2018  0: 2: 6        6160        6160        6160        6160              6160     6297.81           1
10/ 7/2018  0: 2: 8        6010        6010        6010        6010              6010     6265.83           1
10/ 7/2018  0: 2:10        6810        6810        6810        6810              6810     6320.25           1
10/ 7/2018  0: 2:11        6790        6790        6150        6150              6470     6333.86           2
10/ 7/2018  0: 2:16        6490        6490        6100        6140              6305     6331.46           3
10/ 7/2018  0: 2:17        6930        6930        6930        6930              6930      6377.5           1
10/ 7/2018  0: 2:20        6010        6010        6010        6010              6010     6351.25           2
10/ 7/2018  0: 2:23        7100        7100        6060        6150            6602.5        6368           3
10/ 7/2018  0: 2:24        6160        6160        6160        6160              6160        6355           1
10/ 7/2018  0: 2:27        6160        6160        6160        6160              6160     6343.53           1
10/ 7/2018  0: 2:28        5710        5710        5710        5710              5710     6308.33           1
10/ 7/2018  0: 2:29        7290        7290        6150        6150              6720        6330           2
10/ 7/2018  0: 2:30        6080        6080        6080        6080              6080      6317.5           1
10/ 7/2018  0: 2:32        6150        6150        6150        6150              6150     6309.52           1
10/ 7/2018  0: 2:33        6130        6130        6130        6130              6130     6301.36           1
10/ 7/2018  0: 2:38        6130        6130        6130        6130              6130     6293.91           1
10/ 7/2018  0: 2:39        6120        6120        6040        6040              6080        6285           2
10/ 7/2018  0: 2:40        6130        6130        6130        6130              6130      6278.8           1
10/ 7/2018  0: 2:41        6120        6120        6120        6120              6120     6272.69           1
10/ 7/2018  0: 2:42        6170        6170        6170        6170              6170     6268.89           1
10/ 7/2018  0: 2:46        6120        6120        6120        6120              6120     6263.57           1
10/ 7/2018  0: 2:56        6110        6110        6110        6110              6110     6258.28           1
10/ 7/2018  1: 2: 1        6120        6120        6100        6100              6110     6253.33           3
10/ 7/2018  1: 2: 3        6110        6110        6110        6110              6110     6248.71           2
10/ 7/2018  1: 2: 4        6100        6110        6100        6110              6105     6244.22           2
10/ 7/2018  1: 2: 5        6100        6100        6100        6100              6100     6239.85           1
10/ 7/2018  1: 2:10        6100        6120        6100        6120              6110     6236.03           2
10/ 7/2018  1: 2:14        5990        5990        5990        5990              5990        6229           1
10/ 7/2018  1: 2:15        6100        6100        5950        5950              6025     6223.33           2
10/ 7/2018  1: 2:17        6100        6140        6070        6070              6095     6219.86           3
10/ 7/2018  1: 2:19        6100        6100        6100        6100              6100     6216.71           1
10/ 7/2018  1: 2:25        6100        6100        6100        6100              6100     6213.72           1
10/ 7/2018  1: 2:26        6100        6120        6100        6120              6110     6211.12           2
10/ 7/2018  1: 2:27        6110        6110        6110        6110              6110     6208.66           1
10/ 7/2018  1: 2:28        6110        6110        6110        6110              6110     6206.31           1
10/ 7/2018  1: 2:29        6090        6090        6090        6090              6090      6203.6           1
10/ 7/2018  1: 2:30        6110        6110        6110        6110              6110     6201.48           1
10/ 7/2018  1: 2:37        6450        6450        6450        6450              6450        6207           1
10/ 7/2018  1: 2:41        6200        6200        6100        6100              6150     6205.76           3
10/ 7/2018  1: 2:43        6120        6120        6110        6110              6115     6203.83           2
10/ 7/2018  1: 2:44        6110        6110        6110        6110              6110     6201.88           1
10/ 7/2018  1: 2:46        6120        6120        6120        6120              6120      6200.2           1
10/ 7/2018  1: 2:48        6120        6120        6120        6120              6120      6198.6           1
10/ 7/2018  1: 2:50        6130        6130        6130        6130              6130     6197.25           1
10/ 7/2018  1: 2:55        7370        7370        7370        7370              7370     6219.81           1
10/ 7/2018  1: 2:59        7320        7320        7320        7320              7320     6240.57           1
10/ 7/2018  2: 2: 1        6100        6100        6100        6100              6100     6237.96           1
10/ 7/2018  2: 2:11        6120        6120        6110        6110              6115     6235.73           2
10/ 7/2018  2: 2:20        6200        6200        6200        6200              6200     6235.09           1
10/ 7/2018  2: 2:22        6140        6140        6140        6140              6140     6233.42           1
10/ 7/2018  2: 2:26        6120        6120        6120        6120              6120     6231.47           1
10/ 7/2018  2: 2:27        6130        6130        6130        6130              6130     6229.75           1
10/ 7/2018  2: 2:33        6100        6100        6100        6100              6100     6227.58           1
10/ 7/2018  2: 2:36        6170        6170        6170        6170              6170     6226.64           1
10/ 7/2018  2: 2:43        6200        6200        6200        6200              6200     6226.21           1
10/ 7/2018  2: 2:45        6170        6170        6170        6170              6170     6225.32           1
10/ 7/2018  2: 2:47        6100        6100        6100        6100              6100     6223.36           1
10/ 7/2018  2: 2:48        6200        6920        6200        6920              6560     6228.54           2
10/ 7/2018  2: 2:49        6140        6140        6140        6140              6140      6227.2           1
10/ 7/2018  2: 2:50        6230        6230        6230        6230              6230     6227.24           1
10/ 7/2018  2: 2:52        6200        6200        6200        6200              6200     6226.84           1
10/ 7/2018  2: 2:54        6170        6170        6170        6170              6170     6226.01           1
10/ 7/2018  2: 2:58        6200        6200        6180        6180              6190      6225.5           2
10/ 7/2018  2: 2:59        6120        6120        6120        6120              6120     6224.01           1
10/ 7/2018  3: 2: 0        6170        6230        6140        6140              6170     6223.26           5
10/ 7/2018  3: 2: 1        6200        6200        6200        6200              6200     6222.95           2
10/ 7/2018  3: 2: 3        6210        6240        6200        6200            6212.5      6222.8           3
10/ 7/2018  3: 2: 4        6100        6100        6100        6100              6100     6221.17           1
10/ 7/2018  3: 2: 5        6240        6240        6240        6240              6240     6221.41           1
10/ 7/2018  3: 2: 6        6120        6120        6120        6120              6120      6220.1           1
10/ 7/2018  3: 2: 7        6250        6250        6250        6250              6250     6220.48           1
10/ 7/2018  3: 2:11        6250        6250        6250        6250              6250     6220.85           1
10/ 7/2018  3: 2:12        6250        6250        6250        6250              6250     6221.22           1
10/ 7/2018  3: 2:13        6200        6200        6200        6200              6200     6220.96           2
