         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 1         170         170         170         170              170              170
 2/ 7/2018 10: 0: 3         190         190         190         190              190              180
 2/ 7/2018 10: 0:37         180         180         180         180              180              180
 2/ 7/2018 10: 0:52         200         200         200         200              200              185
 2/ 7/2018 10: 2:17         190         190         190         190              190              186
 2/ 7/2018 10: 2:18         200         200         200         200              200          188.333
 2/ 7/2018 10: 2:27         190         190         190         190              190          188.571
 2/ 7/2018 10: 2:39         200         200         200         200              200              190
 2/ 7/2018 10: 2:43         190         190         190         190              190              190
 2/ 7/2018 10: 2:44         200         200         200         200              200              191
 2/ 7/2018 10: 4:13         190         190         190         190              190          190.909
 2/ 7/2018 10:16:11         190         190         190         190              190          190.833
 2/ 7/2018 10:19:29         200         200         200         200              200          191.538
 2/ 7/2018 10:19:48         170         170         170         170              170              190
 2/ 7/2018 10:23: 2         190         190         190         190              190              190
 2/ 7/2018 10:24:19         200         200         200         200              200          190.625
 2/ 7/2018 10:27:51         190         190         190         190              190          190.588
 2/ 7/2018 10:32: 5         200         200         200         200              200          191.111
 2/ 7/2018 10:34:55         190         190         190         190              190          191.053
 2/ 7/2018 10:45:31         190         190         190         190              190              191
 2/ 7/2018 10:45:33         200         200         200         200              200          191.429
 2/ 7/2018 10:45:34         190         190         190         190              190          191.364
 2/ 7/2018 10:45:42         190         190         190         190              190          191.304
 2/ 7/2018 10:47: 5         200         200         200         200              200          191.667
 2/ 7/2018 10:49:15         200         200         200         200              200              192
 2/ 7/2018 10:54:22         190         190         190         190              190          191.923
 2/ 7/2018 10:59: 9         200         200         200         200              200          192.222
 2/ 7/2018 11: 9:52         190         190         190         190              190          192.143
 2/ 7/2018 11:11:39         210         210         210         210              210          192.759
 2/ 7/2018 11:13:27         220         220         220         220              220          193.667
 2/ 7/2018 11:13:28         210         210         210         210              210          194.194
 2/ 7/2018 11:13:29         220         220         220         220              220              195
 2/ 7/2018 11:14: 8         210         210         210         210              210          195.455
 2/ 7/2018 11:14:15         220         220         220         220              220          196.176
 2/ 7/2018 11:14:16         210         210         210         210              210          196.571
 2/ 7/2018 11:17: 5         220         220         220         220              220          197.222
