         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
10/ 7/2018  0: 2: 3         190         190         190         190               190         190           1
10/ 7/2018  3: 2:11         200         200         200         200               200         195           1
10/ 7/2018 13: 2: 4         180         180         180         180               180         190           1
10/ 7/2018 13: 2: 5         180         180         180         180               180       187.5           1
10/ 7/2018 13: 2: 6         180         180         180         180               180         186           1
10/ 7/2018 13: 2: 7         180         180         180         180               180         185           1
10/ 7/2018 13: 2: 8         180         180         180         180               180     184.286           1
10/ 7/2018 13: 2: 9         180         180         180         180               180      183.75           1
10/ 7/2018 13: 2:10         190         190         190         190               190     184.444           1
10/ 7/2018 13: 2:11         180         180         180         180               180         184           1
10/ 7/2018 13: 2:12         190         190         190         190               190     184.545           1
10/ 7/2018 13: 2:13         190         190         190         190               190         185           1
10/ 7/2018 13: 2:14         190         190         190         190               190     185.385           1
10/ 7/2018 13: 2:18         180         180         180         180               180         185           1
10/ 7/2018 13: 2:19         190         190         190         190               190     185.333           1
10/ 7/2018 13: 2:31         180         180         180         180               180         185           1
10/ 7/2018 13: 2:32         190         190         190         190               190     185.294           1
10/ 7/2018 13: 2:33         180         180         180         180               180         185           1
10/ 7/2018 13: 2:38         190         190         190         190               190     185.263           1
10/ 7/2018 13: 2:41         180         180         180         180               180         185           1
10/ 7/2018 13: 2:42         180         180         180         180               180     184.762           1
10/ 7/2018 13: 2:43         190         190         190         190               190         185           1
10/ 7/2018 13: 2:45         180         180         180         180               180     184.783           1
10/ 7/2018 13: 2:48         190         190         190         190               190         185           1
10/ 7/2018 13: 2:55         180         180         180         180               180       184.8           1
10/ 7/2018 13: 2:56         190         190         190         190               190         185           1
10/ 7/2018 13: 2:57         190         190         190         190               190     185.185           1
10/ 7/2018 13: 2:58         180         180         180         180               180         185           1
10/ 7/2018 18: 2:27         170         170         170         170               170     184.483           1
10/ 7/2018 27: 2:54         180         180         180         180               180     184.333           1
10/ 7/2018 28: 2: 1         190         190         190         190               190     184.516           1
10/ 7/2018 28: 2: 2         180         180         180         180               180     184.375           1
10/ 7/2018 29: 2:17         190         190         190         190               190     184.545           1
10/ 7/2018 29: 2:18         180         180         180         180               180     184.412           1
10/ 7/2018 29: 2:19         190         190         190         190               190     184.571           1
10/ 7/2018 29: 2:26         180         180         180         180               180     184.444           1
10/ 7/2018 29: 2:27         190         190         190         190               190     184.595           1
10/ 7/2018 29: 2:28         190         190         190         190               190     184.737           1
10/ 7/2018 29: 2:29         180         180         180         180               180     184.615           1
10/ 7/2018 29: 2:30         190         190         190         190               190      184.75           1
10/ 7/2018 31: 2:11         180         180         180         180               180     184.634           1
10/ 7/2018 31: 2:58         190         190         190         190               190     184.762           1
10/ 7/2018 32: 2:49         180         180         180         180               180     184.651           1
10/ 7/2018 38: 2: 4         190         190         190         190               190     184.773           1
10/ 7/2018 39: 2:26         180         180         180         180               180     184.667           1
10/ 7/2018 41: 2:56         190         190         190         190               190     184.783           1
10/ 7/2018 42: 2: 6         180         180         180         180               180     184.681           1
10/ 7/2018 42: 2: 9         190         190         190         190               190     184.792           1
10/ 7/2018 42: 2:12         180         180         180         180               180     184.694           1
10/ 7/2018 42: 2:14         180         180         180         180               180       184.6           1
10/ 7/2018 42: 2:35         190         190         190         190               190     184.706           1
10/ 7/2018 42: 2:38         180         180         180         180               180     184.615           1
10/ 7/2018 42: 2:43         190         190         190         190               190     184.717           1
10/ 7/2018 42: 2:45         180         180         180         180               180      184.63           1
10/ 7/2018 42: 2:46         190         190         190         190               190     184.727           1
10/ 7/2018 42: 2:47         190         190         190         190               190     184.821           1
10/ 7/2018 42: 2:48         180         180         180         180               180     184.737           1
10/ 7/2018 42: 2:50         190         190         190         190               190     184.828           1
10/ 7/2018 42: 2:54         180         180         180         180               180     184.746           1
10/ 7/2018 42: 2:59         190         190         190         190               190     184.833           1
10/ 7/2018 43: 2: 0         180         180         180         180               180     184.754           1
10/ 7/2018 43: 2: 1         180         180         180         180               180     184.677           1
10/ 7/2018 43: 2: 3         190         190         190         190               190     184.762           1
10/ 7/2018 43: 2: 4         180         180         180         180               180     184.688           1
10/ 7/2018 43: 2: 5         190         190         190         190               190     184.769           1
10/ 7/2018 43: 2: 8         180         180         180         180               180     184.697           1
10/ 7/2018 43: 2: 9         190         190         190         190               190     184.776           1
10/ 7/2018 43: 2:10         190         190         190         190               190     184.853           1
10/ 7/2018 43: 2:16         180         180         180         180               180     184.783           1
