         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
10/ 7/2018  0: 2:24         270         270         270         270               270         270           1
10/ 7/2018  5: 2: 0         260         260         260         260               260         265           1
10/ 7/2018  5: 2: 1         270         270         270         270               270     266.667           1
10/ 7/2018 11: 2:22         280         280         280         280               280         270           1
10/ 7/2018 12: 2:35         270         270         270         270               270         270           1
10/ 7/2018 12: 2:36         280         280         280         280               280     271.667           1
10/ 7/2018 12: 2:53         270         270         270         270               270     271.429           1
10/ 7/2018 14: 2:29         280         280         280         280               280       272.5           1
10/ 7/2018 14: 2:30         270         270         270         270               270     272.222           1
10/ 7/2018 14: 2:40         280         280         280         280               280         273           1
10/ 7/2018 17: 2: 1         270         270         270         270               270     272.727           1
10/ 7/2018 17: 2: 2         280         280         280         280               280     273.333           1
10/ 7/2018 17: 2:10         270         270         270         270               270     273.077           1
10/ 7/2018 17: 2:13         280         280         280         280               280     273.571           1
10/ 7/2018 17: 2:17         270         270         270         270               270     273.333           1
10/ 7/2018 17: 2:28         280         280         280         280               280      273.75           1
10/ 7/2018 17: 2:29         270         270         270         270               270     273.529           1
10/ 7/2018 17: 2:37         280         280         280         280               280     273.889           1
10/ 7/2018 17: 2:38         270         270         270         270               270     273.684           1
10/ 7/2018 17: 2:40         280         280         280         280               280         274           1
10/ 7/2018 17: 2:41         270         270         270         270               270      273.81           1
10/ 7/2018 19: 2:25         280         280         280         280               280     274.091           1
10/ 7/2018 19: 2:41         270         270         270         270               270     273.913           1
10/ 7/2018 19: 2:46         280         280         280         280               280     274.167           1
10/ 7/2018 19: 2:47         270         270         270         270               270         274           1
10/ 7/2018 19: 2:49         280         280         280         280               280     274.231           1
10/ 7/2018 20: 2: 0         270         270         270         270               270     274.074           1
10/ 7/2018 20: 2: 1         280         280         280         280               280     274.286           1
10/ 7/2018 28: 2:46         290         290         290         290               290     274.828           1
10/ 7/2018 28: 2:59         280         280         280         280               280         275           1
10/ 7/2018 33: 2:51         270         270         270         270               270     274.839           1
10/ 7/2018 33: 2:52         280         280         280         280               280         275           1
10/ 7/2018 33: 2:58         270         270         270         270               270     274.848           1
10/ 7/2018 33: 2:59         280         280         280         280               280         275           1
10/ 7/2018 40: 2: 0         270         270         270         270               270     274.857           1
10/ 7/2018 40: 2: 1         280         280         280         280               280         275           1
10/ 7/2018 41: 2:21         270         270         270         270               270     274.865           1
10/ 7/2018 42: 2:44         280         280         280         280               280         275           1
10/ 7/2018 42: 2:47         270         270         270         270               270     274.872           1
10/ 7/2018 43: 2: 6         280         280         280         280               280         275           1
10/ 7/2018 45: 2: 0         270         270         270         270               270     274.878           1
10/ 7/2018 45: 2: 1         280         280         280         280               280         275           1
10/ 7/2018 46: 2:17         270         270         270         270               270     274.884           1
10/ 7/2018 46: 2:18         280         280         280         280               280         275           1
10/ 7/2018 46: 2:19         270         270         270         270               270     274.889           1
10/ 7/2018 46: 2:22         280         280         280         280               280         275           1
10/ 7/2018 46: 2:24         270         270         270         270               270     274.894           1
10/ 7/2018 46: 2:29         280         280         280         280               280         275           1
10/ 7/2018 46: 2:48         270         270         270         270               270     274.898           1
10/ 7/2018 46: 2:49         280         280         280         280               280         275           1
10/ 7/2018 46: 2:50         270         270         270         270               270     274.902           1
10/ 7/2018 46: 2:55         280         280         280         280               280         275           1
10/ 7/2018 46: 2:56         270         270         270         270               270     274.906           1
10/ 7/2018 46: 2:57         280         280         280         280               280         275           1
10/ 7/2018 46: 2:58         270         270         270         270               270     274.909           1
10/ 7/2018 47: 2: 1         280         280         280         280               280         275           1
10/ 7/2018 47: 2:17         270         270         270         270               270     274.912           1
10/ 7/2018 47: 2:22         280         280         280         280               280         275           1
10/ 7/2018 47: 2:25         270         270         270         270               270     274.915           1
10/ 7/2018 47: 2:32         280         280         280         280               280         275           1
10/ 7/2018 49: 2:15         270         270         270         270               270     274.918           1
10/ 7/2018 49: 2:16         280         280         280         280               280         275           1
10/ 7/2018 50: 2: 0         270         270         270         270               270     274.921           1
10/ 7/2018 50: 2: 1         280         280         280         280               280         275           1
10/ 7/2018 50: 2:21         270         270         270         270               270     274.923           1
10/ 7/2018 50: 2:22         280         280         280         280               280         275           1
10/ 7/2018 57: 2:56         270         270         270         270               270     274.925           1
10/ 7/2018 57: 2:59         280         280         280         280               280         275           1
10/ 7/2018 58: 2: 0         270         270         270         270               270     274.928           1
10/ 7/2018 58: 2: 3         280         280         280         280               280         275           1
10/ 7/2018 58: 2: 5         270         280         270         280               275         275           2
10/ 7/2018 58: 2: 7         270         270         270         270               270     274.931           1
10/ 7/2018 58: 2: 9         280         280         280         280               280         275           1
10/ 7/2018 58: 2:35         270         270         270         270               270     274.932           1
10/ 7/2018 58: 2:36         280         280         280         280               280         275           1
10/ 7/2018 59: 2:20         270         270         270         270               270     274.934           1
10/ 7/2018 59: 2:26         280         280         280         280               280         275           1
10/ 7/2018 59: 2:27         270         270         270         270               270     274.936           1
10/ 7/2018 59: 2:50         280         280         280         280               280         275           1
11/ 7/2018  6: 2: 2         270         270         270         270               270     274.938           1
11/ 7/2018  6: 2: 3         280         280         280         280               280         275           1
11/ 7/2018  6: 2: 4         270         270         270         270               270     274.939           1
11/ 7/2018  6: 2: 6         280         280         280         280               280         275           1
11/ 7/2018  6: 2:17         270         270         270         270               270      274.94           1
11/ 7/2018  6: 2:18         280         280         280         280               280         275           1
11/ 7/2018 11: 2:43         270         270         270         270               270     274.942           1
11/ 7/2018 11: 2:45         280         280         280         280               280         275           1
11/ 7/2018 12: 2: 2         270         270         270         270               270     274.943           1
11/ 7/2018 12: 2: 6         280         280         280         280               280         275           1
11/ 7/2018 12: 2: 7         270         270         270         270               270     274.944           1
11/ 7/2018 12: 2:42         280         280         280         280               280         275           1
11/ 7/2018 13: 2:37         270         270         270         270               270     274.946           1
11/ 7/2018 13: 2:38         280         280         280         280               280         275           1
11/ 7/2018 13: 2:39         270         270         270         270               270     274.947           1
11/ 7/2018 16: 2: 8         280         280         280         280               280         275           1
11/ 7/2018 16: 2:22         270         270         270         270               270     274.948           1
11/ 7/2018 16: 2:26         280         280         280         280               280         275           1
11/ 7/2018 16: 2:27         270         270         270         270               270     274.949           1
11/ 7/2018 16: 2:54         260         260         260         260               260     274.798           1
11/ 7/2018 17: 2:21         270         270         270         270               270      274.75           1
11/ 7/2018 17: 2:22         260         260         260         260               260     274.604           1
11/ 7/2018 17: 2:23         270         270         270         270               270     274.559           1
11/ 7/2018 17: 2:26         260         260         260         260               260     274.417           1
11/ 7/2018 17: 2:27         270         270         270         270               270     274.375           1
11/ 7/2018 17: 2:28         260         260         260         260               260     274.238           1
11/ 7/2018 17: 2:29         270         270         270         270               270     274.198           1
11/ 7/2018 17: 2:38         260         260         260         260               260     274.065           1
11/ 7/2018 17: 2:39         260         260         260         260               260     273.935           1
11/ 7/2018 17: 2:41         270         270         270         270               270     273.899           1
11/ 7/2018 17: 2:44         260         260         260         260               260     273.773           1
11/ 7/2018 19: 2: 0         270         270         270         270               270     273.739           1
11/ 7/2018 19: 2: 2         260         260         260         260               260     273.616           1
12/ 7/2018  9: 2:52         250         250         250         250               250     273.407           1
12/ 7/2018 10: 2:10         260         260         260         260               260     273.289           1
12/ 7/2018 11: 2:31         250         250         250         250               250     273.087           1
12/ 7/2018 11: 2:32         260         260         260         260               260     272.974           1
12/ 7/2018 11: 2:37         250         250         250         250               250     272.778           1
12/ 7/2018 13: 2:10         260         260         260         260               260     272.669           1
12/ 7/2018 15: 2:37         250         250         250         250               250     272.479           1
12/ 7/2018 15: 2:44         260         260         260         260               260     272.375           1
12/ 7/2018 16: 2:13         250         250         250         250               250      272.19           1
12/ 7/2018 16: 2:16         260         260         260         260               260      272.09           1
12/ 7/2018 16: 2:18         250         250         250         250               250     271.911           1
12/ 7/2018 16: 2:21         260         260         260         260               260     271.815           1
12/ 7/2018 16: 2:22         250         250         250         250               250      271.64           1
12/ 7/2018 16: 2:28         260         260         260         260               260     271.548           1
12/ 7/2018 16: 2:29         250         250         250         250               250     271.378           1
12/ 7/2018 16: 2:32         260         260         260         260               260     271.289           1
12/ 7/2018 16: 2:34         250         250         250         250               250     271.124           1
12/ 7/2018 16: 2:51         260         260         260         260               260     271.038           1
12/ 7/2018 16: 2:52         250         250         250         250               250     270.878           1
12/ 7/2018 17: 2: 1         260         260         260         260               260     270.795           1
12/ 7/2018 17: 2: 3         250         250         250         250               250     270.639           1
12/ 7/2018 17: 2:10         260         260         260         260               260      270.56           1
12/ 7/2018 17: 2:16         250         250         250         250               250     270.407           1
12/ 7/2018 17: 2:24         260         260         260         260               260     270.331           1
12/ 7/2018 17: 2:30         250         250         250         250               250     270.182           1
12/ 7/2018 17: 2:32         260         260         260         260               260     270.109           1
12/ 7/2018 17: 2:36         250         250         250         250               250     269.964           1
12/ 7/2018 17: 2:43         260         260         260         260               260     269.893           1
12/ 7/2018 17: 2:45         250         250         250         250               250     269.752           1
12/ 7/2018 17: 2:46         260         260         260         260               260     269.683           1
12/ 7/2018 17: 2:48         250         250         250         250               250     269.545           1
12/ 7/2018 17: 2:51         260         260         260         260               260     269.479           1
12/ 7/2018 17: 2:52         250         250         250         250               250     269.345           1
12/ 7/2018 21: 2:49         260         260         260         260               260     269.281           1
12/ 7/2018 21: 2:50         250         250         250         250               250      269.15           1
12/ 7/2018 21: 2:57         260         260         260         260               260     269.088           1
12/ 7/2018 22: 2: 1         250         250         250         250               250      268.96           1
12/ 7/2018 22: 2: 7         260         260         260         260               260       268.9           1
12/ 7/2018 22: 2:15         250         250         250         250               250     268.775           1
12/ 7/2018 22: 2:24         260         260         260         260               260     268.717           1
12/ 7/2018 22: 2:26         250         250         250         250               250     268.595           1
12/ 7/2018 22: 2:31         260         260         260         260               260     268.539           1
12/ 7/2018 22: 2:32         250         250         250         250               250     268.419           1
12/ 7/2018 22: 2:39         260         260         260         260               260     268.365           1
12/ 7/2018 22: 2:41         250         250         250         250               250     268.248           1
12/ 7/2018 22: 2:44         260         260         250         250               255     268.165           2
12/ 7/2018 22: 2:52         260         260         260         260               260     268.113           1
12/ 7/2018 22: 2:53         250         250         250         250               250         268           1
12/ 7/2018 23: 2: 1         260         260         260         260               260      267.95           1
12/ 7/2018 23: 2: 2         250         250         250         250               250      267.84           1
12/ 7/2018 24: 2:20         260         260         260         260               260     267.791           1
12/ 7/2018 24: 2:23         250         250         250         250               250     267.683           1
12/ 7/2018 24: 2:52         260         260         260         260               260     267.636           1
12/ 7/2018 24: 2:53         250         250         250         250               250      267.53           1
