         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
10/ 7/2018  0: 2: 1         100         110          90          90              97.5        97.5           3
10/ 7/2018  0: 2:34          80          80          80          80                80       88.75           1
10/ 7/2018  4: 2:50         100         100         100         100               100        92.5           1
10/ 7/2018  7: 2:36          70          70          70          70                70      86.875           1
10/ 7/2018 19: 2:14          60          60          60          60                60        81.5           1
10/ 7/2018 20: 2:57         100         100         100         100               100     84.5833           1
10/ 7/2018 21: 2:56         110         110         110         110               110     88.2143           1
10/ 7/2018 22: 2:53          70          70          70          70                70     85.9375           1
10/ 7/2018 26: 2:35          80          80          80          80                80     85.2778           1
10/ 7/2018 34: 2:18          70          70          70          70                70       83.75           1
10/ 7/2018 38: 2:54          80          80          80          80                80     83.4091           1
10/ 7/2018 40: 2:20          90          90          90          90                90     83.9583           1
10/ 7/2018 41: 2: 4          80          80          80          80                80     83.6538           1
10/ 7/2018 41: 2:10          70          70          70          70                70     82.6786           1
10/ 7/2018 42: 2:18          90          90          90          90                90     83.1667           1
10/ 7/2018 46: 2: 0          70          70          70          70                70     82.3438           1
11/ 7/2018 11: 2:39          90          90          90          90                90     82.7941           1
11/ 7/2018 28: 2:39          90          90          90          90                90     83.1944           1
11/ 7/2018 36: 2: 5          70          70          70          70                70        82.5           1
12/ 7/2018  4: 2: 5          90          90          90          90                90      82.875           1
12/ 7/2018 22: 2:34         100         100         100         100               100     83.6905           1
12/ 7/2018 26: 2: 9         100         100         100         100               100     84.4318           1
12/ 7/2018 26: 2:17          90          90          90          90                90     84.6739           1
12/ 7/2018 26: 2:20          90          90          90          90                90     84.8958           1
12/ 7/2018 26: 2:56          90          90          90          90                90        85.1           1
12/ 7/2018 33: 2:31          90          90          90          90                90     85.2885           1
12/ 7/2018 37: 2:28         100         100         100         100               100     85.8333           1
12/ 7/2018 37: 2:37          90          90          90          90                90     85.9821           1
12/ 7/2018 37: 2:38         100         100         100         100               100     86.4655           1
12/ 7/2018 39: 2:42          90          90          90          90                90     86.5833           1
12/ 7/2018 41: 2:16         100         100         100         100               100     87.0161           1
12/ 7/2018 50: 2:32          90          90          90          90                90     87.1094           1
14/ 7/2018  0: 2:26          90          90          90          90                90      87.197           1
14/ 7/2018  2: 2:17         110         110         110         110               110     87.8676           1
14/ 7/2018 22: 2:30         100         100         100         100               100     88.2143           1
14/ 7/2018 22: 2:31          90          90          90          90                90     88.2639           1
14/ 7/2018 22: 2:37         100         100         100         100               100     88.5811           1
14/ 7/2018 46: 2:33         140         140         140         140               140     89.9342           1
14/ 7/2018 49: 2:44         100         100         100         100               100     90.1923           1
14/ 7/2018 53: 2: 0         110         110         110         110               110     90.6875           1
15/ 7/2018 15: 2:24         100         100         100         100               100     90.9146           1
15/ 7/2018 23: 2: 5         100         100         100         100               100      91.131           4
15/ 7/2018 32: 2:25         110         110         110         110               110     91.5698           1
15/ 7/2018 33: 2:45          90          90          90          90                90     91.5341           1
15/ 7/2018 46: 2:35          90          90          90          90                90        91.5           1
15/ 7/2018 51: 2:58         100         100         100         100               100     91.6848           1
16/ 7/2018 14: 2:26          80          80          80          80                80     91.4362           1
16/ 7/2018 14: 2:30          90          90          90          90                90     91.4062           1
16/ 7/2018 15: 2: 5          80          80          80          80                80     91.1735           1
16/ 7/2018 15: 2:22          90          90          90          90                90       91.15           1
16/ 7/2018 15: 2:24          80          80          80          80                80     90.9314           1
16/ 7/2018 26: 2:45          70          70          70          70                70     90.5288           1
16/ 7/2018 30: 2:23          90          90          90          90                90     90.5189           1
16/ 7/2018 33: 2:15          70          70          70          70                70     90.1389           1
16/ 7/2018 36: 2:13          70          70          70          70                70     89.7727           1
16/ 7/2018 40: 2:33          90          90          90          90                90     89.7768           1
16/ 7/2018 41: 2: 5         100         100         100         100               100     89.9561           1
16/ 7/2018 42: 2: 5          80          80          80          80                80     89.7845           1
17/ 7/2018 11: 2: 1          70          70          70          70                70     89.4492           1
17/ 7/2018 11: 2:34         100         100         100         100               100      89.625           1
17/ 7/2018 11: 2:39          90          90          90          90                90     89.6311           1
17/ 7/2018 11: 2:41         100         100         100         100               100     89.7984           1
17/ 7/2018 11: 2:45         100         100         100         100               100     89.9603           1
17/ 7/2018 12: 2: 5          90          90          90          90                90     89.9609           1
17/ 7/2018 12: 2:13         100         100         100         100               100     90.1154           1
17/ 7/2018 12: 2:17          90          90          90          90                90     90.1136           1
17/ 7/2018 12: 2:41         100         100         100         100               100     90.2612           1
17/ 7/2018 23: 2: 3         900         900         900         900               900     102.169           1
17/ 7/2018 37: 2:13         100         100         100         100               100     102.138           1
17/ 7/2018 47: 2:12          90          90          90          90                90     101.964           1
17/ 7/2018 47: 2:54         100         100          90          90                95     101.866           2
17/ 7/2018 48: 2:37         100         100         100         100               100      101.84           1
17/ 7/2018 48: 2:59          90          90          90          90                90     101.678           1
17/ 7/2018 50: 2:21         100         100         100         100               100     101.655           1
17/ 7/2018 50: 2:37          90          90          90          90                90       101.5           1
17/ 7/2018 51: 2:47         100         100         100         100               100      101.48           1
17/ 7/2018 51: 2:54          90          90          90          90                90     101.331           1
17/ 7/2018 52: 2:21         100         100          90          90                95      101.25           2
