         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
10/ 7/2018  0: 2: 3          40          40          40          40                40          40           1
10/ 7/2018 28: 2:14          40          40          40          40                40          40           1
10/ 7/2018 50: 2: 7          40          40          40          40                40          40           1
11/ 7/2018  1: 2: 1          40          40          40          40                40          40           1
14/ 7/2018  0: 2: 1          40          40          40          40                40          40           1
14/ 7/2018 52: 2:22          40          40          40          40                40          40           1
16/ 7/2018 10: 2:14          30          30          30          30                30     38.5714           1
16/ 7/2018 12: 2:49          40          40          40          40                40       38.75           1
16/ 7/2018 13: 2:37          30          30          30          30                30     37.7778           1
16/ 7/2018 20: 2: 9          40          40          40          40                40          38           1
16/ 7/2018 20: 2:56          40          40          40          40                40     38.1818           1
16/ 7/2018 30: 2:39          30          30          30          30                30        37.5           1
16/ 7/2018 30: 2:40          40          40          40          40                40     37.6923           1
16/ 7/2018 30: 2:41          30          30          30          30                30     37.1429           1
16/ 7/2018 30: 2:43          40          40          40          40                40     37.3333           1
16/ 7/2018 30: 2:45          30          30          30          30                30      36.875           1
16/ 7/2018 30: 2:46          40          40          40          40                40     37.0588           1
16/ 7/2018 30: 2:47          30          30          30          30                30     36.6667           1
16/ 7/2018 30: 2:48          40          40          40          40                40     36.8421           1
16/ 7/2018 30: 2:50          30          30          30          30                30        36.5           1
16/ 7/2018 31: 2: 0          40          40          40          40                40     36.6667           1
16/ 7/2018 31: 2: 1          30          30          30          30                30     36.3636           1
16/ 7/2018 31: 2: 2          40          40          40          40                40     36.5217           1
16/ 7/2018 31: 2: 3          40          40          40          40                40     36.6667           1
16/ 7/2018 31: 2: 4          30          30          30          30                30        36.4           1
16/ 7/2018 31: 2: 5          30          30          30          30                30     36.1538           1
16/ 7/2018 31: 2: 6          30          30          30          30                30     35.9259           1
16/ 7/2018 31: 2:11          40          40          40          40                40     36.0714           1
16/ 7/2018 31: 2:12          40          40          40          40                40     36.2069           1
16/ 7/2018 31: 2:13          30          30          30          30                30          36           1
16/ 7/2018 31: 2:14          40          40          40          40                40      36.129           1
16/ 7/2018 31: 2:15          30          30          30          30                30     35.9375           1
16/ 7/2018 31: 2:16          40          40          40          40                40     36.0606           1
16/ 7/2018 31: 2:17          30          30          30          30                30     35.8824           1
16/ 7/2018 31: 2:18          40          40          40          40                40          36           1
16/ 7/2018 31: 2:19          30          30          30          30                30     35.8333           1
16/ 7/2018 33: 2:31          40          40          40          40                40     35.9459           1
16/ 7/2018 33: 2:32          30          30          30          30                30     35.7895           1
16/ 7/2018 35: 2:19          40          40          40          40                40     35.8974           1
16/ 7/2018 38: 2:23          30          30          30          30                30       35.75           1
16/ 7/2018 42: 2: 1          40          40          40          40                40     35.8537           1
16/ 7/2018 42: 2: 2          30          30          30          30                30     35.7143           1
16/ 7/2018 42: 2: 4          40          40          40          40                40      35.814           1
16/ 7/2018 42: 2: 5          30          30          30          30                30     35.6818           1
16/ 7/2018 44: 2: 3          40          40          40          40                40     35.7778           1
16/ 7/2018 44: 2: 5          30          30          30          30                30     35.6522           1
16/ 7/2018 44: 2:40          40          40          40          40                40     35.7447           1
16/ 7/2018 44: 2:41          30          30          30          30                30      35.625           1
16/ 7/2018 44: 2:52          40          40          40          40                40     35.7143           1
16/ 7/2018 44: 2:53          30          30          30          30                30        35.6           1
16/ 7/2018 44: 2:54          40          40          40          40                40     35.6863           1
16/ 7/2018 44: 2:55          30          30          30          30                30     35.5769           1
16/ 7/2018 44: 2:56          30          30          30          30                30     35.4717           1
16/ 7/2018 44: 2:57          40          40          40          40                40     35.5556           1
16/ 7/2018 44: 2:58          40          40          40          40                40     35.6364           1
16/ 7/2018 44: 2:59          30          30          30          30                30     35.5357           1
16/ 7/2018 45: 2: 0          40          40          40          40                40      35.614           1
16/ 7/2018 45: 2: 1          30          30          30          30                30     35.5172           1
16/ 7/2018 45: 2:13          40          40          40          40                40     35.5932           1
16/ 7/2018 45: 2:14          30          30          30          30                30        35.5           1
16/ 7/2018 45: 2:15          30          30          30          30                30     35.4098           1
16/ 7/2018 45: 2:37          40          40          40          40                40     35.4839           1
16/ 7/2018 45: 2:38          30          30          30          30                30     35.3968           1
16/ 7/2018 45: 2:39          40          40          40          40                40     35.4688           1
16/ 7/2018 45: 2:41          30          30          30          30                30     35.3846           1
16/ 7/2018 45: 2:42          40          40          40          40                40     35.4545           1
16/ 7/2018 45: 2:45          30          30          30          30                30     35.3731           1
16/ 7/2018 48: 2:15          40          40          40          40                40     35.4412           1
16/ 7/2018 48: 2:21          30          30          30          30                30     35.3623           1
16/ 7/2018 48: 2:22          40          40          40          40                40     35.4286           1
16/ 7/2018 48: 2:28          30          30          30          30                30     35.3521           1
16/ 7/2018 48: 2:29          40          40          40          40                40     35.4167           1
16/ 7/2018 48: 2:36          30          30          30          30                30     35.3425           1
16/ 7/2018 48: 2:37          40          40          40          40                40     35.4054           1
