         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018  9:55: 1         770         920         770         800              815              815
 2/ 7/2018 10: 0: 0         720         770         720         770              745              780
 2/ 7/2018 10: 0: 1         760         760         750         750              755          771.667
 2/ 7/2018 10: 0: 4         760         890         760         850              815            782.5
 2/ 7/2018 10: 0: 5         910         910         910         910              910              808
 2/ 7/2018 10: 0: 6         900         900         790         790              845          814.167
 2/ 7/2018 10: 0:21         790         790         790         790              790          810.714
 2/ 7/2018 10: 1:15         810         810         810         810              810          810.625
 2/ 7/2018 10: 1:21         910         910         760         760              835          813.333
 2/ 7/2018 10: 1:41         750         750         750         750              750              807
 2/ 7/2018 10: 2: 6         760         760         760         760              760          802.727
 2/ 7/2018 10: 2:26         790         790         790         790              790          801.667
 2/ 7/2018 10: 2:30         760         760         760         760              760          798.462
 2/ 7/2018 10: 2:44         620         620         620         620              620          785.714
 2/ 7/2018 10: 2:46         790         790         790         790              790              786
 2/ 7/2018 10: 3: 3         780         780         780         780              780          785.625
 2/ 7/2018 10: 3:23         720         720         720         720              720          781.765
 2/ 7/2018 10: 3:28         790         790         790         790              790          782.222
 2/ 7/2018 10: 3:34         770         770         770         770              770          781.579
 2/ 7/2018 10: 3:39         780         780         780         780              780            781.5
 2/ 7/2018 10: 4: 9         760         760         760         760              760          780.476
 2/ 7/2018 10: 4:14         750         750         750         750              750          779.091
 2/ 7/2018 10: 4:25         750         750         750         750              750          777.826
 2/ 7/2018 10: 4:29         840         840         840         840              840          780.417
 2/ 7/2018 10: 4:46         820         820         820         820              820              782
 2/ 7/2018 10: 5:10         740         740         740         740              740          780.385
 2/ 7/2018 10: 5:27         760         760         760         760              760           779.63
 2/ 7/2018 10: 5:31         760         760         760         760              760          778.929
 2/ 7/2018 10: 6:34         760         760         760         760              760          778.276
 2/ 7/2018 10: 6:42         760         760         760         760              760          777.667
 2/ 7/2018 10: 6:44         760         760         760         760              760          777.097
 2/ 7/2018 10: 6:47         750         750         750         750              750           776.25
 2/ 7/2018 10: 6:54         890         890         890         890              890          779.697
 2/ 7/2018 10: 7: 2         900         900         900         900              900          783.235
 2/ 7/2018 10: 7:12         910         910         910         910              910          786.857
 2/ 7/2018 10: 7:16         790         790         790         790              790          786.944
 2/ 7/2018 10: 7:32         840         840         840         840              840          788.378
 2/ 7/2018 10: 7:42         830         830         830         830              830          789.474
 2/ 7/2018 10: 8:17         760         760         760         760              760          788.718
 2/ 7/2018 10: 8:47         770         770         770         770              770           788.25
 2/ 7/2018 10: 8:58         760         760         760         760              760          787.561
 2/ 7/2018 10: 9: 1         810         810         810         810              810          788.095
 2/ 7/2018 10: 9: 8         780         780         780         780              780          787.907
 2/ 7/2018 10: 9:45         770         770         770         770              770            787.5
 2/ 7/2018 10: 9:50         790         790         790         790              790          787.556
 2/ 7/2018 10: 9:57         810         810         810         810              810          788.043
 2/ 7/2018 10:10:52         780         780         780         780              780          787.872
 2/ 7/2018 10:10:56         760         760         760         760              760          787.292
 2/ 7/2018 10:11:53         760         760         760         760              760          786.735
 2/ 7/2018 10:12: 9         760         760         750         750              755            786.1
 2/ 7/2018 10:12:11         770         770         770         770              770          785.784
 2/ 7/2018 10:12:15         780         780         780         780              780          785.673
 2/ 7/2018 10:12:16         760         760         760         760              760          785.189
 2/ 7/2018 10:12:17         740         740         740         740              740          784.352
 2/ 7/2018 10:12:24         840         840         840         840              840          785.364
 2/ 7/2018 10:12:27         730         730         730         730              730          784.375
 2/ 7/2018 10:12:29         770         770         770         770              770          784.123
 2/ 7/2018 10:12:30         840         840         840         840              840          785.086
 2/ 7/2018 10:12:43         800         800         800         800              800          785.339
 2/ 7/2018 10:13: 9         790         790         790         790              790          785.417
 2/ 7/2018 10:13:45         780         780         780         780              780          785.328
 2/ 7/2018 10:14:28         770         770         770         770              770          785.081
 2/ 7/2018 10:14:55         780         780         780         780              780              785
 2/ 7/2018 10:15:19         820         820         820         820              820          785.547
 2/ 7/2018 10:15:42         800         800         800         800              800          785.769
 2/ 7/2018 10:15:55         780         780         780         780              780          785.682
 2/ 7/2018 10:15:57         760         760         760         760              760          785.299
 2/ 7/2018 10:16: 4         780         780         780         780              780          785.221
 2/ 7/2018 10:16: 9         810         810         810         810              810           785.58
 2/ 7/2018 10:16:12         790         790         790         790              790          785.643
 2/ 7/2018 10:17:14         920         920         920         920              920          787.535
 2/ 7/2018 10:17:20         770         770         770         770              770          787.292
 2/ 7/2018 10:17:54         780         780         780         780              780          787.192
 2/ 7/2018 10:18:27         800         800         800         800              800          787.365
 2/ 7/2018 10:18:36         810         810         810         810              810          787.667
 2/ 7/2018 10:19:19         770         770         770         770              770          787.434
 2/ 7/2018 10:19:50         760         760         760         760              760          787.078
 2/ 7/2018 10:20:16         910         910         910         910              910          788.654
 2/ 7/2018 10:20:49         770         770         770         770              770          788.418
 2/ 7/2018 10:20:56         830         830         830         830              830          788.938
 2/ 7/2018 10:20:57         760         760         760         760              760           788.58
 2/ 7/2018 10:22:11         820         820         820         820              820          788.963
 2/ 7/2018 10:22:12         760         760         760         760              760          788.614
 2/ 7/2018 10:22:54         760         760         760         760              760          788.274
 2/ 7/2018 10:23: 2         760         760         760         760              760          787.941
 2/ 7/2018 10:24:23         740         740         740         740              740          787.384
 2/ 7/2018 10:25: 1         810         810         810         810              810          787.644
 2/ 7/2018 10:25:27         820         820         820         820              820          788.011
 2/ 7/2018 10:25:58         830         830         770         770              800          788.146
 2/ 7/2018 10:26: 7         760         760         760         760              760          787.833
 2/ 7/2018 10:26:24         840         840         840         840              840          788.407
 2/ 7/2018 10:26:29         760         760         760         760              760          788.098
 2/ 7/2018 10:26:36         800         800         800         800              800          788.226
 2/ 7/2018 10:27:43         760         760         760         760              760          787.926
 2/ 7/2018 10:27:51         780         780         780         780              780          787.842
 2/ 7/2018 10:27:58         750         750         750         750              750          787.448
 2/ 7/2018 10:28:46         790         790         790         790              790          787.474
 2/ 7/2018 10:30:25         780         780         760         760              770          787.296
 2/ 7/2018 10:30:41         790         790         790         790              790          787.323
 2/ 7/2018 10:30:43         790         790         790         790              790           787.35
 2/ 7/2018 10:30:55         770         770         770         770              770          787.178
 2/ 7/2018 10:31: 0         800         800         800         800              800          787.304
 2/ 7/2018 10:31:23         770         770         770         770              770          787.136
 2/ 7/2018 10:31:24         780         840         780         840              810          787.356
 2/ 7/2018 10:31:40         780         780         780         780              780          787.286
 2/ 7/2018 10:31:46         760         760         760         760              760          787.028
 2/ 7/2018 10:32: 7         770         770         770         770              770          786.869
 2/ 7/2018 10:32:28         790         790         790         790              790          786.898
 2/ 7/2018 10:33:15         760         760         760         760              760          786.651
 2/ 7/2018 10:35:15         850         850         850         850              850          787.227
 2/ 7/2018 10:35:27         770         770         770         770              770          787.072
 2/ 7/2018 10:35:44         760         760         760         760              760           786.83
 2/ 7/2018 10:36:12         760         760         760         760              760          786.593
 2/ 7/2018 10:36:29         750         750         750         750              750          786.272
 2/ 7/2018 10:37:17         770         770         770         770              770           786.13
 2/ 7/2018 10:37:35         760         760         760         760              760          785.905
 2/ 7/2018 10:38:14         760         760         760         760              760          785.684
 2/ 7/2018 10:38:18         760         760         760         760              760          785.466
 2/ 7/2018 10:39: 4         770         800         770         800              785          785.462
 2/ 7/2018 10:39: 5         760         760         760         760              760           785.25
 2/ 7/2018 10:39:27         760         790         760         790              775          785.165
 2/ 7/2018 10:39:30         820         820         820         820              820          785.451
 2/ 7/2018 10:40: 1         800         800         800         800              800          785.569
 2/ 7/2018 10:40:30         780         780         780         780              780          785.524
 2/ 7/2018 10:40:34         800         800         800         800              800           785.64
 2/ 7/2018 10:41: 8         760         760         760         760              760          785.437
 2/ 7/2018 10:41:26         760         760         760         760              760          785.236
 2/ 7/2018 10:42:20         790         790         760         760              775          785.156
 2/ 7/2018 10:42:32         740         740         740         740              740          784.806
 2/ 7/2018 10:42:33         790         790         790         790              790          784.846
 2/ 7/2018 10:42:40         920         920         920         920              920          785.878
 2/ 7/2018 10:43:23         780         780         780         780              780          785.833
 2/ 7/2018 10:43:33         770         770         770         770              770          785.714
 2/ 7/2018 10:43:46         750         750         750         750              750          785.448
 2/ 7/2018 10:43:49         920         920         920         920              920          786.444
 2/ 7/2018 10:45: 9         760         760         760         760              760           786.25
 2/ 7/2018 10:45:13         760         760         760         760              760          786.058
 2/ 7/2018 10:45:19         760         760         760         760              760           785.87
 2/ 7/2018 10:45:26         760         760         760         760              760          785.683
 2/ 7/2018 10:45:32         750         750         750         750              750          785.429
 2/ 7/2018 10:46: 8         780         780         780         780              780           785.39
 2/ 7/2018 10:46:19         760         760         760         760              760          785.211
 2/ 7/2018 10:46:30         760         760         760         760              760          785.035
 2/ 7/2018 10:47:24         760         760         760         760              760          784.861
 2/ 7/2018 10:47:31         750         750         750         750              750          784.621
 2/ 7/2018 10:47:37         800         800         800         800              800          784.726
 2/ 7/2018 10:48:28         740         740         740         740              740          784.422
 2/ 7/2018 10:48:35         760         760         760         760              760          784.257
 2/ 7/2018 10:48:57         780         780         780         780              780          784.228
 2/ 7/2018 10:49:13         790         790         790         790              790          784.267
 2/ 7/2018 10:49:21         920         920         800         800              860          784.768
 2/ 7/2018 10:49:29         800         800         800         800              800          784.868
 2/ 7/2018 10:50:22         760         760         760         760              760          784.706
 2/ 7/2018 10:51:50         760         760         760         760              760          784.545
 2/ 7/2018 10:52: 0         760         760         760         760              760          784.387
 2/ 7/2018 10:52: 6         760         760         760         760              760          784.231
 2/ 7/2018 10:52:18         900         900         900         900              900          784.968
 2/ 7/2018 10:53: 0         760         760         760         760              760           784.81
 2/ 7/2018 10:53:28         760         760         760         760              760          784.654
 2/ 7/2018 10:53:32         760         760         760         760              760            784.5
 2/ 7/2018 10:53:48         740         740         740         740              740          784.224
 2/ 7/2018 10:54:11         780         780         780         780              780          784.198
 2/ 7/2018 10:54:19         760         760         760         760              760          784.049
 2/ 7/2018 10:54:20         900         900         900         900              900          784.756
 2/ 7/2018 10:55: 4         770         770         770         770              770          784.667
 2/ 7/2018 10:55:14         770         770         770         770              770          784.578
 2/ 7/2018 10:55:16         770         770         770         770              770          784.491
 2/ 7/2018 10:55:34         870         870         870         870              870              785
 2/ 7/2018 10:55:43         780         780         780         780              780           784.97
 2/ 7/2018 10:55:45         770         840         770         840              805          785.088
 2/ 7/2018 10:56:23         770         770         770         770              770              785
 2/ 7/2018 10:56:27         760         760         760         760              760          784.855
 2/ 7/2018 10:57:13         800         800         800         800              800          784.942
 2/ 7/2018 10:57:21         770         770         770         770              770          784.856
 2/ 7/2018 10:57:23         820         820         820         820              820          785.057
 2/ 7/2018 10:57:25         770         770         770         770              770          784.972
