         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 0       11250       16870       11250       13600          13242.5          13242.5
 2/ 7/2018 10: 2:14       13940       13980       13850       13870            13910          13576.2
 2/ 7/2018 10: 2:26       13950       13990       13860       13860            13915          13689.2
 2/ 7/2018 10: 2:27       13890       13980       13850       13980            13925          13748.1
 2/ 7/2018 10: 2:34       13880       13970       13840       13970            13915          13781.5
 2/ 7/2018 10: 2:41       13940       13980       13850       13860          13907.5          13802.5
 2/ 7/2018 10: 2:43       13880       13970       13840       13970            13915          13818.6
 2/ 7/2018 10: 3: 7       13870       13870       13840       13840            13855          13823.1
 2/ 7/2018 10: 3: 8       13830       13960       13830       13960            13895          13831.1
 2/ 7/2018 10: 3: 9       13930       13970       13840       13840            13895          13837.5
 2/ 7/2018 10: 3:23       13870       13960       13830       13960            13905          13843.6
 2/ 7/2018 10: 3:26       13930       13970       13840       13840            13895          13847.9
 2/ 7/2018 10: 3:29       13940       13980       13850       13850            13905          13852.3
 2/ 7/2018 10: 3:32       13990       14000       13860       14000          13962.5          13860.2
 2/ 7/2018 10: 3:33       13990       13990       13990       13990            13990          13868.8
 2/ 7/2018 10: 3:44       14000       14000       14000       14000            14000            13877
 2/ 7/2018 10: 3:45       13960       14000       13870       13870            13925          13879.9
 2/ 7/2018 10: 3:49       13960       13960       13960       13960            13960          13884.3
 2/ 7/2018 10: 3:51       13900       13990       13860       13990            13935            13887
 2/ 7/2018 10: 3:54       13960       14000       13870       13870            13925          13888.9
 2/ 7/2018 10: 3:56       13900       13990       13860       13990            13935          13891.1
 2/ 7/2018 10: 4: 4       13960       14000       13870       13870            13925          13892.6
 2/ 7/2018 10: 4: 5       13990       13990       13860       13990          13957.5          13895.4
 2/ 7/2018 10: 4:17       14000       14000       13990       13990            13995          13899.6
 2/ 7/2018 10: 4:21       14000       14000       14000       14000            14000          13903.6
 2/ 7/2018 10: 4:22       13990       13990       13990       13990            13990          13906.9
 2/ 7/2018 10: 4:40       14000       14000       14000       14000            14000          13910.4
 2/ 7/2018 10: 4:44       13990       13990       13990       13990            13990          13913.2
 2/ 7/2018 10: 5: 2       14000       14000       14000       14000            14000          13916.2
 2/ 7/2018 10: 5: 3       13990       13990       13990       13990            13990          13918.7
 2/ 7/2018 10: 5:13       14000       14000       14000       14000            14000          13921.3
 2/ 7/2018 10: 5:30       13990       13990       13990       13990            13990          13923.4
 2/ 7/2018 10: 5:48       14000       14000       13990       13990            13995          13925.6
 2/ 7/2018 10: 6:11       13890       13980       13850       13980            13925          13925.6
 2/ 7/2018 10: 6:12       13880       13970       13840       13970            13915          13925.3
 2/ 7/2018 10: 6:23       13940       13980       13850       13850            13905          13924.7
