         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 1         330         350         330         350              340              340
 2/ 7/2018 10: 0:34         280         280         280         280              280              310
 2/ 7/2018 10: 5: 2         290         290         290         290              290          303.333
 2/ 7/2018 10: 5: 3         280         280         280         280              280            297.5
 2/ 7/2018 10: 5:41         290         290         290         290              290              296
 2/ 7/2018 10: 5:54         280         280         280         280              280          293.333
 2/ 7/2018 10: 8:34         290         290         290         290              290          292.857
 2/ 7/2018 10: 9:10         280         280         280         280              280           291.25
 2/ 7/2018 10:17:41         270         270         270         270              270          288.889
 2/ 7/2018 10:17:44         280         280         280         280              280              288
 2/ 7/2018 10:17:47         270         270         270         270              270          286.364
 2/ 7/2018 10:17:51         280         280         280         280              280          285.833
 2/ 7/2018 10:32:10         290         290         290         290              290          286.154
 2/ 7/2018 10:32:30         280         280         280         280              280          285.714
 2/ 7/2018 10:32:38         290         290         290         290              290              286
 2/ 7/2018 10:32:40         280         280         280         280              280          285.625
 2/ 7/2018 10:34:51         290         290         290         290              290          285.882
 2/ 7/2018 10:34:57         280         280         280         280              280          285.556
 2/ 7/2018 10:35:48         290         290         290         290              290          285.789
 2/ 7/2018 10:36: 9         280         280         280         280              280            285.5
 2/ 7/2018 10:36:10         290         290         280         280              285          285.476
 2/ 7/2018 10:36:20         290         290         290         290              290          285.682
 2/ 7/2018 10:36:41         280         280         280         280              280          285.435
 2/ 7/2018 10:37: 3         290         290         290         290              290          285.625
 2/ 7/2018 10:37: 4         280         280         280         280              280            285.4
 2/ 7/2018 10:38:28         290         290         290         290              290          285.577
 2/ 7/2018 10:38:34         280         280         280         280              280           285.37
 2/ 7/2018 10:49:16         270         270         270         270              270          284.821
 2/ 7/2018 11: 4:43         290         290         290         290              290              285
 2/ 7/2018 11: 9:14         280         280         280         280              280          284.833
 2/ 7/2018 11:10: 0         290         290         290         290              290              285
 2/ 7/2018 12:13:17         300         300         300         300              300          285.469
 2/ 7/2018 12:13:21         290         290         290         290              290          285.606
 2/ 7/2018 12:13:32         300         300         300         300              300          286.029
 2/ 7/2018 12:14:12         310         310         310         310              310          286.714
 2/ 7/2018 12:14:18         320         320         320         320              320          287.639
 2/ 7/2018 12:14:19         310         310         310         310              310          288.243
 2/ 7/2018 12:14:33         320         320         320         320              320          289.079
 2/ 7/2018 12:14:34         310         310         300         300              305          289.487
 2/ 7/2018 12:14:49         310         310         310         310              310              290
 2/ 7/2018 12:14:52         320         320         320         320              320          290.732
 2/ 7/2018 12:14:53         300         310         300         310              305          291.071
 2/ 7/2018 12:14:54         300         300         300         300              300          291.279
 2/ 7/2018 12:21:44         320         320         320         320              320          291.932
 2/ 7/2018 12:21:45         310         310         310         310              310          292.333
 2/ 7/2018 12:21:47         300         300         300         300              300            292.5
 2/ 7/2018 12:22:18         310         310         310         310              310          292.872
 2/ 7/2018 12:22:35         300         300         300         300              300          293.021
 2/ 7/2018 12:22:43         310         310         310         310              310          293.367
 2/ 7/2018 12:23:21         300         300         300         300              300            293.5
 2/ 7/2018 12:23:27         320         320         320         320              320           294.02
 2/ 7/2018 12:23:35         310         310         300         300              305          294.231
 2/ 7/2018 12:23:36         310         310         310         310              310          294.528
 2/ 7/2018 12:23:41         320         320         320         320              320              295
 2/ 7/2018 12:23:42         310         310         310         310              310          295.273
 2/ 7/2018 12:23:48         300         300         300         300              300          295.357
 2/ 7/2018 12:23:50         310         310         310         310              310          295.614
 2/ 7/2018 12:24: 1         300         300         300         300              300           295.69
 2/ 7/2018 12:24:13         310         310         310         310              310          295.932
 2/ 7/2018 12:24:21         300         300         300         300              300              296
 2/ 7/2018 14: 0:25         300         300         300         300              300          296.066
 2/ 7/2018 14:58:23         290         300         290         300              295          296.048
 2/ 7/2018 14:58:32         290         290         290         290              290          295.952
 2/ 7/2018 15: 3:16         300         300         300         300              300          296.016
 2/ 7/2018 15: 3:19         290         290         290         290              290          295.923
 2/ 7/2018 15: 3:26         300         300         300         300              300          295.985
 2/ 7/2018 15: 4:17         290         290         290         290              290          295.896
 2/ 7/2018 15: 5:46         300         300         300         300              300          295.956
 2/ 7/2018 15:46:52         290         290         290         290              290           295.87
 2/ 7/2018 15:59:47         300         300         300         300              300          295.929
 2/ 7/2018 15:59:56         300         300         300         300              300          295.986
 2/ 7/2018 16:11:59         280         280         280         280              280          295.764
 2/ 7/2018 16:30:26         290         290         290         290              290          295.685
 2/ 7/2018 17:14:34         300         300         300         300              300          295.743
 2/ 7/2018 17:17:53         290         290         290         290              290          295.667
 2/ 7/2018 17:24:11         300         300         300         300              300          295.724
 2/ 7/2018 17:26:33         290         290         290         290              290          295.649
 2/ 7/2018 17:42:23         300         300         300         300              300          295.705
 2/ 7/2018 17:45:24         290         290         290         290              290          295.633
