         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 0         110        2000          80          80            567.5            567.5
 2/ 7/2018 10: 0:25        1000        1000        1000        1000             1000           783.75
 2/ 7/2018 10: 0:34          90          90          90          90               90            552.5
 2/ 7/2018 10:54:51         140         140         140         140              140          449.375
 2/ 7/2018 11: 2:32          90          90          90          90               90            377.5
 2/ 7/2018 11: 2:43          90          90          90          90               90          329.583
 2/ 7/2018 11:10:27         100         100         100         100              100          296.786
 2/ 7/2018 11:13: 0          90          90          90          90               90          270.938
 2/ 7/2018 12:21:38         110         110         110         110              110          253.056
 2/ 7/2018 12:23:20         100         100         100         100              100           237.75
 2/ 7/2018 12:23:27         110         110         110         110              110          226.136
 2/ 7/2018 12:23:29         100         100         100         100              100          215.625
 2/ 7/2018 12:25:49         110         110         110         110              110            207.5
 2/ 7/2018 12:27:13         100         100         100         100              100          199.821
 2/ 7/2018 12:27:14         110         110         110         110              110          193.833
 2/ 7/2018 12:28:36         100         100         100         100              100          187.969
 2/ 7/2018 12:28:37         110         110         110         110              110          183.382
 2/ 7/2018 12:31:21         300         300         300         300              300          189.861
 2/ 7/2018 12:40:22         110         110         110         110              110          185.658
 2/ 7/2018 12:48:48         100         100         100         100              100          181.375
 2/ 7/2018 12:52: 5         110         110         110         110              110          177.976
 2/ 7/2018 12:52:10         100         100         100         100              100          174.432
 2/ 7/2018 14: 0:37         100         100         100         100              100          171.196
 2/ 7/2018 14:17: 9         110         110         110         110              110          168.646
 2/ 7/2018 14:17:52         100         100         100         100              100            165.9
 2/ 7/2018 14:18: 2         120         120         120         120              120          164.135
 2/ 7/2018 14:22:38         110         110         110         110              110           162.13
 2/ 7/2018 14:25:27         100         100         100         100              100          159.911
 2/ 7/2018 14:26:40         110         110         110         110              110           158.19
 2/ 7/2018 14:26:42         100         110         100         110              105          156.417
 2/ 7/2018 14:45:27         100         100         100         100              100          154.597
 2/ 7/2018 14:49:34         100         100         100         100              100          152.891
 2/ 7/2018 14:49:56         110         110         110         110              110          151.591
 2/ 7/2018 14:52:14         100         100         100         100              100          150.074
 2/ 7/2018 15: 8:57         100         100         100         100              100          148.643
 2/ 7/2018 15:23:24         110         110         110         110              110          147.569
 2/ 7/2018 15:23:29         100         100         100         100              100          146.284
 2/ 7/2018 15:23:33         110         110         110         110              110          145.329
 2/ 7/2018 15:26: 9         100         100         100         100              100          144.167
 2/ 7/2018 15:26:58         110         110         110         110              110          143.312
 2/ 7/2018 15:29:52         100         100         100         100              100          142.256
 2/ 7/2018 15:30:15         110         110         110         110              110          141.488
 2/ 7/2018 15:34:24         100         100         100         100              100          140.523
 2/ 7/2018 15:34:37         110         110         110         110              110           139.83
 2/ 7/2018 15:34:48         100         100         100         100              100          138.944
 2/ 7/2018 15:34:52         110         110         100         100              105          138.207
 2/ 7/2018 15:35:36         110         110         110         110              110          137.606
 2/ 7/2018 15:36:20         100         100         100         100              100          136.823
 2/ 7/2018 16: 5:26         100         100         100         100              100          136.071
 2/ 7/2018 16: 9:30         120         120         120         120              120           135.75
 2/ 7/2018 17: 5: 3         100         100         100         100              100          135.049
 2/ 7/2018 17:16:44         210         210         210         210              210           136.49
 2/ 7/2018 17:24:20         110         110         110         110              110          135.991
 2/ 7/2018 17:24:21         100         100         100         100              100          135.324
 2/ 7/2018 17:50:49          90          90          90          90               90            134.5
 2/ 7/2018 17:56:13          90          90          90          90               90          133.705
