         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
 9/ 7/2018 55: 2: 1        3790        5010        3790        4230              4205        4205         628
10/ 7/2018  0: 2: 0        4240        4700        3960        4700              4400      4302.5          29
10/ 7/2018  0: 2: 1        4300        4500        4120        4280              4300     4301.67           6
10/ 7/2018  0: 2: 2        4080        4470        4080        4260            4222.5     4281.88          19
10/ 7/2018  0: 2: 3        4240        4310        4240        4310              4275      4280.5           2
10/ 7/2018  0: 2: 4        4160        4260        4150        4220            4197.5     4266.67           6
10/ 7/2018  0: 2: 5        4500        4500        4410        4410              4455     4293.57           2
10/ 7/2018  0: 2: 6        4150        4230        4150        4200            4182.5     4279.69           3
10/ 7/2018  0: 2: 7        4190        4200        4190        4200              4195     4270.28           3
10/ 7/2018  0: 2: 8        4210        4260        4080        4080            4157.5        4259           6
10/ 7/2018  0: 2: 9        4420        4420        4420        4420              4420     4273.64           1
10/ 7/2018  0: 2:10        4210        4220        4210        4220              4215     4268.75           2
10/ 7/2018  0: 2:15        5000        5000        4230        4230              4615     4295.38           2
10/ 7/2018  0: 2:16        4220        4220        4220        4220              4220        4290           1
10/ 7/2018  0: 2:17        4380        4380        4380        4380              4380        4296           1
10/ 7/2018  0: 2:18        4200        4200        4200        4200              4200        4290           1
10/ 7/2018  0: 2:19        4230        4300        4220        4220            4242.5     4287.21           4
10/ 7/2018  0: 2:21        4190        4190        4190        4190              4190     4281.81           1
10/ 7/2018  0: 2:22        4380        4380        4220        4220              4300     4282.76           2
10/ 7/2018  0: 2:23        4350        4350        4350        4350              4350     4286.12           1
10/ 7/2018  0: 2:24        4220        4220        4190        4190              4205     4282.26           2
10/ 7/2018  0: 2:25        4210        4210        4210        4210              4210     4278.98           1
10/ 7/2018  0: 2:26        4240        4240        4240        4240              4240     4277.28           1
10/ 7/2018  0: 2:27        4230        4230        4220        4220              4225      4275.1           2
10/ 7/2018  0: 2:29        4200        4200        4200        4200              4200      4272.1           1
10/ 7/2018  0: 2:30        4220        4220        4220        4220              4220      4270.1           2
10/ 7/2018  0: 2:32        4220        4220        4220        4220              4220     4268.24           1
10/ 7/2018  0: 2:35        4190        4190        4190        4190              4190     4265.45           1
10/ 7/2018  0: 2:37        4260        4260        4240        4240              4250     4264.91           3
10/ 7/2018  0: 2:38        4230        4260        4230        4260              4245     4264.25           3
10/ 7/2018  0: 2:39        4230        4240        4230        4240              4235     4263.31           2
10/ 7/2018  0: 2:40        4250        4250        4240        4240              4245     4262.73           2
10/ 7/2018  0: 2:41        4230        4230        4180        4180              4205     4260.98           4
10/ 7/2018  0: 2:42        4260        4260        4260        4260              4260     4260.96           3
10/ 7/2018  0: 2:43        4240        4260        4240        4260              4250     4260.64           3
10/ 7/2018  0: 2:45        4250        4250        4240        4240              4245     4260.21           3
10/ 7/2018  0: 2:46        4220        4260        4220        4260              4240     4259.66           3
10/ 7/2018  0: 2:48        4230        4260        4230        4260              4245     4259.28           5
10/ 7/2018  0: 2:49        4260        4260        4240        4240              4250     4259.04           2
10/ 7/2018  0: 2:50        4240        4380        4240        4260              4280     4259.56           8
10/ 7/2018  0: 2:51        4250        4310        4250        4260            4267.5     4259.76           3
10/ 7/2018  0: 2:52        4260        4260        4230        4230              4245      4259.4           4
10/ 7/2018  0: 2:53        4260        4280        4260        4260              4265     4259.53           4
10/ 7/2018  0: 2:54        4250        5000        4250        5000              4625     4267.84           2
10/ 7/2018  0: 2:55        4240        4250        4240        4250              4245     4267.33           2
10/ 7/2018  0: 2:57        4250        4250        4250        4250              4250     4266.96           2
10/ 7/2018  0: 2:59        4250        4500        4250        4250            4312.5     4267.93           4
10/ 7/2018  1: 2: 0        4250        4250        4250        4250              4250     4267.55           1
10/ 7/2018  1: 2: 1        4230        4260        4230        4260              4245     4267.09           5
10/ 7/2018  1: 2: 3        4260        4290        4250        4290            4272.5      4267.2           3
10/ 7/2018  1: 2: 4        4260        4300        4260        4300              4280     4267.45           2
10/ 7/2018  1: 2: 5        4250        4260        4240        4250              4250     4267.12           4
10/ 7/2018  1: 2: 6        4260        4260        4260        4260              4260     4266.98           1
10/ 7/2018  1: 2: 7        4240        4350        4240        4350              4295      4267.5           3
10/ 7/2018  1: 2: 8        4260        4260        4260        4260              4260     4267.36           1
10/ 7/2018  1: 2: 9        4260        4260        4260        4260              4260     4267.23           3
10/ 7/2018  1: 2:10        4260        4260        4220        4250            4247.5     4266.89           3
10/ 7/2018  1: 2:11        4260        4270        4260        4270              4265     4266.85           3
