         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
10/ 7/2018  0: 2: 3          80          80          80          80                80          80           1
10/ 7/2018 28: 2:14          80          80          80          80                80          80           1
10/ 7/2018 50: 2: 7          80          80          80          80                80          80           1
11/ 7/2018  1: 2: 1          80          80          80          80                80          80           1
14/ 7/2018  0: 2: 1          80          80          80          80                80          80           1
14/ 7/2018 52: 2:22          80          80          80          80                80          80           1
16/ 7/2018 20: 2:56          80          80          80          80                80          80           1
16/ 7/2018 38: 2:24          90          90          90          90                90       81.25           1
16/ 7/2018 38: 2:25          80          80          80          80                80     81.1111           1
16/ 7/2018 38: 2:28          90          90          90          90                90          82           1
16/ 7/2018 38: 2:31          80          80          80          80                80     81.8182           1
16/ 7/2018 38: 2:32          90          90          90          90                90        82.5           1
16/ 7/2018 38: 2:33          90          90          90          90                90     83.0769           1
16/ 7/2018 38: 2:37          80          80          80          80                80     82.8571           1
16/ 7/2018 38: 2:38          90          90          90          90                90     83.3333           1
16/ 7/2018 38: 2:46          80          80          80          80                80      83.125           1
16/ 7/2018 38: 2:48          90          90          90          90                90     83.5294           1
16/ 7/2018 38: 2:49          80          80          80          80                80     83.3333           1
16/ 7/2018 38: 2:53          90          90          90          90                90     83.6842           1
16/ 7/2018 38: 2:54          80          80          80          80                80        83.5           1
16/ 7/2018 38: 2:56          90          90          90          90                90     83.8095           1
16/ 7/2018 39: 2: 0          80          80          80          80                80     83.6364           1
16/ 7/2018 39: 2: 1          90          90          90          90                90      83.913           1
16/ 7/2018 39: 2: 2          80          80          80          80                80       83.75           1
16/ 7/2018 39: 2: 6          90          90          90          90                90          84           1
16/ 7/2018 39: 2: 7          80          80          80          80                80     83.8462           1
16/ 7/2018 39: 2: 8          90          90          90          90                90     84.0741           1
16/ 7/2018 39: 2: 9          80          80          80          80                80     83.9286           1
16/ 7/2018 39: 2:10          80          80          80          80                80     83.7931           1
16/ 7/2018 39: 2:12          90          90          90          90                90          84           1
16/ 7/2018 39: 2:15          80          80          80          80                80      83.871           1
16/ 7/2018 39: 2:16          90          90          90          90                90     84.0625           1
16/ 7/2018 39: 2:18          80          80          80          80                80     83.9394           1
16/ 7/2018 39: 2:19          90          90          90          90                90     84.1176           1
16/ 7/2018 39: 2:27          80          90          80          90                85     84.1429           2
16/ 7/2018 39: 2:28          80          80          80          80                80     84.0278           1
16/ 7/2018 39: 2:29          80          80          80          80                80     83.9189           1
16/ 7/2018 39: 2:30          90          90          90          90                90     84.0789           1
16/ 7/2018 39: 2:31          80          80          80          80                80     83.9744           1
16/ 7/2018 39: 2:33          90          90          90          90                90      84.125           1
16/ 7/2018 39: 2:34          80          80          80          80                80     84.0244           1
16/ 7/2018 39: 2:39          90          90          90          90                90     84.1667           1
16/ 7/2018 39: 2:40          80          80          80          80                80     84.0698           1
16/ 7/2018 39: 2:43          90          90          90          90                90     84.2045           1
16/ 7/2018 39: 2:44          90          90          90          90                90     84.3333           1
16/ 7/2018 39: 2:46          80          80          80          80                80     84.2391           1
16/ 7/2018 39: 2:47          90          90          90          90                90     84.3617           1
16/ 7/2018 39: 2:49          80          80          80          80                80     84.2708           1
16/ 7/2018 39: 2:51          90          90          90          90                90     84.3878           1
16/ 7/2018 39: 2:52          80          80          80          80                80        84.3           1
16/ 7/2018 39: 2:58          90          90          90          90                90     84.4118           1
16/ 7/2018 39: 2:59          80          80          80          80                80     84.3269           1
16/ 7/2018 40: 2: 1          90          90          90          90                90      84.434           1
16/ 7/2018 40: 2: 2          80          80          80          80                80     84.3519           1
16/ 7/2018 40: 2: 3          90          90          90          90                90     84.4545           1
16/ 7/2018 40: 2: 4          80          80          80          80                80      84.375           1
16/ 7/2018 40: 2:58          90          90          90          90                90     84.4737           1
16/ 7/2018 40: 2:59          80          80          80          80                80     84.3966           1
16/ 7/2018 41: 2: 1          90          90          90          90                90     84.4915           1
16/ 7/2018 41: 2: 2          80          80          80          80                80     84.4167           1
16/ 7/2018 41: 2:13          90          90          90          90                90     84.5082           1
16/ 7/2018 41: 2:14          80          80          80          80                80     84.4355           1
16/ 7/2018 41: 2:15          80          80          80          80                80     84.3651           1
16/ 7/2018 41: 2:16          90          90          90          90                90     84.4531           1
16/ 7/2018 41: 2:17          90          90          90          90                90     84.5385           1
16/ 7/2018 41: 2:18          80          80          80          80                80     84.4697           1
16/ 7/2018 41: 2:22          90          90          90          90                90     84.5522           1
16/ 7/2018 41: 2:23          80          80          80          80                80     84.4853           1
16/ 7/2018 41: 2:24          90          90          90          90                90     84.5652           1
16/ 7/2018 41: 2:25          80          80          80          80                80        84.5           1
16/ 7/2018 41: 2:32          90          90          90          90                90     84.5775           1
16/ 7/2018 41: 2:33          80          80          80          80                80     84.5139           1
16/ 7/2018 41: 2:34          90          90          90          90                90      84.589           1
16/ 7/2018 41: 2:35          80          80          80          80                80      84.527           1
16/ 7/2018 41: 2:43          90          90          90          90                90        84.6           1
16/ 7/2018 41: 2:44          80          80          80          80                80     84.5395           1
16/ 7/2018 45: 2:51          90          90          90          90                90     84.6104           1
16/ 7/2018 45: 2:52          80          80          80          80                80     84.5513           1
16/ 7/2018 46: 2: 1          90          90          90          90                90     84.6203           1
16/ 7/2018 46: 2: 2          80          80          80          80                80     84.5625           1
16/ 7/2018 46: 2: 6          90          90          90          90                90     84.6296           1
16/ 7/2018 46: 2: 7          80          80          80          80                80     84.5732           1
16/ 7/2018 46: 2: 8          80          80          80          80                80     84.5181           1
16/ 7/2018 46: 2: 9          90          90          90          90                90     84.5833           1
16/ 7/2018 46: 2:10          90          90          90          90                90     84.6471           1
16/ 7/2018 46: 2:11          90          90          90          90                90     84.7093           1
16/ 7/2018 46: 2:12          80          80          80          80                80     84.6552           1
16/ 7/2018 46: 2:16          90          90          90          90                90     84.7159           1
16/ 7/2018 46: 2:17          80          80          80          80                80     84.6629           1
16/ 7/2018 46: 2:18          90          90          90          90                90     84.7222           1
16/ 7/2018 46: 2:19          80          80          80          80                80     84.6703           1
16/ 7/2018 46: 2:20          90          90          90          90                90     84.7283           1
16/ 7/2018 46: 2:21          80          80          80          80                80     84.6774           1
16/ 7/2018 46: 2:23          90          90          90          90                90      84.734           1
16/ 7/2018 46: 2:24          80          80          80          80                80     84.6842           1
16/ 7/2018 46: 2:25          90          90          90          90                90     84.7396           1
16/ 7/2018 46: 2:31          80          80          80          80                80     84.6907           1
16/ 7/2018 46: 2:32          80          80          80          80                80     84.6429           1
16/ 7/2018 46: 2:34          90          90          90          90                90      84.697           1
16/ 7/2018 46: 2:37          80          80          80          80                80       84.65           1
16/ 7/2018 46: 2:39          90          90          90          90                90      84.703           1
16/ 7/2018 46: 2:40          80          80          80          80                80     84.6569           1
16/ 7/2018 46: 2:43          90          90          90          90                90     84.7087           1
16/ 7/2018 46: 2:46          80          80          80          80                80     84.6635           1
16/ 7/2018 46: 2:47          90          90          90          90                90     84.7143           1
16/ 7/2018 46: 2:51          80          80          80          80                80     84.6698           1
16/ 7/2018 46: 2:52          90          90          90          90                90     84.7196           1
16/ 7/2018 47: 2: 1          80          80          80          80                80     84.6759           1
16/ 7/2018 47: 2: 2          90          90          90          90                90     84.7248           1
16/ 7/2018 47: 2: 3          80          80          80          80                80     84.6818           1
16/ 7/2018 47: 2: 4          90          90          90          90                90     84.7297           1
16/ 7/2018 47: 2: 5          90          90          90          90                90     84.7768           1
16/ 7/2018 47: 2: 6          80          80          80          80                80     84.7345           1
16/ 7/2018 47: 2: 7          90          90          90          90                90     84.7807           1
16/ 7/2018 47: 2: 8          80          80          80          80                80     84.7391           1
16/ 7/2018 47: 2: 9          80          80          80          80                80     84.6983           1
16/ 7/2018 47: 2:10          90          90          90          90                90     84.7436           1
16/ 7/2018 47: 2:11          80          80          80          80                80     84.7034           1
16/ 7/2018 47: 2:16          90          90          90          90                90     84.7479           1
16/ 7/2018 47: 2:17          80          80          80          80                80     84.7083           1
16/ 7/2018 47: 2:19          90          90          90          90                90     84.7521           1
16/ 7/2018 47: 2:20          80          80          80          80                80     84.7131           1
16/ 7/2018 47: 2:21          90          90          90          90                90     84.7561           1
16/ 7/2018 47: 2:22          90          90          90          90                90     84.7984           1
16/ 7/2018 47: 2:23          80          80          80          80                80       84.76           1
16/ 7/2018 47: 2:26          90          90          90          90                90     84.8016           1
16/ 7/2018 47: 2:29          80          80          80          80                80     84.7638           1
16/ 7/2018 47: 2:31          90          90          90          90                90     84.8047           1
16/ 7/2018 47: 2:32          80          80          80          80                80     84.7674           1
16/ 7/2018 47: 2:36          90          90          90          90                90     84.8077           1
16/ 7/2018 47: 2:37          80          80          80          80                80      84.771           1
16/ 7/2018 47: 2:47          90          90          90          90                90     84.8106           1
16/ 7/2018 47: 2:48          80          80          80          80                80     84.7744           1
17/ 7/2018 27: 2:15          90          90          90          90                90     84.8134           1
17/ 7/2018 31: 2:19          80          80          80          80                80     84.7778           1
17/ 7/2018 31: 2:20          90          90          90          90                90     84.8162           1
17/ 7/2018 31: 2:22          80          80          80          80                80      84.781           1
