         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 3         600         600         600         600              600              600
 2/ 7/2018 10: 1:13         590         590         590         590              590              595
 2/ 7/2018 10: 2:17         600         600         600         600              600          596.667
 2/ 7/2018 10: 5:19         610         610         610         610              610              600
 2/ 7/2018 10: 5:20         600         600         600         600              600              600
 2/ 7/2018 10: 5:35         610         610         610         610              610          601.667
 2/ 7/2018 10:12:10         600         600         600         600              600          601.429
 2/ 7/2018 10:12:26         610         610         610         610              610            602.5
 2/ 7/2018 10:12:28         600         600         600         600              600          602.222
 2/ 7/2018 10:16:41         610         610         610         610              610              603
 2/ 7/2018 10:28: 8         310         310         310         310              310          576.364
 2/ 7/2018 10:28:14         610         610         610         610              610          579.167
 2/ 7/2018 10:28:25         150         150         150         150              150          546.154
 2/ 7/2018 10:45:44         620         620         620         620              620          551.429
 2/ 7/2018 10:46:11         630         630         630         630              630          556.667
 2/ 7/2018 10:46:14         620         620         620         620              620          560.625
 2/ 7/2018 10:46:52         630         630         630         630              630          564.706
 2/ 7/2018 10:46:54         620         620         620         620              620          567.778
 2/ 7/2018 10:47: 5         630         630         630         630              630          571.053
 2/ 7/2018 10:47: 6         620         620         620         620              620            573.5
 2/ 7/2018 10:47:16         630         630         630         630              630           576.19
 2/ 7/2018 10:49:26         980         980         980         980              980          594.545
 2/ 7/2018 10:52:33         620         620         620         620              620          595.652
 2/ 7/2018 10:54:21         630         630         630         630              630          597.083
 2/ 7/2018 10:56:39         620         620         620         620              620              598
 2/ 7/2018 10:56:41         630         630         630         630              630          599.231
 2/ 7/2018 10:56:42         620         620         620         620              620              600
 2/ 7/2018 10:56:46         630         630         630         630              630          601.071
 2/ 7/2018 10:57: 3         620         620         620         620              620          601.724
 2/ 7/2018 10:57:13         630         630         630         630              630          602.667
 2/ 7/2018 10:59:16         620         620         620         620              620          603.226
 2/ 7/2018 10:59:20         630         630         630         630              630          604.062
 2/ 7/2018 11: 1: 2         620         620         620         620              620          604.545
 2/ 7/2018 11: 1: 5         630         630         630         630              630          605.294
 2/ 7/2018 11: 3:32         620         620         620         620              620          605.714
 2/ 7/2018 11: 8:57         630         630         630         630              630          606.389
 2/ 7/2018 11: 9: 2         620         620         620         620              620          606.757
 2/ 7/2018 11: 9: 3         630         630         630         630              630          607.368
 2/ 7/2018 11: 9:21         620         620         620         620              620          607.692
 2/ 7/2018 11: 9:24         630         630         630         630              630           608.25
 2/ 7/2018 11: 9:52         620         620         620         620              620          608.537
 2/ 7/2018 11:26:54         630         630         630         630              630          609.048
 2/ 7/2018 11:27:22         620         620         620         620              620          609.302
 2/ 7/2018 11:27:26         630         630         630         630              630          609.773
 2/ 7/2018 11:27:27         620         620         620         620              620              610
 2/ 7/2018 11:44:21         610         610         610         610              610              610
 2/ 7/2018 12:16:55         600         600         600         600              600          609.787
 2/ 7/2018 12:17:51         610         610         610         610              610          609.792
 2/ 7/2018 12:18:44         600         600         600         600              600          609.592
 2/ 7/2018 12:23:44         590         590         590         590              590            609.2
 2/ 7/2018 12:23:45         600         600         600         600              600           609.02
 2/ 7/2018 12:24:53         590         590         590         590              590          608.654
 2/ 7/2018 12:26:17         580         580         580         580              580          608.113
 2/ 7/2018 12:26:18         590         590         590         590              590          607.778
 2/ 7/2018 12:26:20         580         580         580         580              580          607.273
 2/ 7/2018 12:26:21         590         590         590         590              590          606.964
 2/ 7/2018 12:26:24         580         580         580         580              580          606.491
 2/ 7/2018 12:26:25         590         590         590         590              590          606.207
 2/ 7/2018 12:26:41         580         580         580         580              580          605.763
 2/ 7/2018 12:26:49         590         590         590         590              590            605.5
 2/ 7/2018 12:26:50         580         580         580         580              580          605.082
 2/ 7/2018 12:26:51         590         590         590         590              590          604.839
 2/ 7/2018 12:29: 6         580         580         580         580              580          604.444
 2/ 7/2018 12:30:23         570         570         570         570              570          603.906
 2/ 7/2018 12:30:24         580         580         580         580              580          603.538
 2/ 7/2018 12:30:28         570         570         570         570              570           603.03
 2/ 7/2018 12:30:32         580         580         580         580              580          602.687
 2/ 7/2018 12:30:37         570         570         570         570              570          602.206
 2/ 7/2018 12:31:15         560         560         560         560              560          601.594
 2/ 7/2018 12:31:30         570         570         570         570              570          601.143
 2/ 7/2018 12:40:49         560         560         560         560              560          600.563
 2/ 7/2018 12:41:58         570         570         570         570              570          600.139
 2/ 7/2018 12:42: 3         560         560         560         560              560          599.589
 2/ 7/2018 12:42:10         570         570         570         570              570          599.189
 2/ 7/2018 12:42:11         560         560         560         560              560          598.667
 2/ 7/2018 12:42:58         570         570         570         570              570          598.289
 2/ 7/2018 12:45:58         560         560         560         560              560          597.792
 2/ 7/2018 12:46:34         570         570         570         570              570          597.436
 2/ 7/2018 12:47:17         560         560         560         560              560          596.962
 2/ 7/2018 12:48:23         570         570         570         570              570          596.625
 2/ 7/2018 12:48:57         560         560         560         560              560          596.173
 2/ 7/2018 12:49: 1         570         570         570         570              570          595.854
 2/ 7/2018 12:49:12         560         560         560         560              560          595.422
 2/ 7/2018 12:49:13         570         570         570         570              570          595.119
 2/ 7/2018 12:57:27         580         580         580         580              580          594.941
 2/ 7/2018 14: 0: 0         580         580         580         580              580          594.767
 2/ 7/2018 14: 2:17         570         570         570         570              570          594.483
 2/ 7/2018 14: 7:19         580         580         580         580              580          594.318
 2/ 7/2018 14: 8:36         570         570         570         570              570          594.045
 2/ 7/2018 14:24: 5         560         560         560         560              560          593.667
 2/ 7/2018 14:25:15         570         570         570         570              570          593.407
 2/ 7/2018 14:25:31         560         560         560         560              560          593.043
 2/ 7/2018 14:25:58         570         570         570         570              570          592.796
 2/ 7/2018 14:26: 0         560         560         560         560              560          592.447
 2/ 7/2018 14:27:39         570         570         570         570              570          592.211
 2/ 7/2018 14:28: 8         560         560         560         560              560          591.875
 2/ 7/2018 14:28:26         570         570         570         570              570          591.649
 2/ 7/2018 14:29:26         560         560         560         560              560          591.327
 2/ 7/2018 14:39:28         570         570         570         570              570          591.111
 2/ 7/2018 14:42:41         580         580         580         580              580              591
 2/ 7/2018 14:45:17         590         590         590         590              590           590.99
 2/ 7/2018 14:45:20         580         580         580         580              580          590.882
 2/ 7/2018 14:45:35         590         590         590         590              590          590.874
 2/ 7/2018 14:47: 9         600         600         600         600              600          590.962
 2/ 7/2018 14:57:45         610         610         610         610              610          591.143
 2/ 7/2018 14:58:23         600         600         600         600              600          591.226
 2/ 7/2018 14:58:29         610         610         610         610              610          591.402
 2/ 7/2018 14:58:31         600         600         600         600              600          591.481
 2/ 7/2018 15: 7:51         590         590         590         590              590          591.468
 2/ 7/2018 15: 7:54         600         600         600         600              600          591.545
 2/ 7/2018 15: 7:55         590         590         590         590              590          591.532
 2/ 7/2018 15:10:29         600         600         600         600              600          591.607
 2/ 7/2018 15:12:19         590         590         590         590              590          591.593
 2/ 7/2018 15:13:19         600         600         600         600              600          591.667
 2/ 7/2018 15:13:56         590         590         590         590              590          591.652
 2/ 7/2018 15:13:57         600         600         600         600              600          591.724
 2/ 7/2018 15:13:58         590         590         590         590              590          591.709
 2/ 7/2018 15:13:59         600         600         600         600              600           591.78
 2/ 7/2018 15:21:39         590         590         590         590              590          591.765
 2/ 7/2018 15:22:40         600         600         600         600              600          591.833
 2/ 7/2018 15:22:45         590         590         590         590              590          591.818
 2/ 7/2018 15:26: 9         600         600         600         600              600          591.885
 2/ 7/2018 15:35: 6         590         590         590         590              590           591.87
 2/ 7/2018 15:35:14         600         600         600         600              600          591.935
 2/ 7/2018 15:35:19         590         590         590         590              590           591.92
 2/ 7/2018 15:35:20         600         600         600         600              600          591.984
 2/ 7/2018 15:35:28         590         590         590         590              590          591.969
 2/ 7/2018 15:35:29         600         600         600         600              600          592.031
 2/ 7/2018 15:35:34         590         590         590         590              590          592.016
 2/ 7/2018 15:35:35         600         600         600         600              600          592.077
 2/ 7/2018 15:35:58         590         590         590         590              590          592.061
 2/ 7/2018 15:36:25         600         600         600         600              600          592.121
 2/ 7/2018 15:36:33         590         590         590         590              590          592.105
 2/ 7/2018 15:37:25         600         600         600         600              600          592.164
 2/ 7/2018 15:38:21         590         590         590         590              590          592.148
 2/ 7/2018 15:48:57         600         600         600         600              600          592.206
 2/ 7/2018 15:52:45         590         590         590         590              590           592.19
 2/ 7/2018 15:58: 3         580         580         580         580              580          592.101
 2/ 7/2018 15:58: 4         590         590         590         590              590          592.086
 2/ 7/2018 15:58: 8         580         580         580         580              580              592
 2/ 7/2018 16: 0: 1         590         590         590         590              590          591.986
 2/ 7/2018 16: 2:23         580         580         580         580              580          591.901
 2/ 7/2018 16: 2:59         590         590         590         590              590          591.888
 2/ 7/2018 16: 5:52         600         600         600         600              600          591.944
 2/ 7/2018 16: 6:16         590         590         590         590              590          591.931
 2/ 7/2018 16: 6:24         600         600         600         600              600          591.986
 2/ 7/2018 16: 6:25         590         590         590         590              590          591.973
 2/ 7/2018 16: 6:26         600         600         600         600              600          592.027
 2/ 7/2018 16: 7:36         590         590         590         590              590          592.013
 2/ 7/2018 16: 8:57         600         600         600         600              600          592.067
 2/ 7/2018 16: 9:29         590         590         590         590              590          592.053
 2/ 7/2018 16:11:14         600         600         600         600              600          592.105
 2/ 7/2018 16:11:18         590         590         590         590              590          592.092
 2/ 7/2018 16:12:32         600         600         600         600              600          592.143
 2/ 7/2018 16:12:34         590         590         590         590              590          592.129
 2/ 7/2018 16:12:38         600         600         600         600              600          592.179
 2/ 7/2018 16:16:45         590         590         590         590              590          592.166
 2/ 7/2018 16:17:23         600         600         600         600              600          592.215
 2/ 7/2018 16:17:24         600         600         600         600              600          592.264
 2/ 7/2018 16:17:37         590         590         590         590              590           592.25
 2/ 7/2018 16:17:39         600         600         600         600              600          592.298
 2/ 7/2018 16:17:44         590         590         590         590              590          592.284
 2/ 7/2018 16:17:57         600         600         600         600              600          592.331
 2/ 7/2018 16:18:11         590         590         590         590              590          592.317
 2/ 7/2018 16:20:33         600         600         600         600              600          592.364
 2/ 7/2018 16:30:24         590         590         590         590              590          592.349
 2/ 7/2018 16:30:29         600         600         600         600              600          592.395
 2/ 7/2018 16:30:32         590         590         590         590              590          592.381
 2/ 7/2018 16:33:36         600         600         600         600              600          592.426
 2/ 7/2018 16:36:14         590         590         590         590              590          592.412
 2/ 7/2018 16:37:30         600         600         600         600              600          592.456
 2/ 7/2018 16:37:36         590         590         590         590              590          592.442
 2/ 7/2018 16:37:37         600         600         600         600              600          592.486
 2/ 7/2018 16:37:38         590         590         590         590              590          592.471
 2/ 7/2018 16:52:46         580         580         580         580              580            592.4
 2/ 7/2018 16:53:39         590         590         590         590              590          592.386
 2/ 7/2018 16:54: 0         580         580         580         580              580          592.316
 2/ 7/2018 16:54: 1         590         590         590         590              590          592.303
 2/ 7/2018 16:54:22         580         580         580         580              580          592.235
 2/ 7/2018 17: 0: 5         570         570         570         570              570          592.111
 2/ 7/2018 17: 0:31         580         580         580         580              580          592.044
 2/ 7/2018 17: 0:37         570         570         570         570              570          591.923
 2/ 7/2018 17: 7:19         580         580         580         580              580          591.858
 2/ 7/2018 17: 7:27         570         570         570         570              570          591.739
 2/ 7/2018 17: 8: 3         580         580         580         580              580          591.676
 2/ 7/2018 17: 8:31         570         570         570         570              570          591.559
 2/ 7/2018 17:11:25         580         580         580         580              580          591.497
 2/ 7/2018 17:12:43         570         570         570         570              570          591.383
 2/ 7/2018 17:15:14         580         580         580         580              580          591.323
 2/ 7/2018 17:16:53         570         570         570         570              570          591.211
 2/ 7/2018 17:16:54         570         570         570         570              570          591.099
 2/ 7/2018 17:18:42         580         580         580         580              580          591.042
 2/ 7/2018 17:25:48         570         570         570         570              570          590.933
 2/ 7/2018 17:25:50         580         580         580         580              580          590.876
 2/ 7/2018 17:25:55         570         570         570         570              570          590.769
 2/ 7/2018 17:26:22         580         580         580         580              580          590.714
 2/ 7/2018 17:32:13         570         570         570         570              570          590.609
 2/ 7/2018 17:36:26         580         580         580         580              580          590.556
 2/ 7/2018 17:39: 2         570         570         570         570              570          590.452
 2/ 7/2018 17:47: 2         580         580         580         580              580            590.4
 2/ 7/2018 17:50:32         570         570         570         570              570          590.299
 2/ 7/2018 17:50:36         580         580         580         580              580          590.248
 2/ 7/2018 17:50:42         570         570         570         570              570          590.148
 2/ 7/2018 17:50:43         580         580         580         580              580          590.098
 2/ 7/2018 17:50:48         570         570         570         570              570              590
 2/ 7/2018 17:50:49         580         580         580         580              580          589.951
