         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 0       14000       14000       14000       14000            14000            14000
 2/ 7/2018 10: 0:34         150         150         150         150              150             7075
 2/ 7/2018 10: 6:11         140         140         140         140              140          4763.33
 2/ 7/2018 10: 7:48         150         150         150         150              150             3610
 2/ 7/2018 10: 9:12         140         140         140         140              140             2916
 2/ 7/2018 10:10: 5         160         160         160         160              160          2456.67
 2/ 7/2018 10:10: 6         140         140         140         140              140          2125.71
 2/ 7/2018 10:10:19         160         160         160         160              160             1880
 2/ 7/2018 10:10:25         150         150         150         150              150          1687.78
 2/ 7/2018 10:12: 4         140         140         140         140              140             1533
 2/ 7/2018 10:18: 0         150         150         140         140              145          1406.82
 2/ 7/2018 10:18: 1         150         150         150         150              150          1302.08
 2/ 7/2018 10:18: 2         140         140         140         140              140          1212.69
 2/ 7/2018 10:18: 6         150         150         150         150              150          1136.79
 2/ 7/2018 10:18: 7         140         140         140         140              140          1070.33
 2/ 7/2018 10:23:47         150         150         150         150              150          1012.81
 2/ 7/2018 10:23:48         140         140         140         140              140          961.471
 2/ 7/2018 10:24: 0         150         150         150         150              150          916.389
 2/ 7/2018 10:24: 6         140         140         140         140              140          875.526
 2/ 7/2018 10:24:56         150         150         150         150              150           839.25
 2/ 7/2018 10:25: 0         140         140         140         140              140          805.952
 2/ 7/2018 10:26:27         150         150         150         150              150          776.136
 2/ 7/2018 10:27:48         160         160         160         160              160          749.348
 2/ 7/2018 10:27:51         150         150         150         150              150          724.375
 2/ 7/2018 10:28:43         100         100         100         100              100            699.4
 2/ 7/2018 10:41:48         140         140         140         140              140          677.885
 2/ 7/2018 10:42:11         150         150         150         150              150          658.333
 2/ 7/2018 10:42:12         140         140         140         140              140          639.821
 2/ 7/2018 10:42:30         160         160         160         160              160          623.276
 2/ 7/2018 10:42:36         150         150         150         150              150            607.5
 2/ 7/2018 10:43: 8         140         140         140         140              140          592.419
 2/ 7/2018 10:46:38         150         150         150         150              150          578.594
 2/ 7/2018 10:46:43         140         140         140         140              140          565.303
 2/ 7/2018 10:50:19         150         150         150         150              150          553.088
 2/ 7/2018 10:50:20         140         140         140         140              140          541.286
 2/ 7/2018 10:58:52         160         160         150         150              155          530.556
 2/ 7/2018 10:58:53         140         140         140         140              140              520
 2/ 7/2018 10:59:10         150         150         140         140              145          510.132
 2/ 7/2018 11: 2: 4         150         150         150         150              150          500.897
 2/ 7/2018 11: 2:38         140         140         140         140              140          491.875
 2/ 7/2018 11: 2:55         150         150         150         150              150          483.537
 2/ 7/2018 11:13:31         160         160         160         160              160          475.833
 2/ 7/2018 11:13:47         150         150         150         150              150          468.256
 2/ 7/2018 11:14: 3         160         160         160         160              160           461.25
 2/ 7/2018 11:14: 9         150         170         150         170              160          454.556
 2/ 7/2018 11:14:10         160         160         160         160              160          448.152
 2/ 7/2018 11:14:52         150         150         150         150              150          441.809
 2/ 7/2018 11:16:15         160         160         160         160              160          435.938
 2/ 7/2018 11:16:19         150         150         150         150              150          430.102
 2/ 7/2018 11:16:31         150         150         150         150              150            424.5
 2/ 7/2018 11:16:42         140         140         140         140              140          418.922
 2/ 7/2018 11:16:54         140         140         140         140              140          413.558
 2/ 7/2018 11:16:59         150         150         150         150              150          408.585
 2/ 7/2018 11:17: 5         160         160         160         160              160          403.981
 2/ 7/2018 11:17:21         150         150         150         150              150          399.364
 2/ 7/2018 11:18: 0         140         140         140         140              140          394.732
 2/ 7/2018 11:18:11         140         140         140         140              140          390.263
 2/ 7/2018 11:18:22         150         150         150         150              150          386.121
 2/ 7/2018 11:18:23         150         160         150         160              155          382.203
 2/ 7/2018 11:18:26         150         150         150         150              150          378.333
 2/ 7/2018 11:18:27         160         160         150         150              155          374.672
 2/ 7/2018 11:18:39         170         170         170         170              170          371.371
