         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
11/ 7/2018 45: 2:51         160         160         160         160               160     164.861           1
11/ 7/2018 45: 2:53         170         170         170         170               170         165           1
11/ 7/2018 45: 2:54         160         160         160         160               160     164.868           1
11/ 7/2018 46: 2: 3         170         170         170         170               170         165           1
11/ 7/2018 58: 2:16         160         160         160         160               160     164.875           1
11/ 7/2018 58: 2:17         170         170         170         170               170         165           1
11/ 7/2018 58: 2:36         160         160         160         160               160     164.881           1
11/ 7/2018 58: 2:38         170         170         170         170               170         165           1
11/ 7/2018 58: 2:46         160         160         160         160               160     164.886           1
11/ 7/2018 59: 2:42         170         170         170         170               170         165           1
12/ 7/2018  0: 2:57         160         160         160         160               160     164.891           1
12/ 7/2018  1: 2:33         170         170         170         170               170         165           1
12/ 7/2018  1: 2:34         160         160         160         160               160     164.896           1
12/ 7/2018  1: 2:37         170         170         170         170               170         165           1
12/ 7/2018  1: 2:52         160         160         160         160               160       164.9           1
12/ 7/2018 10: 2:15         170         170         170         170               170         165           1
12/ 7/2018 10: 2:16         160         160         160         160               160     164.904           1
12/ 7/2018 10: 2:33         170         170         170         170               170         165           1
12/ 7/2018 10: 2:40         160         160         160         160               160     164.907           1
12/ 7/2018 11: 2: 3         170         170         170         170               170         165           1
12/ 7/2018 11: 2:16         160         160         160         160               160     164.911           1
12/ 7/2018 11: 2:30         170         170         170         170               170         165           1
12/ 7/2018 25: 2:45         160         160         160         160               160     164.914           1
12/ 7/2018 25: 2:57         170         170         170         170               170         165           1
12/ 7/2018 26: 2:21         160         160         160         160               160     164.917           1
12/ 7/2018 26: 2:26         170         170         170         170               170         165           1
12/ 7/2018 26: 2:50         160         160         160         160               160     164.919           1
12/ 7/2018 27: 2: 9         170         170         170         170               170         165           1
12/ 7/2018 30: 2:38         160         160         160         160               160     164.922           1
12/ 7/2018 32: 2:56         170         170         170         170               170         165           1
12/ 7/2018 32: 2:58         160         160         160         160               160     164.924           1
12/ 7/2018 33: 2:34         170         170         170         170               170         165           1
12/ 7/2018 33: 2:35         160         160         160         160               160     164.926           1
12/ 7/2018 33: 2:37         170         170         170         170               170         165           1
12/ 7/2018 33: 2:40         160         160         160         160               160     164.929           1
12/ 7/2018 33: 2:45         170         170         170         170               170         165           1
12/ 7/2018 34: 2: 6         160         160         160         160               160     164.931           1
12/ 7/2018 34: 2:19         170         170         170         170               170         165           1
12/ 7/2018 34: 2:22         160         160         160         160               160     164.932           1
12/ 7/2018 34: 2:26         170         170         170         170               170         165           1
12/ 7/2018 34: 2:28         160         160         160         160               160     164.934           1
12/ 7/2018 34: 2:31         170         170         170         170               170         165           1
12/ 7/2018 36: 2:39         160         160         160         160               160     164.936           1
12/ 7/2018 36: 2:42         170         170         170         170               170         165           1
12/ 7/2018 37: 2: 0         160         160         160         160               160     164.938           1
12/ 7/2018 37: 2:19         170         170         170         170               170         165           1
12/ 7/2018 37: 2:34         160         160         160         160               160     164.939           1
12/ 7/2018 37: 2:35         170         170         170         170               170         165           1
12/ 7/2018 41: 2:47         160         160         160         160               160      164.94           1
12/ 7/2018 41: 2:56         170         170         170         170               170         165           1
12/ 7/2018 42: 2: 1         160         160         160         160               160     164.942           1
12/ 7/2018 42: 2: 5         170         170         170         170               170         165           1
12/ 7/2018 42: 2:13         160         160         160         160               160     164.943           1
12/ 7/2018 42: 2:16         170         170         170         170               170         165           1
12/ 7/2018 42: 2:23         160         160         160         160               160     164.944           1
12/ 7/2018 42: 2:27         170         170         170         170               170         165           1
12/ 7/2018 42: 2:28         160         160         160         160               160     164.946           1
12/ 7/2018 42: 2:29         170         170         170         170               170         165           1
12/ 7/2018 42: 2:43         160         160         160         160               160     164.947           1
12/ 7/2018 42: 2:59         170         170         160         160               165     164.947           2
12/ 7/2018 43: 2: 1         170         170         170         170               170         165           1
12/ 7/2018 43: 2:38         160         160         160         160               160     164.948           1
12/ 7/2018 56: 2: 0         170         170         170         170               170         165           1
12/ 7/2018 56: 2:17         160         160         160         160               160     164.949           1
12/ 7/2018 56: 2:18         170         170         170         170               170         165           1
12/ 7/2018 56: 2:25         160         160         160         160               160      164.95           1
12/ 7/2018 56: 2:35         170         170         170         170               170         165           1
12/ 7/2018 56: 2:39         160         160         160         160               160     164.951           1
12/ 7/2018 57: 2: 7         170         170         170         170               170         165           1
12/ 7/2018 57: 2:22         160         160         160         160               160     164.952           1
12/ 7/2018 57: 2:29         170         170         170         170               170         165           1
12/ 7/2018 57: 2:42         160         160         160         160               160     164.953           1
12/ 7/2018 57: 2:46         170         170         170         170               170         165           1
12/ 7/2018 58: 2: 2         160         160         160         160               160     164.954           1
12/ 7/2018 58: 2:30         170         170         170         170               170         165           1
12/ 7/2018 58: 2:50         160         160         160         160               160     164.955           1
14/ 7/2018  0: 2:31         160         160         160         160               160     164.911           1
14/ 7/2018 20: 2:23         170         170         160         160               165     164.912           2
14/ 7/2018 30: 2:16         170         170         170         170               170     164.956           1
14/ 7/2018 30: 2:23         160         160         160         160               160     164.913           1
14/ 7/2018 30: 2:25         170         170         170         170               170     164.957           1
14/ 7/2018 30: 2:29         160         160         160         160               160     164.915           1
14/ 7/2018 31: 2: 5         170         170         170         170               170     164.958           1
14/ 7/2018 31: 2:16         160         160         160         160               160     164.916           1
14/ 7/2018 31: 2:35         170         170         170         170               170     164.958           1
14/ 7/2018 31: 2:48         160         160         160         160               160     164.917           1
14/ 7/2018 32: 2:17         170         170         170         170               170     164.959           1
14/ 7/2018 33: 2:46         160         160         160         160               160     164.919           1
14/ 7/2018 33: 2:48         170         170         170         170               170      164.96           1
14/ 7/2018 33: 2:58         160         160         160         160               160      164.92           1
14/ 7/2018 34: 2:10         170         170         170         170               170      164.96           1
14/ 7/2018 34: 2:12         160         160         160         160               160     164.921           1
14/ 7/2018 34: 2:15         170         170         170         170               170     164.961           1
14/ 7/2018 34: 2:22         160         160         160         160               160     164.922           1
14/ 7/2018 34: 2:25         170         170         160         160               165     164.923           2
14/ 7/2018 34: 2:26         170         170         170         170               170     164.962           1
14/ 7/2018 34: 2:44         160         160         160         160               160     164.924           1
14/ 7/2018 34: 2:47         170         170         170         170               170     164.962           1
14/ 7/2018 34: 2:51         160         170         160         170               165     164.963           2
14/ 7/2018 35: 2: 0         160         170         160         170               165     164.963           2
14/ 7/2018 35: 2: 2         160         160         160         160               160     164.926           1
14/ 7/2018 35: 2: 5         170         170         170         170               170     164.964           1
14/ 7/2018 35: 2:11         160         160         160         160               160     164.928           1
14/ 7/2018 35: 2:29         170         170         170         170               170     164.964           1
14/ 7/2018 35: 2:32         160         160         160         160               160     164.929           1
14/ 7/2018 35: 2:39         170         170         170         170               170     164.965           1
14/ 7/2018 35: 2:43         160         160         160         160               160      164.93           1
14/ 7/2018 36: 2:23         170         170         170         170               170     164.965           1
14/ 7/2018 36: 2:37         160         160         160         160               160     164.931           1
14/ 7/2018 37: 2:44         170         170         170         170               170     164.966           1
14/ 7/2018 37: 2:45         160         160         160         160               160     164.932           1
14/ 7/2018 37: 2:53         170         170         170         170               170     164.966           1
14/ 7/2018 37: 2:54         160         160         160         160               160     164.932           1
15/ 7/2018  3: 2:18         170         170         170         170               170     164.966           1
15/ 7/2018  3: 2:21         160         160         160         160               160     164.933           1
15/ 7/2018  3: 2:27         170         170         170         170               170     164.967           1
15/ 7/2018  3: 2:28         160         160         160         160               160     164.934           1
15/ 7/2018  3: 2:48         170         170         170         170               170     164.967           1
15/ 7/2018  3: 2:54         160         160         160         160               160     164.935           1
15/ 7/2018  4: 2: 2         170         170         170         170               170     164.968           1
15/ 7/2018  4: 2: 7         160         160         160         160               160     164.936           1
15/ 7/2018  4: 2: 8         170         170         170         170               170     164.968           1
15/ 7/2018  4: 2:18         160         160         160         160               160     164.937           1
15/ 7/2018  4: 2:24         170         170         170         170               170     164.969           1
15/ 7/2018  4: 2:27         160         160         160         160               160     164.938           1
15/ 7/2018  4: 2:34         170         170         170         170               170     164.969           1
15/ 7/2018  4: 2:38         160         160         160         160               160     164.938           1
15/ 7/2018  4: 2:50         170         170         170         170               170     164.969           1
15/ 7/2018  5: 2: 8         160         160         160         160               160     164.939           1
15/ 7/2018  5: 2:11         170         170         170         170               170      164.97           1
15/ 7/2018  6: 2:47         160         160         160         160               160      164.94           1
15/ 7/2018 26: 2:26         170         170         170         170               170      164.97           1
15/ 7/2018 31: 2:32         190         190         190         190               190     165.119           1
15/ 7/2018 31: 2:33         180         180         180         180               180     165.207           1
15/ 7/2018 34: 2:25         190         190         190         190               190     165.353           1
15/ 7/2018 34: 2:27         180         180         180         180               180     165.439           1
15/ 7/2018 36: 2:31         190         190         190         190               190     165.581           1
15/ 7/2018 36: 2:33         180         180         180         180               180     165.665           1
15/ 7/2018 37: 2: 3         190         190         190         190               190     165.805           1
15/ 7/2018 37: 2: 4         180         180         180         180               180     165.886           1
15/ 7/2018 46: 2:40         170         170         170         170               170     165.909           1
15/ 7/2018 46: 2:44         180         180         180         180               180     165.989           1
15/ 7/2018 46: 2:47         170         170         170         170               170     166.011           1
15/ 7/2018 47: 2: 4         180         180         180         180               180     166.089           1
15/ 7/2018 47: 2:29         170         170         170         170               170     166.111           1
15/ 7/2018 54: 2:18         180         180         180         180               180     166.188           1
16/ 7/2018  5: 2:21         170         170         170         170               170     166.209           1
16/ 7/2018  5: 2:24         180         180         180         180               180     166.284           1
16/ 7/2018  5: 2:34         170         170         170         170               170     166.304           1
16/ 7/2018  6: 2: 1         180         180         180         180               180     166.378           1
16/ 7/2018  6: 2:12         170         170         170         170               170     166.398           1
16/ 7/2018  7: 2:27         180         180         180         180               180     166.471           1
16/ 7/2018  7: 2:28         170         170         170         170               170     166.489           1
16/ 7/2018  7: 2:40         180         180         180         180               180     166.561           1
16/ 7/2018  8: 2:18         170         170         170         170               170     166.579           1
16/ 7/2018  8: 2:19         180         180         180         180               180     166.649           1
16/ 7/2018  8: 2:29         170         170         170         170               170     166.667           1
16/ 7/2018  8: 2:54         180         180         180         180               180     166.736           1
16/ 7/2018 12: 2:52         170         170         170         170               170     166.753           1
16/ 7/2018 12: 2:57         180         180         180         180               180     166.821           1
16/ 7/2018 18: 2: 8         170         170         170         170               170     166.837           1
16/ 7/2018 18: 2:17         180         180         180         180               180     166.904           1
16/ 7/2018 18: 2:18         170         170         170         170               170     166.919           1
16/ 7/2018 18: 2:19         180         180         180         180               180     166.985           1
16/ 7/2018 18: 2:22         170         170         170         170               170         167           1
16/ 7/2018 18: 2:25         180         180         180         180               180     167.065           1
16/ 7/2018 20: 2: 1         170         170         170         170               170     167.079           1
16/ 7/2018 20: 2: 5         180         180         180         180               180     167.143           1
16/ 7/2018 20: 2: 9         170         170         170         170               170     167.157           1
16/ 7/2018 21: 2:15         180         180         180         180               180      167.22           1
16/ 7/2018 21: 2:34         170         170         170         170               170     167.233           1
16/ 7/2018 21: 2:54         180         180         180         180               180     167.295           1
16/ 7/2018 21: 2:55         170         170         170         170               170     167.308           1
16/ 7/2018 22: 2:22         180         180         180         180               180     167.368           1
16/ 7/2018 23: 2: 7         170         170         170         170               170     167.381           1
16/ 7/2018 23: 2:13         180         180         180         180               180     167.441           1
16/ 7/2018 23: 2:22         170         170         170         170               170     167.453           1
16/ 7/2018 25: 2:17         180         180         180         180               180     167.512           1
16/ 7/2018 25: 2:19         170         170         170         170               170     167.523           1
16/ 7/2018 25: 2:37         180         180         180         180               180     167.581           1
16/ 7/2018 35: 2:41         190         190         190         190               190     167.685           1
16/ 7/2018 35: 2:43         180         180         180         180               180     167.742           1
16/ 7/2018 35: 2:44         190         190         190         190               190     167.844           1
16/ 7/2018 35: 2:45         180         180         180         180               180       167.9           1
16/ 7/2018 37: 2: 3         190         190         190         190               190         168           1
16/ 7/2018 37: 2:21         180         180         180         180               180     168.054           1
16/ 7/2018 38: 2:24         190         190         190         190               190     168.153           1
16/ 7/2018 38: 2:46         180         180         180         180               180     168.206           1
16/ 7/2018 38: 2:53         190         190         190         190               190     168.304           1
16/ 7/2018 38: 2:54         180         180         180         180               180     168.356           1
16/ 7/2018 39: 2:12         190         190         190         190               190     168.451           1
16/ 7/2018 39: 2:18         180         180         180         180               180     168.502           1
16/ 7/2018 39: 2:48         190         190         190         190               190     168.596           1
16/ 7/2018 40: 2: 0         180         180         180         180               180     168.646           1
16/ 7/2018 40: 2: 8         190         190         190         190               190     168.739           1
16/ 7/2018 40: 2:14         180         180         180         180               180     168.788           1
16/ 7/2018 40: 2:20         190         190         190         190               190     168.879           1
16/ 7/2018 40: 2:23         180         180         180         180               180     168.927           1
16/ 7/2018 40: 2:28         190         190         190         190               190     169.017           1
16/ 7/2018 40: 2:30         180         180         180         180               180     169.064           1
16/ 7/2018 41: 2:36         190         190         190         190               190     169.153           1
16/ 7/2018 42: 2: 9         180         180         180         180               180     169.198           1
16/ 7/2018 45: 2:25         190         190         190         190               190     169.286           1
16/ 7/2018 45: 2:28         180         180         180         180               180     169.331           1
16/ 7/2018 45: 2:32         190         190         190         190               190     169.417           1
16/ 7/2018 45: 2:37         180         180         180         180               180     169.461           1
16/ 7/2018 45: 2:38         190         190         190         190               190     169.545           1
16/ 7/2018 46: 2:43         180         180         180         180               180     169.588           1
16/ 7/2018 46: 2:44         190         190         190         190               190     169.672           1
16/ 7/2018 46: 2:45         180         180         180         180               180     169.714           1
16/ 7/2018 46: 2:49         190         190         190         190               190     169.797           1
16/ 7/2018 46: 2:58         180         180         180         180               180     169.838           1
16/ 7/2018 47: 2: 1         190         190         180         180               185     169.899           2
16/ 7/2018 50: 2:39         190         190         190         190               190      169.98           1
16/ 7/2018 50: 2:40         180         180         180         180               180      170.02           1
16/ 7/2018 52: 2: 4         190         190         190         190               190       170.1           1
16/ 7/2018 52: 2:10         180         180         180         180               180     170.139           1
16/ 7/2018 53: 2:14         190         190         190         190               190     170.217           1
16/ 7/2018 53: 2:17         180         180         180         180               180     170.256           1
17/ 7/2018 24: 2:47         170         170         170         170               170     170.255           1
17/ 7/2018 24: 2:50         180         180         180         180               180     170.293           1
17/ 7/2018 25: 2: 6         170         170         170         170               170     170.292           1
17/ 7/2018 26: 2: 0         180         180         180         180               180     170.329           1
17/ 7/2018 26: 2: 1         170         170         170         170               170     170.328           1
17/ 7/2018 26: 2:31         180         180         180         180               180     170.365           1
17/ 7/2018 26: 2:36         170         170         170         170               170     170.364           1
17/ 7/2018 26: 2:41         180         180         180         180               180     170.401           1
17/ 7/2018 26: 2:44         170         170         170         170               170     170.399           1
17/ 7/2018 26: 2:47         180         180         180         180               180     170.436           1
17/ 7/2018 27: 2: 2         170         170         170         170               170     170.434           1
17/ 7/2018 27: 2: 8         180         180         180         180               180      170.47           1
17/ 7/2018 27: 2:47         170         170         170         170               170     170.468           1
17/ 7/2018 27: 2:56         180         180         180         180               180     170.504           1
17/ 7/2018 54: 2: 6         170         170         170         170               170     170.502           1
17/ 7/2018 54: 2:55         180         180         180         180               180     170.537           1
17/ 7/2018 54: 2:59         170         170         170         170               170     170.535           1
17/ 7/2018 58: 2:24         180         180         180         180               180      170.57           1
17/ 7/2018 58: 2:25         170         170         170         170               170     170.568           1
17/ 7/2018 58: 2:45         180         180         180         180               180     170.602           1
17/ 7/2018 58: 2:48         170         170         170         170               170       170.6           1
17/ 7/2018 58: 2:53         180         180         180         180               180     170.634           1
17/ 7/2018 59: 2: 5         170         170         170         170               170     170.632           1
17/ 7/2018 59: 2:11         180         180         180         180               180     170.665           1
17/ 7/2018 59: 2:28         170         170         170         170               170     170.663           1
17/ 7/2018 59: 2:37         180         180         180         180               180     170.696           1
17/ 7/2018 59: 2:44         170         170         170         170               170     170.694           1
17/ 7/2018 59: 2:52         180         180         180         180               180     170.727           1
17/ 7/2018 59: 2:55         170         170         170         170               170     170.724           1
17/ 7/2018 59: 2:58         180         180         180         180               180     170.757           1
17/ 7/2018 59: 2:59         170         170         170         170               170     170.754           1
