         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 0         600         600         600         600              600              600
 2/ 7/2018 10: 0: 1         600         600         600         600              600              600
 2/ 7/2018 10: 0: 3         250         250         250         250              250          483.333
 2/ 7/2018 10: 0:11         260         260         260         260              260            427.5
 2/ 7/2018 10: 0:13         250         250         250         250              250              392
 2/ 7/2018 10: 0:28         260         260         260         260              260              370
 2/ 7/2018 10: 1:50         250         250         250         250              250          352.857
 2/ 7/2018 10: 2: 2         250         250         250         250              250              340
 2/ 7/2018 10: 2:22         290         290         290         290              290          334.444
 2/ 7/2018 10: 3:42         270         270         270         270              270              328
 2/ 7/2018 10: 4: 5         260         260         260         260              260          321.818
 2/ 7/2018 10: 4:21         270         270         270         270              270            317.5
 2/ 7/2018 10: 4:44         260         260         260         260              260          313.077
 2/ 7/2018 10: 5:12         270         270         270         270              270              310
 2/ 7/2018 10: 5:29         260         260         260         260              260          306.667
 2/ 7/2018 10: 7:48         270         270         270         270              270          304.375
 2/ 7/2018 10: 8: 8         250         250         250         250              250          301.176
 2/ 7/2018 10: 8:26         260         260         260         260              260          298.889
 2/ 7/2018 10: 9:20         260         260         260         260              260          296.842
 2/ 7/2018 10:10:25         270         270         270         270              270            295.5
 2/ 7/2018 10:11:45         260         260         260         260              260           293.81
 2/ 7/2018 10:11:46         270         270         270         270              270          292.727
 2/ 7/2018 10:12: 1         260         260         260         260              260          291.304
 2/ 7/2018 10:17: 9         230         230         230         230              230           288.75
 2/ 7/2018 10:17:38         250         250         250         250              250            287.2
 2/ 7/2018 10:19:48         250         250         250         250              250          285.769
 2/ 7/2018 10:20: 0         250         250         250         250              250          284.444
 2/ 7/2018 10:20:28         240         240         240         240              240          282.857
 2/ 7/2018 10:20:32         240         240         240         240              240          281.379
 2/ 7/2018 10:20:36         260         260         260         260              260          280.667
 2/ 7/2018 10:20:38         250         250         250         250              250          279.677
 2/ 7/2018 10:20:49         240         240         240         240              240          278.438
 2/ 7/2018 10:21:45         250         250         250         250              250          277.576
 2/ 7/2018 10:24:47         250         250         250         250              250          276.765
 2/ 7/2018 10:25:10         250         250         250         250              250              276
 2/ 7/2018 10:26:27         260         260         260         260              260          275.556
 2/ 7/2018 10:26:51         290         290         290         290              290          275.946
 2/ 7/2018 10:27: 7         280         280         280         280              280          276.053
 2/ 7/2018 10:27:51         260         260         260         260              260          275.641
 2/ 7/2018 10:37: 8         270         270         270         270              270            275.5
 2/ 7/2018 10:37:21         260         260         260         260              260          275.122
 2/ 7/2018 10:37:22         260         260         260         260              260          274.762
 2/ 7/2018 10:46:13         250         250         250         250              250          274.186
 2/ 7/2018 10:46:17         240         240         240         240              240          273.409
 2/ 7/2018 10:46:24         280         280         280         280              280          273.556
 2/ 7/2018 10:53: 4         250         250         250         250              250          273.043
 2/ 7/2018 10:58:28         260         260         260         260              260          272.766
 2/ 7/2018 11: 2:11         250         250         250         250              250          272.292
 2/ 7/2018 11: 4:47         270         270         270         270              270          272.245
 2/ 7/2018 11: 5:45         260         260         260         260              260              272
 2/ 7/2018 11:10:43         260         260         260         260              260          271.765
 2/ 7/2018 11:11:39         280         280         280         280              280          271.923
 2/ 7/2018 11:11:55         270         270         270         270              270          271.887
 2/ 7/2018 11:12:17         290         290         290         290              290          272.222
 2/ 7/2018 11:12:57         280         280         280         280              280          272.364
 2/ 7/2018 11:12:59         290         290         290         290              290          272.679
 2/ 7/2018 11:13: 1         280         280         280         280              280          272.807
 2/ 7/2018 11:13: 2         290         290         290         290              290          273.103
 2/ 7/2018 11:13:42         280         280         280         280              280           273.22
 2/ 7/2018 11:15:17         270         270         270         270              270          273.167
 2/ 7/2018 11:15:23         290         290         290         290              290          273.443
 2/ 7/2018 11:17:35         290         290         290         290              290           273.71
 2/ 7/2018 11:18:56         290         290         290         290              290          273.968
 2/ 7/2018 11:25:24         280         280         280         280              280          274.062
 2/ 7/2018 11:26:20         270         270         270         270              270              274
 2/ 7/2018 11:27: 3         260         260         260         260              260          273.788
 2/ 7/2018 11:28:15         280         280         280         280              280          273.881
 2/ 7/2018 11:30:25         290         290         290         290              290          274.118
 2/ 7/2018 11:30:32         260         260         260         260              260          273.913
 2/ 7/2018 11:32:40         280         280         280         280              280              274
 2/ 7/2018 11:32:43         400         400         400         400              400          275.775
 2/ 7/2018 11:33:17         300         300         300         300              300          276.111
 2/ 7/2018 11:41:17         290         290         290         290              290          276.301
 2/ 7/2018 11:41:39         280         280         280         280              280          276.351
 2/ 7/2018 11:47:19         280         280         280         280              280            276.4
 2/ 7/2018 11:56: 1         290         290         290         290              290          276.579
 2/ 7/2018 11:56: 3         280         280         280         280              280          276.623
 2/ 7/2018 11:57:10         290         290         290         290              290          276.795
 2/ 7/2018 11:58:16         280         280         280         280              280          276.835
 2/ 7/2018 11:58:19         290         290         290         290              290              277
 2/ 7/2018 11:58:21         280         280         280         280              280          277.037
 2/ 7/2018 11:58:22         290         290         290         290              290          277.195
 2/ 7/2018 11:58:23         280         280         280         280              280          277.229
 2/ 7/2018 12:12:34         280         280         280         280              280          277.262
 2/ 7/2018 12:13:36         290         290         290         290              290          277.412
 2/ 7/2018 12:21: 0         290         290         290         290              290          277.558
 2/ 7/2018 12:26: 9         300         300         300         300              300          277.816
 2/ 7/2018 12:26:16         290         290         290         290              290          277.955
 2/ 7/2018 12:37:28         300         300         300         300              300          278.202
 2/ 7/2018 12:37:37         290         290         290         290              290          278.333
 2/ 7/2018 12:37:38         300         300         300         300              300          278.571
 2/ 7/2018 12:39:42         290         290         290         290              290          278.696
 2/ 7/2018 12:41:16         300         300         300         300              300          278.925
 2/ 7/2018 12:48:36         300         300         300         300              300          279.149
 2/ 7/2018 12:50:32         290         290         290         290              290          279.263
 2/ 7/2018 14: 0: 1         290         290         290         290              290          279.375
 2/ 7/2018 14: 5:27         290         290         290         290              290          279.485
 2/ 7/2018 14: 7:45         290         290         290         290              290          279.592
 2/ 7/2018 14:10: 2         290         290         290         290              290          279.697
 2/ 7/2018 14:22:30         300         300         300         300              300            279.9
 2/ 7/2018 14:23: 8         290         290         290         290              290              280
 2/ 7/2018 14:23:16         300         300         300         300              300          280.196
 2/ 7/2018 14:27:19         310         310         310         310              310          280.485
 2/ 7/2018 14:27:51         320         320         320         320              320          280.865
