         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0:24        1890        1890        1890        1890             1890             1890
 2/ 7/2018 10: 0:37        1900        1900        1900        1900             1900             1895
 2/ 7/2018 10: 1:25        1910        1910        1910        1910             1910             1900
 2/ 7/2018 10: 1:26        1900        1900        1900        1900             1900             1900
 2/ 7/2018 10: 1:56        1910        1910        1910        1910             1910             1902
 2/ 7/2018 10: 1:57        1900        1900        1900        1900             1900          1901.67
 2/ 7/2018 10: 2: 3        1910        1910        1910        1910             1910          1902.86
 2/ 7/2018 10: 2:11        1900        1900        1900        1900             1900           1902.5
 2/ 7/2018 10: 2:36        1910        1910        1910        1910             1910          1903.33
 2/ 7/2018 10: 2:37        1900        1900        1900        1900             1900             1903
 2/ 7/2018 10: 2:40        1910        1910        1910        1910             1910          1903.64
 2/ 7/2018 10: 5: 8        1900        1900        1900        1900             1900          1903.33
 2/ 7/2018 10: 5:11        1910        1910        1910        1910             1910          1903.85
 2/ 7/2018 10: 5:12        1900        1900        1900        1900             1900          1903.57
 2/ 7/2018 10: 5:14        1910        1910        1910        1910             1910             1904
 2/ 7/2018 10: 5:23        1900        1900        1900        1900             1900          1903.75
 2/ 7/2018 10: 5:24        1910        1910        1910        1910             1910          1904.12
 2/ 7/2018 10: 5:38        1900        1910        1900        1910             1905          1904.17
 2/ 7/2018 10: 6:27        1920        1920        1920        1920             1920             1905
 2/ 7/2018 10: 7: 4        1910        1910        1910        1910             1910          1905.25
 2/ 7/2018 10: 7:10        1920        1920        1920        1920             1920          1905.95
 2/ 7/2018 10: 7:11        1910        1910        1910        1910             1910          1906.14
 2/ 7/2018 10: 7:12        1920        1920        1920        1920             1920          1906.74
 2/ 7/2018 10: 7:57        1910        1910        1910        1910             1910          1906.88
 2/ 7/2018 10: 8:15        1920        1920        1920        1920             1920           1907.4
 2/ 7/2018 10: 8:45        1910        1910        1910        1910             1910           1907.5
 2/ 7/2018 10: 8:47        1920        1920        1920        1920             1920          1907.96
 2/ 7/2018 10:10: 9        1930        1930        1930        1930             1930          1908.75
 2/ 7/2018 10:10:11        1920        1920        1920        1920             1920          1909.14
 2/ 7/2018 10:10:12        1930        1930        1930        1930             1930          1909.83
 2/ 7/2018 10:10:24        1920        1920        1920        1920             1920          1910.16
 2/ 7/2018 10:10:25        1930        1930        1930        1930             1930          1910.78
 2/ 7/2018 10:10:27        1920        1920        1920        1920             1920          1911.06
 2/ 7/2018 10:10:33        1930        1930        1930        1930             1930          1911.62
 2/ 7/2018 10:10:34        1920        1920        1920        1920             1920          1911.86
 2/ 7/2018 10:10:37        1930        1930        1930        1930             1930          1912.36
 2/ 7/2018 10:10:40        1920        1920        1920        1920             1920          1912.57
 2/ 7/2018 10:11:10        1930        1930        1930        1930             1930          1913.03
