         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
10/ 7/2018  0: 2: 3         560         560         560         560               560         560           1
10/ 7/2018  0: 2:11         570         570         570         570               570         565           1
10/ 7/2018  0: 2:13         560         560         560         560               560     563.333           1
10/ 7/2018  0: 2:28         570         570         570         570               570         565           1
10/ 7/2018  3: 2:29         580         580         580         580               580         568           1
10/ 7/2018  6: 2:11         570         570         570         570               570     568.333           1
10/ 7/2018  6: 2:23         580         580         580         580               580         570           1
10/ 7/2018 14: 2:59         570         570         570         570               570         570           1
10/ 7/2018 17: 2:38         560         560         560         560               560     568.889           1
10/ 7/2018 20: 2:36         570         570         570         570               570         569           1
10/ 7/2018 20: 2:38         560         560         560         560               560     568.182           1
10/ 7/2018 27: 2:51         570         570         570         570               570     568.333           1
10/ 7/2018 32: 2:21         580         580         580         580               580     569.231           1
10/ 7/2018 32: 2:30         570         570         570         570               570     569.286           1
10/ 7/2018 34: 2: 8         580         580         580         580               580         570           1
10/ 7/2018 37: 2:29         570         570         570         570               570         570           1
10/ 7/2018 38: 2:38         570         570         570         570               570         570           1
10/ 7/2018 38: 2:42         580         580         580         580               580     570.556           1
10/ 7/2018 38: 2:57         570         570         570         570               570     570.526           1
10/ 7/2018 39: 2: 3         580         580         580         580               580         571           1
10/ 7/2018 40: 2:29         570         570         570         570               570     570.952           1
10/ 7/2018 41: 2:22         580         580         580         580               580     571.364           1
10/ 7/2018 41: 2:50         570         570         570         570               570     571.304           1
10/ 7/2018 42: 2:12         580         580         580         580               580     571.667           1
10/ 7/2018 42: 2:14         570         570         570         570               570       571.6           1
10/ 7/2018 42: 2:15         580         580         580         580               580     571.923           1
10/ 7/2018 42: 2:18         570         570         570         570               570     571.852           1
10/ 7/2018 42: 2:21         580         580         580         580               580     572.143           1
10/ 7/2018 43: 2: 5         570         570         570         570               570     572.069           1
10/ 7/2018 43: 2:18         580         580         580         580               580     572.333           1
10/ 7/2018 43: 2:19         570         570         570         570               570     572.258           1
11/ 7/2018  4: 2:35         580         580         580         580               580       572.5           1
11/ 7/2018  6: 2: 2         590         590         590         590               590      573.03           1
11/ 7/2018 11: 2:46         600         600         600         600               600     573.824           1
11/ 7/2018 12: 2:17         610         610         610         610               610     574.857           1
11/ 7/2018 12: 2:25         600         600         600         600               600     575.556           1
11/ 7/2018 12: 2:57         600         600         600         600               600     576.216           1
11/ 7/2018 12: 2:59         610         610         610         610               610     577.105           1
11/ 7/2018 13: 2: 1         600         600         600         600               600     577.692           1
11/ 7/2018 13: 2: 2         610         610         610         610               610       578.5           1
11/ 7/2018 13: 2:43         620         620         620         620               620     579.512           1
11/ 7/2018 13: 2:44         610         610         610         610               610     580.238           1
11/ 7/2018 17: 2:28         620         620         620         620               620     581.163           1
11/ 7/2018 17: 2:53         610         610         610         610               610     581.818           1
11/ 7/2018 22: 2: 5         620         620         620         620               620     582.667           1
11/ 7/2018 22: 2:11         610         610         610         610               610     583.261           1
11/ 7/2018 22: 2:16         620         620         620         620               620     584.043           1
11/ 7/2018 22: 2:18         610         610         610         610               610     584.583           1
11/ 7/2018 25: 2:24         600         600         600         600               600     584.898           1
11/ 7/2018 41: 2:17         610         610         610         610               610       585.4           1
11/ 7/2018 47: 2:19         600         600         600         600               600     585.686           1
11/ 7/2018 56: 2: 1         610         610         610         610               610     586.154           1
11/ 7/2018 56: 2: 3         600         600         600         600               600     586.415           1
11/ 7/2018 57: 2:10         610         610         610         610               610     586.852           1
11/ 7/2018 58: 2:16         600         600         600         600               600     587.091           1
11/ 7/2018 58: 2:19         610         610         610         610               610       587.5           1
11/ 7/2018 58: 2:21         600         600         600         600               600     587.719           1
11/ 7/2018 58: 2:22         610         610         610         610               610     588.103           1
11/ 7/2018 58: 2:23         600         600         600         600               600     588.305           1
12/ 7/2018 13: 2:36         610         610         610         610               610     588.667           1
12/ 7/2018 22: 2:57         600         600         600         600               600     588.852           1
12/ 7/2018 26: 2: 2         620         620         620         620               620     589.355           1
12/ 7/2018 27: 2: 0         610         610         610         610               610     589.683           1
12/ 7/2018 30: 2:10         620         620         620         620               620     590.156           1
12/ 7/2018 56: 2:32         610         610         610         610               610     590.462           1
14/ 7/2018  0: 2: 1         610         610         610         610               610     590.758           1
14/ 7/2018 12: 2:53         620         620         620         620               620     591.194           1
14/ 7/2018 17: 2: 3         600         600         600         600               600     591.324           1
14/ 7/2018 19: 2:49         610         610         610         610               610     591.594           1
14/ 7/2018 21: 2:50         620         620         620         620               620         592           1
14/ 7/2018 26: 2:54         630         630         630         630               630     592.535           1
14/ 7/2018 27: 2:39         620         620         620         620               620     592.917           1
14/ 7/2018 27: 2:55         630         630         630         630               630     593.425           1
14/ 7/2018 28: 2:38         620         620         620         620               620     593.784           1
14/ 7/2018 28: 2:45         630         630         630         630               630     594.267           1
14/ 7/2018 30: 2:17         640         640         640         640               640     594.868           1
14/ 7/2018 32: 2:17         630         630         630         630               630     595.325           1
14/ 7/2018 34: 2:14         620         620         620         620               620     595.641           1
14/ 7/2018 40: 2:30         640         640         640         640               640     596.203           1
14/ 7/2018 40: 2:38         630         630         630         630               630     596.625           1
14/ 7/2018 40: 2:47         640         640         640         640               640      597.16           1
14/ 7/2018 42: 2:22         630         630         630         630               630     597.561           1
14/ 7/2018 42: 2:27         640         640         640         640               640     598.072           1
14/ 7/2018 45: 2:29         630         630         630         630               630     598.452           1
14/ 7/2018 45: 2:30         640         640         640         640               640     598.941           1
14/ 7/2018 46: 2:50         630         630         630         630               630     599.302           1
14/ 7/2018 52: 2:40         620         620         620         620               620      599.54           1
15/ 7/2018 23: 2:24         630         630         630         630               630     599.886           1
15/ 7/2018 26: 2: 9         620         620         620         620               620     600.112           1
15/ 7/2018 48: 2:49         610         610         610         610               610     600.222           1
16/ 7/2018  5: 2:14         600         600         600         600               600      600.22           1
16/ 7/2018 13: 2:58         590         590         590         590               590     600.109           1
16/ 7/2018 30: 2:34         600         600         600         600               600     600.108           1
16/ 7/2018 30: 2:41         590         590         590         590               590         600           1
16/ 7/2018 30: 2:46         600         600         600         600               600         600           1
16/ 7/2018 30: 2:47         600         600         600         600               600         600           1
16/ 7/2018 30: 2:51         590         590         590         590               590     599.897           1
16/ 7/2018 31: 2:24         600         600         600         600               600     599.898           1
16/ 7/2018 33: 2:14         590         590         590         590               590     599.798           1
16/ 7/2018 33: 2:34         600         600         600         600               600       599.8           1
16/ 7/2018 41: 2:44         590         590         590         590               590     599.703           1
16/ 7/2018 41: 2:47         600         600         600         600               600     599.706           1
16/ 7/2018 52: 2:51         610         610         610         610               610     599.806           1
16/ 7/2018 53: 2:35         600         600         600         600               600     599.808           1
16/ 7/2018 55: 2:49         610         610         610         610               610     599.905           1
17/ 7/2018 10: 2:58         620         620         620         620               620     600.094           1
17/ 7/2018 11: 2:25         610         610         610         610               610     600.187           1
17/ 7/2018 11: 2:26         620         620         620         620               620      600.37           1
17/ 7/2018 14: 2: 6         630         630         630         630               630     600.642           1
17/ 7/2018 21: 2:41         640         640         640         640               640         601           1
17/ 7/2018 22: 2:11         630         630         630         630               630     601.261           1
17/ 7/2018 23: 2:59         640         640         640         640               640     601.607           1
17/ 7/2018 24: 2:29         640         640         640         640               640     601.947           1
17/ 7/2018 26: 2:33         630         630         630         630               630     602.193           1
17/ 7/2018 27: 2: 0         640         640         640         640               640     602.522           1
17/ 7/2018 27: 2:19         630         630         630         630               630     602.759           1
17/ 7/2018 29: 2:39         640         640         640         640               640     603.077           1
17/ 7/2018 29: 2:40         630         630         630         630               630     603.305           1
17/ 7/2018 33: 2:11         620         620         620         620               620     603.445           1
17/ 7/2018 34: 2:35         630         630         630         630               630     603.667           1
17/ 7/2018 37: 2:14         620         620         620         620               620     603.802           1
17/ 7/2018 39: 2:32         630         630         630         630               630     604.016           1
17/ 7/2018 39: 2:51         620         620         620         620               620     604.146           1
17/ 7/2018 42: 2:19         630         630         630         630               630     604.355           1
17/ 7/2018 43: 2:38         620         620         620         620               620      604.48           1
17/ 7/2018 44: 2:19         630         630         630         630               630     604.683           1
