         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
10/ 7/2018  0: 2: 3          90          90          90          90                90          90           1
10/ 7/2018 28: 2:14          90          90          90          90                90          90           1
10/ 7/2018 46: 2: 1          80          80          80          80                80     86.6667           1
10/ 7/2018 46: 2: 2          90          90          90          90                90        87.5           1
10/ 7/2018 46: 2: 9          80          80          80          80                80          86           1
10/ 7/2018 46: 2:10          90          90          90          90                90     86.6667           1
10/ 7/2018 46: 2:11          80          80          80          80                80     85.7143           1
11/ 7/2018  4: 2:54          90          90          90          90                90       86.25           1
11/ 7/2018  7: 2:48          80          80          80          80                80     85.5556           1
11/ 7/2018 12: 2: 4          90          90          90          90                90          86           1
11/ 7/2018 12: 2:14          80          80          80          80                80     85.4545           1
11/ 7/2018 12: 2:16          90          90          90          90                90     85.8333           1
11/ 7/2018 16: 2: 7          80          80          80          80                80     85.3846           1
11/ 7/2018 16: 2:14          90          90          90          90                90     85.7143           1
11/ 7/2018 18: 2: 4          80          80          80          80                80     85.3333           1
11/ 7/2018 18: 2:26          90          90          90          90                90      85.625           1
11/ 7/2018 18: 2:27          80          80          80          80                80     85.2941           1
11/ 7/2018 18: 2:32          90          90          90          90                90     85.5556           1
11/ 7/2018 18: 2:33          80          80          80          80                80     85.2632           1
11/ 7/2018 18: 2:42          90          90          90          90                90        85.5           1
11/ 7/2018 24: 2:59          80          80          80          80                80     85.2381           1
11/ 7/2018 25: 2: 0          90          90          90          90                90     85.4545           1
11/ 7/2018 25: 2: 1          80          80          80          80                80     85.2174           1
11/ 7/2018 25: 2: 2          90          90          90          90                90     85.4167           1
11/ 7/2018 25: 2: 5          80          80          80          80                80        85.2           1
11/ 7/2018 25: 2: 6          90          90          90          90                90     85.3846           1
11/ 7/2018 25: 2: 7          80          80          80          80                80     85.1852           1
11/ 7/2018 25: 2: 8          80          80          80          80                80          85           1
11/ 7/2018 28: 2:44          90          90          90          90                90     85.1724           1
11/ 7/2018 33: 2:48          80          80          80          80                80          85           1
11/ 7/2018 34: 2: 5          90          90          90          90                90     85.1613           1
11/ 7/2018 34: 2:14          80          80          80          80                80          85           1
11/ 7/2018 34: 2:15          90          90          90          90                90     85.1515           1
11/ 7/2018 35: 2: 8          80          80          80          80                80          85           1
11/ 7/2018 36: 2:16          90          90          90          90                90     85.1429           1
12/ 7/2018 30: 2:22         100         100         100         100               100     85.5556           1
12/ 7/2018 58: 2:16          90          90          90          90                90     85.6757           1
12/ 7/2018 58: 2:46         100         100         100         100               100     86.0526           1
12/ 7/2018 59: 2: 6          90          90          90          90                90     86.1538           1
14/ 7/2018  0: 2: 1          90          90          90          90                90       86.25           1
14/ 7/2018  1: 2:35         100         100         100         100               100     86.5854           1
14/ 7/2018 43: 2: 0          90          90          90          90                90     86.6667           1
14/ 7/2018 43: 2:30         100         100         100         100               100     86.9767           1
14/ 7/2018 44: 2:21          90          90          90          90                90     87.0455           1
17/ 7/2018  0: 2: 3         100         100         100         100               100     87.3333           1
17/ 7/2018 20: 2: 2          90          90          90          90                90     87.3913           1
17/ 7/2018 21: 2:46         100         100         100         100               100     87.6596           1
17/ 7/2018 21: 2:56          90          90          90          90                90     87.7083           1
17/ 7/2018 22: 2:49         100         100         100         100               100     87.9592           1
17/ 7/2018 22: 2:52          90          90          90          90                90          88           1
17/ 7/2018 22: 2:57         100         100         100         100               100     88.2353           1
17/ 7/2018 22: 2:58          90          90          90          90                90     88.2692           1
17/ 7/2018 22: 2:59         100         100         100         100               100     88.4906           1
17/ 7/2018 23: 2:23          90          90          90          90                90     88.5185           1
17/ 7/2018 23: 2:30         100         100         100         100               100     88.7273           1
17/ 7/2018 24: 2: 5          90          90          90          90                90       88.75           1
17/ 7/2018 24: 2:13         100         100         100         100               100     88.9474           1
17/ 7/2018 52: 2:55          90          90          90          90                90     88.9655           1
17/ 7/2018 53: 2:44         100         100         100         100               100     89.1525           1
17/ 7/2018 56: 2:29          90          90          90          90                90     89.1667           1
17/ 7/2018 57: 2:57         100         100         100         100               100     89.3443           1
17/ 7/2018 58: 2:27          90          90          90          90                90     89.3548           1
17/ 7/2018 58: 2:28         100         100         100         100               100     89.5238           1
17/ 7/2018 58: 2:31          90          90          90          90                90     89.5312           1
17/ 7/2018 58: 2:34         100         100         100         100               100     89.6923           1
17/ 7/2018 58: 2:40          90          90          90          90                90      89.697           1
17/ 7/2018 58: 2:48         100         100         100         100               100     89.8507           1
