         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 3         480         480         480         480              480              480
 2/ 7/2018 10: 5:17         470         470         470         470              470              475
 2/ 7/2018 10: 8: 9         550         550         550         550              550              500
 2/ 7/2018 10: 8:36         470         470         470         470              470            492.5
 2/ 7/2018 10: 8:46         460         460         460         460              460              486
 2/ 7/2018 10: 9:28         520         520         520         520              520          491.667
 2/ 7/2018 10: 9:57         460         460         460         460              460          487.143
 2/ 7/2018 10:13: 0         470         470         470         470              470              485
 2/ 7/2018 10:13:13         480         480         480         480              480          484.444
 2/ 7/2018 10:13:14         470         470         470         470              470              483
 2/ 7/2018 10:13:16         480         480         480         480              480          482.727
 2/ 7/2018 10:13:17         470         470         470         470              470          481.667
 2/ 7/2018 10:13:21         480         480         480         480              480          481.538
 2/ 7/2018 10:13:22         470         470         470         470              470          480.714
 2/ 7/2018 10:13:39         480         480         480         480              480          480.667
 2/ 7/2018 10:13:40         470         470         470         470              470              480
 2/ 7/2018 10:27:54         470         470         470         470              470          479.412
 2/ 7/2018 10:28: 1         480         480         480         480              480          479.444
 2/ 7/2018 10:28: 2         470         470         470         470              470          478.947
 2/ 7/2018 10:29:17         480         480         480         480              480              479
 2/ 7/2018 10:29:18         470         470         470         470              470          478.571
 2/ 7/2018 10:29:19         480         480         480         480              480          478.636
 2/ 7/2018 10:29:26         470         470         470         470              470          478.261
 2/ 7/2018 10:29:27         480         480         480         480              480          478.333
 2/ 7/2018 10:29:28         480         480         480         480              480            478.4
 2/ 7/2018 10:29:29         470         470         470         470              470          478.077
 2/ 7/2018 10:29:30         480         480         480         480              480          478.148
 2/ 7/2018 10:30: 2         460         460         460         460              460            477.5
 2/ 7/2018 10:31:11         470         470         470         470              470          477.241
 2/ 7/2018 10:31:58         480         480         480         480              480          477.333
 2/ 7/2018 10:32:15         470         470         470         470              470          477.097
 2/ 7/2018 10:32:16         480         480         480         480              480          477.188
 2/ 7/2018 10:32:25         470         470         470         470              470           476.97
 2/ 7/2018 10:32:30         480         480         480         480              480          477.059
 2/ 7/2018 10:32:31         470         470         470         470              470          476.857
 2/ 7/2018 10:32:32         470         470         470         470              470          476.667
 2/ 7/2018 10:32:33         480         480         480         480              480          476.757
 2/ 7/2018 10:32:34         470         470         470         470              470          476.579
 2/ 7/2018 10:32:35         480         480         480         480              480          476.667
 2/ 7/2018 10:32:43         470         470         470         470              470            476.5
 2/ 7/2018 10:32:44         480         480         480         480              480          476.585
 2/ 7/2018 10:32:49         470         470         470         470              470          476.429
 2/ 7/2018 10:34:40         500         500         500         500              500          476.977
 2/ 7/2018 10:38: 6         480         480         480         480              480          477.045
 2/ 7/2018 10:38: 9         470         470         470         470              470          476.889
 2/ 7/2018 10:38:11         480         480         480         480              480          476.957
 2/ 7/2018 10:38:15         470         470         470         470              470          476.809
 2/ 7/2018 10:38:16         480         480         480         480              480          476.875
 2/ 7/2018 10:38:18         470         470         470         470              470          476.735
 2/ 7/2018 10:38:19         480         480         480         480              480            476.8
 2/ 7/2018 10:38:20         470         470         470         470              470          476.667
 2/ 7/2018 10:38:21         480         480         480         480              480          476.731
 2/ 7/2018 10:38:22         470         470         470         470              470          476.604
 2/ 7/2018 10:38:23         480         480         480         480              480          476.667
 2/ 7/2018 10:38:24         470         470         470         470              470          476.545
 2/ 7/2018 10:38:25         480         480         480         480              480          476.607
 2/ 7/2018 10:38:28         470         470         470         470              470          476.491
 2/ 7/2018 10:38:29         480         480         480         480              480          476.552
 2/ 7/2018 10:38:30         470         470         470         470              470          476.441
 2/ 7/2018 10:38:31         470         470         470         470              470          476.333
 2/ 7/2018 10:38:32         480         480         480         480              480          476.393
 2/ 7/2018 10:38:46         470         470         470         470              470           476.29
 2/ 7/2018 10:38:47         480         480         480         480              480          476.349
 2/ 7/2018 10:38:50         470         470         470         470              470           476.25
 2/ 7/2018 10:38:51         480         480         480         480              480          476.308
 2/ 7/2018 10:38:52         480         480         480         480              480          476.364
 2/ 7/2018 10:39:24         470         470         470         470              470          476.269
 2/ 7/2018 10:39:25         480         480         480         480              480          476.324
 2/ 7/2018 10:39:26         470         470         470         470              470          476.232
 2/ 7/2018 10:39:39         460         460         460         460              460              476
 2/ 7/2018 10:41:56         480         480         480         480              480          476.056
 2/ 7/2018 10:42: 6         470         470         470         470              470          475.972
 2/ 7/2018 10:43:17         480         480         480         480              480          476.027
 2/ 7/2018 10:43:18         470         470         470         470              470          475.946
 2/ 7/2018 10:43:33         480         480         480         480              480              476
 2/ 7/2018 10:43:34         470         470         470         470              470          475.921
 2/ 7/2018 10:43:40         480         480         480         480              480          475.974
 2/ 7/2018 10:43:41         470         470         470         470              470          475.897
 2/ 7/2018 10:43:43         480         480         480         480              480          475.949
 2/ 7/2018 10:43:44         470         470         470         470              470          475.875
 2/ 7/2018 10:43:45         470         470         470         470              470          475.802
 2/ 7/2018 10:43:47         480         480         480         480              480          475.854
 2/ 7/2018 10:43:48         470         470         470         470              470          475.783
 2/ 7/2018 10:43:49         470         470         470         470              470          475.714
 2/ 7/2018 10:43:58         480         480         480         480              480          475.765
 2/ 7/2018 10:44: 1         470         470         470         470              470          475.698
 2/ 7/2018 10:44: 3         480         480         480         480              480          475.747
 2/ 7/2018 10:44:13         470         470         470         470              470          475.682
 2/ 7/2018 10:44:14         480         480         480         480              480           475.73
 2/ 7/2018 10:44:15         470         470         470         470              470          475.667
 2/ 7/2018 10:44:16         480         480         480         480              480          475.714
 2/ 7/2018 10:44:17         480         480         480         480              480          475.761
 2/ 7/2018 10:44:18         470         470         470         470              470          475.699
 2/ 7/2018 10:44:19         480         480         480         480              480          475.745
 2/ 7/2018 10:44:20         480         480         480         480              480          475.789
 2/ 7/2018 10:44:24         470         470         470         470              470          475.729
 2/ 7/2018 10:44:25         480         480         480         480              480          475.773
 2/ 7/2018 10:44:27         470         470         470         470              470          475.714
 2/ 7/2018 10:44:28         480         480         480         480              480          475.758
 2/ 7/2018 10:44:29         470         470         470         470              470            475.7
 2/ 7/2018 10:44:30         480         480         480         480              480          475.743
 2/ 7/2018 10:44:31         480         480         480         480              480          475.784
 2/ 7/2018 10:44:32         470         470         470         470              470          475.728
 2/ 7/2018 10:44:34         480         480         480         480              480          475.769
 2/ 7/2018 10:44:35         470         470         470         470              470          475.714
 2/ 7/2018 10:44:39         480         480         480         480              480          475.755
 2/ 7/2018 10:44:40         470         470         470         470              470          475.701
 2/ 7/2018 10:49:52         480         480         480         480              480          475.741
 2/ 7/2018 10:49:53         470         470         470         470              470          475.688
 2/ 7/2018 10:49:54         470         470         470         470              470          475.636
 2/ 7/2018 10:49:55         480         480         480         480              480          475.676
 2/ 7/2018 10:49:56         470         470         470         470              470          475.625
 2/ 7/2018 10:49:57         470         470         470         470              470          475.575
 2/ 7/2018 10:55: 1         460         460         460         460              460          475.439
 2/ 7/2018 10:55:13         450         450         450         450              450          475.217
 2/ 7/2018 10:56: 6         470         470         470         470              470          475.172
 2/ 7/2018 10:57:41         460         460         460         460              460          475.043
 2/ 7/2018 10:58: 1         470         470         470         470              470              475
 2/ 7/2018 10:58:21         460         460         460         460              460          474.874
 2/ 7/2018 10:58:43         470         470         470         470              470          474.833
 2/ 7/2018 10:59:12         460         460         460         460              460          474.711
 2/ 7/2018 10:59:22         470         470         470         470              470          474.672
 2/ 7/2018 10:59:23         460         460         460         460              460          474.553
 2/ 7/2018 10:59:24         470         470         470         470              470          474.516
 2/ 7/2018 11: 9: 6         450         450         450         450              450           474.32
 2/ 7/2018 11: 9:41         460         460         460         460              460          474.206
 2/ 7/2018 11:10:42         480         480         480         480              480          474.252
 2/ 7/2018 11:10:43         470         470         470         470              470          474.219
 2/ 7/2018 11:11:55         480         480         480         480              480          474.264
 2/ 7/2018 11:33:29         470         470         470         470              470          474.231
 2/ 7/2018 11:33:30         480         480         480         480              480          474.275
 2/ 7/2018 11:33:32         470         470         470         470              470          474.242
 2/ 7/2018 11:33:33         480         480         480         480              480          474.286
 2/ 7/2018 11:33:34         470         470         470         470              470          474.254
 2/ 7/2018 11:33:35         480         480         480         480              480          474.296
 2/ 7/2018 11:33:36         470         470         470         470              470          474.265
 2/ 7/2018 11:45:37         460         460         460         460              460          474.161
 2/ 7/2018 11:46: 7         450         450         450         450              450          473.986
 2/ 7/2018 11:56:16         460         460         460         460              460          473.885
 2/ 7/2018 12: 0:24         470         470         470         470              470          473.857
 2/ 7/2018 12: 2:33         480         480         480         480              480          473.901
 2/ 7/2018 12: 2:40         470         470         470         470              470          473.873
 2/ 7/2018 12: 2:41         480         480         480         480              480          473.916
 2/ 7/2018 12: 2:47         470         470         470         470              470          473.889
 2/ 7/2018 12: 3: 2         480         480         480         480              480          473.931
 2/ 7/2018 12: 3: 3         470         470         470         470              470          473.904
 2/ 7/2018 12: 3: 8         480         480         480         480              480          473.946
 2/ 7/2018 12: 3:25         470         470         470         470              470          473.919
 2/ 7/2018 12: 8:31         480         480         480         480              480           473.96
 2/ 7/2018 12: 9:10         470         470         470         470              470          473.933
 2/ 7/2018 12:30:43         480         480         480         480              480          473.974
 2/ 7/2018 12:31:29         470         470         470         470              470          473.947
 2/ 7/2018 12:31:30         480         480         480         480              480          473.987
 2/ 7/2018 12:31:49         470         470         470         470              470          473.961
 2/ 7/2018 12:31:50         480         480         480         480              480              474
 2/ 7/2018 12:31:51         480         480         480         480              480          474.038
 2/ 7/2018 12:31:52         470         470         470         470              470          474.013
 2/ 7/2018 12:31:53         480         480         480         480              480          474.051
 2/ 7/2018 12:31:54         480         480         480         480              480          474.088
 2/ 7/2018 12:31:55         470         470         470         470              470          474.062
 2/ 7/2018 12:31:56         480         480         480         480              480          474.099
 2/ 7/2018 12:31:59         470         470         470         470              470          474.074
 2/ 7/2018 12:32: 0         470         470         470         470              470          474.049
 2/ 7/2018 12:32: 1         470         470         470         470              470          474.024
 2/ 7/2018 12:32: 5         480         480         480         480              480          474.061
 2/ 7/2018 12:32: 6         470         470         470         470              470          474.036
 2/ 7/2018 12:32: 7         480         480         480         480              480          474.072
 2/ 7/2018 12:32: 8         470         470         470         470              470          474.048
 2/ 7/2018 12:32:15         480         480         480         480              480          474.083
 2/ 7/2018 12:32:16         470         470         470         470              470          474.059
 2/ 7/2018 12:32:20         480         480         480         480              480          474.094
 2/ 7/2018 12:32:21         470         470         470         470              470           474.07
 2/ 7/2018 12:32:23         480         480         480         480              480          474.104
 2/ 7/2018 12:32:29         470         470         470         470              470           474.08
 2/ 7/2018 12:44:49         480         480         480         480              480          474.114
 2/ 7/2018 12:49:17         470         470         470         470              470          474.091
 2/ 7/2018 12:50:26         480         480         480         480              480          474.124
 2/ 7/2018 12:55:57         470         470         470         470              470          474.101
 2/ 7/2018 12:57:43         480         480         480         480              480          474.134
 2/ 7/2018 12:57:44         470         470         470         470              470          474.111
 2/ 7/2018 12:57:48         480         480         480         480              480          474.144
 2/ 7/2018 12:57:49         470         470         470         470              470          474.121
 2/ 7/2018 12:57:51         480         480         480         480              480          474.153
 2/ 7/2018 12:57:53         470         470         470         470              470           474.13
 2/ 7/2018 12:57:54         480         480         480         480              480          474.162
 2/ 7/2018 12:57:56         470         470         470         470              470           474.14
 2/ 7/2018 12:57:57         480         480         480         480              480          474.171
 2/ 7/2018 12:57:58         470         470         470         470              470          474.149
 2/ 7/2018 12:58:12         480         480         480         480              480           474.18
 2/ 7/2018 12:58:14         470         470         470         470              470          474.158
 2/ 7/2018 12:58:16         480         480         480         480              480          474.188
 2/ 7/2018 12:58:17         470         470         470         470              470          474.167
 2/ 7/2018 12:58:27         480         480         480         480              480          474.197
 2/ 7/2018 12:58:30         470         470         470         470              470          474.175
 2/ 7/2018 12:58:32         470         470         470         470              470          474.154
 2/ 7/2018 12:58:43         480         480         480         480              480          474.184
 2/ 7/2018 12:58:44         470         470         470         470              470          474.162
 2/ 7/2018 12:58:45         480         480         480         480              480          474.192
 2/ 7/2018 12:58:46         470         470         470         470              470          474.171
 2/ 7/2018 12:58:47         480         480         480         480              480            474.2
 2/ 7/2018 12:58:49         470         470         470         470              470          474.179
 2/ 7/2018 12:58:50         480         480         480         480              480          474.208
 2/ 7/2018 12:58:52         470         470         470         470              470          474.187
 2/ 7/2018 12:58:53         470         470         470         470              470          474.167
 2/ 7/2018 12:58:54         480         480         480         480              480          474.195
 2/ 7/2018 12:58:57         470         470         470         470              470          474.175
 2/ 7/2018 12:58:58         480         480         480         480              480          474.203
 2/ 7/2018 12:59: 0         470         470         470         470              470          474.183
 2/ 7/2018 12:59: 1         480         480         480         480              480          474.211
 2/ 7/2018 12:59: 5         470         470         470         470              470           474.19
 2/ 7/2018 12:59: 6         480         480         480         480              480          474.218
 2/ 7/2018 12:59:10         470         470         470         470              470          474.198
 2/ 7/2018 12:59:11         480         480         480         480              480          474.225
 2/ 7/2018 12:59:13         470         470         470         470              470          474.206
 2/ 7/2018 12:59:14         470         470         470         470              470          474.186
 2/ 7/2018 12:59:15         480         480         480         480              480          474.213
 2/ 7/2018 12:59:17         470         470         470         470              470          474.194
 2/ 7/2018 12:59:18         480         480         480         480              480           474.22
 2/ 7/2018 12:59:19         470         470         470         470              470          474.201
 2/ 7/2018 12:59:20         480         480         480         480              480          474.227
 2/ 7/2018 12:59:27         470         470         470         470              470          474.208
 2/ 7/2018 12:59:28         480         480         480         480              480          474.234
 2/ 7/2018 12:59:33         470         470         470         470              470          474.215
 2/ 7/2018 12:59:34         480         480         480         480              480          474.241
 2/ 7/2018 12:59:41         470         470         470         470              470          474.222
 2/ 7/2018 12:59:42         480         480         480         480              480          474.248
 2/ 7/2018 12:59:44         470         470         470         470              470          474.229
 2/ 7/2018 12:59:45         480         480         480         480              480          474.254
 2/ 7/2018 12:59:46         480         480         480         480              480          474.279
 2/ 7/2018 12:59:52         470         470         470         470              470          474.261
 2/ 7/2018 12:59:53         480         480         480         480              480          474.286
 2/ 7/2018 14: 0: 1         480         480         480         480              480           474.31
 2/ 7/2018 14: 3:55         490         490         490         490              490          474.378
 2/ 7/2018 14: 4:53         480         480         480         480              480          474.402
 2/ 7/2018 14: 6:56         490         490         490         490              490          474.468
 2/ 7/2018 14: 6:59         480         480         480         480              480          474.492
 2/ 7/2018 14: 7: 0         490         490         490         490              490          474.557
 2/ 7/2018 14: 7:12         480         480         480         480              480           474.58
 2/ 7/2018 14:10:21         470         470         470         470              470          474.561
 2/ 7/2018 14:25:25         470         470         470         470              470          474.542
 2/ 7/2018 14:28: 5         480         480         480         480              480          474.564
 2/ 7/2018 14:28: 6         470         470         470         470              470          474.545
 2/ 7/2018 14:28:16         480         480         480         480              480          474.568
 2/ 7/2018 14:28:56         470         470         470         470              470          474.549
 2/ 7/2018 14:29: 0         480         480         480         480              480          474.571
 2/ 7/2018 14:29: 1         470         470         470         470              470          474.553
 2/ 7/2018 14:38:49         480         480         480         480              480          474.575
 2/ 7/2018 14:39: 1         470         470         470         470              470          474.556
 2/ 7/2018 14:39: 2         480         480         480         480              480          474.578
 2/ 7/2018 14:39: 3         480         480         480         480              480            474.6
 2/ 7/2018 14:39: 4         470         470         470         470              470          474.582
 2/ 7/2018 14:39: 5         480         480         480         480              480          474.603
 2/ 7/2018 14:39:16         470         470         470         470              470          474.585
 2/ 7/2018 14:39:17         480         480         480         480              480          474.606
 2/ 7/2018 14:39:18         470         470         470         470              470          474.588
 2/ 7/2018 14:40:41         480         480         480         480              480          474.609
 2/ 7/2018 14:41: 7         470         470         470         470              470          474.591
 2/ 7/2018 14:41: 8         480         480         480         480              480          474.612
 2/ 7/2018 14:41: 9         470         470         470         470              470          474.595
 2/ 7/2018 14:41:10         480         480         480         480              480          474.615
 2/ 7/2018 14:41:11         470         470         470         470              470          474.598
 2/ 7/2018 14:41:12         480         480         480         480              480          474.618
 2/ 7/2018 14:41:15         470         470         470         470              470          474.601
 2/ 7/2018 14:41:16         480         480         480         480              480          474.621
 2/ 7/2018 14:41:18         470         470         470         470              470          474.604
 2/ 7/2018 14:41:28         480         480         480         480              480          474.624
 2/ 7/2018 14:41:29         470         470         470         470              470          474.607
 2/ 7/2018 14:41:30         480         480         480         480              480          474.627
 2/ 7/2018 14:41:31         470         470         470         470              470           474.61
 2/ 7/2018 14:41:32         480         480         480         480              480           474.63
 2/ 7/2018 14:41:33         470         470         470         470              470          474.613
 2/ 7/2018 14:41:34         480         480         480         480              480          474.632
 2/ 7/2018 14:41:46         470         470         470         470              470          474.615
 2/ 7/2018 14:41:47         480         480         480         480              480          474.635
 2/ 7/2018 14:41:50         470         470         470         470              470          474.618
 2/ 7/2018 14:41:51         480         480         480         480              480          474.638
 2/ 7/2018 14:41:52         480         480         480         480              480          474.657
 2/ 7/2018 14:41:53         480         480         480         480              480          474.676
 2/ 7/2018 14:41:54         470         470         470         470              470          474.659
 2/ 7/2018 14:41:55         480         480         480         480              480          474.679
 2/ 7/2018 14:42: 0         470         470         470         470              470          474.662
 2/ 7/2018 14:42: 1         470         470         470         470              470          474.645
 2/ 7/2018 14:42: 2         480         480         480         480              480          474.664
 2/ 7/2018 14:42:15         470         470         470         470              470          474.648
 2/ 7/2018 14:42:16         480         480         480         480              480          474.667
 2/ 7/2018 14:42:22         470         470         470         470              470           474.65
 2/ 7/2018 14:42:23         480         480         480         480              480          474.669
 2/ 7/2018 14:42:24         480         480         480         480              480          474.688
 2/ 7/2018 14:42:31         470         470         470         470              470          474.671
 2/ 7/2018 14:42:32         480         480         480         480              480           474.69
 2/ 7/2018 14:42:36         470         470         470         470              470          474.674
 2/ 7/2018 14:42:37         470         470         470         470              470          474.658
 2/ 7/2018 14:42:38         480         480         480         480              480          474.676
 2/ 7/2018 14:42:42         470         470         470         470              470           474.66
 2/ 7/2018 14:42:43         470         470         470         470              470          474.644
 2/ 7/2018 14:42:45         480         480         480         480              480          474.662
 2/ 7/2018 14:42:46         480         480         480         480              480           474.68
 2/ 7/2018 14:42:47         480         480         480         480              480          474.698
 2/ 7/2018 14:42:48         470         470         470         470              470          474.682
 2/ 7/2018 14:42:50         480         480         480         480              480            474.7
 2/ 7/2018 14:42:53         470         470         470         470              470          474.684
 2/ 7/2018 14:42:54         470         470         470         470              470          474.669
 2/ 7/2018 14:42:55         480         480         480         480              480          474.686
 2/ 7/2018 14:42:56         470         470         470         470              470          474.671
 2/ 7/2018 14:43: 2         480         480         480         480              480          474.689
 2/ 7/2018 14:43: 3         470         470         470         470              470          474.673
 2/ 7/2018 14:43:46         480         480         480         480              480          474.691
 2/ 7/2018 14:43:47         470         470         470         470              470          474.675
 2/ 7/2018 14:44:10         480         480         480         480              480          474.693
 2/ 7/2018 14:44:11         470         470         470         470              470          474.677
 2/ 7/2018 14:44:15         480         480         480         480              480          474.695
 2/ 7/2018 14:44:16         470         470         470         470              470          474.679
 2/ 7/2018 14:44:18         480         480         480         480              480          474.696
 2/ 7/2018 14:44:37         470         470         470         470              470          474.682
 2/ 7/2018 14:44:50         480         480         480         480              480          474.698
 2/ 7/2018 14:59: 8         470         470         470         470              470          474.684
 2/ 7/2018 14:59:30         480         480         480         480              480            474.7
 2/ 7/2018 15: 0: 9         470         470         470         470              470          474.686
 2/ 7/2018 15: 0:47         480         480         480         480              480          474.702
 2/ 7/2018 15: 2:16         470         470         470         470              470          474.688
 2/ 7/2018 15: 2:57         480         480         480         480              480          474.704
 2/ 7/2018 15: 2:58         470         470         470         470              470          474.689
 2/ 7/2018 15: 3: 0         480         480         480         480              480          474.706
 2/ 7/2018 15: 3: 1         470         470         470         470              470          474.691
 2/ 7/2018 15: 8:17         480         480         480         480              480          474.708
 2/ 7/2018 15: 8:44         470         470         470         470              470          474.693
 2/ 7/2018 15: 9: 9         480         480         480         480              480          474.709
 2/ 7/2018 15:13:49         490         490         480         480              485          474.741
 2/ 7/2018 15:25:56         470         470         470         470              470          474.726
 2/ 7/2018 15:26:10         470         470         470         470              470          474.712
 2/ 7/2018 15:28:22         460         470         460         470              465          474.683
 2/ 7/2018 15:28:32         460         460         460         460              460          474.639
 2/ 7/2018 15:28:33         470         470         470         470              470          474.625
 2/ 7/2018 15:28:34         470         470         470         470              470          474.611
 2/ 7/2018 15:28:37         460         460         460         460              460          474.567
 2/ 7/2018 15:28:38         470         470         470         470              470          474.554
 2/ 7/2018 15:28:48         460         460         460         460              460           474.51
 2/ 7/2018 15:28:49         470         470         470         470              470          474.497
 2/ 7/2018 15:28:50         460         460         460         460              460          474.454
 2/ 7/2018 15:28:51         470         470         470         470              470          474.441
 2/ 7/2018 15:29:51         460         460         460         460              460          474.399
 2/ 7/2018 15:30: 6         470         470         470         470              470          474.386
 2/ 7/2018 15:30: 8         460         460         460         460              460          474.344
 2/ 7/2018 15:30:27         440         440         440         440              440          474.244
 2/ 7/2018 15:30:44         450         450         450         450              450          474.174
 2/ 7/2018 15:31:32         420         430         420         430              425          474.032
 2/ 7/2018 15:31:35         440         440         440         440              440          473.934
 2/ 7/2018 15:34: 3         430         430         430         430              430          473.807
 2/ 7/2018 15:34:25         420         420         420         420              420          473.653
 2/ 7/2018 15:34:26         430         430         430         430              430          473.529
 2/ 7/2018 15:34:45         440         440         440         440              440          473.433
 2/ 7/2018 15:34:46         430         430         430         430              430           473.31
 2/ 7/2018 15:35:13         410         410         410         410              410           473.13
 2/ 7/2018 15:35:18         410         410         410         410              410          472.952
 2/ 7/2018 15:36:25         420         420         420         420              420          472.803
 2/ 7/2018 15:37:22         420         420         420         420              420          472.654
 2/ 7/2018 15:40:53         440         440         440         440              440          472.563
 2/ 7/2018 15:41:22         400         400         400         400              400           472.36
 2/ 7/2018 15:43: 3         420         420         420         420              420          472.214
 2/ 7/2018 15:43:54         450         450         450         450              450          472.153
 2/ 7/2018 15:44:27         440         440         440         440              440          472.064
 2/ 7/2018 15:44:57         440         440         440         440              440          471.975
 2/ 7/2018 15:45:39         450         450         450         450              450          471.915
 2/ 7/2018 15:48:13         460         460         460         460              460          471.882
 2/ 7/2018 15:48:18         450         450         450         450              450          471.822
 2/ 7/2018 15:48:24         460         460         460         460              460           471.79
 2/ 7/2018 15:48:38         450         450         450         450              450           471.73
 2/ 7/2018 15:53:17         450         450         450         450              450          471.671
 2/ 7/2018 15:54:27         440         440         440         440              440          471.585
 2/ 7/2018 15:54:51         450         450         450         450              450          471.527
 2/ 7/2018 15:55: 0         440         440         440         440              440          471.442
 2/ 7/2018 15:55: 5         450         450         450         450              450          471.384
 2/ 7/2018 15:56:53         440         440         440         440              440            471.3
 2/ 7/2018 15:56:54         450         450         450         450              450          471.243
 2/ 7/2018 15:56:56         440         440         440         440              440           471.16
 2/ 7/2018 15:56:57         450         450         450         450              450          471.104
 2/ 7/2018 15:56:58         440         440         440         440              440          471.021
 2/ 7/2018 15:57:26         450         450         450         450              450          470.966
 2/ 7/2018 15:58: 3         440         440         440         440              440          470.884
 2/ 7/2018 16: 0: 7         430         430         430         430              430          470.776
 2/ 7/2018 16: 0: 8         440         440         440         440              440          470.696
 2/ 7/2018 16: 1:27         450         450         450         450              450          470.641
 2/ 7/2018 16: 1:41         440         440         440         440              440          470.561
 2/ 7/2018 16: 3: 0         450         450         450         450              450          470.508
 2/ 7/2018 16: 3: 2         440         440         440         440              440          470.429
 2/ 7/2018 16: 4: 4         450         450         450         450              450          470.376
 2/ 7/2018 16: 4: 5         440         440         440         440              440          470.297
 2/ 7/2018 16: 4:27         450         450         450         450              450          470.245
 2/ 7/2018 16: 4:46         440         440         440         440              440          470.167
 2/ 7/2018 16: 4:56         450         450         450         450              450          470.115
 2/ 7/2018 16: 5: 0         440         440         440         440              440          470.038
 2/ 7/2018 16: 5:13         450         450         450         450              450          469.987
 2/ 7/2018 16: 5:15         440         440         440         440              440          469.911
 2/ 7/2018 16: 5:17         450         450         450         450              450           469.86
 2/ 7/2018 16: 6:45         460         460         460         460              460          469.835
 2/ 7/2018 16: 6:49         450         450         450         450              450          469.785
 2/ 7/2018 16: 7:53         440         440         440         440              440           469.71
 2/ 7/2018 16: 7:55         450         450         450         450              450          469.661
 2/ 7/2018 16: 7:56         440         440         440         440              440          469.586
 2/ 7/2018 16: 7:58         450         450         450         450              450          469.538
 2/ 7/2018 16: 7:59         440         440         440         440              440          469.464
 2/ 7/2018 16: 8: 2         450         450         450         450              450          469.415
 2/ 7/2018 16: 8: 3         440         440         440         440              440          469.342
 2/ 7/2018 16: 8: 4         450         450         450         450              450          469.295
 2/ 7/2018 16: 8: 5         450         450         450         450              450          469.247
 2/ 7/2018 16: 8: 6         440         440         440         440              440          469.175
 2/ 7/2018 16: 8: 7         450         450         450         450              450          469.128
 2/ 7/2018 16: 8: 8         440         440         440         440              440          469.056
 2/ 7/2018 16: 8: 9         440         440         440         440              440          468.985
 2/ 7/2018 16: 8:10         450         450         450         450              450          468.939
 2/ 7/2018 16: 8:32         440         440         440         440              440          468.869
 2/ 7/2018 16: 9:15         440         440         440         440              440          468.799
 2/ 7/2018 16:11:31         450         450         450         450              450          468.753
 2/ 7/2018 16:11:32         450         450         450         450              450          468.708
 2/ 7/2018 16:11:47         440         440         440         440              440          468.639
 2/ 7/2018 16:11:48         450         450         450         450              450          468.594
 2/ 7/2018 16:11:49         440         440         440         440              440          468.525
 2/ 7/2018 16:11:50         440         440         440         440              440          468.457
