         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 0          10          30          10          10               15               15
 2/ 7/2018 10: 0: 1          10        9600          10          30           2412.5          1213.75
 2/ 7/2018 10: 0:34          30          30          30          30               30          819.167
 2/ 7/2018 10: 6:57          30          30          30          30               30          621.875
 2/ 7/2018 10: 8:14          40          40          40          40               40            505.5
 2/ 7/2018 10:15:35          30          30          30          30               30           426.25
 2/ 7/2018 10:17:41          30          30          30          30               30          369.643
 2/ 7/2018 10:17:59          30          30          30          30               30          327.188
 2/ 7/2018 10:18: 0          30          30          30          30               30          294.167
 2/ 7/2018 10:18: 1          30          30          30          30               30           267.75
 2/ 7/2018 10:18: 5          30          30          30          30               30          246.136
 2/ 7/2018 10:18:37          30          30          30          30               30          228.125
 2/ 7/2018 10:18:58          30          30          30          30               30          212.885
 2/ 7/2018 11:27:35          10          10          10          10               10          198.393
 2/ 7/2018 11:51:41          10          10          10          10               10          185.833
 2/ 7/2018 12:16:35          30          30          30          30               30          176.094
 2/ 7/2018 12:53:22          30          30          30          30               30            167.5
 2/ 7/2018 12:59:37          10          10          10          10               10           158.75
 2/ 7/2018 12:59:49          10          10          10          10               10          150.921
 2/ 7/2018 14: 0:37          30          30          30          30               30          144.875
 2/ 7/2018 14: 6:55          30          30          30          30               30          139.405
 2/ 7/2018 14:13:20          20          20          20          20               20          133.977
 2/ 7/2018 14:15:16          30          30          30          30               30          129.457
 2/ 7/2018 14:45:24          20          20          20          20               20          124.896
 2/ 7/2018 15:10: 3          20          20          20          20               20            120.7
 2/ 7/2018 15:22:43          10          10          10          10               10          116.442
