         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0:34         380         380         380         380              380              380
 2/ 7/2018 10: 0:52         370         370         370         370              370              375
 2/ 7/2018 10: 1:49         370         370         370         370              370          373.333
 2/ 7/2018 10: 1:56         370         370         370         370              370            372.5
 2/ 7/2018 10: 2:16         370         370         370         370              370              372
 2/ 7/2018 10: 2:17         380         380         370         370              375            372.5
 2/ 7/2018 10: 2:26         390         390         390         390              390              375
 2/ 7/2018 10: 2:27         370         380         370         380              375              375
 2/ 7/2018 10: 2:28         380         380         380         380              380          375.556
 2/ 7/2018 10: 2:36         390         390         390         390              390              377
 2/ 7/2018 10: 2:38         380         390         380         390              385          377.727
 2/ 7/2018 10: 2:39         370         370         370         370              370          377.083
 2/ 7/2018 10: 2:43         380         380         380         380              380          377.308
 2/ 7/2018 10: 2:44         370         370         370         370              370          376.786
 2/ 7/2018 10: 3: 7         370         370         370         370              370          376.333
 2/ 7/2018 10: 3:18         370         370         370         370              370          375.938
 2/ 7/2018 10:11:46         380         380         380         380              380          376.176
 2/ 7/2018 10:11:47         370         370         370         370              370          375.833
 2/ 7/2018 10:16:12         380         380         380         380              380          376.053
 2/ 7/2018 10:16:27         390         390         390         390              390           376.75
 2/ 7/2018 10:16:28         380         380         380         380              380          376.905
 2/ 7/2018 10:18:37         390         390         390         390              390            377.5
 2/ 7/2018 10:18:44         400         400         390         390              395          378.261
 2/ 7/2018 10:18:45         400         400         400         400              400          379.167
 2/ 7/2018 10:18:46         380         380         380         380              380            379.2
 2/ 7/2018 10:18:47         380         380         380         380              380          379.231
 2/ 7/2018 10:18:51         390         390         390         390              390           379.63
 2/ 7/2018 10:18:54         390         390         390         390              390              380
 2/ 7/2018 10:18:58         400         400         400         400              400           380.69
 2/ 7/2018 10:19: 0         380         390         380         390              385          380.833
 2/ 7/2018 10:20:15         380         380         380         380              380          380.806
 2/ 7/2018 10:20:26         380         380         380         380              380          380.781
 2/ 7/2018 10:22:49         390         390         390         390              390          381.061
 2/ 7/2018 10:22:50         380         380         380         380              380          381.029
 2/ 7/2018 10:23:27         390         390         380         380              385          381.143
 2/ 7/2018 10:32: 5         370         370         370         370              370          380.833
 2/ 7/2018 10:38:42         380         380         380         380              380          380.811
 2/ 7/2018 10:38:55         370         370         370         370              370          380.526
 2/ 7/2018 10:38:57         380         380         370         370              375          380.385
 2/ 7/2018 10:40:29         380         380         380         380              380          380.375
 2/ 7/2018 10:40:30         370         370         370         370              370          380.122
 2/ 7/2018 10:42: 0         380         380         380         380              380          380.119
 2/ 7/2018 10:42: 1         370         370         370         370              370          379.884
 2/ 7/2018 10:42:13         380         380         370         370              375          379.773
 2/ 7/2018 10:42:15         380         380         380         380              380          379.778
 2/ 7/2018 10:42:19         370         370         370         370              370          379.565
 2/ 7/2018 10:43:18         380         380         380         380              380          379.574
 2/ 7/2018 10:43:19         370         370         370         370              370          379.375
 2/ 7/2018 10:45:32         380         380         380         380              380          379.388
 2/ 7/2018 10:45:34         370         370         370         370              370            379.2
 2/ 7/2018 10:45:42         370         370         370         370              370           379.02
 2/ 7/2018 10:45:43         380         380         380         380              380          379.038
 2/ 7/2018 10:45:44         380         380         380         380              380          379.057
 2/ 7/2018 10:49:15         370         370         370         370              370          378.889
 2/ 7/2018 10:54:22         380         380         380         380              380          378.909
 2/ 7/2018 10:54:32         380         380         380         380              380          378.929
 2/ 7/2018 10:59:10         370         370         370         370              370          378.772
 2/ 7/2018 10:59:20         370         370         370         370              370          378.621
 2/ 7/2018 11: 6:18         360         360         360         360              360          378.305
 2/ 7/2018 11: 7:59         370         370         370         370              370          378.167
 2/ 7/2018 11: 8: 0         360         360         360         360              360          377.869
 2/ 7/2018 11:12:18         350         350         350         350              350          377.419
 2/ 7/2018 11:12:58         360         360         360         360              360          377.143
 2/ 7/2018 11:12:59         350         350         350         350              350          376.719
 2/ 7/2018 11:13: 1         360         360         360         360              360          376.462
 2/ 7/2018 11:13: 3         350         350         350         350              350          376.061
 2/ 7/2018 11:14:17         360         360         350         350              355          375.746
 2/ 7/2018 11:14:18         360         360         360         360              360          375.515
 2/ 7/2018 11:14:20         350         350         350         350              350          375.145
 2/ 7/2018 11:14:22         360         360         360         360              360          374.929
 2/ 7/2018 11:14:24         350         350         350         350              350          374.577
 2/ 7/2018 11:18:18         360         360         360         360              360          374.375
 2/ 7/2018 11:18:21         350         350         350         350              350          374.041
 2/ 7/2018 11:21:43         360         360         360         360              360          373.851
 2/ 7/2018 11:21:45         350         350         350         350              350          373.533
 2/ 7/2018 11:22: 5         360         360         360         360              360          373.355
