         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
11/ 7/2018 20: 2: 5         880         880         880         880               880     889.838           1
11/ 7/2018 20: 2: 6         870         870         870         870               870      889.71           1
11/ 7/2018 20: 2: 7         870         870         870         870               870     889.583           1
11/ 7/2018 20: 2:16         880         880         880         880               880     889.522           1
11/ 7/2018 22: 2: 2         870         870         870         870               870     889.399           1
11/ 7/2018 22: 2:15         880         880         880         880               880      889.34           1
11/ 7/2018 22: 2:16         870         870         870         870               870     889.219           1
11/ 7/2018 22: 2:25         880         880         880         880               880     889.161           1
11/ 7/2018 22: 2:26         870         870         870         870               870     889.043           1
11/ 7/2018 22: 2:30         880         880         880         880               880     888.988           1
11/ 7/2018 22: 2:31         870         870         870         870               870     888.872           1
11/ 7/2018 22: 2:43         880         880         880         880               880     888.818           1
11/ 7/2018 22: 2:44         870         870         870         870               870     888.705           1
11/ 7/2018 22: 2:45         870         870         870         870               870     888.593           1
11/ 7/2018 22: 2:59         880         880         880         880               880     888.542           1
11/ 7/2018 23: 2: 0         870         870         870         870               870     888.432           1
11/ 7/2018 23: 2:14         880         880         880         880               880     888.382           1
11/ 7/2018 23: 2:15         870         870         870         870               870     888.275           1
11/ 7/2018 23: 2:25         880         880         880         880               880     888.227           1
11/ 7/2018 23: 2:29         870         870         870         870               870     888.121           1
11/ 7/2018 23: 2:30         880         880         880         880               880     888.075           1
11/ 7/2018 23: 2:31         870         870         870         870               870     887.971           1
11/ 7/2018 23: 2:45         880         880         880         880               880     887.926           1
11/ 7/2018 23: 2:47         870         870         870         870               870     887.825           1
11/ 7/2018 23: 2:58         880         880         880         880               880     887.781           1
11/ 7/2018 23: 2:59         870         870         870         870               870     887.682           1
11/ 7/2018 24: 2:17         880         880         880         880               880     887.639           1
11/ 7/2018 24: 2:18         870         870         870         870               870     887.541           1
11/ 7/2018 24: 2:19         870         870         870         870               870     887.445           1
11/ 7/2018 24: 2:30         880         880         880         880               880     887.404           1
11/ 7/2018 24: 2:31         870         870         870         870               870      887.31           1
11/ 7/2018 24: 2:38         880         880         880         880               880      887.27           1
11/ 7/2018 24: 2:39         880         880         880         880               880     887.231           1
11/ 7/2018 24: 2:40         870         870         870         870               870     887.139           1
11/ 7/2018 24: 2:45         880         880         880         880               880     887.101           1
11/ 7/2018 24: 2:46         870         870         870         870               870     887.011           1
11/ 7/2018 25: 2: 2         880         880         880         880               880     886.974           1
11/ 7/2018 25: 2: 3         870         870         870         870               870     886.885           1
11/ 7/2018 25: 2: 4         880         880         880         880               880     886.849           1
11/ 7/2018 25: 2:15         870         870         870         870               870     886.762           1
11/ 7/2018 25: 2:19         880         880         880         880               880     886.727           1
11/ 7/2018 25: 2:20         870         870         870         870               870     886.641           1
11/ 7/2018 25: 2:23         880         880         880         880               880     886.607           1
11/ 7/2018 25: 2:24         870         870         870         870               870     886.523           1
11/ 7/2018 25: 2:45         880         880         880         880               880      886.49           1
11/ 7/2018 25: 2:46         870         870         870         870               870     886.407           1
11/ 7/2018 26: 2: 0         880         880         880         880               880     886.375           1
11/ 7/2018 26: 2: 1         870         870         870         870               870     886.294           1
11/ 7/2018 26: 2:21         880         880         880         880               880     886.262           1
11/ 7/2018 26: 2:22         870         870         870         870               870     886.182           1
11/ 7/2018 26: 2:56         880         880         880         880               880     886.152           1
11/ 7/2018 26: 2:57         870         870         870         870               870     886.073           1
11/ 7/2018 27: 2: 3         880         880         880         880               880     886.044           1
11/ 7/2018 27: 2: 4         870         870         870         870               870     885.966           1
11/ 7/2018 27: 2: 7         880         880         880         880               880     885.938           1
11/ 7/2018 27: 2: 8         870         870         870         870               870     885.861           1
11/ 7/2018 27: 2:10         880         880         880         880               880     885.833           1
11/ 7/2018 27: 2:11         870         870         870         870               870     885.758           1
11/ 7/2018 27: 2:15         880         880         880         880               880     885.731           1
11/ 7/2018 27: 2:16         870         870         870         870               870     885.657           1
11/ 7/2018 27: 2:18         880         880         880         880               880     885.631           1
11/ 7/2018 27: 2:19         870         870         870         870               870     885.558           1
11/ 7/2018 27: 2:29         880         880         880         880               880     885.532           1
11/ 7/2018 27: 2:30         870         870         870         870               870     885.461           1
11/ 7/2018 27: 2:31         880         880         880         880               880     885.436           1
11/ 7/2018 27: 2:32         870         870         870         870               870     885.365           1
11/ 7/2018 27: 2:34         880         880         880         880               880     885.341           1
11/ 7/2018 27: 2:35         870         870         870         870               870     885.271           1
11/ 7/2018 27: 2:36         870         870         870         870               870     885.203           1
11/ 7/2018 27: 2:39         880         880         880         880               880     885.179           1
11/ 7/2018 27: 2:40         870         870         870         870               870     885.112           1
11/ 7/2018 27: 2:42         880         880         880         880               880     885.089           1
11/ 7/2018 27: 2:43         870         870         870         870               870     885.022           1
11/ 7/2018 27: 2:44         880         880         880         880               880         885           1
11/ 7/2018 27: 2:45         870         870         870         870               870     884.934           1
11/ 7/2018 27: 2:48         880         880         880         880               880     884.913           1
11/ 7/2018 27: 2:49         870         870         870         870               870     884.848           1
11/ 7/2018 27: 2:59         880         880         880         880               880     884.827           1
11/ 7/2018 28: 2: 0         870         870         870         870               870     884.763           1
11/ 7/2018 28: 2: 1         880         880         880         880               880     884.742           1
11/ 7/2018 28: 2: 2         870         870         870         870               870     884.679           1
11/ 7/2018 28: 2: 3         870         870         870         870               870     884.617           1
11/ 7/2018 28: 2: 4         870         870         870         870               870     884.555           1
11/ 7/2018 28: 2: 5         880         880         880         880               880     884.536           1
11/ 7/2018 28: 2: 6         870         870         870         870               870     884.475           1
11/ 7/2018 28: 2: 7         880         880         880         880               880     884.456           1
11/ 7/2018 28: 2: 8         870         870         870         870               870     884.396           1
11/ 7/2018 28: 2: 9         880         880         880         880               880     884.378           1
11/ 7/2018 28: 2:13         870         870         870         870               870     884.318           1
11/ 7/2018 28: 2:14         880         880         880         880               880       884.3           1
11/ 7/2018 28: 2:15         870         870         870         870               870     884.242           1
11/ 7/2018 28: 2:17         880         880         880         880               880     884.224           1
11/ 7/2018 28: 2:18         870         870         870         870               870     884.167           1
11/ 7/2018 28: 2:19         870         870         870         870               870     884.109           1
11/ 7/2018 28: 2:29         880         880         880         880               880     884.093           1
11/ 7/2018 28: 2:30         870         870         870         870               870     884.036           1
11/ 7/2018 28: 2:31         880         880         880         880               880      884.02           1
11/ 7/2018 28: 2:37         870         870         870         870               870     883.964           1
11/ 7/2018 28: 2:39         880         880         880         880               880     883.948           1
11/ 7/2018 28: 2:45         870         870         870         870               870     883.893           1
11/ 7/2018 28: 2:47         880         880         880         880               880     883.878           1
11/ 7/2018 28: 2:48         870         870         870         870               870     883.824           1
11/ 7/2018 28: 2:49         880         880         880         880               880     883.809           1
11/ 7/2018 28: 2:57         870         870         870         870               870     883.755           1
11/ 7/2018 28: 2:58         880         880         880         880               880      883.74           1
11/ 7/2018 28: 2:59         870         870         870         870               870     883.687           1
11/ 7/2018 29: 2: 0         880         880         880         880               880     883.673           1
11/ 7/2018 29: 2: 1         870         870         870         870               870     883.621           1
11/ 7/2018 29: 2: 3         880         880         880         880               880     883.607           1
11/ 7/2018 29: 2: 4         870         870         870         870               870     883.555           1
11/ 7/2018 29: 2: 5         880         880         880         880               880     883.542           1
11/ 7/2018 29: 2: 7         870         870         870         870               870     883.491           1
11/ 7/2018 29: 2: 8         880         880         880         880               880     883.477           1
11/ 7/2018 29: 2:10         870         870         870         870               870     883.427           1
11/ 7/2018 29: 2:11         880         880         880         880               880     883.414           1
11/ 7/2018 29: 2:15         870         870         870         870               870     883.364           1
11/ 7/2018 29: 2:19         880         880         880         880               880     883.352           1
11/ 7/2018 29: 2:22         870         870         870         870               870     883.303           1
11/ 7/2018 29: 2:24         880         880         880         880               880      883.29           1
11/ 7/2018 29: 2:25         870         870         870         870               870     883.242           1
11/ 7/2018 29: 2:27         880         880         880         880               880      883.23           1
11/ 7/2018 29: 2:30         870         870         870         870               870     883.182           1
11/ 7/2018 29: 2:34         880         880         880         880               880      883.17           1
11/ 7/2018 29: 2:35         870         870         870         870               870     883.123           1
11/ 7/2018 29: 2:36         880         880         880         880               880     883.112           1
11/ 7/2018 29: 2:37         870         870         870         870               870     883.065           1
11/ 7/2018 29: 2:38         870         870         870         870               870     883.018           1
11/ 7/2018 29: 2:39         880         880         880         880               880     883.007           1
11/ 7/2018 29: 2:42         870         870         870         870               870     882.961           1
11/ 7/2018 29: 2:44         880         880         880         880               880     882.951           1
11/ 7/2018 29: 2:45         870         870         870         870               870     882.905           1
11/ 7/2018 29: 2:49         880         880         880         880               880     882.895           1
11/ 7/2018 29: 2:50         870         870         870         870               870      882.85           1
11/ 7/2018 29: 2:55         880         880         880         880               880      882.84           1
11/ 7/2018 29: 2:56         870         870         870         870               870     882.795           1
11/ 7/2018 29: 2:59         880         880         880         880               880     882.785           1
11/ 7/2018 30: 2: 0         870         870         870         870               870     882.741           1
11/ 7/2018 30: 2: 2         880         880         880         880               880     882.732           1
11/ 7/2018 30: 2: 4         870         870         870         870               870     882.688           1
11/ 7/2018 30: 2: 5         870         870         870         870               870     882.645           1
11/ 7/2018 30: 2: 6         880         880         880         880               880     882.636           1
11/ 7/2018 30: 2:13         870         870         870         870               870     882.593           1
11/ 7/2018 30: 2:14         880         880         880         880               880     882.584           1
11/ 7/2018 30: 2:15         870         870         870         870               870     882.542           1
11/ 7/2018 32: 2:23         880         880         880         880               880     882.534           1
11/ 7/2018 32: 2:24         870         870         870         870               870     882.492           1
11/ 7/2018 32: 2:25         880         880         880         880               880     882.483           1
11/ 7/2018 32: 2:26         870         870         870         870               870     882.442           1
11/ 7/2018 32: 2:30         880         880         880         880               880     882.434           1
11/ 7/2018 32: 2:31         880         880         880         880               880     882.426           1
11/ 7/2018 32: 2:32         870         870         870         870               870     882.385           1
11/ 7/2018 32: 2:35         880         880         880         880               880     882.377           1
11/ 7/2018 32: 2:36         880         880         880         880               880     882.369           1
11/ 7/2018 32: 2:37         870         870         870         870               870     882.329           1
11/ 7/2018 32: 2:42         880         880         880         880               880     882.321           1
11/ 7/2018 32: 2:43         870         870         870         870               870     882.282           1
11/ 7/2018 32: 2:45         880         880         880         880               880     882.274           1
11/ 7/2018 32: 2:46         870         870         870         870               870     882.235           1
11/ 7/2018 33: 2: 0         880         880         880         880               880     882.228           1
11/ 7/2018 33: 2: 1         870         870         870         870               870     882.188           1
11/ 7/2018 33: 2: 4         880         880         880         880               880     882.182           1
11/ 7/2018 33: 2: 5         870         870         870         870               870     882.143           1
11/ 7/2018 33: 2: 6         880         880         880         880               880     882.136           1
11/ 7/2018 33: 2: 9         870         870         870         870               870     882.098           1
11/ 7/2018 33: 2:11         880         880         880         880               880     882.091           1
11/ 7/2018 33: 2:12         870         870         870         870               870     882.053           1
11/ 7/2018 33: 2:16         880         880         880         880               880     882.047           1
11/ 7/2018 33: 2:17         870         870         870         870               870     882.009           1
11/ 7/2018 33: 2:28         880         880         880         880               880     882.003           1
11/ 7/2018 33: 2:29         870         870         870         870               870     881.966           1
11/ 7/2018 33: 2:31         880         880         880         880               880      881.96           1
11/ 7/2018 33: 2:32         870         870         870         870               870     881.923           1
11/ 7/2018 33: 2:34         880         880         880         880               880     881.917           1
11/ 7/2018 36: 2: 5         870         870         870         870               870     881.881           1
11/ 7/2018 36: 2:35         880         880         880         880               880     881.875           1
11/ 7/2018 36: 2:36         870         870         870         870               870     881.839           1
11/ 7/2018 36: 2:37         880         880         880         880               880     881.833           1
11/ 7/2018 36: 2:38         880         880         880         880               880     881.828           1
11/ 7/2018 36: 2:39         870         870         870         870               870     881.792           1
11/ 7/2018 36: 2:41         880         880         880         880               880     881.787           1
11/ 7/2018 36: 2:42         870         870         870         870               870     881.751           1
11/ 7/2018 36: 2:47         880         880         880         880               880     881.746           1
11/ 7/2018 36: 2:52         870         870         870         870               870     881.711           1
11/ 7/2018 36: 2:59         880         880         880         880               880     881.706           1
11/ 7/2018 37: 2: 0         870         870         870         870               870     881.672           1
11/ 7/2018 37: 2: 2         880         880         880         880               880     881.667           1
11/ 7/2018 37: 2: 3         870         870         870         870               870     881.632           1
11/ 7/2018 37: 2: 4         870         870         870         870               870     881.598           1
11/ 7/2018 37: 2: 7         880         880         880         880               880     881.594           1
11/ 7/2018 37: 2:13         870         870         870         870               870      881.56           1
11/ 7/2018 37: 2:21         880         880         880         880               880     881.555           1
11/ 7/2018 37: 2:22         870         870         870         870               870     881.522           1
11/ 7/2018 37: 2:23         870         870         870         870               870     881.488           1
11/ 7/2018 37: 2:43         880         880         880         880               880     881.484           1
11/ 7/2018 37: 2:44         870         870         870         870               870     881.451           1
11/ 7/2018 38: 2:10         880         880         880         880               880     881.447           1
11/ 7/2018 38: 2:11         870         870         870         870               870     881.414           1
11/ 7/2018 38: 2:17         880         880         880         880               880      881.41           1
11/ 7/2018 38: 2:18         870         870         870         870               870     881.378           1
11/ 7/2018 38: 2:34         880         880         880         880               880     881.374           1
11/ 7/2018 38: 2:35         870         870         870         870               870     881.342           1
11/ 7/2018 38: 2:52         880         880         880         880               880     881.338           1
11/ 7/2018 38: 2:53         870         870         870         870               870     881.306           1
11/ 7/2018 39: 2: 1         880         880         880         880               880     881.303           1
11/ 7/2018 39: 2:31         870         870         870         870               870     881.271           1
11/ 7/2018 39: 2:33         880         880         880         880               880     881.267           1
11/ 7/2018 39: 2:34         870         870         870         870               870     881.236           1
11/ 7/2018 39: 2:35         880         880         880         880               880     881.233           1
11/ 7/2018 39: 2:36         880         880         880         880               880     881.229           1
11/ 7/2018 39: 2:37         870         870         870         870               870     881.198           1
11/ 7/2018 39: 2:38         880         880         880         880               880     881.195           1
11/ 7/2018 39: 2:39         870         870         870         870               870     881.164           1
11/ 7/2018 39: 2:43         880         880         880         880               880     881.161           1
11/ 7/2018 39: 2:44         870         870         870         870               870     881.131           1
11/ 7/2018 39: 2:50         880         880         880         880               880     881.128           1
11/ 7/2018 39: 2:51         880         880         880         880               880     881.125           1
11/ 7/2018 39: 2:52         880         880         880         880               880     881.122           1
11/ 7/2018 39: 2:53         880         880         880         880               880     881.119           1
11/ 7/2018 39: 2:54         880         880         880         880               880     881.116           1
11/ 7/2018 39: 2:55         870         870         870         870               870     881.086           1
11/ 7/2018 39: 2:58         880         880         880         880               880     881.083           1
11/ 7/2018 40: 2: 0         870         870         870         870               870     881.053           1
11/ 7/2018 40: 2: 1         880         880         880         880               880     881.051           1
11/ 7/2018 40: 2: 6         870         870         870         870               870     881.021           1
11/ 7/2018 40: 2: 7         870         870         870         870               870     880.992           1
11/ 7/2018 40: 2: 8         870         870         870         870               870     880.963           1
11/ 7/2018 40: 2: 9         880         880         880         880               880     880.961           1
11/ 7/2018 40: 2:10         870         870         870         870               870     880.932           1
11/ 7/2018 40: 2:11         880         880         880         880               880     880.929           1
11/ 7/2018 40: 2:16         870         870         870         870               870     880.901           1
11/ 7/2018 40: 2:18         880         880         880         880               880     880.898           1
11/ 7/2018 40: 2:21         870         870         870         870               870      880.87           1
11/ 7/2018 40: 2:22         880         880         880         880               880     880.868           1
11/ 7/2018 40: 2:25         870         870         870         870               870      880.84           1
11/ 7/2018 40: 2:26         880         880         880         880               880     880.838           1
11/ 7/2018 40: 2:27         880         880         880         880               880     880.835           1
11/ 7/2018 40: 2:28         880         880         880         880               880     880.833           1
11/ 7/2018 40: 2:29         870         870         870         870               870     880.806           1
11/ 7/2018 40: 2:30         880         880         880         880               880     880.804           1
11/ 7/2018 40: 2:31         880         880         880         880               880     880.802           1
11/ 7/2018 40: 2:32         880         880         880         880               880     880.799           1
11/ 7/2018 40: 2:33         870         870         870         870               870     880.772           1
11/ 7/2018 42: 2:38         860         860         860         860               860      880.72           1
11/ 7/2018 45: 2: 2         850         850         850         850               850     880.642           1
11/ 7/2018 48: 2:55         850         850         850         850               850     880.565           1
11/ 7/2018 53: 2: 3         860         860         860         860               860     880.514           1
11/ 7/2018 53: 2:32         850         850         850         850               850     880.438           1
12/ 7/2018 17: 2:29         860         860         860         860               860     880.387           1
12/ 7/2018 19: 2:16         850         850         850         850               850     880.311           1
12/ 7/2018 20: 2:16         860         860         860         860               860     880.261           1
12/ 7/2018 28: 2:13         870         870         870         870               870     880.235           1
12/ 7/2018 29: 2:36         860         860         860         860               860     880.185           1
12/ 7/2018 31: 2:18         870         870         870         870               870      880.16           1
12/ 7/2018 31: 2:29         860         860         860         860               860     880.111           1
12/ 7/2018 31: 2:30         870         870         870         870               870     880.086           1
12/ 7/2018 31: 2:49         860         860         860         860               860     880.037           1
12/ 7/2018 31: 2:50         870         870         870         870               870     880.012           1
12/ 7/2018 31: 2:51         870         870         870         870               870     879.988           1
12/ 7/2018 31: 2:52         860         860         860         860               860     879.939           1
12/ 7/2018 31: 2:53         870         870         870         870               870     879.915           1
12/ 7/2018 31: 2:54         870         870         870         870               870     879.891           1
12/ 7/2018 31: 2:55         860         860         860         860               860     879.843           1
12/ 7/2018 31: 2:56         870         870         870         870               870      879.82           1
12/ 7/2018 31: 2:59         860         860         860         860               860     879.772           1
12/ 7/2018 32: 2: 0         860         860         860         860               860     879.725           1
12/ 7/2018 32: 2: 1         860         860         860         860               860     879.678           1
12/ 7/2018 32: 2: 5         870         870         870         870               870     879.655           1
12/ 7/2018 32: 2: 6         860         860         860         860               860     879.608           1
12/ 7/2018 32: 2: 7         860         860         860         860               860     879.562           1
12/ 7/2018 32: 2:23         870         870         870         870               870     879.539           1
12/ 7/2018 32: 2:24         860         860         860         860               860     879.493           1
12/ 7/2018 32: 2:25         870         870         870         870               870     879.471           1
12/ 7/2018 33: 2:10         860         860         860         860               860     879.425           1
12/ 7/2018 33: 2:21         870         870         870         870               870     879.403           1
12/ 7/2018 44: 2:55         860         860         860         860               860     879.357           1
12/ 7/2018 44: 2:56         870         870         870         870               870     879.336           1
12/ 7/2018 48: 2:23         860         860         860         860               860     879.291           1
12/ 7/2018 52: 2:56         850         850         850         850               850     879.223           1
12/ 7/2018 53: 2:23         870         870         870         870               870     879.201           1
12/ 7/2018 53: 2:40         860         860         860         860               860     879.157           1
