         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
 9/ 7/2018 55: 2: 1        6600        7440        6600        6010            6662.5      6662.5         350
10/ 7/2018  0: 2: 0        6170        6280        6110        6170            6182.5      6422.5           4
10/ 7/2018  0: 2: 1        6160        6350        6090        6090            6172.5     6339.17          22
10/ 7/2018  0: 2: 2        6330        6330        6140        6160              6240     6314.38           4
10/ 7/2018  0: 2: 3        6350        6350        6180        6180              6265      6304.5           2
10/ 7/2018  0: 2: 4        6180        6180        6180        6180              6180     6283.75           1
10/ 7/2018  0: 2: 5        6180        6300        6100        6180              6190     6270.36           7
10/ 7/2018  0: 2: 6        6190        6190        6190        6190              6190     6260.31           1
10/ 7/2018  0: 2: 7        6210        6210        6200        6200              6205     6254.17           2
10/ 7/2018  0: 2: 8        6210        6340        6190        6340              6270     6255.75           7
10/ 7/2018  0: 2:10        6090        6090        6090        6090              6090     6240.68           1
10/ 7/2018  0: 2:11        6170        6170        6170        6170              6170     6234.79           1
10/ 7/2018  0: 2:12        6180        6180        6150        6150              6165     6229.42           2
10/ 7/2018  0: 2:15        6180        6180        6170        6170              6175     6225.54           3
10/ 7/2018  0: 2:18        6290        6290        6290        6290              6290     6229.83           1
10/ 7/2018  0: 2:21        6160        6180        6160        6180              6170     6226.09           2
10/ 7/2018  0: 2:22        6000        6000        6000        6000              6000     6212.79           1
10/ 7/2018  0: 2:33        6160        6160        6160        6160              6160     6209.86           1
10/ 7/2018  0: 2:40        6170        6170        6170        6170              6170     6207.76           1
10/ 7/2018  0: 2:45        6160        6160        6160        6160              6160     6205.38           1
10/ 7/2018  0: 2:51        6150        6150        6150        6150              6150     6202.74           1
10/ 7/2018  0: 2:58        6250        6250        6250        6250              6250     6204.89           1
10/ 7/2018  1: 2: 0        6160        6160        6160        6160              6160     6202.93           1
10/ 7/2018  1: 2: 4        6180        6460        6180        6460              6320     6207.81           2
10/ 7/2018  1: 2: 6        6300        6300        6300        6300              6300      6211.5           1
10/ 7/2018  1: 2:13        6350        6350        6350        6350              6350     6216.83           1
10/ 7/2018  1: 2:15        6180        6180        6180        6180              6180     6215.46           1
10/ 7/2018  1: 2:16        6140        6180        6140        6180              6160     6213.48           2
10/ 7/2018  1: 2:17        6140        6140        6140        6140              6140     6210.95           1
10/ 7/2018  1: 2:18        6180        6180        6140        6160              6165     6209.42           3
10/ 7/2018  1: 2:19        6140        6140        6140        6140              6140     6207.18           1
10/ 7/2018  1: 2:21        6400        6400        6400        6400              6400      6213.2           1
10/ 7/2018  1: 2:22        6180        6180        6180        6180              6180      6212.2           2
10/ 7/2018  1: 2:27        6190        6190        6190        6190              6190     6211.54           1
10/ 7/2018  1: 2:28        6450        6450        6450        6450              6450     6218.36           1
10/ 7/2018  1: 2:34        6170        6170        6170        6170              6170     6217.01           1
10/ 7/2018  1: 2:39        6500        6500        6500        6500              6500     6224.66           1
10/ 7/2018  1: 2:41        6140        6140        6140        6140              6140     6222.43           1
10/ 7/2018  1: 2:47        6550        6550        6550        6550              6550     6230.83           1
10/ 7/2018  1: 2:49        4960        4960        4960        4960              4960     6199.06           1
10/ 7/2018  1: 2:50        6130        6130        6130        6130              6130     6197.38           1
10/ 7/2018  1: 2:55        6410        6410        6410        6410              6410     6202.44           1
10/ 7/2018  1: 2:57        6170        6170        6170        6170              6170     6201.69           1
10/ 7/2018  1: 2:58        6120        6120        6120        6120              6120     6199.83           1
10/ 7/2018  1: 2:59        6160        6160        6160        6160              6160     6198.94           1
10/ 7/2018  2: 2: 5        6110        6110        6110        6110              6110     6197.01           1
10/ 7/2018  2: 2:19        6600        6600        6600        6600              6600     6205.59           1
10/ 7/2018  2: 2:23        6160        6160        6160        6160              6160     6204.64           1
10/ 7/2018  2: 2:27        6170        6170        6170        6170              6170     6203.93           1
10/ 7/2018  2: 2:28        6170        6170        6170        6170              6170     6203.25           1
10/ 7/2018  2: 2:34        6650        6650        6650        6650              6650     6212.01           1
10/ 7/2018  2: 2:45        6160        6160        6160        6160              6160     6211.01           1
10/ 7/2018  2: 2:47        6170        6170        6170        6170              6170     6210.24           1
