         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018  9:55: 1         820         870         820         690              800              800
 2/ 7/2018 10: 0: 1         780         780         780         780              780              790
 2/ 7/2018 10: 0: 4         770         770         770         770              770          783.333
 2/ 7/2018 10: 4:28         830         830         830         830              830              795
 2/ 7/2018 10: 4:57         720         720         720         720              720              780
 2/ 7/2018 10: 5:14         710         710         710         710              710          768.333
 2/ 7/2018 10: 5:31         730         730         730         730              730          762.857
 2/ 7/2018 10: 8:56         810         810         810         810              810           768.75
 2/ 7/2018 10: 9:25         820         820         820         820              820          774.444
 2/ 7/2018 10: 9:57         830         830         830         830              830              780
 2/ 7/2018 10:10:27         840         840         840         840              840          785.455
 2/ 7/2018 10:10:58         850         850         850         850              850          790.833
 2/ 7/2018 10:11:22         690         690         690         690              690          783.077
 2/ 7/2018 10:12:39         800         800         800         800              800          784.286
 2/ 7/2018 10:13:24         740         740         730         730              735              781
 2/ 7/2018 10:13:56         740         740         740         740              740          778.438
 2/ 7/2018 10:14:22         780         780         780         780              780          778.529
 2/ 7/2018 10:16:23         730         730         730         730              730          775.833
 2/ 7/2018 10:17:26         740         740         740         740              740          773.947
 2/ 7/2018 10:17:40         750         750         750         750              750           772.75
 2/ 7/2018 10:18:23         740         740         740         740              740           771.19
 2/ 7/2018 10:19:14         740         740         740         740              740          769.773
 2/ 7/2018 10:19:35         740         740         740         740              740          768.478
 2/ 7/2018 10:19:46         730         730         730         730              730          766.875
 2/ 7/2018 10:25:57         740         740         740         740              740            765.8
 2/ 7/2018 10:26: 2         740         740         740         740              740          764.808
 2/ 7/2018 10:26: 7         740         740         740         740              740          763.889
 2/ 7/2018 10:26:11         740         740         740         740              740          763.036
 2/ 7/2018 10:26:16         740         740         740         740              740          762.241
 2/ 7/2018 10:26:22         750         750         750         750              750          761.833
 2/ 7/2018 10:26:27         750         750         750         750              750          761.452
 2/ 7/2018 10:26:32         750         750         750         750              750          761.094
 2/ 7/2018 10:26:37         750         750         750         750              750          760.758
 2/ 7/2018 10:32: 2         780         810         780         810              795          761.765
 2/ 7/2018 10:33:17         740         740         740         740              740          761.143
 2/ 7/2018 10:35:17         740         740         740         740              740          760.556
 2/ 7/2018 10:37:41         730         730         730         730              730           759.73
 2/ 7/2018 10:38:11         730         730         730         730              730          758.947
 2/ 7/2018 10:38:18         730         730         730         730              730          758.205
 2/ 7/2018 10:38:41         740         740         740         740              740           757.75
 2/ 7/2018 10:38:54         730         730         730         730              730          757.073
 2/ 7/2018 10:39:38         750         750         750         750              750          756.905
 2/ 7/2018 10:39:44         750         750         750         750              750          756.744
 2/ 7/2018 10:39:51         750         750         750         750              750          756.591
 2/ 7/2018 10:39:56         750         750         750         750              750          756.444
 2/ 7/2018 10:40: 2         750         750         750         750              750          756.304
 2/ 7/2018 10:42:36         750         750         750         750              750           756.17
 2/ 7/2018 10:44:24         750         750         750         750              750          756.042
 2/ 7/2018 10:44:40         750         750         750         750              750          755.918
 2/ 7/2018 10:44:45         750         750         750         750              750            755.8
 2/ 7/2018 10:44:52         750         750         750         750              750          755.686
 2/ 7/2018 10:44:57         750         750         750         750              750          755.577
 2/ 7/2018 10:45: 5         750         750         750         750              750          755.472
 2/ 7/2018 10:45:12         760         760         760         760              760          755.556
 2/ 7/2018 10:45:18         760         760         760         760              760          755.636
 2/ 7/2018 10:45:23         760         760         760         760              760          755.714
 2/ 7/2018 10:45:28         760         760         760         760              760          755.789
 2/ 7/2018 10:45:32         750         750         750         750              750           755.69
 2/ 7/2018 10:45:34         760         760         760         760              760          755.763
 2/ 7/2018 10:46:43         800         800         800         800              800            756.5
 2/ 7/2018 10:46:57         720         720         720         720              720          755.902
 2/ 7/2018 10:47:55         730         730         730         730              730          755.484
 2/ 7/2018 10:48:20         750         750         740         740              745          755.317
 2/ 7/2018 10:48:31         760         760         750         750              755          755.312
 2/ 7/2018 10:48:55         770         770         770         770              770          755.538
