         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
 9/ 7/2018 55: 2: 1        1480        1680        1480        1460              1525        1525         397
10/ 7/2018  0: 2: 0        1410        1410        1240        1380              1360      1442.5           5
10/ 7/2018  0: 2: 1        1400        1680        1370        1420            1467.5     1450.83          17
10/ 7/2018  0: 2: 2        1370        1500        1370        1500              1435     1446.88          12
10/ 7/2018  0: 2: 3        1410        1430        1360        1430            1407.5        1439           3
10/ 7/2018  0: 2: 4        1410        1410        1410        1410              1410     1434.17           1
10/ 7/2018  0: 2: 5        1430        1510        1430        1510              1470     1439.29           2
10/ 7/2018  0: 2:11        1460        1460        1390        1410              1430     1438.12           5
10/ 7/2018  0: 2:12        1400        1400        1400        1400              1400     1433.89           1
10/ 7/2018  0: 2:14        1430        1430        1430        1430              1430      1433.5           1
10/ 7/2018  0: 2:17        1450        1470        1340        1460              1430     1433.18           5
10/ 7/2018  0: 2:19        1430        1460        1430        1450            1442.5     1433.96           3
10/ 7/2018  0: 2:21        1480        1500        1480        1500              1490     1438.27           3
10/ 7/2018  0: 2:22        1510        1550        1380        1550            1497.5      1442.5           6
10/ 7/2018  0: 2:24        1410        1410        1410        1410              1410     1440.33           1
10/ 7/2018  0: 2:25        1560        1560        1560        1560              1560     1447.81           1
10/ 7/2018  0: 2:33        1400        1400        1400        1400              1400        1445           1
10/ 7/2018  0: 2:37        1680        1680        1680        1680              1680     1458.06           1
10/ 7/2018  0: 2:46        1400        1400        1400        1400              1400        1455           1
10/ 7/2018  0: 2:49        1370        1370        1370        1370              1370     1450.75           1
10/ 7/2018  0: 2:51        1400        1400        1400        1400              1400     1448.33           1
10/ 7/2018  1: 2: 6        1400        1400        1400        1400              1400     1446.14           2
10/ 7/2018  1: 2: 8        1400        1400        1400        1400              1400     1444.13           1
10/ 7/2018  1: 2: 9        1400        1400        1400        1400              1400     1442.29           1
10/ 7/2018  1: 2:15        1400        1400        1400        1400              1400      1440.6           1
10/ 7/2018  1: 2:16        1400        1400        1400        1400              1400     1439.04           2
