         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 3         180         180         180         180              180              180
 2/ 7/2018 10:16:13         190         190         190         190              190              185
 2/ 7/2018 10:20:33         190         190         190         190              190          186.667
 2/ 7/2018 10:27:57         180         180         180         180              180              185
 2/ 7/2018 10:45: 4         190         190         190         190              190              186
 2/ 7/2018 10:45:29         180         180         180         180              180              185
 2/ 7/2018 10:45:31         190         190         190         190              190          185.714
 2/ 7/2018 10:46:38         180         180         180         180              180              185
 2/ 7/2018 10:47:56         190         190         190         190              190          185.556
 2/ 7/2018 10:49:14         180         180         180         180              180              185
 2/ 7/2018 10:49:36         190         190         190         190              190          185.455
 2/ 7/2018 10:50:19         180         180         180         180              180              185
 2/ 7/2018 11:11:41         170         170         170         170              170          183.846
 2/ 7/2018 14: 0: 1         170         170         170         170              170          182.857
 2/ 7/2018 14:31:58         160         160         160         160              160          181.333
 2/ 7/2018 14:32: 7         170         170         170         170              170          180.625
 2/ 7/2018 15: 0:39         160         160         160         160              160          179.412
 2/ 7/2018 15:20:18         160         160         160         160              160          178.333
 2/ 7/2018 15:30:52         160         160         160         160              160          177.368
 2/ 7/2018 15:31:45         150         150         150         150              150              176
 2/ 7/2018 16: 9:24         180         180         180         180              180           176.19
 2/ 7/2018 16:13:43         170         170         170         170              170          175.909
 2/ 7/2018 16:13:44         180         180         180         180              180          176.087
 2/ 7/2018 16:30:22         170         170         170         170              170          175.833
 2/ 7/2018 16:30:30         180         180         180         180              180              176
 2/ 7/2018 16:30:32         170         170         170         170              170          175.769
 2/ 7/2018 16:40:55         180         180         180         180              180          175.926
 2/ 7/2018 16:44:10         170         170         170         170              170          175.714
 2/ 7/2018 16:44:11         180         180         180         180              180          175.862
 2/ 7/2018 16:52:42         170         170         170         170              170          175.667
 2/ 7/2018 16:52:43         170         170         170         170              170          175.484
