         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
 9/ 7/2018 55: 2: 1        2300        2850        2300        2040            2372.5      2372.5         286
10/ 7/2018  0: 2: 0        2370        2370        2370        2370              2370     2371.25           1
10/ 7/2018  0: 2: 2        2420        2420        2420        2420              2420      2387.5           1
10/ 7/2018  0: 2: 4        2370        2840        2370        2840              2605     2441.88           3
10/ 7/2018  0: 2: 6        2380        2380        2380        2380              2380      2429.5           1
10/ 7/2018  0: 2:13        2840        2840        2840        2840              2840     2497.92           1
10/ 7/2018  0: 2:19        2380        2380        2380        2380              2380     2481.07           1
10/ 7/2018  0: 2:22        2270        2270        2270        2270              2270     2454.69           1
10/ 7/2018  0: 2:23        2380        2380        2380        2380              2380     2446.39           1
10/ 7/2018  0: 2:24        2360        2360        2360        2360              2360     2437.75           1
10/ 7/2018  0: 2:26        2370        2370        2370        2370              2370     2431.59           1
10/ 7/2018  0: 2:29        2390        2390        2390        2390              2390     2428.12           1
10/ 7/2018  0: 2:31        2380        2520        2380        2520              2450     2429.81           2
10/ 7/2018  0: 2:32        2400        2400        2400        2400              2400     2427.68           1
10/ 7/2018  0: 2:34        2380        2380        2380        2380              2380      2424.5           1
10/ 7/2018  0: 2:35        2410        2410        2410        2410              2410     2423.59           1
10/ 7/2018  0: 2:41        2440        2440        2440        2440              2440     2424.56           1
10/ 7/2018  0: 2:46        2370        2460        2370        2460              2415     2424.03           2
10/ 7/2018  0: 2:47        2360        2360        2360        2360              2360     2420.66           1
10/ 7/2018  0: 2:49        2370        2370        2370        2370              2370     2418.12           1
10/ 7/2018  0: 2:50        2360        2360        2360        2360              2360     2415.36           1
10/ 7/2018  0: 2:53        2400        2400        2400        2400              2400     2414.66           1
10/ 7/2018  0: 2:58        2410        2410        2410        2410              2410     2414.46           1
10/ 7/2018  1: 2: 3        2370        2370        2370        2370              2370      2412.6           1
10/ 7/2018  1: 2:11        2370        2370        2370        2370              2370      2410.9           1
10/ 7/2018  1: 2:13        2390        2390        2390        2390              2390      2410.1           1
10/ 7/2018  1: 2:16        2370        2370        2370        2370              2370     2408.61           1
10/ 7/2018  1: 2:18        2390        2390        2390        2390              2390     2407.95           1
10/ 7/2018  1: 2:19        2390        2700        2380        2380            2462.5     2409.83           3
10/ 7/2018  1: 2:20        2390        2390        2390        2390              2390     2409.17           1
10/ 7/2018  1: 2:21        2390        2390        2390        2390              2390     2408.55           1
10/ 7/2018  1: 2:23        2400        2850        2370        2850            2617.5     2415.08           3
10/ 7/2018  1: 2:24        2360        2360        2360        2360              2360     2413.41           1
10/ 7/2018  1: 2:32        2360        2360        2360        2360              2360     2411.84           1
10/ 7/2018  1: 2:35        2370        2370        2370        2370              2370     2410.64           1
10/ 7/2018  1: 2:38        2370        2370        2370        2370              2370     2409.51           1
10/ 7/2018  1: 2:46        2490        2490        2490        2490              2490     2411.69           1
10/ 7/2018  1: 2:55        2370        2370        2370        2370              2370     2410.59           1
10/ 7/2018  1: 2:57        2370        2370        2370        2370              2370     2409.55           1
10/ 7/2018  2: 2: 7        2500        2500        2370        2370              2435     2410.19           2
10/ 7/2018  2: 2:10        2340        2340        2340        2340              2340     2408.48           1
10/ 7/2018  2: 2:21        2370        2370        2370        2370              2370     2407.56           1
10/ 7/2018  2: 2:51        2640        2640        2640        2640              2640     2412.97           1
10/ 7/2018  3: 2: 8        2420        2420        2420        2420              2420     2413.12           1
10/ 7/2018  3: 2:16        2380        2380        2380        2380              2380     2412.39           1
10/ 7/2018  3: 2:24        2410        2410        2410        2410              2410     2412.34           1
10/ 7/2018  3: 2:26        2500        2500        2500        2500              2500      2414.2           1
10/ 7/2018  3: 2:27        2370        2370        2370        2370              2370     2413.28           1
10/ 7/2018  3: 2:30        2320        2320        2320        2320              2320     2411.38           1
10/ 7/2018  3: 2:45        2380        2380        2380        2380              2380     2410.75           1
10/ 7/2018  4: 2: 2        2400        2400        2400        2400              2400     2410.54           1
10/ 7/2018  4: 2: 5        2330        2330        2330        2330              2330     2408.99           1
10/ 7/2018  4: 2: 6        2370        2370        2370        2370              2370     2408.25           1
10/ 7/2018  4: 2:17        2370        2370        2370        2370              2370     2407.55           1
10/ 7/2018  4: 2:30        2370        2370        2370        2370              2370     2406.86           1
10/ 7/2018  4: 2:45        2340        2340        2340        2340              2340     2405.67           1
10/ 7/2018  4: 2:50        2420        2420        2420        2420              2420     2405.92           1
10/ 7/2018  4: 2:51        2380        2380        2380        2380              2380     2405.47           1
10/ 7/2018  4: 2:52        2380        2380        2380        2380              2380     2405.04           1
10/ 7/2018  4: 2:54        2380        2380        2380        2380              2380     2404.62           1
10/ 7/2018  4: 2:57        2380        2380        2380        2380              2380     2404.22           1
10/ 7/2018  5: 2: 0        2400        2400        2400        2400              2400     2404.15           1
10/ 7/2018  5: 2: 6        2450        2450        2450        2450              2450     2404.88           1
10/ 7/2018  5: 2: 8        2390        2390        2370        2370              2380     2404.49           2
10/ 7/2018  5: 2:10        2390        2390        2390        2390              2390     2404.27           1
10/ 7/2018  5: 2:14        2370        2370        2370        2370              2370     2403.75           1
10/ 7/2018  5: 2:19        2390        2390        2390        2390              2390     2403.54           1
10/ 7/2018  5: 2:26        2390        2390        2390        2390              2390     2403.35           1
10/ 7/2018  5: 2:30        2370        2370        2370        2370              2370     2402.86           1
10/ 7/2018  5: 2:35        2390        2390        2390        2390              2390     2402.68           2
10/ 7/2018  5: 2:38        2400        2400        2400        2400              2400     2402.64           1
10/ 7/2018  5: 2:41        2350        2350        2350        2350              2350     2401.91           1
10/ 7/2018  5: 2:51        2380        2380        2380        2380              2380     2401.61           1
10/ 7/2018  5: 2:56        2400        2400        2370        2370              2385     2401.39           2
10/ 7/2018  5: 2:57        2380        2380        2380        2380              2380      2401.1           1
10/ 7/2018  5: 2:58        2410        2410        2410        2410              2410     2401.22           1
10/ 7/2018  6: 2: 0        2410        2440        2390        2400              2410     2401.33           4
10/ 7/2018  6: 2: 3        2400        2400        2400        2400              2400     2401.31           1
10/ 7/2018  6: 2: 4        2430        2430        2420        2420              2425     2401.61           2
10/ 7/2018  6: 2: 6        2370        2370        2370        2370              2370     2401.22           1
10/ 7/2018  6: 2:11        2380        2380        2380        2380              2380     2400.96           1
10/ 7/2018  6: 2:13        2390        2400        2390        2400              2395     2400.88           2
10/ 7/2018  6: 2:14        2490        2490        2490        2490              2490     2401.96           1
10/ 7/2018  6: 2:15        2420        2420        2420        2420              2420     2402.17           1
10/ 7/2018  6: 2:23        2460        2460        2460        2460              2460     2402.85           1
10/ 7/2018  6: 2:28        2300        2300        2300        2300              2300     2401.66           1
10/ 7/2018  6: 2:30        2410        2410        2410        2410              2410     2401.75           1
10/ 7/2018  6: 2:32        2420        2420        2420        2420              2420     2401.96           1
10/ 7/2018  6: 2:34        2420        2420        2420        2420              2420     2402.16           1
10/ 7/2018  6: 2:35        2420        2420        2420        2420              2420     2402.36           1
10/ 7/2018  6: 2:36        2410        2420        2410        2410            2412.5     2402.47           3
10/ 7/2018  6: 2:37        2420        2420        2420        2420              2420     2402.66           1
10/ 7/2018  6: 2:42        2430        2430        2430        2430              2430     2402.96           1
10/ 7/2018  6: 2:44        2440        2440        2440        2440              2440     2403.35           1
10/ 7/2018  6: 2:46        2430        2430        2430        2430              2430     2403.63           1
10/ 7/2018  6: 2:49        2430        2430        2420        2420              2425     2403.85           2
10/ 7/2018  6: 2:51        2410        2410        2410        2410              2410     2403.92           1
10/ 7/2018  6: 2:52        2430        2430        2430        2430              2430     2404.18           1
10/ 7/2018  6: 2:53        2420        2420        2420        2420              2420     2404.34           1
10/ 7/2018  6: 2:54        2450        2450        2450        2450              2450      2404.8           1
10/ 7/2018  6: 2:57        2380        2380        2380        2380              2380     2404.55           1
10/ 7/2018  6: 2:58        2460        2460        2460        2460              2460      2405.1           1
10/ 7/2018  7: 2: 0        2450        2450        2450        2450              2450     2405.53           1
10/ 7/2018  7: 2: 1        2450        2450        2450        2450              2450     2405.96           1
10/ 7/2018  7: 2: 3        2470        2470        2440        2440              2455     2406.43           2
10/ 7/2018  7: 2: 4        2800        2800        2800        2800              2800     2410.14           1
10/ 7/2018  7: 2: 5        2420        2420        2420        2420              2420     2410.23           1
10/ 7/2018  7: 2: 8        2410        2500        2410        2500              2455     2410.65           2
10/ 7/2018  7: 2:10        2420        2420        2420        2420              2420     2410.73           1
10/ 7/2018  7: 2:12        2450        2450        2450        2450              2450     2411.09           1
10/ 7/2018  7: 2:14        2430        2430        2430        2430              2430     2411.26           1
10/ 7/2018  7: 2:15        2410        2410        2410        2410              2410     2411.25           1
10/ 7/2018  7: 2:16        2430        2480        2430        2440              2445     2411.55           4
10/ 7/2018  7: 2:17        2440        2440        2440        2440              2440      2411.8           1
10/ 7/2018  7: 2:18        2440        2440        2440        2440              2440     2412.04           1
10/ 7/2018  7: 2:19        2460        2460        2460        2460              2460     2412.46           1
10/ 7/2018  7: 2:20        2490        2500        2410        2410            2452.5      2412.8           3
10/ 7/2018  7: 2:21        2460        2460        2450        2450              2455     2413.16           2
10/ 7/2018  7: 2:24        2500        2500        2440        2440              2470     2413.63           2
10/ 7/2018  7: 2:26        2430        2430        2430        2430              2430     2413.77           1
10/ 7/2018  7: 2:27        2440        2440        2440        2440              2440     2413.99           1
10/ 7/2018  7: 2:29        2440        2460        2400        2460              2440      2414.2           4
10/ 7/2018  7: 2:31        2440        2440        2440        2440              2440     2414.41           2
10/ 7/2018  7: 2:32        2460        2460        2460        2460              2460     2414.78           1
10/ 7/2018  7: 2:37        2440        2440        2440        2440              2440     2414.98           1
10/ 7/2018  7: 2:41        2500        2500        2500        2500              2500     2415.65           1
10/ 7/2018  7: 2:42        2430        2430        2430        2430              2430     2415.77           1
10/ 7/2018  7: 2:44        2510        2510        2510        2510              2510      2416.5           1
10/ 7/2018  7: 2:46        2440        2470        2440        2470              2455      2416.8           2
10/ 7/2018  7: 2:48        2440        2440        2440        2440              2440     2416.98           2
10/ 7/2018  7: 2:49        2490        2490        2490        2490              2490     2417.54           2
10/ 7/2018  7: 2:50        2410        2410        2410        2410              2410     2417.48           1
10/ 7/2018  7: 2:52        2430        2430        2430        2430              2430     2417.58           1
10/ 7/2018  7: 2:54        2450        2520        2430        2520              2480     2418.04           3
10/ 7/2018  7: 2:56        2430        2430        2430        2430              2430     2418.13           1
10/ 7/2018  7: 2:57        2490        2490        2430        2430              2460     2418.44           2
10/ 7/2018  8: 2: 3        2450        2450        2450        2450              2450     2418.67           1
10/ 7/2018  8: 2: 4        2440        2440        2440        2440              2440     2418.82           1
10/ 7/2018  8: 2: 5        2530        2530        2530        2530              2530     2419.62           1
10/ 7/2018  8: 2: 9        2570        2570        2570        2570              2570      2420.7           1
10/ 7/2018  8: 2:10        2420        2420        2420        2420              2420     2420.69           1
10/ 7/2018  8: 2:11        2420        2440        2410        2410              2420     2420.69           3
10/ 7/2018  8: 2:12        2430        2430        2430        2430              2430     2420.75           1
10/ 7/2018  8: 2:17        2460        2460        2460        2460              2460     2421.02           1
10/ 7/2018  8: 2:18        2480        2480        2480        2480              2480     2421.43           1
10/ 7/2018  8: 2:19        2420        2420        2420        2420              2420     2421.42           1
10/ 7/2018  8: 2:20        2410        2410        2410        2410              2410     2421.34           1
10/ 7/2018  8: 2:21        2410        2410        2410        2410              2410     2421.27           1
10/ 7/2018  8: 2:22        2490        2490        2490        2490              2490     2421.73           1
10/ 7/2018  8: 2:23        2410        2410        2410        2410              2410     2421.65           1
10/ 7/2018  8: 2:24        2430        2430        2430        2430              2430     2421.71           1
10/ 7/2018  8: 2:25        2420        2420        2420        2420              2420     2421.69           1
10/ 7/2018  8: 2:26        2420        2420        2410        2410              2415     2421.65           2
10/ 7/2018  8: 2:27        2500        2500        2500        2500              2500     2422.16           1
10/ 7/2018  8: 2:29        2420        2440        2420        2440              2430     2422.21           2
10/ 7/2018  8: 2:30        2420        2420        2420        2420              2420      2422.2           1
10/ 7/2018  8: 2:31        2510        2510        2400        2400              2455      2422.4           2
10/ 7/2018  8: 2:32        2430        2430        2430        2430              2430     2422.45           1
10/ 7/2018  8: 2:33        2350        2350        2350        2350              2350        2422           1
10/ 7/2018  8: 2:34        2420        2420        2420        2420              2420     2421.98           1
10/ 7/2018  8: 2:35        2420        2520        2420        2430            2447.5     2422.14           3
10/ 7/2018  8: 2:36        2410        2410        2410        2410              2410     2422.07           1
10/ 7/2018  8: 2:39        2530        2530        2430        2430              2480     2422.42           2
