         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
10/ 7/2018  0: 2:24         150         150         150         150               150         150           1
10/ 7/2018  9: 2:46         140         140         140         140               140         145           1
10/ 7/2018  9: 2:49         150         150         150         150               150     146.667           1
10/ 7/2018 10: 2: 1         140         140         140         140               140         145           1
10/ 7/2018 11: 2:52         150         150         150         150               150         146           1
10/ 7/2018 11: 2:54         140         140         140         140               140         145           1
10/ 7/2018 12: 2:10         150         150         150         150               150     145.714           1
10/ 7/2018 12: 2:11         140         150         140         150               145     145.625           2
10/ 7/2018 12: 2:21         140         140         140         140               140         145           1
10/ 7/2018 12: 2:26         150         150         150         150               150       145.5           1
10/ 7/2018 17: 2:29         140         140         140         140               140         145           1
10/ 7/2018 17: 2:33         150         150         150         150               150     145.417           1
10/ 7/2018 18: 2: 8         140         140         140         140               140         145           1
10/ 7/2018 26: 2: 6         150         150         150         150               150     145.357           1
10/ 7/2018 26: 2: 8         140         140         140         140               140         145           1
10/ 7/2018 26: 2:16         150         150         150         150               150     145.312           1
10/ 7/2018 26: 2:18         140         140         140         140               140         145           1
10/ 7/2018 26: 2:25         150         150         150         150               150     145.278           1
10/ 7/2018 27: 2:37         140         140         140         140               140         145           1
10/ 7/2018 27: 2:50         150         150         150         150               150      145.25           1
10/ 7/2018 29: 2:35         140         140         140         140               140         145           1
10/ 7/2018 31: 2: 5         150         150         150         150               150     145.227           1
10/ 7/2018 31: 2:16         140         140         140         140               140         145           1
10/ 7/2018 31: 2:17         150         150         150         150               150     145.208           1
10/ 7/2018 31: 2:28         140         140         140         140               140         145           1
10/ 7/2018 31: 2:35         150         150         150         150               150     145.192           1
10/ 7/2018 31: 2:53         140         140         140         140               140         145           1
10/ 7/2018 33: 2:52         150         150         150         150               150     145.179           1
10/ 7/2018 34: 2: 2         140         140         140         140               140         145           1
10/ 7/2018 34: 2: 3         150         150         150         150               150     145.167           1
10/ 7/2018 34: 2:53         140         140         140         140               140         145           1
10/ 7/2018 34: 2:56         150         150         150         150               150     145.156           1
10/ 7/2018 34: 2:57         140         140         140         140               140         145           1
10/ 7/2018 34: 2:58         150         150         150         150               150     145.147           1
10/ 7/2018 35: 2:16         140         140         140         140               140         145           1
10/ 7/2018 35: 2:23         150         150         150         150               150     145.139           1
10/ 7/2018 35: 2:24         140         140         140         140               140         145           1
10/ 7/2018 35: 2:32         150         150         150         150               150     145.132           1
10/ 7/2018 35: 2:44         140         140         140         140               140         145           1
10/ 7/2018 35: 2:47         150         150         150         150               150     145.125           1
10/ 7/2018 35: 2:48         140         140         140         140               140         145           1
10/ 7/2018 36: 2: 1         150         150         150         150               150     145.119           1
10/ 7/2018 36: 2: 2         140         140         140         140               140         145           1
10/ 7/2018 36: 2:11         150         150         150         150               150     145.114           1
10/ 7/2018 36: 2:14         140         140         140         140               140         145           1
10/ 7/2018 36: 2:36         150         150         150         150               150     145.109           1
10/ 7/2018 36: 2:37         140         140         140         140               140         145           1
10/ 7/2018 52: 2:22         150         150         150         150               150     145.104           1
10/ 7/2018 52: 2:24         140         140         140         140               140         145           1
10/ 7/2018 52: 2:41         150         150         150         150               150       145.1           1
10/ 7/2018 52: 2:42         140         140         140         140               140         145           1
11/ 7/2018  0: 2:59         150         150         150         150               150     145.096           1
11/ 7/2018  1: 2:48         140         140         140         140               140         145           1
11/ 7/2018  1: 2:52         150         150         150         150               150     145.093           1
11/ 7/2018  1: 2:53         140         140         140         140               140         145           1
11/ 7/2018  2: 2: 2         150         150         150         150               150     145.089           1
11/ 7/2018  3: 2:15         140         140         140         140               140         145           1
11/ 7/2018  3: 2:40         120         120         120         120               120     144.569           1
11/ 7/2018 11: 2:39         150         150         140         140               145     144.576           2
11/ 7/2018 11: 2:58         150         150         150         150               150     144.667           1
11/ 7/2018 13: 2: 5         140         140         140         140               140      144.59           1
11/ 7/2018 14: 2:48         150         150         150         150               150     144.677           1
11/ 7/2018 16: 2:26         140         140         140         140               140     144.603           1
11/ 7/2018 16: 2:32         150         150         150         150               150     144.688           1
11/ 7/2018 17: 2: 9         130         130         130         130               130     144.462           1
11/ 7/2018 34: 2: 1         140         140         140         140               140     144.394           1
11/ 7/2018 34: 2: 3         150         150         150         150               150     144.478           1
11/ 7/2018 34: 2: 9         140         140         140         140               140     144.412           1
11/ 7/2018 34: 2:51         150         150         150         150               150     144.493           1
11/ 7/2018 34: 2:57         140         140         140         140               140     144.429           1
11/ 7/2018 35: 2: 1         150         150         150         150               150     144.507           1
11/ 7/2018 35: 2: 2         140         140         140         140               140     144.444           1
11/ 7/2018 35: 2: 3         150         150         150         150               150     144.521           1
11/ 7/2018 35: 2: 8         140         140         140         140               140     144.459           1
11/ 7/2018 35: 2:13         150         150         150         150               150     144.533           1
11/ 7/2018 35: 2:15         140         140         140         140               140     144.474           1
11/ 7/2018 35: 2:23         150         150         150         150               150     144.545           1
12/ 7/2018 57: 2:45         140         140         140         140               140     144.487           1
12/ 7/2018 57: 2:46         150         150         150         150               150     144.557           1
12/ 7/2018 58: 2:15         140         140         140         140               140       144.5           1
12/ 7/2018 58: 2:19         150         150         150         150               150     144.568           1
12/ 7/2018 58: 2:24         140         140         140         140               140     144.512           1
12/ 7/2018 58: 2:30         150         150         150         150               150     144.578           1
14/ 7/2018  0: 2:31         150         150         150         150               150     144.643           1
14/ 7/2018 14: 2:27         120         120         120         120               120     144.353           1
14/ 7/2018 15: 2:57         140         140         140         140               140     144.302           1
14/ 7/2018 16: 2: 2         150         150         150         150               150     144.368           1
14/ 7/2018 16: 2:11         140         140         140         140               140     144.318           1
14/ 7/2018 16: 2:12         150         150         150         150               150     144.382           1
14/ 7/2018 16: 2:13         140         140         140         140               140     144.333           1
14/ 7/2018 16: 2:16         150         150         150         150               150     144.396           1
14/ 7/2018 18: 2:34         140         140         140         140               140     144.348           1
14/ 7/2018 19: 2:12         150         150         150         150               150     144.409           1
14/ 7/2018 19: 2:13         140         140         140         140               140     144.362           1
