         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
11/ 7/2018 27: 2: 2         410         410         410         410               410     390.308           1
11/ 7/2018 27: 2: 3         400         400         400         400               400     390.455           1
11/ 7/2018 27: 2: 5         410         410         410         410               410     390.746           1
11/ 7/2018 27: 2: 6         400         400         400         400               400     390.882           1
11/ 7/2018 27: 2: 9         410         410         410         410               410     391.159           1
11/ 7/2018 27: 2:12         400         400         400         400               400     391.286           1
11/ 7/2018 55: 2: 4         410         410         410         410               410     391.549           1
11/ 7/2018 55: 2: 7         400         400         400         400               400     391.667           1
11/ 7/2018 57: 2:19         410         410         410         410               410     391.918           1
11/ 7/2018 57: 2:25         420         420         400         400               410     392.162           2
11/ 7/2018 57: 2:26         410         410         410         410               410       392.4           1
11/ 7/2018 57: 2:42         400         410         400         410               405     392.566           2
11/ 7/2018 58: 2:32         400         400         400         400               400     392.662           1
11/ 7/2018 59: 2:26         410         420         410         420               415     392.949           2
11/ 7/2018 59: 2:32         400         400         400         400               400     393.038           1
11/ 7/2018 59: 2:35         410         410         410         410               410      393.25           1
11/ 7/2018 59: 2:37         420         420         420         420               420      393.58           1
11/ 7/2018 59: 2:38         400         400         400         400               400     393.659           1
12/ 7/2018  0: 2: 5         410         410         410         410               410     393.855           1
12/ 7/2018  1: 2:26         400         400         400         400               400     393.929           1
12/ 7/2018  8: 2:58         410         410         410         410               410     394.118           1
12/ 7/2018  9: 2: 1         400         400         400         400               400     394.186           1
12/ 7/2018 15: 2:21         410         410         410         410               410     394.368           1
12/ 7/2018 15: 2:28         400         400         400         400               400     394.432           1
12/ 7/2018 15: 2:29         420         420         420         420               420     394.719           1
12/ 7/2018 15: 2:31         400         400         400         400               400     394.778           1
12/ 7/2018 15: 2:32         410         410         410         410               410     394.945           1
12/ 7/2018 15: 2:33         420         420         420         420               420     395.217           1
12/ 7/2018 15: 2:34         410         410         410         410               410     395.376           1
12/ 7/2018 15: 2:36         420         420         410         410               415     395.585           2
12/ 7/2018 16: 2: 0         400         420         400         420               410     395.737           2
12/ 7/2018 16: 2: 2         400         400         400         400               400     395.781           1
12/ 7/2018 16: 2: 8         420         420         420         420               420     396.031           1
12/ 7/2018 16: 2:17         410         410         410         410               410     396.173           1
12/ 7/2018 17: 2:51         420         420         420         420               420     396.414           1
12/ 7/2018 17: 2:52         400         400         400         400               400      396.45           1
12/ 7/2018 18: 2:19         420         420         400         400               410     396.584           2
12/ 7/2018 18: 2:23         410         410         410         410               410     396.716           1
12/ 7/2018 23: 2:28         420         420         420         420               420     396.942           1
12/ 7/2018 23: 2:29         410         410         410         410               410     397.067           1
12/ 7/2018 26: 2: 3         420         420         420         420               420     397.286           1
12/ 7/2018 26: 2:36         430         430         430         430               430     397.594           1
12/ 7/2018 26: 2:37         410         410         410         410               410      397.71           1
12/ 7/2018 26: 2:41         430         430         410         410               420     397.917           2
12/ 7/2018 37: 2:29         420         420         420         420               420     398.119           1
12/ 7/2018 37: 2:52         410         410         410         410               410     398.227           1
12/ 7/2018 41: 2:28         420         420         420         420               420     398.423           1
12/ 7/2018 43: 2:14         410         410         410         410               410     398.527           1
12/ 7/2018 59: 2:17         400         400         400         400               400      398.54           1
14/ 7/2018  0: 2:26         400         400         400         400               400     398.553           1
14/ 7/2018  2: 2:16         410         410         410         410               410     398.652           1
14/ 7/2018  6: 2:40         400         400         400         400               400     398.664           1
14/ 7/2018 12: 2:17         410         410         410         410               410     398.761           1
14/ 7/2018 12: 2:18         400         400         400         400               400     398.771           1
14/ 7/2018 12: 2:37         410         410         410         410               410     398.866           1
14/ 7/2018 26: 2:41         420         420         410         410               415         399           2
14/ 7/2018 26: 2:42         420         420         420         420               420     399.174           1
14/ 7/2018 26: 2:46         410         410         410         410               410     399.262           1
14/ 7/2018 31: 2:33         420         420         420         420               420     399.431           1
14/ 7/2018 31: 2:59         430         430         420         420               425     399.637           2
14/ 7/2018 32: 2: 1         430         430         430         430               430      399.88           1
14/ 7/2018 32: 2: 2         420         420         420         420               420      400.04           1
14/ 7/2018 47: 2: 4         410         410         410         410               410     400.118           1
14/ 7/2018 54: 2:39         400         400         400         400               400     400.117           1
14/ 7/2018 57: 2:14         410         410         410         410               410     400.194           1
14/ 7/2018 57: 2:16         400         400         400         400               400     400.192           1
15/ 7/2018 12: 2:37         410         410         410         410               410     400.267           1
15/ 7/2018 23: 2:25         420         420         420         420               420     400.417           1
15/ 7/2018 23: 2:27         410         410         410         410               410     400.489           1
15/ 7/2018 34: 2:38         420         420         420         420               420     400.634           1
15/ 7/2018 34: 2:49         410         410         410         410               410     400.704           1
15/ 7/2018 34: 2:52         420         420         420         420               420     400.846           1
15/ 7/2018 34: 2:53         410         410         410         410               410     400.912           1
15/ 7/2018 46: 2:32         400         400         400         400               400     400.906           1
16/ 7/2018  8: 2:13         390         390         390         390               390     400.827           1
16/ 7/2018 36: 2:45         400         400         400         400               400     400.821           1
16/ 7/2018 36: 2:47         390         390         390         390               390     400.745           1
16/ 7/2018 47: 2:49         400         400         390         390               395     400.704           2
16/ 7/2018 52: 2:43         400         400         390         390               395     400.664           2
16/ 7/2018 52: 2:50         400         400         400         400               400      400.66           1
16/ 7/2018 52: 2:56         390         390         390         390               390     400.586           1
16/ 7/2018 52: 2:59         400         400         400         400               400     400.582           1
16/ 7/2018 53: 2: 1         410         410         390         390               400     400.578           2
16/ 7/2018 53: 2: 8         400         400         400         400               400     400.574           1
16/ 7/2018 53: 2:30         390         390         390         390               390     400.503           1
16/ 7/2018 54: 2:22         400         400         400         400               400       400.5           1
17/ 7/2018  7: 2:21         410         410         410         410               410     400.563           1
17/ 7/2018  7: 2:26         400         400         400         400               400     400.559           1
17/ 7/2018 14: 2:26         410         410         410         410               410     400.621           1
17/ 7/2018 15: 2: 3         400         400         400         400               400     400.617           1
17/ 7/2018 15: 2:14         410         410         410         410               410     400.677           1
17/ 7/2018 18: 2:48         400         400         400         400               400     400.673           1
17/ 7/2018 18: 2:56         410         410         410         410               410     400.732           1
17/ 7/2018 20: 2:28         400         400         400         400               400     400.728           1
17/ 7/2018 21: 2:43         410         410         410         410               410     400.786           1
17/ 7/2018 23: 2:44         400         400         400         400               400     400.781           1
17/ 7/2018 23: 2:57         410         410         410         410               410     400.839           1
17/ 7/2018 24: 2:21         420         420         410         410               415     400.926           2
17/ 7/2018 31: 2:11         400         400         400         400               400      400.92           1
17/ 7/2018 59: 2:50         410         410         410         410               410     400.976           1
17/ 7/2018 59: 2:53         400         400         400         400               400      400.97           1
