         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
10/ 7/2018  0: 2: 3          60          60          60          60                60          60           1
10/ 7/2018 28: 2:14          60          60          60          60                60          60           1
10/ 7/2018 51: 2:45          40          40          40          40                40     53.3333           1
10/ 7/2018 52: 2: 1          50          50          50          50                50        52.5           1
14/ 7/2018  0: 2: 0          60          60          60          60                60          54           1
14/ 7/2018 35: 2:22          70          70          70          70                70     56.6667           1
14/ 7/2018 35: 2:26          60          60          60          60                60     57.1429           1
14/ 7/2018 35: 2:50          70          70          70          70                70       58.75           1
14/ 7/2018 35: 2:51          60          60          60          60                60     58.8889           1
14/ 7/2018 35: 2:52          70          70          70          70                70          60           1
14/ 7/2018 35: 2:54          60          60          60          60                60          60           1
14/ 7/2018 36: 2: 1          70          70          70          70                70     60.8333           1
14/ 7/2018 36: 2: 7          60          60          60          60                60     60.7692           1
14/ 7/2018 36: 2: 9          70          70          70          70                70     61.4286           1
14/ 7/2018 36: 2:12          60          60          60          60                60     61.3333           1
14/ 7/2018 36: 2:14          70          70          70          70                70      61.875           1
14/ 7/2018 36: 2:20          60          60          60          60                60     61.7647           1
14/ 7/2018 36: 2:21          70          70          70          70                70     62.2222           1
14/ 7/2018 36: 2:30          60          60          60          60                60     62.1053           1
14/ 7/2018 36: 2:39          70          70          70          70                70        62.5           1
14/ 7/2018 36: 2:52          60          60          60          60                60      62.381           1
14/ 7/2018 36: 2:57          70          70          70          70                70     62.7273           1
14/ 7/2018 37: 2:48          60          60          60          60                60     62.6087           1
14/ 7/2018 38: 2:13          70          70          70          70                70     62.9167           1
14/ 7/2018 38: 2:22          60          60          60          60                60        62.8           1
