         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0:25        2340        2340        2340        2340             2340             2340
 2/ 7/2018 10: 0:57        2350        2350        2350        2350             2350             2345
 2/ 7/2018 10: 1:11        2360        2360        2360        2360             2360             2350
 2/ 7/2018 10: 1:13        2370        2370        2370        2370             2370             2355
 2/ 7/2018 10: 1:14        2360        2360        2360        2360             2360             2356
 2/ 7/2018 10: 1:17        2370        2370        2370        2370             2370          2358.33
 2/ 7/2018 10: 1:29        2360        2360        2360        2360             2360          2358.57
 2/ 7/2018 10: 1:33        2370        2370        2370        2370             2370             2360
 2/ 7/2018 10: 1:43        2380        2380        2380        2380             2380          2362.22
 2/ 7/2018 10: 1:47        2370        2370        2370        2370             2370             2363
 2/ 7/2018 10: 1:53        2380        2380        2380        2380             2380          2364.55
 2/ 7/2018 10: 1:55        2370        2370        2370        2370             2370             2365
 2/ 7/2018 10: 1:57        2380        2380        2380        2380             2380          2366.15
 2/ 7/2018 10: 2: 5        2370        2370        2370        2370             2370          2366.43
 2/ 7/2018 10: 2:10        2380        2380        2380        2380             2380          2367.33
 2/ 7/2018 10: 2:11        2370        2370        2370        2370             2370           2367.5
 2/ 7/2018 10: 2:14        2380        2380        2380        2380             2380          2368.24
 2/ 7/2018 10: 2:17        2370        2380        2370        2380             2375          2368.61
 2/ 7/2018 10: 2:31        2390        2390        2390        2390             2390          2369.74
 2/ 7/2018 10: 2:37        2380        2380        2380        2380             2380          2370.25
 2/ 7/2018 10: 2:40        2390        2390        2390        2390             2390          2371.19
 2/ 7/2018 10: 2:42        2380        2380        2380        2380             2380          2371.59
 2/ 7/2018 10: 2:45        2390        2390        2380        2380             2385          2372.17
 2/ 7/2018 10: 2:47        2390        2390        2390        2390             2390          2372.92
 2/ 7/2018 10: 2:49        2380        2380        2380        2380             2380           2373.2
 2/ 7/2018 10: 3: 0        2390        2390        2390        2390             2390          2373.85
 2/ 7/2018 10: 3:23        2400        2400        2400        2400             2400          2374.81
 2/ 7/2018 10: 3:25        2390        2390        2390        2390             2390          2375.36
 2/ 7/2018 10: 3:26        2400        2400        2400        2400             2400          2376.21
 2/ 7/2018 10: 3:27        2390        2390        2390        2390             2390          2376.67
 2/ 7/2018 10: 3:28        2400        2400        2400        2400             2400          2377.42
 2/ 7/2018 10: 3:29        2390        2400        2390        2400             2395          2377.97
 2/ 7/2018 10: 3:31        2390        2390        2390        2390             2390          2378.33
 2/ 7/2018 10: 3:32        2400        2400        2400        2400             2400          2378.97
 2/ 7/2018 10: 3:34        2390        2390        2390        2390             2390          2379.29
 2/ 7/2018 10: 3:36        2400        2400        2390        2390             2395          2379.72
 2/ 7/2018 10: 3:38        2400        2400        2400        2400             2400          2380.27
 2/ 7/2018 10: 3:39        2390        2390        2390        2390             2390          2380.53
