         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
10/ 7/2018  0: 2: 0         270         270         270         270               270         270           1
10/ 7/2018  0: 2: 4         170         170         170         170               170         220           1
10/ 7/2018  9: 2:19         160         160         160         160               160         200           1
10/ 7/2018 13: 2: 3         170         170         170         170               170       192.5           1
10/ 7/2018 13: 2: 4         160         160         160         160               160         186           1
10/ 7/2018 13: 2:10         170         170         170         170               170     183.333           1
10/ 7/2018 13: 2:11         160         160         160         160               160         180           1
10/ 7/2018 13: 2:41         170         170         170         170               170      178.75           1
10/ 7/2018 13: 2:42         160         160         160         160               160     176.667           1
10/ 7/2018 13: 2:56         170         170         170         170               170         176           1
10/ 7/2018 13: 2:57         160         160         160         160               160     174.545           1
10/ 7/2018 28: 2:14         160         160         160         160               160     173.333           1
10/ 7/2018 50: 2: 7         160         160         160         160               160     172.308           1
11/ 7/2018  1: 2: 1         160         160         160         160               160     171.429           1
11/ 7/2018  2: 2: 7         170         170         170         170               170     171.333           1
11/ 7/2018  2: 2:29         160         160         160         160               160     170.625           1
11/ 7/2018 13: 2:58         200         200         200         200               200     172.353           1
11/ 7/2018 17: 2: 7         170         170         170         170               170     172.222           1
11/ 7/2018 33: 2:48         160         160         160         160               160     171.579           1
11/ 7/2018 37: 2: 3         170         170         170         170               170       171.5           1
11/ 7/2018 50: 2:13         160         160         150         150               155     170.714           2
12/ 7/2018 13: 2: 5         160         170         160         170               165     170.455           2
12/ 7/2018 17: 2:23         170         170         170         170               170     170.435           1
12/ 7/2018 37: 2:47         160         160         160         160               160         170           1
12/ 7/2018 37: 2:49         170         170         170         170               170         170           1
12/ 7/2018 37: 2:50         160         160         160         160               160     169.615           1
12/ 7/2018 37: 2:51         160         160         160         160               160     169.259           1
12/ 7/2018 37: 2:52         170         170         170         170               170     169.286           1
12/ 7/2018 37: 2:53         160         160         160         160               160     168.966           1
12/ 7/2018 37: 2:54         160         160         160         160               160     168.667           1
12/ 7/2018 37: 2:56         170         170         170         170               170      168.71           1
12/ 7/2018 37: 2:57         160         160         160         160               160     168.438           1
12/ 7/2018 37: 2:58         170         170         170         170               170     168.485           1
12/ 7/2018 37: 2:59         170         170         170         170               170     168.529           1
12/ 7/2018 38: 2: 0         160         160         160         160               160     168.286           1
12/ 7/2018 38: 2: 2         170         170         170         170               170     168.333           1
12/ 7/2018 38: 2: 4         160         160         160         160               160     168.108           1
12/ 7/2018 38: 2: 5         170         170         170         170               170     168.158           1
12/ 7/2018 38: 2:22         160         160         160         160               160     167.949           1
12/ 7/2018 38: 2:23         170         170         170         170               170         168           1
12/ 7/2018 38: 2:31         160         160         160         160               160     167.805           1
12/ 7/2018 38: 2:32         170         170         170         170               170     167.857           1
12/ 7/2018 38: 2:34         160         160         160         160               160     167.674           1
12/ 7/2018 38: 2:35         170         170         170         170               170     167.727           1
12/ 7/2018 38: 2:46         160         160         160         160               160     167.556           1
12/ 7/2018 38: 2:47         170         170         170         170               170     167.609           1
12/ 7/2018 39: 2: 1         160         160         160         160               160     167.447           1
12/ 7/2018 39: 2: 3         170         170         170         170               170       167.5           1
12/ 7/2018 40: 2:35         160         160         160         160               160     167.347           1
12/ 7/2018 40: 2:36         170         170         170         170               170       167.4           1
12/ 7/2018 40: 2:43         160         160         160         160               160     167.255           1
12/ 7/2018 40: 2:45         170         170         170         170               170     167.308           1
12/ 7/2018 41: 2: 4         160         160         160         160               160      167.17           1
12/ 7/2018 41: 2: 5         170         170         170         170               170     167.222           1
12/ 7/2018 41: 2:11         160         160         160         160               160     167.091           1
12/ 7/2018 41: 2:12         160         160         160         160               160     166.964           1
12/ 7/2018 41: 2:20         170         170         170         170               170     167.018           1
12/ 7/2018 41: 2:23         160         160         160         160               160     166.897           1
12/ 7/2018 41: 2:24         170         170         170         170               170     166.949           1
12/ 7/2018 41: 2:25         160         160         160         160               160     166.833           1
12/ 7/2018 41: 2:26         170         170         170         170               170     166.885           1
12/ 7/2018 41: 2:27         160         160         160         160               160     166.774           1
12/ 7/2018 41: 2:28         160         160         160         160               160     166.667           1
12/ 7/2018 41: 2:29         160         160         160         160               160     166.562           1
12/ 7/2018 41: 2:30         160         160         160         160               160     166.462           1
12/ 7/2018 41: 2:31         170         170         170         170               170     166.515           1
12/ 7/2018 41: 2:32         170         170         170         170               170     166.567           1
12/ 7/2018 41: 2:33         160         160         160         160               160     166.471           1
12/ 7/2018 41: 2:35         170         170         170         170               170     166.522           1
12/ 7/2018 41: 2:36         160         160         160         160               160     166.429           1
12/ 7/2018 41: 2:37         170         170         170         170               170     166.479           1
12/ 7/2018 41: 2:38         160         160         160         160               160     166.389           1
12/ 7/2018 41: 2:39         170         170         170         170               170     166.438           1
12/ 7/2018 41: 2:42         160         160         160         160               160     166.351           1
12/ 7/2018 41: 2:43         170         170         170         170               170       166.4           1
12/ 7/2018 41: 2:45         160         160         160         160               160     166.316           1
12/ 7/2018 41: 2:46         170         170         170         170               170     166.364           1
12/ 7/2018 41: 2:47         160         160         160         160               160     166.282           1
12/ 7/2018 41: 2:50         170         170         170         170               170     166.329           1
12/ 7/2018 41: 2:51         160         160         160         160               160      166.25           1
12/ 7/2018 41: 2:52         160         160         160         160               160     166.173           1
12/ 7/2018 41: 2:56         170         170         170         170               170      166.22           1
12/ 7/2018 41: 2:57         170         170         170         170               170     166.265           1
12/ 7/2018 41: 2:58         170         170         170         170               170      166.31           1
12/ 7/2018 41: 2:59         170         170         170         170               170     166.353           1
12/ 7/2018 42: 2: 1         160         160         160         160               160     166.279           1
12/ 7/2018 42: 2: 3         170         170         170         170               170     166.322           1
12/ 7/2018 42: 2: 6         160         160         160         160               160      166.25           1
12/ 7/2018 42: 2: 7         170         170         170         170               170     166.292           1
12/ 7/2018 42: 2:11         160         160         160         160               160     166.222           1
12/ 7/2018 42: 2:12         170         170         170         170               170     166.264           1
12/ 7/2018 42: 2:26         160         160         160         160               160     166.196           1
12/ 7/2018 42: 2:27         170         170         170         170               170     166.237           1
12/ 7/2018 42: 2:30         160         160         160         160               160      166.17           1
12/ 7/2018 42: 2:31         170         170         170         170               170     166.211           1
12/ 7/2018 42: 2:33         160         160         160         160               160     166.146           1
12/ 7/2018 42: 2:34         170         170         170         170               170     166.186           1
12/ 7/2018 42: 2:36         160         160         160         160               160     166.122           1
12/ 7/2018 42: 2:40         170         170         170         170               170     166.162           1
12/ 7/2018 42: 2:45         160         160         160         160               160       166.1           1
12/ 7/2018 42: 2:46         170         170         170         170               170     166.139           1
12/ 7/2018 42: 2:47         160         160         160         160               160     166.078           1
12/ 7/2018 42: 2:51         170         170         170         170               170     166.117           1
12/ 7/2018 42: 2:53         160         160         160         160               160     166.058           1
12/ 7/2018 42: 2:56         170         170         170         170               170     166.095           1
12/ 7/2018 42: 2:57         160         160         160         160               160     166.038           1
12/ 7/2018 43: 2: 1         170         170         170         170               170     166.075           1
12/ 7/2018 43: 2: 5         160         160         160         160               160     166.019           1
12/ 7/2018 43: 2: 6         170         170         170         170               170     166.055           1
12/ 7/2018 43: 2: 8         160         160         160         160               160         166           1
12/ 7/2018 43: 2:10         170         170         170         170               170     166.036           1
12/ 7/2018 43: 2:11         170         170         170         170               170     166.071           1
12/ 7/2018 43: 2:12         160         160         160         160               160     166.018           1
12/ 7/2018 43: 2:16         170         170         170         170               170     166.053           1
12/ 7/2018 43: 2:22         160         160         160         160               160         166           1
12/ 7/2018 43: 2:26         170         170         170         170               170     166.034           1
12/ 7/2018 43: 2:27         160         160         160         160               160     165.983           1
12/ 7/2018 43: 2:31         170         170         170         170               170     166.017           1
12/ 7/2018 43: 2:32         160         160         160         160               160     165.966           1
12/ 7/2018 43: 2:33         170         170         170         170               170         166           1
12/ 7/2018 43: 2:34         160         160         160         160               160      165.95           1
12/ 7/2018 43: 2:35         170         170         170         170               170     165.984           1
12/ 7/2018 43: 2:43         160         160         160         160               160     165.935           1
12/ 7/2018 43: 2:46         170         170         170         170               170     165.968           1
12/ 7/2018 43: 2:52         160         160         160         160               160      165.92           1
12/ 7/2018 43: 2:53         170         170         170         170               170     165.952           1
12/ 7/2018 44: 2: 4         160         160         160         160               160     165.906           1
12/ 7/2018 44: 2: 5         170         170         170         170               170     165.938           1
12/ 7/2018 44: 2: 6         170         170         170         170               170     165.969           1
12/ 7/2018 44: 2: 8         160         160         160         160               160     165.923           1
12/ 7/2018 44: 2: 9         170         170         170         170               170     165.954           1
12/ 7/2018 44: 2:15         160         160         160         160               160     165.909           1
12/ 7/2018 44: 2:17         170         170         170         170               170      165.94           1
12/ 7/2018 44: 2:30         160         160         160         160               160     165.896           1
12/ 7/2018 44: 2:31         170         170         170         170               170     165.926           1
12/ 7/2018 44: 2:32         160         160         160         160               160     165.882           1
12/ 7/2018 44: 2:41         170         170         170         170               170     165.912           1
12/ 7/2018 44: 2:45         160         160         160         160               160      165.87           1
12/ 7/2018 44: 2:46         170         170         170         170               170     165.899           1
12/ 7/2018 44: 2:47         170         170         170         170               170     165.929           1
12/ 7/2018 44: 2:52         160         160         160         160               160     165.887           1
12/ 7/2018 44: 2:54         170         170         170         170               170     165.915           1
12/ 7/2018 44: 2:55         160         160         160         160               160     165.874           1
12/ 7/2018 44: 2:56         170         170         170         170               170     165.903           1
12/ 7/2018 44: 2:57         160         160         160         160               160     165.862           1
12/ 7/2018 45: 2: 8         170         170         170         170               170      165.89           1
12/ 7/2018 45: 2: 9         160         160         160         160               160      165.85           1
12/ 7/2018 45: 2:42         170         170         170         170               170     165.878           1
12/ 7/2018 45: 2:43         160         160         160         160               160     165.839           1
12/ 7/2018 45: 2:44         170         170         170         170               170     165.867           1
12/ 7/2018 45: 2:45         160         160         160         160               160     165.828           1
12/ 7/2018 45: 2:46         160         160         160         160               160     165.789           1
12/ 7/2018 45: 2:47         170         170         170         170               170     165.817           1
12/ 7/2018 45: 2:48         170         170         170         170               170     165.844           1
12/ 7/2018 45: 2:49         160         160         160         160               160     165.806           1
12/ 7/2018 45: 2:51         170         170         170         170               170     165.833           1
12/ 7/2018 45: 2:52         170         170         170         170               170      165.86           1
12/ 7/2018 45: 2:53         160         160         160         160               160     165.823           1
12/ 7/2018 45: 2:57         170         170         170         170               170     165.849           1
12/ 7/2018 45: 2:58         170         170         170         170               170     165.875           1
12/ 7/2018 46: 2: 4         160         160         160         160               160     165.839           1
12/ 7/2018 46: 2: 7         170         170         170         170               170     165.864           1
12/ 7/2018 46: 2: 8         160         160         160         160               160     165.828           1
12/ 7/2018 46: 2: 9         170         170         170         170               170     165.854           1
12/ 7/2018 46: 2:14         160         160         160         160               160     165.818           1
12/ 7/2018 46: 2:15         170         170         170         170               170     165.843           1
12/ 7/2018 46: 2:16         160         160         160         160               160     165.808           1
12/ 7/2018 46: 2:17         170         170         170         170               170     165.833           1
12/ 7/2018 46: 2:19         160         160         160         160               160     165.799           1
12/ 7/2018 46: 2:20         170         170         170         170               170     165.824           1
12/ 7/2018 46: 2:21         170         170         170         170               170     165.848           1
12/ 7/2018 46: 2:22         170         170         170         170               170     165.872           1
12/ 7/2018 46: 2:50         160         160         160         160               160     165.838           1
12/ 7/2018 46: 2:51         170         170         170         170               170     165.862           1
12/ 7/2018 47: 2: 7         160         160         160         160               160     165.829           1
14/ 7/2018  0: 2: 0         170         170         170         170               170     165.852           1
14/ 7/2018  0: 2: 3         160         160         160         160               160     165.819           1
14/ 7/2018  5: 2:17         170         170         170         170               170     165.843           1
14/ 7/2018 10: 2: 4         160         160         160         160               160      165.81           1
14/ 7/2018 52: 2:22         160         160         160         160               160     165.778           1
15/ 7/2018  2: 2:29         150         160         150         160               155     165.718           2
15/ 7/2018  2: 2:47         140         140         140         140               140     165.577           1
15/ 7/2018  3: 2: 5         160         160         160         160               160     165.546           1
15/ 7/2018  3: 2:47         160         160         160         160               160     165.516           1
15/ 7/2018 58: 2:23         150         150         150         150               150     165.432           1
17/ 7/2018 51: 2:28         160         160         160         160               160     165.403           1
17/ 7/2018 57: 2:36         150         150         150         150               150     165.321           1
