         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
 9/ 7/2018 55: 2: 1        6000        6330        6000        5750              6020        6020         410
10/ 7/2018  0: 2: 0        5320        5490        5230        5370            5352.5     5686.25          16
10/ 7/2018  0: 2: 1        5310        6330        4810        5250              5425     5599.17          22
10/ 7/2018  0: 2: 2        5340        5700        5160        5500              5425     5555.62          17
10/ 7/2018  0: 2: 3        5800        6050        5210        6050            5777.5        5600          12
10/ 7/2018  0: 2: 4        5310        5710        5270        5350              5410     5568.33          24
10/ 7/2018  0: 2: 5        5290        5640        5250        5640              5455     5552.14           4
10/ 7/2018  0: 2: 7        5330        5330        5330        5330              5330     5524.38           1
10/ 7/2018  0: 2: 8        5410        5410        5330        5330              5370     5507.22           2
10/ 7/2018  0: 2:10        5780        5780        5320        5320              5550      5511.5           2
10/ 7/2018  0: 2:11        5490        5500        5320        5330              5410     5502.27           5
10/ 7/2018  0: 2:12        5310        5510        5310        5330              5365     5490.83           4
10/ 7/2018  0: 2:13        5520        5520        5520        5520              5520     5493.08           1
10/ 7/2018  0: 2:14        5310        5900        5310        5330            5462.5     5490.89           3
10/ 7/2018  0: 2:16        5320        5500        5310        5320            5362.5     5482.33           4
10/ 7/2018  0: 2:17        5330        5330        5330        5330              5330     5472.81           1
10/ 7/2018  0: 2:18        5330        5400        5330        5340              5350     5465.59           3
10/ 7/2018  0: 2:19        5310        5820        5310        5310            5437.5     5464.03           5
10/ 7/2018  0: 2:20        5400        5650        5400        5500            5487.5     5465.26           3
10/ 7/2018  0: 2:21        5530        5800        5310        5330            5492.5     5466.62           8
10/ 7/2018  0: 2:22        5320        6300        5310        5330              5565     5471.31           5
10/ 7/2018  0: 2:23        5310        5330        5310        5330              5320     5464.43           3
10/ 7/2018  0: 2:25        5310        5310        5310        5310              5310     5457.72           1
10/ 7/2018  0: 2:26        5340        5340        5340        5340              5340     5452.81           1
10/ 7/2018  0: 2:27        5310        5340        5310        5340              5325      5447.7           2
10/ 7/2018  0: 2:28        5600        5600        5600        5600              5600     5453.56           1
10/ 7/2018  0: 2:29        5330        5330        5330        5330              5330     5448.98           1
10/ 7/2018  0: 2:31        5330        5330        5330        5330              5330     5444.73           3
10/ 7/2018  0: 2:32        5330        5330        5330        5330              5330     5440.78           1
10/ 7/2018  0: 2:33        5330        5380        5330        5330            5342.5      5437.5           3
10/ 7/2018  0: 2:35        5330        5330        5330        5330              5330     5434.03           2
10/ 7/2018  0: 2:36        5330        5330        5330        5330              5330     5430.78           1
10/ 7/2018  0: 2:37        5320        5320        5320        5320              5320     5427.42           1
10/ 7/2018  0: 2:38        5320        5320        5320        5320              5320     5424.26           1
10/ 7/2018  0: 2:40        5320        5330        5320        5330              5325     5421.43           3
