         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
10/ 7/2018  0: 2: 1         500         500         500         500               500         500           1
10/ 7/2018  0: 2: 3         310         310         310         310               310         405           1
10/ 7/2018  2: 2:43         320         320         320         320               320     376.667           1
10/ 7/2018 12: 2: 0         320         320         320         320               320       362.5           1
10/ 7/2018 25: 2:10         320         320         320         320               320         354           1
10/ 7/2018 26: 2:38         310         310         310         310               310     346.667           1
10/ 7/2018 28: 2:14         320         320         320         320               320     342.857           1
10/ 7/2018 38: 2:29         330         330         330         330               330      341.25           1
10/ 7/2018 38: 2:30         320         320         320         320               320     338.889           1
10/ 7/2018 38: 2:31         320         320         320         320               320         337           1
10/ 7/2018 38: 2:32         330         330         330         330               330     336.364           1
10/ 7/2018 38: 2:46         320         320         320         320               320         335           1
10/ 7/2018 38: 2:47         330         330         330         330               330     334.615           1
10/ 7/2018 38: 2:48         330         330         330         330               330     334.286           1
10/ 7/2018 38: 2:50         320         320         320         320               320     333.333           1
10/ 7/2018 38: 2:51         330         330         330         330               330     333.125           1
10/ 7/2018 38: 2:52         330         330         330         330               330     332.941           1
10/ 7/2018 38: 2:55         320         320         320         320               320     332.222           1
10/ 7/2018 38: 2:56         330         330         330         330               330     332.105           1
10/ 7/2018 38: 2:58         320         320         320         320               320       331.5           1
10/ 7/2018 38: 2:59         330         330         330         330               330     331.429           1
10/ 7/2018 39: 2: 0         320         320         320         320               320     330.909           1
10/ 7/2018 39: 2: 1         330         330         330         330               330      330.87           1
10/ 7/2018 39: 2: 5         320         320         320         320               320     330.417           1
10/ 7/2018 39: 2: 6         320         320         320         320               320         330           1
10/ 7/2018 39: 2: 7         330         330         330         330               330         330           1
10/ 7/2018 39: 2:10         320         320         320         320               320      329.63           1
10/ 7/2018 39: 2:11         330         330         330         330               330     329.643           1
10/ 7/2018 39: 2:20         320         320         320         320               320      329.31           1
10/ 7/2018 39: 2:21         320         320         320         320               320         329           1
10/ 7/2018 39: 2:22         330         330         330         330               330     329.032           1
10/ 7/2018 39: 2:23         320         320         320         320               320      328.75           1
10/ 7/2018 39: 2:27         330         330         330         330               330     328.788           1
10/ 7/2018 39: 2:29         320         320         320         320               320     328.529           1
10/ 7/2018 39: 2:30         320         320         320         320               320     328.286           1
10/ 7/2018 39: 2:31         330         330         330         330               330     328.333           1
10/ 7/2018 39: 2:32         320         320         320         320               320     328.108           1
10/ 7/2018 39: 2:33         320         320         320         320               320     327.895           1
10/ 7/2018 39: 2:34         320         320         320         320               320     327.692           1
10/ 7/2018 39: 2:42         330         330         330         330               330      327.75           1
10/ 7/2018 39: 2:43         320         320         320         320               320     327.561           1
10/ 7/2018 39: 2:44         330         330         330         330               330     327.619           1
10/ 7/2018 39: 2:45         320         320         320         320               320     327.442           1
10/ 7/2018 39: 2:47         330         330         330         330               330       327.5           1
10/ 7/2018 39: 2:48         320         320         320         320               320     327.333           1
10/ 7/2018 39: 2:49         330         330         330         330               330     327.391           1
10/ 7/2018 39: 2:52         320         320         320         320               320     327.234           1
10/ 7/2018 39: 2:53         330         330         330         330               330     327.292           1
10/ 7/2018 39: 2:54         320         320         320         320               320     327.143           1
10/ 7/2018 39: 2:56         330         330         330         330               330       327.2           1
10/ 7/2018 40: 2:52         320         320         320         320               320     327.059           1
10/ 7/2018 40: 2:56         330         330         330         330               330     327.115           1
10/ 7/2018 40: 2:57         320         320         320         320               320     326.981           1
10/ 7/2018 41: 2: 2         330         330         330         330               330     327.037           1
10/ 7/2018 41: 2: 3         320         320         320         320               320     326.909           1
10/ 7/2018 41: 2:10         330         330         330         330               330     326.964           1
10/ 7/2018 41: 2:11         320         320         320         320               320     326.842           1
10/ 7/2018 41: 2:17         330         330         330         330               330     326.897           1
10/ 7/2018 41: 2:18         320         320         320         320               320      326.78           1
10/ 7/2018 41: 2:34         330         330         330         330               330     326.833           1
10/ 7/2018 41: 2:35         320         320         320         320               320     326.721           1
10/ 7/2018 44: 2:13         330         330         330         330               330     326.774           1
10/ 7/2018 44: 2:14         320         320         320         320               320     326.667           1
10/ 7/2018 44: 2:16         330         330         330         330               330     326.719           1
10/ 7/2018 44: 2:17         320         320         320         320               320     326.615           1
10/ 7/2018 44: 2:19         330         330         330         330               330     326.667           1
10/ 7/2018 44: 2:20         330         330         330         330               330     326.716           1
10/ 7/2018 44: 2:21         320         320         320         320               320     326.618           1
10/ 7/2018 44: 2:23         330         330         330         330               330     326.667           1
10/ 7/2018 44: 2:24         320         320         320         320               320     326.571           1
10/ 7/2018 44: 2:28         330         330         330         330               330      326.62           1
10/ 7/2018 44: 2:29         320         320         320         320               320     326.528           1
10/ 7/2018 44: 2:34         330         330         330         330               330     326.575           1
10/ 7/2018 44: 2:35         320         320         320         320               320     326.486           1
10/ 7/2018 44: 2:39         330         330         330         330               330     326.533           1
10/ 7/2018 44: 2:40         320         320         320         320               320     326.447           1
10/ 7/2018 44: 2:41         330         330         330         330               330     326.494           1
10/ 7/2018 44: 2:42         330         330         330         330               330     326.538           1
10/ 7/2018 44: 2:43         320         320         320         320               320     326.456           1
10/ 7/2018 44: 2:44         320         320         320         320               320     326.375           1
10/ 7/2018 44: 2:45         320         320         320         320               320     326.296           1
10/ 7/2018 44: 2:46         320         320         320         320               320      326.22           1
10/ 7/2018 44: 2:47         320         320         320         320               320     326.145           1
10/ 7/2018 44: 2:48         330         330         330         330               330      326.19           1
10/ 7/2018 44: 2:50         320         320         320         320               320     326.118           1
10/ 7/2018 44: 2:51         330         330         330         330               330     326.163           1
10/ 7/2018 44: 2:52         320         320         320         320               320     326.092           1
10/ 7/2018 44: 2:54         330         330         330         330               330     326.136           1
10/ 7/2018 45: 2: 1         320         320         320         320               320     326.067           1
10/ 7/2018 45: 2: 2         330         330         330         330               330     326.111           1
10/ 7/2018 45: 2: 6         320         320         320         320               320     326.044           1
10/ 7/2018 45: 2: 7         330         330         330         330               330     326.087           1
10/ 7/2018 45: 2:12         320         320         320         320               320     326.022           1
10/ 7/2018 45: 2:14         330         330         330         330               330     326.064           1
10/ 7/2018 45: 2:16         320         320         320         320               320         326           1
10/ 7/2018 45: 2:17         320         320         320         320               320     325.938           1
10/ 7/2018 45: 2:18         330         330         330         330               330     325.979           1
10/ 7/2018 45: 2:19         330         330         330         330               330      326.02           1
10/ 7/2018 45: 2:21         320         320         320         320               320      325.96           1
10/ 7/2018 45: 2:23         330         330         330         330               330         326           1
10/ 7/2018 45: 2:24         320         320         320         320               320     325.941           1
10/ 7/2018 45: 2:45         330         330         330         330               330      325.98           1
10/ 7/2018 45: 2:49         320         320         320         320               320     325.922           1
10/ 7/2018 46: 2: 0         330         330         330         330               330     325.962           1
10/ 7/2018 46: 2: 3         320         320         320         320               320     325.905           1
10/ 7/2018 46: 2:15         330         330         330         330               330     325.943           1
10/ 7/2018 46: 2:16         320         320         320         320               320     325.888           1
10/ 7/2018 46: 2:29         330         330         330         330               330     325.926           1
10/ 7/2018 46: 2:30         320         320         320         320               320     325.872           1
10/ 7/2018 46: 2:48         330         330         330         330               330     325.909           1
10/ 7/2018 46: 2:49         320         320         320         320               320     325.856           1
10/ 7/2018 46: 2:50         330         330         330         330               330     325.893           1
10/ 7/2018 49: 2:14         320         320         320         320               320     325.841           1
10/ 7/2018 49: 2:15         320         320         320         320               320     325.789           1
10/ 7/2018 49: 2:16         330         330         330         330               330     325.826           1
10/ 7/2018 49: 2:17         320         320         320         320               320     325.776           1
10/ 7/2018 49: 2:18         330         330         330         330               330     325.812           1
10/ 7/2018 49: 2:19         320         320         320         320               320     325.763           1
10/ 7/2018 49: 2:20         330         330         330         330               330     325.798           1
10/ 7/2018 49: 2:21         320         320         320         320               320      325.75           1
10/ 7/2018 49: 2:30         330         330         330         330               330     325.785           1
10/ 7/2018 49: 2:31         320         320         320         320               320     325.738           1
10/ 7/2018 49: 2:34         330         330         330         330               330     325.772           1
10/ 7/2018 49: 2:35         320         320         320         320               320     325.726           1
10/ 7/2018 49: 2:36         320         320         320         320               320      325.68           1
10/ 7/2018 49: 2:37         320         320         320         320               320     325.635           1
10/ 7/2018 49: 2:40         330         330         330         330               330     325.669           1
10/ 7/2018 49: 2:41         320         320         320         320               320     325.625           1
10/ 7/2018 49: 2:43         330         330         330         330               330     325.659           1
10/ 7/2018 49: 2:44         320         320         320         320               320     325.615           1
10/ 7/2018 49: 2:52         330         330         330         330               330     325.649           1
10/ 7/2018 49: 2:53         320         320         320         320               320     325.606           1
10/ 7/2018 49: 2:54         320         320         320         320               320     325.564           1
10/ 7/2018 49: 2:55         330         330         330         330               330     325.597           1
10/ 7/2018 49: 2:56         320         320         320         320               320     325.556           1
10/ 7/2018 49: 2:57         330         330         330         330               330     325.588           1
10/ 7/2018 49: 2:59         320         320         320         320               320     325.547           1
10/ 7/2018 50: 2: 3         330         330         330         330               330      325.58           1
10/ 7/2018 50: 2: 4         330         330         330         330               330     325.612           1
10/ 7/2018 50: 2: 5         320         320         320         320               320     325.571           1
10/ 7/2018 50: 2: 7         330         330         330         330               330     325.603           1
10/ 7/2018 52: 2:14         320         320         320         320               320     325.563           1
10/ 7/2018 52: 2:22         320         320         320         320               320     325.524           1
10/ 7/2018 54: 2: 4         330         330         330         330               330     325.556           1
11/ 7/2018  0: 2:27         320         320         320         320               320     325.517           1
11/ 7/2018  1: 2: 1         320         320         320         320               320     325.479           1
11/ 7/2018  7: 2:38         330         330         330         330               330      325.51           1
11/ 7/2018 10: 2:53         320         320         320         320               320     325.473           1
11/ 7/2018 45: 2:29         310         310         310         310               310     325.369           1
