         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 2         660         660         660         660              660              660
 2/ 7/2018 10: 1:28         650         650         650         650              650              655
 2/ 7/2018 10: 1:53         650         650         650         650              650          653.333
 2/ 7/2018 10: 1:57         660         660         660         660              660              655
 2/ 7/2018 10: 4:31         670         670         670         670              670              658
 2/ 7/2018 10: 5:47         680         680         680         680              680          661.667
 2/ 7/2018 10: 6: 3         670         670         670         670              670          662.857
 2/ 7/2018 10:10:55         660         660         660         660              660            662.5
 2/ 7/2018 10:13:15         670         670         670         670              670          663.333
 2/ 7/2018 10:14:45         660         660         660         660              660              663
 2/ 7/2018 10:15:29         670         670         670         670              670          663.636
 2/ 7/2018 10:16:51         680         680         680         680              680              665
 2/ 7/2018 10:18:32         690         690         690         690              690          666.923
 2/ 7/2018 10:28:14         680         680         680         680              680          667.857
 2/ 7/2018 10:29: 5         670         670         670         670              670              668
 2/ 7/2018 10:30: 5         680         680         680         680              680           668.75
 2/ 7/2018 10:31:17         670         670         670         670              670          668.824
 2/ 7/2018 10:32:27         660         660         660         660              660          668.333
 2/ 7/2018 10:34:43         670         670         670         670              670          668.421
 2/ 7/2018 10:36:49         680         680         680         680              680              669
 2/ 7/2018 10:37:42         670         670         670         670              670          669.048
 2/ 7/2018 10:40:16         680         680         680         680              680          669.545
 2/ 7/2018 10:42:29         670         670         670         670              670          669.565
 2/ 7/2018 10:44: 3         680         680         680         680              680              670
 2/ 7/2018 10:48:49         670         670         670         670              670              670
 2/ 7/2018 10:49:17         660         660         660         660              660          669.615
 2/ 7/2018 10:49:43         650         650         650         650              650          668.889
 2/ 7/2018 10:49:51         640         640         640         640              640          667.857
 2/ 7/2018 10:49:52         650         650         650         650              650          667.241
 2/ 7/2018 10:50: 9         640         640         640         640              640          666.333
 2/ 7/2018 10:50:10         650         650         650         650              650          665.806
 2/ 7/2018 10:50:11         650         650         650         650              650          665.312
 2/ 7/2018 10:50:12         650         650         650         650              650          664.848
 2/ 7/2018 10:50:15         640         640         640         640              640          664.118
 2/ 7/2018 10:50:16         650         650         650         650              650          663.714
 2/ 7/2018 10:51:42         640         640         640         640              640          663.056
 2/ 7/2018 10:52:20         660         660         660         660              660          662.973
 2/ 7/2018 10:56:32         650         650         650         650              650          662.632
 2/ 7/2018 10:57:23         660         660         660         660              660          662.564
 2/ 7/2018 10:58: 7         670         670         670         670              670           662.75
 2/ 7/2018 10:58:24         660         660         660         660              660          662.683
 2/ 7/2018 10:58:31         650         650         650         650              650          662.381
 2/ 7/2018 10:59: 5         660         660         660         660              660          662.326
 2/ 7/2018 11: 0:54         650         650         650         650              650          662.045
 2/ 7/2018 11: 2:29         660         660         660         660              660              662
 2/ 7/2018 11: 4:54         650         650         650         650              650          661.739
 2/ 7/2018 11: 5:53         660         660         660         660              660          661.702
 2/ 7/2018 11: 6:13         650         650         650         650              650          661.458
 2/ 7/2018 11:10:35         650         650         650         650              650          661.224
 2/ 7/2018 11:10:41         640         640         640         640              640            660.8
 2/ 7/2018 11:14:10         650         650         650         650              650          660.588
 2/ 7/2018 11:17:52         640         640         640         640              640          660.192
 2/ 7/2018 11:18:40         650         650         650         650              650              660
 2/ 7/2018 11:20:16         660         660         660         660              660              660
 2/ 7/2018 11:22: 2         650         650         650         650              650          659.818
 2/ 7/2018 11:33:34         660         660         660         660              660          659.821
 2/ 7/2018 11:36: 5         650         650         650         650              650          659.649
 2/ 7/2018 11:39: 1         660         660         660         660              660          659.655
 2/ 7/2018 11:39:31         650         650         650         650              650          659.492
 2/ 7/2018 11:41:24         640         640         640         640              640          659.167
 2/ 7/2018 11:44:41         630         630         630         630              630          658.689
 2/ 7/2018 11:46:47         640         640         640         640              640          658.387
 2/ 7/2018 11:46:48         630         630         630         630              630          657.937
 2/ 7/2018 11:47:14         640         640         640         640              640          657.656
 2/ 7/2018 11:47:15         630         630         630         630              630          657.231
 2/ 7/2018 11:47:34         640         640         640         640              640           656.97
 2/ 7/2018 11:47:35         630         630         630         630              630          656.567
 2/ 7/2018 11:53: 3         640         640         640         640              640          656.324
 2/ 7/2018 11:53: 4         630         630         630         630              630          655.942
 2/ 7/2018 11:53:15         640         640         640         640              640          655.714
 2/ 7/2018 11:53:20         630         630         630         630              630          655.352
 2/ 7/2018 11:53:30         640         640         640         640              640          655.139
 2/ 7/2018 11:53:31         630         630         630         630              630          654.795
 2/ 7/2018 11:56:43         620         620         620         620              620          654.324
 2/ 7/2018 11:58:41         630         630         630         630              630              654
 2/ 7/2018 12: 0:26         620         620         620         620              620          653.553
 2/ 7/2018 12: 1:33         630         630         630         630              630          653.247
 2/ 7/2018 12: 6:39         650         650         650         650              650          653.205
 2/ 7/2018 12:26:33         640         640         640         640              640          653.038
 2/ 7/2018 12:32:27         650         650         650         650              650              653
 2/ 7/2018 12:33:10         640         640         640         640              640           652.84
 2/ 7/2018 12:33:21         650         650         650         650              650          652.805
 2/ 7/2018 12:41:31         640         640         640         640              640          652.651
 2/ 7/2018 12:46:42         650         650         650         650              650          652.619
 2/ 7/2018 12:47: 2         640         640         640         640              640          652.471
 2/ 7/2018 12:53:48         630         630         630         630              630          652.209
 2/ 7/2018 12:55:55         640         640         640         640              640          652.069
 2/ 7/2018 14: 0: 1         630         630         630         630              630          651.818
 2/ 7/2018 14: 2:18         640         640         640         640              640          651.685
 2/ 7/2018 14:23: 3         630         630         630         630              630          651.444
 2/ 7/2018 14:24:51         640         640         640         640              640          651.319
 2/ 7/2018 14:27: 2         630         630         630         630              630          651.087
 2/ 7/2018 14:27:39         640         640         640         640              640          650.968
 2/ 7/2018 14:32: 3         650         650         650         650              650          650.957
 2/ 7/2018 14:34:47         640         640         640         640              640          650.842
 2/ 7/2018 14:48:16         630         630         630         630              630          650.625
 2/ 7/2018 15: 3: 0         640         640         640         640              640          650.515
 2/ 7/2018 15: 8:58         630         630         630         630              630          650.306
 2/ 7/2018 15: 9:41         640         640         640         640              640          650.202
 2/ 7/2018 15:32:24         650         650         650         650              650            650.2
 2/ 7/2018 15:34: 0         640         640         640         640              640          650.099
 2/ 7/2018 15:35:43         650         650         650         650              650          650.098
