         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 4         340         340         340         340              340              340
 2/ 7/2018 10: 0:24         400         400         400         400              400              370
 2/ 7/2018 10: 0:50         390         390         390         390              390          376.667
 2/ 7/2018 10: 0:51         400         400         400         400              400            382.5
 2/ 7/2018 10: 1: 1         390         390         390         390              390              384
 2/ 7/2018 10: 1: 5         400         400         400         400              400          386.667
 2/ 7/2018 10: 1:14         390         390         390         390              390          387.143
 2/ 7/2018 10: 1:15         400         400         400         400              400           388.75
 2/ 7/2018 10: 1:16         390         390         390         390              390          388.889
 2/ 7/2018 10: 1:17         400         400         400         400              400              390
 2/ 7/2018 10: 1:20         390         390         390         390              390              390
 2/ 7/2018 10: 1:22         400         400         400         400              400          390.833
 2/ 7/2018 10: 1:25         390         390         390         390              390          390.769
 2/ 7/2018 10: 1:26         400         400         400         400              400          391.429
 2/ 7/2018 10: 1:27         390         390         390         390              390          391.333
 2/ 7/2018 10: 1:30         400         400         400         400              400          391.875
 2/ 7/2018 10: 1:32         390         400         390         400              395          392.059
 2/ 7/2018 10: 1:34         390         390         390         390              390          391.944
 2/ 7/2018 10: 1:39         400         400         400         400              400          392.368
 2/ 7/2018 10: 1:40         390         390         390         390              390           392.25
 2/ 7/2018 10: 1:41         400         400         400         400              400          392.619
 2/ 7/2018 10: 1:44         390         390         390         390              390            392.5
 2/ 7/2018 10: 1:53         400         400         400         400              400          392.826
 2/ 7/2018 10: 2:41         390         390         390         390              390          392.708
 2/ 7/2018 10: 2:46         400         400         400         400              400              393
 2/ 7/2018 10: 3: 0         390         390         390         390              390          392.885
 2/ 7/2018 10: 3:16         400         400         400         400              400          393.148
 2/ 7/2018 10: 3:24         390         390         390         390              390          393.036
 2/ 7/2018 10: 3:27         400         400         400         400              400          393.276
 2/ 7/2018 10: 3:29         390         390         390         390              390          393.167
 2/ 7/2018 10: 5: 9         400         400         400         400              400          393.387
 2/ 7/2018 10: 5:12         390         390         390         390              390          393.281
 2/ 7/2018 10: 5:23         400         400         400         400              400          393.485
 2/ 7/2018 10: 5:24         390         390         390         390              390          393.382
 2/ 7/2018 10: 5:28         400         400         400         400              400          393.571
 2/ 7/2018 10: 5:44         390         390         390         390              390          393.472
 2/ 7/2018 10: 5:48         400         400         400         400              400          393.649
 2/ 7/2018 10: 5:52         390         390         390         390              390          393.553
 2/ 7/2018 10: 5:54         400         400         400         400              400          393.718
 2/ 7/2018 10: 5:57         390         390         390         390              390          393.625
 2/ 7/2018 10: 6: 1         400         400         400         400              400           393.78
 2/ 7/2018 10: 6:22         390         390         390         390              390           393.69
 2/ 7/2018 10: 6:25         400         400         400         400              400          393.837
 2/ 7/2018 10: 6:27         390         390         390         390              390           393.75
 2/ 7/2018 10: 6:48         400         400         400         400              400          393.889
 2/ 7/2018 10: 6:49         390         390         390         390              390          393.804
 2/ 7/2018 10: 6:50         400         400         400         400              400          393.936
 2/ 7/2018 10: 6:51         390         390         390         390              390          393.854
 2/ 7/2018 10: 6:52         400         400         400         400              400           393.98
 2/ 7/2018 10:10: 0         390         390         390         390              390            393.9
 2/ 7/2018 10:10: 1         400         400         400         400              400           394.02
 2/ 7/2018 10:11:17         410         410         410         410              410          394.327
 2/ 7/2018 10:11:18         400         400         400         400              400          394.434
 2/ 7/2018 10:11:22         410         410         410         410              410          394.722
 2/ 7/2018 10:12:35         400         400         400         400              400          394.818
 2/ 7/2018 10:12:36         410         410         410         410              410          395.089
 2/ 7/2018 10:12:53         400         400         400         400              400          395.175
 2/ 7/2018 10:14:29         410         410         410         410              410          395.431
 2/ 7/2018 10:14:30         400         400         400         400              400          395.508
 2/ 7/2018 10:14:40         410         410         410         410              410           395.75
 2/ 7/2018 10:17:22         400         400         400         400              400           395.82
 2/ 7/2018 10:17:28         410         410         410         410              410          396.048
 2/ 7/2018 10:17:30         400         400         400         400              400          396.111
 2/ 7/2018 10:17:33         410         410         410         410              410          396.328
 2/ 7/2018 10:17:35         400         400         400         400              400          396.385
 2/ 7/2018 10:17:37         410         410         410         410              410          396.591
 2/ 7/2018 10:17:41         400         400         400         400              400          396.642
 2/ 7/2018 10:18:27         410         410         410         410              410          396.838
 2/ 7/2018 10:18:29         400         400         400         400              400          396.884
 2/ 7/2018 10:18:41         410         410         410         410              410          397.071
 2/ 7/2018 10:18:42         400         400         400         400              400          397.113
 2/ 7/2018 10:19:25         410         410         410         410              410          397.292
 2/ 7/2018 10:19:41         400         400         400         400              400          397.329
 2/ 7/2018 10:19:42         410         410         410         410              410            397.5
 2/ 7/2018 10:19:47         400         400         400         400              400          397.533
 2/ 7/2018 10:19:49         410         410         410         410              410          397.697
 2/ 7/2018 10:20: 0         400         400         400         400              400          397.727
 2/ 7/2018 10:20: 1         410         410         410         410              410          397.885
 2/ 7/2018 10:25:12         420         420         420         420              420          398.165
 2/ 7/2018 10:25:24         410         410         410         410              410          398.312
 2/ 7/2018 10:25:25         420         420         420         420              420           398.58
 2/ 7/2018 10:25:26         410         410         410         410              410           398.72
 2/ 7/2018 10:25:43         420         420         420         420              420          398.976
 2/ 7/2018 10:25:45         410         420         410         420              415          399.167
 2/ 7/2018 10:25:46         410         410         410         410              410          399.294
 2/ 7/2018 10:25:54         420         420         420         420              420          399.535
 2/ 7/2018 10:25:56         410         410         410         410              410          399.655
 2/ 7/2018 10:25:58         420         420         420         420              420          399.886
 2/ 7/2018 10:29:44         410         410         410         410              410              400
 2/ 7/2018 10:29:48         420         420         420         420              420          400.222
 2/ 7/2018 10:29:50         410         410         410         410              410           400.33
 2/ 7/2018 10:29:51         420         420         420         420              420          400.543
 2/ 7/2018 10:29:55         410         410         410         410              410          400.645
 2/ 7/2018 10:30:11         420         420         420         420              420          400.851
 2/ 7/2018 10:30:12         410         410         410         410              410          400.947
 2/ 7/2018 10:30:21         420         420         420         420              420          401.146
 2/ 7/2018 10:30:22         410         410         410         410              410          401.237
 2/ 7/2018 10:33:51         400         400         400         400              400          401.224
 2/ 7/2018 10:33:52         410         410         410         410              410          401.313
 2/ 7/2018 10:40: 0         400         400         400         400              400            401.3
 2/ 7/2018 10:40: 1         410         410         410         410              410          401.386
 2/ 7/2018 10:41:21         400         400         400         400              400          401.373
 2/ 7/2018 10:42:44         410         410         410         410              410          401.456
 2/ 7/2018 10:42:47         400         400         400         400              400          401.442
 2/ 7/2018 10:43: 6         410         410         410         410              410          401.524
 2/ 7/2018 10:45: 0         400         400         400         400              400          401.509
 2/ 7/2018 10:45: 1         410         410         410         410              410          401.589
 2/ 7/2018 10:46:17         400         400         400         400              400          401.574
 2/ 7/2018 10:46:18         410         410         410         410              410          401.651
 2/ 7/2018 10:46:19         400         400         400         400              400          401.636
 2/ 7/2018 10:46:22         410         410         410         410              410          401.712
 2/ 7/2018 10:46:24         400         400         400         400              400          401.696
 2/ 7/2018 10:46:29         410         410         410         410              410           401.77
 2/ 7/2018 10:46:51         400         400         400         400              400          401.754
 2/ 7/2018 10:46:55         410         410         410         410              410          401.826
 2/ 7/2018 10:46:56         400         400         400         400              400           401.81
 2/ 7/2018 10:46:57         410         410         410         410              410           401.88
 2/ 7/2018 10:46:58         400         400         400         400              400          401.864
 2/ 7/2018 10:47: 1         410         410         410         410              410          401.933
 2/ 7/2018 10:47:17         400         400         400         400              400          401.917
 2/ 7/2018 10:47:18         410         410         410         410              410          401.983
 2/ 7/2018 10:47:19         400         400         400         400              400          401.967
 2/ 7/2018 10:47:23         410         410         410         410              410          402.033
 2/ 7/2018 10:47:25         400         400         400         400              400          402.016
 2/ 7/2018 10:47:32         410         410         410         410              410           402.08
 2/ 7/2018 10:49:15         400         400         400         400              400          402.063
 2/ 7/2018 10:49:16         410         410         410         410              410          402.126
 2/ 7/2018 10:50: 0         400         400         400         400              400          402.109
 2/ 7/2018 10:50: 1         410         410         410         410              410          402.171
 2/ 7/2018 10:57:56         400         400         400         400              400          402.154
 2/ 7/2018 10:57:59         410         410         410         410              410          402.214
 2/ 7/2018 10:58: 1         400         400         400         400              400          402.197
 2/ 7/2018 10:58: 2         410         410         410         410              410          402.256
 2/ 7/2018 10:58: 7         400         400         400         400              400          402.239
 2/ 7/2018 10:58: 9         410         410         410         410              410          402.296
 2/ 7/2018 10:59:21         400         400         400         400              400          402.279
 2/ 7/2018 10:59:26         410         410         410         410              410          402.336
 2/ 7/2018 10:59:27         400         400         400         400              400          402.319
 2/ 7/2018 10:59:50         410         410         410         410              410          402.374
 2/ 7/2018 11: 6:17         400         400         400         400              400          402.357
