         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
 9/ 7/2018 55: 2: 1        5510        6420        5510        5300              5685        5685         129
10/ 7/2018  0: 2: 0        4280        5340        4280        5320              4805        5245           6
10/ 7/2018  0: 2: 1        5330        5400        5310        5310            5337.5     5275.83           4
10/ 7/2018  0: 2: 2        5220        5400        5220        5400              5310     5284.38           2
10/ 7/2018  0: 2: 3        5340        5340        5340        5340              5340      5295.5           1
10/ 7/2018  0: 2: 6        5360        5360        5250        5250              5305     5297.08           2
10/ 7/2018  0: 2: 7        5360        5360        5360        5360              5360     5306.07           1
10/ 7/2018  0: 2: 8        5290        5290        5250        5250              5270     5301.56           5
10/ 7/2018  0: 2:10        5290        5290        5290        5290              5290     5300.28           1
10/ 7/2018  0: 2:12        5390        5390        5390        5390              5390     5309.25           1
10/ 7/2018  0: 2:19        5330        5330        5330        5330              5330     5311.14           1
10/ 7/2018  0: 2:20        5400        5400        5400        5400              5400     5318.54           1
10/ 7/2018  0: 2:36        5250        5250        5250        5250              5250     5313.27           1
10/ 7/2018  0: 2:39        5340        5340        5340        5340              5340     5315.18           1
10/ 7/2018  0: 2:41        5240        5240        5240        5240              5240     5310.17           1
10/ 7/2018  0: 2:47        5360        5360        5340        5340              5350     5312.66           2
10/ 7/2018  0: 2:49        5340        5340        5340        5340              5340     5314.26           1
10/ 7/2018  0: 2:51        5370        5370        5370        5370              5370     5317.36           1
10/ 7/2018  0: 2:54        5380        5380        5380        5380              5380     5320.66           1
10/ 7/2018  0: 2:57        5350        5350        5350        5350              5350     5322.12           1
10/ 7/2018  0: 2:58        5310        5310        5310        5310              5310     5321.55           1
10/ 7/2018  0: 2:59        5310        5310        5310        5310              5310     5321.02           1
10/ 7/2018  1: 2: 2        5340        5370        5330        5330            5342.5     5321.96           3
10/ 7/2018  1: 2: 4        5340        5340        5340        5340              5340     5322.71           1
10/ 7/2018  1: 2: 5        5360        5360        5360        5360              5360      5324.2           1
10/ 7/2018  1: 2:18        5640        5640        5640        5640              5640     5336.35           1
10/ 7/2018  1: 2:19        5340        5340        5340        5340              5340     5336.48           1
10/ 7/2018  1: 2:25        5350        5350        5350        5350              5350     5336.96           1
10/ 7/2018  1: 2:27        5340        5340        5340        5340              5340     5337.07           1
10/ 7/2018  1: 2:28        5380        5380        5380        5380              5380      5338.5           1
10/ 7/2018  1: 2:29        5380        5380        5380        5380              5380     5339.84           1
10/ 7/2018  1: 2:30        5380        5380        5380        5380              5380     5341.09           1
10/ 7/2018  1: 2:32        5340        5340        5340        5340              5340     5341.06           1
10/ 7/2018  1: 2:40        5270        5350        5270        5350              5310     5340.15           2
10/ 7/2018  1: 2:42        5370        5370        5370        5370              5370        5341           1
10/ 7/2018  1: 2:56        5350        5350        5350        5350              5350     5341.25           1
10/ 7/2018  2: 2:21        5360        5370        5360        5370              5365     5341.89           2
10/ 7/2018  2: 2:31        5360        5360        5350        5350              5355     5342.24           2
10/ 7/2018  2: 2:40        5360        5360        5360        5360              5360     5342.69           1
