         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0:34         300         300         300         300              300              300
 2/ 7/2018 10: 0:52         290         290         290         290              290              295
 2/ 7/2018 10: 1:49         290         290         290         290              290          293.333
 2/ 7/2018 10: 1:56         290         290         290         290              290            292.5
 2/ 7/2018 10: 2:17         300         300         290         290              295              293
 2/ 7/2018 10: 2:26         310         310         310         310              310          295.833
 2/ 7/2018 10: 2:27         290         300         290         300              295          295.714
 2/ 7/2018 10: 2:28         300         300         300         300              300           296.25
 2/ 7/2018 10: 2:36         310         310         310         310              310          297.778
 2/ 7/2018 10: 2:38         300         310         300         310              305            298.5
 2/ 7/2018 10: 2:39         290         290         290         290              290          297.727
 2/ 7/2018 10: 2:43         300         300         300         300              300          297.917
 2/ 7/2018 10: 2:44         290         290         290         290              290          297.308
 2/ 7/2018 10:11:46         300         300         300         300              300            297.5
 2/ 7/2018 10:11:47         290         290         290         290              290              297
 2/ 7/2018 10:16:12         300         300         300         300              300          297.188
 2/ 7/2018 10:16:21         300         300         300         300              300          297.353
 2/ 7/2018 10:16:27         310         310         310         310              310          298.056
 2/ 7/2018 10:16:28         300         300         300         300              300          298.158
 2/ 7/2018 10:18:44         310         310         300         300              305            298.5
 2/ 7/2018 10:18:45         310         310         310         310              310          299.048
 2/ 7/2018 10:18:46         300         300         300         300              300          299.091
 2/ 7/2018 10:18:58         310         310         310         310              310          299.565
 2/ 7/2018 10:19: 0         300         300         300         300              300          299.583
 2/ 7/2018 10:20: 4         300         300         300         300              300            299.6
 2/ 7/2018 10:22:49         310         310         310         310              310              300
 2/ 7/2018 10:22:50         300         300         300         300              300              300
 2/ 7/2018 10:23:27         310         310         300         300              305          300.179
 2/ 7/2018 10:32: 5         290         290         290         290              290          299.828
 2/ 7/2018 10:32:16         290         290         290         290              290            299.5
 2/ 7/2018 10:38:43         300         300         300         300              300          299.516
 2/ 7/2018 10:38:55         290         290         290         290              290          299.219
 2/ 7/2018 10:38:57         300         300         290         290              295          299.091
 2/ 7/2018 10:40:30         300         300         290         290              295          298.971
 2/ 7/2018 10:42: 1         300         300         290         290              295          298.857
 2/ 7/2018 10:42:13         300         300         290         290              295           298.75
 2/ 7/2018 10:42:15         300         300         300         300              300          298.784
 2/ 7/2018 10:42:19         290         290         290         290              290          298.553
 2/ 7/2018 10:43:19         300         300         290         290              295          298.462
 2/ 7/2018 10:45:32         300         300         300         300              300            298.5
 2/ 7/2018 10:45:34         290         290         290         290              290          298.293
 2/ 7/2018 10:45:42         290         290         290         290              290          298.095
 2/ 7/2018 10:45:43         300         300         300         300              300           298.14
 2/ 7/2018 10:45:44         300         300         300         300              300          298.182
 2/ 7/2018 10:49:15         290         290         290         290              290              298
 2/ 7/2018 10:54:22         300         300         300         300              300          298.043
 2/ 7/2018 10:54:32         300         300         300         300              300          298.085
 2/ 7/2018 10:59:10         290         290         290         290              290          297.917
 2/ 7/2018 10:59:20         290         290         290         290              290          297.755
 2/ 7/2018 11: 6:18         280         280         280         280              280            297.4
 2/ 7/2018 11: 7:58         280         280         280         280              280          297.059
 2/ 7/2018 11: 7:59         290         290         290         290              290          296.923
 2/ 7/2018 11: 8: 0         280         280         280         280              280          296.604
 2/ 7/2018 11: 8: 9         280         280         280         280              280          296.296
 2/ 7/2018 11: 8:10         280         280         280         280              280              296
 2/ 7/2018 11:12:29         270         270         270         270              270          295.536
 2/ 7/2018 11:12:31         280         280         280         280              280          295.263
 2/ 7/2018 11:12:47         270         270         270         270              270          294.828
 2/ 7/2018 11:12:48         280         280         280         280              280          294.576
 2/ 7/2018 11:13:24         270         270         270         270              270          294.167
 2/ 7/2018 11:14:17         280         280         270         270              275          293.852
 2/ 7/2018 11:14:18         280         280         280         280              280          293.629
 2/ 7/2018 11:14:20         270         270         270         270              270          293.254
 2/ 7/2018 11:14:22         280         280         280         280              280          293.047
 2/ 7/2018 11:14:24         270         270         270         270              270          292.692
 2/ 7/2018 11:15:22         280         280         280         280              280            292.5
 2/ 7/2018 11:15:23         270         270         270         270              270          292.164
 2/ 7/2018 11:15:34         270         270         270         270              270          291.838
 2/ 7/2018 11:16:44         270         270         270         270              270          291.522
 2/ 7/2018 11:16:45         280         280         280         280              280          291.357
 2/ 7/2018 11:16:49         270         270         270         270              270          291.056
 2/ 7/2018 11:16:55         270         270         270         270              270          290.764
 2/ 7/2018 11:16:56         270         270         270         270              270          290.479
 2/ 7/2018 11:18:19         280         280         280         280              280          290.338
 2/ 7/2018 11:18:21         270         270         270         270              270          290.067
 2/ 7/2018 11:21:24         270         270         270         270              270          289.803
 2/ 7/2018 11:21:34         270         270         270         270              270          289.545
 2/ 7/2018 11:21:43         280         280         280         280              280          289.423
 2/ 7/2018 11:21:45         270         270         270         270              270          289.177
 2/ 7/2018 11:22: 5         280         280         280         280              280          289.062
 2/ 7/2018 11:22: 6         270         270         270         270              270          288.827
 2/ 7/2018 11:22:25         280         280         270         270              275          288.659
 2/ 7/2018 11:22:33         280         280         280         280              280          288.554
 2/ 7/2018 11:22:34         270         270         270         270              270          288.333
 2/ 7/2018 11:23:42         280         280         280         280              280          288.235
 2/ 7/2018 11:23:45         270         270         270         270              270          288.023
 2/ 7/2018 11:23:55         270         270         270         270              270          287.816
 2/ 7/2018 11:24: 5         280         280         280         280              280          287.727
 2/ 7/2018 11:24: 6         270         270         270         270              270          287.528
 2/ 7/2018 11:24: 8         280         280         270         270              275          287.389
 2/ 7/2018 11:24:38         280         280         280         280              280          287.308
 2/ 7/2018 11:24:51         290         290         290         290              290          287.337
 2/ 7/2018 11:24:52         270         270         270         270              270          287.151
 2/ 7/2018 11:24:55         280         280         280         280              280          287.074
 2/ 7/2018 11:27: 5         270         270         270         270              270          286.895
 2/ 7/2018 11:32:16         290         290         280         280              285          286.875
 2/ 7/2018 11:52:29         290         290         290         290              290          286.907
 2/ 7/2018 11:52:30         280         280         280         280              280          286.837
 2/ 7/2018 12:15:26         270         270         270         270              270          286.667
 2/ 7/2018 12:16: 2         280         280         280         280              280            286.6
 2/ 7/2018 12:16: 3         290         290         290         290              290          286.634
 2/ 7/2018 12:16: 4         280         280         280         280              280          286.569
 2/ 7/2018 12:16:21         270         270         270         270              270          286.408
 2/ 7/2018 12:16:33         280         280         280         280              280          286.346
 2/ 7/2018 12:16:42         270         270         270         270              270           286.19
 2/ 7/2018 12:17:52         280         280         280         280              280          286.132
