         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018  9:55: 1        2170        2630        2170        2260           2307.5           2307.5
 2/ 7/2018 10: 0: 1        2320        2320        2320        2320             2320          2313.75
 2/ 7/2018 10: 0: 3        2200        2200        2200        2200             2200          2275.83
 2/ 7/2018 10: 0:11        2170        2170        2170        2170             2170          2249.38
 2/ 7/2018 10: 0:12        2190        2190        2190        2190             2190           2237.5
 2/ 7/2018 10: 0:13        2170        2170        2170        2170             2170          2226.25
 2/ 7/2018 10: 0:16        2170        2170        2170        2170             2170          2218.21
 2/ 7/2018 10: 0:19        2170        2170        2170        2170             2170          2212.19
 2/ 7/2018 10: 1:24        2200        2200        2200        2200             2200          2210.83
 2/ 7/2018 10: 2:10        2640        2640        2640        2640             2640          2253.75
 2/ 7/2018 10: 2:54        2250        2250        2250        2250             2250          2253.41
 2/ 7/2018 10: 8: 8        2200        2200        2200        2200             2200          2248.96
 2/ 7/2018 10: 8:28        1980        1980        1980        1980             1980          2228.27
 2/ 7/2018 10: 8:49        2180        2180        2180        2180             2180          2224.82
 2/ 7/2018 10:13:41        2150        2150        2150        2150             2150          2219.83
 2/ 7/2018 10:16:19        2260        2260        2260        2260             2260          2222.34
 2/ 7/2018 10:19:37        2250        2250        2250        2250             2250          2223.97
 2/ 7/2018 10:23:55        2150        2150        2150        2150             2150          2219.86
 2/ 7/2018 10:26:24        2200        2200        2200        2200             2200          2218.82
 2/ 7/2018 10:26:32        2180        2180        2180        2180             2180          2216.88
 2/ 7/2018 10:26:34        2180        2180        2180        2180             2180          2215.12
 2/ 7/2018 10:27:40        2240        2240        2240        2240             2240          2216.25
 2/ 7/2018 10:28: 0        2130        2130        2130        2130             2130           2212.5
 2/ 7/2018 10:28:26        2150        2150        2150        2150             2150           2209.9
 2/ 7/2018 10:29:31        2210        2210        2210        2210             2210           2209.9
 2/ 7/2018 10:32: 9        2210        2210        2210        2210             2210           2209.9
 2/ 7/2018 10:32:37        2270        2270        2270        2270             2270          2212.13
 2/ 7/2018 10:32:48        2340        2340        2340        2340             2340           2216.7
 2/ 7/2018 10:32:59        2400        2400        2400        2400             2400          2223.02
 2/ 7/2018 10:33:11        2520        2520        2520        2520             2520          2232.92
 2/ 7/2018 10:33:22        2550        2550        2550        2550             2550          2243.15
 2/ 7/2018 10:34:37        2190        2190        2190        2190             2190          2241.48
 2/ 7/2018 10:34:39        2170        2170        2170        2170             2170          2239.32
 2/ 7/2018 10:34:43        2190        2190        2190        2190             2190          2237.87
 2/ 7/2018 10:34:44        2180        2180        2180        2180             2180          2236.21
 2/ 7/2018 10:34:45        2190        2190        2190        2190             2190          2234.93
 2/ 7/2018 10:39:40        2190        2190        2190        2190             2190          2233.72
 2/ 7/2018 10:40:35        2170        2170        2170        2170             2170          2232.04
 2/ 7/2018 10:44:37        2220        2220        2220        2220             2220          2231.73
 2/ 7/2018 10:47:20        2160        2160        2160        2160             2160          2229.94
 2/ 7/2018 10:53: 8        2240        2240        2240        2240             2240          2230.18
 2/ 7/2018 11: 0:23        2220        2220        2220        2220             2220          2229.94
 2/ 7/2018 11: 0:28        2170        2170        2170        2170             2170          2228.55
 2/ 7/2018 11: 1:40        2300        2300        2300        2300             2300          2230.17
 2/ 7/2018 11: 8: 3        2200        2200        2200        2200             2200           2229.5
 2/ 7/2018 11:14:31        2510        2510        2510        2510             2510           2235.6
 2/ 7/2018 11:15:12        2330        2330        2330        2330             2330          2237.61
 2/ 7/2018 11:19:34        2200        2200        2200        2200             2200          2236.82
 2/ 7/2018 11:22: 9        2270        2270        2270        2270             2270           2237.5
 2/ 7/2018 11:22:50        2200        2200        2200        2200             2200          2236.75
 2/ 7/2018 11:22:55        2220        2220        2220        2220             2220          2236.42
 2/ 7/2018 11:23: 0        2200        2200        2200        2200             2200          2235.72
 2/ 7/2018 11:23:37        2190        2190        2190        2190             2190          2234.86
 2/ 7/2018 11:23:39        2190        2190        2190        2190             2190          2234.03
 2/ 7/2018 11:23:44        2180        2180        2180        2180             2180          2233.05
 2/ 7/2018 11:24: 3        2230        2230        2230        2230             2230          2232.99
 2/ 7/2018 11:24: 7        2220        2220        2220        2220             2220          2232.76
 2/ 7/2018 11:25:46        2210        2210        2210        2210             2210          2232.37
 2/ 7/2018 11:26:41        2220        2220        2220        2220             2220          2232.16
 2/ 7/2018 11:28:29        2230        2230        2230        2230             2230          2232.12
 2/ 7/2018 11:34: 1        2100        2100        2100        2100             2100          2229.96
 2/ 7/2018 11:35: 6        2210        2210        2210        2210             2210          2229.64
 2/ 7/2018 11:35:20        2220        2220        2220        2220             2220          2229.48
 2/ 7/2018 11:35:30        2230        2230        2230        2230             2230          2229.49
 2/ 7/2018 11:35:42        2180        2240        2180        2240             2210          2229.19
 2/ 7/2018 11:35:52        2250        2250        2250        2250             2250          2229.51
 2/ 7/2018 11:35:54        2230        2230        2230        2230             2230          2229.51
 2/ 7/2018 11:36: 4        2260        2260        2260        2260             2260          2229.96
 2/ 7/2018 11:36:15        2270        2270        2270        2270             2270          2230.54
 2/ 7/2018 11:36:59        2210        2210        2210        2210             2210          2230.25
 2/ 7/2018 11:37: 1        2200        2200        2200        2200             2200          2229.82
 2/ 7/2018 11:37: 2        2200        2200        2200        2200             2200          2229.41
 2/ 7/2018 11:37:15        2180        2180        2180        2180             2180          2228.73
 2/ 7/2018 11:39:10        2270        2270        2270        2270             2270          2229.29
 2/ 7/2018 11:40: 0        2180        2180        2180        2180             2180          2228.63
 2/ 7/2018 11:42: 8        2210        2210        2210        2210             2210          2228.39
 2/ 7/2018 11:43:45        2210        2210        2210        2210             2210          2228.15
 2/ 7/2018 11:44:51        2230        2230        2230        2230             2230          2228.17
 2/ 7/2018 11:56:28        2430        2430        2430        2430             2430          2230.73
 2/ 7/2018 11:56:31        2450        2450        2450        2450             2450          2233.47
 2/ 7/2018 11:56:33        2470        2470        2470        2470             2470          2236.39
 2/ 7/2018 11:56:36        2490        2490        2490        2490             2490          2239.48
 2/ 7/2018 11:56:38        2510        2510        2510        2510             2510          2242.74
 2/ 7/2018 11:56:41        2530        2530        2530        2530             2530          2246.16
 2/ 7/2018 11:56:43        2550        2550        2550        2550             2550          2249.74
 2/ 7/2018 12: 0:36        2180        2180        2180        2180             2180          2248.92
 2/ 7/2018 12:11:34        2240        2240        2240        2240             2240          2248.82
 2/ 7/2018 12:20: 3        2190        2190        2190        2190             2190          2248.15
 2/ 7/2018 12:20:27        2210        2210        2210        2210             2210          2247.72
 2/ 7/2018 12:20:40        2220        2220        2220        2220             2220          2247.42
 2/ 7/2018 12:21:16        2220        2220        2220        2220             2220          2247.12
 2/ 7/2018 12:24:16        2180        2180        2180        2180             2180          2246.39
 2/ 7/2018 12:24:59        2220        2220        2220        2220             2220           2246.1
 2/ 7/2018 12:37:32        2400        2400        2400        2400             2400          2247.74
 2/ 7/2018 12:38: 0        2220        2220        2220        2220             2220          2247.45
 2/ 7/2018 12:42:10        2210        2210        2210        2210             2210          2247.06
 2/ 7/2018 12:44: 8        2200        2200        2200        2200             2200          2246.57
 2/ 7/2018 12:47:22        2220        2220        2220        2220             2220           2246.3
 2/ 7/2018 12:50:32        2300        2300        2300        2300             2300          2246.84
 2/ 7/2018 12:56:17        2210        2210        2210        2210             2210          2246.47
 2/ 7/2018 12:59:40        2220        2220        2220        2220             2220          2246.21
 2/ 7/2018 12:59:48        2240        2240        2240        2240             2240          2246.15
 2/ 7/2018 12:59:49        2210        2210        2210        2210             2210           2245.8
 2/ 7/2018 12:59:58        2270        2270        2270        2270             2270          2246.03
 2/ 7/2018 13:55:19        2170        2640        2170        2220             2300          2246.55
 2/ 7/2018 14: 0: 0        2200        2200        2200        2200             2200          2246.11
 2/ 7/2018 14: 0:15        2210        2210        2210        2210             2210          2245.77
 2/ 7/2018 14: 1:19        2220        2220        2220        2220             2220          2245.53
 2/ 7/2018 14: 1:26        2220        2220        2220        2220             2220           2245.3
 2/ 7/2018 14: 1:32        2230        2230        2230        2230             2230          2245.16
