         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0:30         240         240         240         240              240              240
 2/ 7/2018 10: 1:15         250         250         250         250              250              245
 2/ 7/2018 10: 1:35         240         240         240         240              240          243.333
 2/ 7/2018 10: 2:49         230         230         230         230              230              240
 2/ 7/2018 10: 3: 1         250         250         250         250              250              242
 2/ 7/2018 10: 3: 2         240         240         240         240              240          241.667
 2/ 7/2018 10: 3:13         230         230         230         230              230              240
 2/ 7/2018 10: 3:56         240         240         240         240              240              240
 2/ 7/2018 10: 4: 5         230         230         230         230              230          238.889
 2/ 7/2018 10: 4: 9         240         240         240         240              240              239
 2/ 7/2018 10: 4:10         230         230         230         230              230          238.182
 2/ 7/2018 10: 5: 6         250         250         250         250              250          239.167
 2/ 7/2018 10: 5:11         240         240         240         240              240          239.231
 2/ 7/2018 10: 5:28         250         250         250         250              250              240
 2/ 7/2018 10: 5:29         240         240         240         240              240              240
 2/ 7/2018 10: 6: 6         250         250         250         250              250          240.625
 2/ 7/2018 10: 6:50         240         240         240         240              240          240.588
 2/ 7/2018 10: 6:52         250         250         250         250              250          241.111
 2/ 7/2018 10: 7: 5         240         240         240         240              240          241.053
 2/ 7/2018 10:12:40         250         250         250         250              250            241.5
 2/ 7/2018 10:12:49         240         240         240         240              240          241.429
 2/ 7/2018 10:12:53         230         230         230         230              230          240.909
 2/ 7/2018 10:13:57         240         240         240         240              240           240.87
 2/ 7/2018 10:15:45         250         250         250         250              250           241.25
 2/ 7/2018 10:16:28         230         230         230         230              230            240.8
 2/ 7/2018 10:23:53         250         250         250         250              250          241.154
 2/ 7/2018 10:24: 4         240         240         240         240              240          241.111
 2/ 7/2018 10:32:34         250         250         250         250              250          241.429
 2/ 7/2018 10:32:42         240         240         240         240              240          241.379
 2/ 7/2018 10:32:56         250         250         250         250              250          241.667
 2/ 7/2018 10:32:57         240         240         240         240              240          241.613
 2/ 7/2018 10:34:48         250         250         250         250              250          241.875
 2/ 7/2018 10:34:49         240         240         240         240              240          241.818
 2/ 7/2018 10:45:48         230         230         230         230              230          241.471
 2/ 7/2018 10:51:22         240         240         240         240              240          241.429
 2/ 7/2018 10:51:32         230         230         230         230              230          241.111
 2/ 7/2018 10:53:19         240         240         230         230              235          240.946
 2/ 7/2018 10:56:35         220         220         220         220              220          240.395
 2/ 7/2018 10:59:15         230         230         230         230              230          240.128
 2/ 7/2018 11: 4:13         240         240         240         240              240          240.125
 2/ 7/2018 11: 4:29         230         230         230         230              230          239.878
 2/ 7/2018 11: 5:27         240         240         240         240              240          239.881
 2/ 7/2018 11: 5:32         250         250         250         250              250          240.116
 2/ 7/2018 11: 5:45         240         240         240         240              240          240.114
 2/ 7/2018 11:12:58         250         250         240         240              245          240.222
 2/ 7/2018 11:15:35         250         250         250         250              250          240.435
 2/ 7/2018 11:15:56         240         240         240         240              240          240.426
 2/ 7/2018 11:18:44         250         250         250         250              250          240.625
 2/ 7/2018 11:18:49         240         240         240         240              240          240.612
 2/ 7/2018 11:24:24         250         250         250         250              250            240.8
 2/ 7/2018 11:24:35         240         240         240         240              240          240.784
 2/ 7/2018 11:27:57         250         250         250         250              250          240.962
 2/ 7/2018 11:28: 3         230         230         230         230              230          240.755
 2/ 7/2018 11:28:23         240         240         240         240              240          240.741
 2/ 7/2018 12: 9: 3         230         230         230         230              230          240.545
 2/ 7/2018 12: 9:47         250         250         250         250              250          240.714
 2/ 7/2018 12: 9:56         230         230         230         230              230          240.526
 2/ 7/2018 12:14: 8         250         250         250         250              250           240.69
 2/ 7/2018 12:14:17         240         240         240         240              240          240.678
 2/ 7/2018 12:14:22         250         250         250         250              250          240.833
 2/ 7/2018 12:14:36         240         240         240         240              240           240.82
 2/ 7/2018 12:14:38         250         250         240         240              245          240.887
 2/ 7/2018 12:14:59         230         230         230         230              230          240.714
 2/ 7/2018 12:15:10         250         250         250         250              250          240.859
 2/ 7/2018 12:15:17         230         230         230         230              230          240.692
 2/ 7/2018 12:15:49         240         240         240         240              240          240.682
 2/ 7/2018 12:37:41         250         250         250         250              250          240.821
 2/ 7/2018 12:37:42         240         240         240         240              240          240.809
 2/ 7/2018 12:50:15         230         230         230         230              230          240.652
 2/ 7/2018 14: 0:20         230         230         230         230              230            240.5
 2/ 7/2018 14: 3: 1         240         240         240         240              240          240.493
 2/ 7/2018 14: 7: 0         230         230         230         230              230          240.347
 2/ 7/2018 14:26:11         240         240         240         240              240          240.342
 2/ 7/2018 14:28: 5         230         230         230         230              230          240.203
 2/ 7/2018 14:30:39         240         240         240         240              240            240.2
 2/ 7/2018 14:42: 0         250         250         250         250              250          240.329
 2/ 7/2018 14:42: 2         240         240         240         240              240          240.325
 2/ 7/2018 14:44:51         230         230         230         230              230          240.192
 2/ 7/2018 14:44:52         250         250         250         250              250          240.316
 2/ 7/2018 14:45: 2         240         240         240         240              240          240.312
 2/ 7/2018 14:45:22         250         250         250         250              250          240.432
 2/ 7/2018 14:45:58         240         240         240         240              240          240.427
 2/ 7/2018 14:46:33         230         230         230         230              230          240.301
 2/ 7/2018 14:47:58         240         240         240         240              240          240.298
 2/ 7/2018 14:48: 1         250         250         250         250              250          240.412
 2/ 7/2018 14:48:48         240         240         240         240              240          240.407
 2/ 7/2018 14:50:59         230         230         230         230              230          240.287
 2/ 7/2018 14:56:49         200         200         200         200              200           239.83
 2/ 7/2018 14:59: 0         210         210         210         210              210          239.494
 2/ 7/2018 15: 4:18         220         220         220         220              220          239.278
 2/ 7/2018 15:27:30         240         240         240         240              240          239.286
 2/ 7/2018 15:31:24         230         230         230         230              230          239.185
 2/ 7/2018 15:50:47         240         240         240         240              240          239.194
 2/ 7/2018 15:51:27         230         230         230         230              230          239.096
 2/ 7/2018 16: 6:52         240         240         240         240              240          239.105
 2/ 7/2018 16: 6:59         220         220         220         220              220          238.906
 2/ 7/2018 16: 8:32         240         240         240         240              240          238.918
 2/ 7/2018 16: 8:50         220         220         220         220              220          238.724
 2/ 7/2018 16:12:49         230         230         230         230              230          238.636
 2/ 7/2018 16:12:50         220         220         220         220              220           238.45
