         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0:34         140         140         140         140              140              140
 2/ 7/2018 10:16:13         150         150         150         150              150              145
 2/ 7/2018 10:25:50         140         140         140         140              140          143.333
 2/ 7/2018 10:45: 4         150         150         150         150              150              145
 2/ 7/2018 10:45:29         140         140         140         140              140              144
 2/ 7/2018 10:45:32         150         150         150         150              150              145
 2/ 7/2018 10:46:43         140         140         140         140              140          144.286
 2/ 7/2018 10:47:56         150         150         150         150              150              145
 2/ 7/2018 10:49:15         140         140         140         140              140          144.444
 2/ 7/2018 10:49:37         150         150         150         150              150              145
 2/ 7/2018 10:50:20         140         140         140         140              140          144.545
 2/ 7/2018 11:12:19         130         130         130         130              130          143.333
 2/ 7/2018 14: 0:26         130         130         130         130              130          142.308
 2/ 7/2018 16: 8:13         140         140         140         140              140          142.143
 2/ 7/2018 16:36:46         130         130         130         130              130          141.333
 2/ 7/2018 16:36:47         140         140         140         140              140           141.25
 2/ 7/2018 16:52:51         130         130         130         130              130          140.588
 2/ 7/2018 16:52:56         140         140         140         140              140          140.556
 2/ 7/2018 16:52:59         130         130         130         130              130              140
 2/ 7/2018 16:53: 1         140         140         140         140              140              140
 2/ 7/2018 16:53: 8         130         130         130         130              130          139.524
 2/ 7/2018 16:53:30         140         140         140         140              140          139.545
 2/ 7/2018 16:54:23         130         130         130         130              130           139.13
