         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
 9/ 7/2018 55: 2: 1        1530        2130        1530        1880            1767.5      1767.5         568
10/ 7/2018  0: 2: 0        1760        1780        1760        1780              1770     1768.75           4
10/ 7/2018  0: 2: 1        1760        1820        1750        1770              1775     1770.83          15
10/ 7/2018  0: 2: 2        1780        2000        1690        1950              1855     1791.88           8
10/ 7/2018  0: 2: 3        1880        1880        1690        1790              1810      1795.5           9
10/ 7/2018  0: 2: 4        1760        1760        1760        1760              1760     1789.58           1
10/ 7/2018  0: 2: 5        1760        1850        1730        1800              1785     1788.93          10
10/ 7/2018  0: 2: 6        2000        2000        2000        2000              2000     1815.31           1
10/ 7/2018  0: 2: 9        1780        1780        1780        1780              1780     1811.39           1
10/ 7/2018  0: 2:11        1850        1850        1740        1740              1795     1809.75           3
10/ 7/2018  0: 2:12        1850        1850        1730        1770              1800     1808.86           3
10/ 7/2018  0: 2:13        1720        1900        1720        1900              1810     1808.96           2
10/ 7/2018  0: 2:14        1710        1710        1710        1710              1710     1801.35           1
10/ 7/2018  0: 2:15        1950        1950        1770        1770              1860     1805.54           2
10/ 7/2018  0: 2:17        1770        1770        1770        1770              1770     1803.17           1
10/ 7/2018  0: 2:18        2130        2130        2130        2130              2130     1823.59           1
10/ 7/2018  0: 2:20        2050        2050        1700        1700              1875     1826.62           2
10/ 7/2018  0: 2:21        1790        1790        1790        1790              1790     1824.58           1
10/ 7/2018  0: 2:22        1910        1910        1790        1790              1850     1825.92           2
10/ 7/2018  0: 2:24        1770        1770        1770        1770              1770     1823.12           2
10/ 7/2018  0: 2:26        1760        1760        1760        1760              1760     1820.12           1
10/ 7/2018  0: 2:29        1770        1770        1770        1770              1770     1817.84           1
10/ 7/2018  0: 2:31        1770        1860        1740        1860            1807.5     1817.39           4
10/ 7/2018  0: 2:32        1770        1770        1770        1770              1770     1815.42           1
10/ 7/2018  0: 2:36        1780        1780        1780        1780              1780        1814           1
10/ 7/2018  0: 2:37        1770        1770        1770        1770              1770     1812.31           1
