         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 3         120         120         120         120              120              120
 2/ 7/2018 10: 6:11         130         130         130         130              130              125
 2/ 7/2018 10: 7:47         120         120         120         120              120          123.333
 2/ 7/2018 10: 9:11         130         130         130         130              130              125
 2/ 7/2018 10:10: 5         120         120         120         120              120              124
 2/ 7/2018 10:10: 6         130         130         130         130              130              125
 2/ 7/2018 10:10:19         120         120         120         120              120          124.286
 2/ 7/2018 10:12: 4         130         130         130         130              130              125
 2/ 7/2018 10:27:57         120         120         120         120              120          124.444
 2/ 7/2018 10:41:47         130         130         130         130              130              125
 2/ 7/2018 10:42:11         120         120         120         120              120          124.545
 2/ 7/2018 10:42:12         130         130         130         130              130              125
 2/ 7/2018 10:42:30         120         120         120         120              120          124.615
 2/ 7/2018 10:43: 7         130         130         130         130              130              125
 2/ 7/2018 10:58:46         120         120         120         120              120          124.667
 2/ 7/2018 10:58:47         130         130         130         130              130              125
 2/ 7/2018 10:58:51         120         120         120         120              120          124.706
 2/ 7/2018 10:58:53         130         130         130         130              130              125
 2/ 7/2018 10:59: 9         120         120         120         120              120          124.737
 2/ 7/2018 10:59:10         130         130         130         130              130              125
 2/ 7/2018 11: 2: 3         120         120         120         120              120          124.762
 2/ 7/2018 11: 2:38         130         130         130         130              130              125
 2/ 7/2018 11: 2:55         120         120         120         120              120          124.783
 2/ 7/2018 12:21:38         110         110         110         110              110          124.167
 2/ 7/2018 12:23:20         120         120         120         120              120              124
 2/ 7/2018 12:23:27         110         110         110         110              110          123.462
 2/ 7/2018 12:23:29         120         120         120         120              120          123.333
 2/ 7/2018 12:25:49         110         110         110         110              110          122.857
 2/ 7/2018 12:27:13         120         120         120         120              120          122.759
 2/ 7/2018 12:27:14         110         110         110         110              110          122.333
 2/ 7/2018 12:28:36         120         120         120         120              120          122.258
 2/ 7/2018 12:28:37         110         110         110         110              110          121.875
 2/ 7/2018 12:48:48         120         120         120         120              120          121.818
 2/ 7/2018 12:52: 5         110         110         110         110              110          121.471
 2/ 7/2018 12:52:10         120         120         120         120              120          121.429
 2/ 7/2018 14: 0: 0         120         120         120         120              120          121.389
 2/ 7/2018 14:17: 9         110         110         110         110              110          121.081
 2/ 7/2018 14:17:52         120         120         120         120              120          121.053
 2/ 7/2018 14:22:37         110         110         110         110              110          120.769
 2/ 7/2018 14:22:38         110         110         110         110              110            120.5
 2/ 7/2018 14:25:27         120         120         120         120              120          120.488
 2/ 7/2018 14:26:40         110         110         110         110              110          120.238
 2/ 7/2018 14:26:42         120         120         120         120              120          120.233
 2/ 7/2018 14:26:43         110         110         110         110              110              120
 2/ 7/2018 14:49:34         120         120         120         120              120              120
 2/ 7/2018 14:49:56         110         110         110         110              110          119.783
 2/ 7/2018 14:52:14         120         120         120         120              120          119.787
 2/ 7/2018 15:23:24         110         110         110         110              110          119.583
 2/ 7/2018 15:23:29         120         120         120         120              120          119.592
 2/ 7/2018 15:23:33         110         110         110         110              110            119.4
 2/ 7/2018 15:26: 9         120         120         120         120              120          119.412
 2/ 7/2018 15:26:58         110         110         110         110              110          119.231
 2/ 7/2018 15:29:52         120         120         120         120              120          119.245
 2/ 7/2018 15:30:14         110         110         110         110              110          119.074
 2/ 7/2018 15:34:24         120         120         120         120              120          119.091
 2/ 7/2018 15:34:37         110         110         110         110              110          118.929
 2/ 7/2018 15:34:48         120         120         120         120              120          118.947
 2/ 7/2018 15:34:51         110         110         110         110              110          118.793
 2/ 7/2018 15:34:52         120         120         120         120              120          118.814
 2/ 7/2018 15:35:36         110         110         110         110              110          118.667
 2/ 7/2018 15:36:20         120         120         120         120              120          118.689
 2/ 7/2018 17:24:20         110         110         110         110              110          118.548
 2/ 7/2018 17:24:21         120         120         120         120              120          118.571
