         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
10/ 7/2018  0: 2: 3          60          60          60          60                60          60           1
10/ 7/2018 28: 2:14          60          60          60          60                60          60           1
10/ 7/2018 28: 2:41          50          50          50          50                50     56.6667           1
11/ 7/2018 44: 2:41          70          70          70          70                70          60           1
12/ 7/2018 26: 2:33          60          60          60          60                60          60           1
12/ 7/2018 48: 2:23          70          70          70          70                70     61.6667           1
12/ 7/2018 48: 2:24          60          60          60          60                60     61.4286           1
12/ 7/2018 50: 2:24          70          70          70          70                70        62.5           1
12/ 7/2018 50: 2:25          60          60          60          60                60     62.2222           1
12/ 7/2018 50: 2:28          70          70          70          70                70          63           1
12/ 7/2018 50: 2:29          60          60          60          60                60     62.7273           1
12/ 7/2018 50: 2:44          70          70          70          70                70     63.3333           1
12/ 7/2018 50: 2:45          60          60          60          60                60     63.0769           1
12/ 7/2018 50: 2:47          70          70          70          70                70     63.5714           1
12/ 7/2018 50: 2:48          60          60          60          60                60     63.3333           1
12/ 7/2018 51: 2: 7          70          70          70          70                70       63.75           1
12/ 7/2018 51: 2:15          50          50          50          50                50     62.9412           1
12/ 7/2018 51: 2:34          70          70          70          70                70     63.3333           1
12/ 7/2018 51: 2:39          60          60          60          60                60     63.1579           1
12/ 7/2018 53: 2: 0          70          70          70          70                70        63.5           1
12/ 7/2018 53: 2: 1          60          60          60          60                60     63.3333           1
12/ 7/2018 53: 2:48          70          70          70          70                70     63.6364           1
12/ 7/2018 55: 2:55          60          60          60          60                60     63.4783           1
12/ 7/2018 56: 2:34          70          70          70          70                70       63.75           1
12/ 7/2018 56: 2:36          60          60          60          60                60        63.6           1
12/ 7/2018 56: 2:37          70          70          70          70                70     63.8462           1
12/ 7/2018 56: 2:46          60          60          60          60                60     63.7037           1
12/ 7/2018 57: 2:18          70          70          70          70                70     63.9286           1
12/ 7/2018 57: 2:19          60          60          60          60                60     63.7931           1
12/ 7/2018 57: 2:22          70          70          70          70                70          64           1
12/ 7/2018 57: 2:23          60          60          60          60                60      63.871           1
12/ 7/2018 57: 2:26          70          70          70          70                70     64.0625           1
12/ 7/2018 57: 2:27          60          60          60          60                60     63.9394           1
12/ 7/2018 57: 2:32          70          70          70          70                70     64.1176           1
12/ 7/2018 57: 2:33          60          60          60          60                60          64           1
14/ 7/2018  0: 2: 1          70          70          70          70                70     64.1667           1
14/ 7/2018  3: 2:59          60          60          60          60                60     64.0541           1
14/ 7/2018  4: 2:51          60          60          60          60                60     63.9474           1
14/ 7/2018 11: 2:51          70          70          70          70                70     64.1026           1
14/ 7/2018 12: 2: 3          60          60          60          60                60          64           1
14/ 7/2018 12: 2: 4          70          70          70          70                70     64.1463           1
14/ 7/2018 12: 2: 6          60          60          60          60                60     64.0476           1
14/ 7/2018 12: 2: 7          70          70          70          70                70      64.186           1
