         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 3        1020        1020        1020        1020             1020             1020
 2/ 7/2018 10: 0: 4        1030        1030        1030        1030             1030             1025
 2/ 7/2018 10: 0:40        1020        1020        1020        1020             1020          1023.33
 2/ 7/2018 10: 2:26        1010        1010        1010        1010             1010             1020
 2/ 7/2018 10: 2:27        1020        1020        1020        1020             1020             1020
 2/ 7/2018 10: 2:39        1010        1010        1010        1010             1010          1018.33
 2/ 7/2018 10: 2:41        1020        1020        1020        1020             1020          1018.57
 2/ 7/2018 10: 3:23        1030        1030        1030        1030             1030             1020
 2/ 7/2018 10: 3:24        1020        1020        1020        1020             1020             1020
 2/ 7/2018 10: 3:29        1010        1010        1010        1010             1010             1019
 2/ 7/2018 10: 6:11        1020        1020        1020        1020             1020          1019.09
 2/ 7/2018 10: 7:47        1010        1010        1010        1010             1010          1018.33
 2/ 7/2018 10: 8:16        1020        1020        1020        1020             1020          1018.46
 2/ 7/2018 10: 8:19        1010        1010        1010        1010             1010          1017.86
 2/ 7/2018 10: 8:23        1020        1020        1020        1020             1020             1018
 2/ 7/2018 10:10:25        1010        1010        1010        1010             1010           1017.5
 2/ 7/2018 10:11:16        1020        1020        1020        1020             1020          1017.65
 2/ 7/2018 10:11:29        1010        1010        1010        1010             1010          1017.22
 2/ 7/2018 10:12: 1        1020        1020        1020        1020             1020          1017.37
 2/ 7/2018 10:15: 2        1030        1030        1030        1030             1030             1018
 2/ 7/2018 10:15: 8        1020        1020        1020        1020             1020           1018.1
 2/ 7/2018 10:15:29        1030        1030        1030        1030             1030          1018.64
 2/ 7/2018 10:16:12        1040        1040        1040        1040             1040          1019.57
 2/ 7/2018 10:16:45        1030        1030        1030        1030             1030             1020
 2/ 7/2018 10:17:40        1040        1040        1040        1040             1040           1020.8
 2/ 7/2018 10:28:14        1030        1030        1030        1030             1030          1021.15
 2/ 7/2018 10:33:56        1020        1020        1020        1020             1020          1021.11
 2/ 7/2018 10:43:10        1030        1030        1030        1030             1030          1021.43
 2/ 7/2018 10:49:14        1020        1020        1020        1020             1020          1021.38
 2/ 7/2018 10:54:28        1030        1030        1030        1030             1030          1021.67
 2/ 7/2018 10:54:47        1020        1020        1020        1020             1020          1021.61
 2/ 7/2018 11: 4:26        1010        1010        1010        1010             1010          1021.25
 2/ 7/2018 11: 6: 9        1000        1000        1000        1000             1000          1020.61
 2/ 7/2018 11: 6:10        1010        1010        1010        1010             1010          1020.29
 2/ 7/2018 11:11:43        1000        1000        1000        1000             1000          1019.71
 2/ 7/2018 11:12:23         990         990         990         990              990          1018.89
 2/ 7/2018 11:12:31        1000        1000        1000        1000             1000          1018.38
 2/ 7/2018 11:13: 6         990         990         990         990              990          1017.63
 2/ 7/2018 11:13:10        1000        1000        1000        1000             1000          1017.18
 2/ 7/2018 11:13:24         990         990         990         990              990           1016.5
 2/ 7/2018 11:13:51        1000        1000        1000        1000             1000           1016.1
 2/ 7/2018 11:13:58         990         990         990         990              990          1015.48
 2/ 7/2018 11:13:59        1000        1000        1000        1000             1000          1015.12
 2/ 7/2018 11:14: 0         990         990         990         990              990          1014.55
 2/ 7/2018 11:14: 8        1000        1000        1000        1000             1000          1014.22
 2/ 7/2018 11:14:22         990         990         990         990              990           1013.7
 2/ 7/2018 11:14:29        1000        1000        1000        1000             1000           1013.4
 2/ 7/2018 11:17: 2         990         990         990         990              990          1012.92
 2/ 7/2018 11:17: 3        1000        1000        1000        1000             1000          1012.65
 2/ 7/2018 11:17: 5         990         990         990         990              990           1012.2
 2/ 7/2018 11:17: 6         990         990         990         990              990          1011.76
 2/ 7/2018 11:17:29         980         980         980         980              980          1011.15
 2/ 7/2018 11:17:33         990         990         990         990              990          1010.75
 2/ 7/2018 11:17:35         980         980         980         980              980          1010.19
 2/ 7/2018 11:17:53         990         990         990         990              990          1009.82
 2/ 7/2018 11:21:24         980         980         980         980              980          1009.29
 2/ 7/2018 11:22: 2         970         970         970         970              970           1008.6
 2/ 7/2018 11:22: 3         980         980         980         980              980           1008.1
 2/ 7/2018 11:22: 4         970         970         970         970              970          1007.46
 2/ 7/2018 11:22:11         980         980         980         980              980             1007
 2/ 7/2018 11:22:19         970         970         970         970              970          1006.39
 2/ 7/2018 11:22:20         980         980         980         980              980          1005.97
 2/ 7/2018 11:22:23         970         970         970         970              970           1005.4
 2/ 7/2018 11:22:24         980         980         980         980              980             1005
 2/ 7/2018 11:24:39         990         990         990         990              990          1004.77
 2/ 7/2018 11:28: 5        1000        1000        1000        1000             1000           1004.7
 2/ 7/2018 11:39:12         990         990         990         990              990          1004.48
 2/ 7/2018 11:41:22         980         980         980         980              980          1004.12
 2/ 7/2018 11:47:20         990         990         990         990              990          1003.91
 2/ 7/2018 11:53:52         980         980         980         980              980          1003.57
 2/ 7/2018 11:53:53         990         990         990         990              990          1003.38
 2/ 7/2018 11:53:54         980         980         980         980              980          1003.06
 2/ 7/2018 11:55: 3         990         990         990         990              990          1002.88
 2/ 7/2018 11:55:19         980         980         980         980              980          1002.57
 2/ 7/2018 11:55:20         990         990         990         990              990           1002.4
 2/ 7/2018 11:55:22         980         980         980         980              980          1002.11
 2/ 7/2018 11:55:23         990         990         990         990              990          1001.95
 2/ 7/2018 11:55:34         980         980         980         980              980          1001.67
 2/ 7/2018 11:55:37         990         990         990         990              990          1001.52
 2/ 7/2018 11:55:38         980         980         980         980              980          1001.25
 2/ 7/2018 11:55:40         990         990         990         990              990          1001.11
 2/ 7/2018 11:55:49         980         980         980         980              980          1000.85
 2/ 7/2018 11:58:33         990         990         990         990              990          1000.72
 2/ 7/2018 11:58:52         980         980         980         980              980          1000.48
 2/ 7/2018 11:58:53         990         990         990         990              990          1000.35
 2/ 7/2018 11:59:23         980         980         980         980              980          1000.12
 2/ 7/2018 11:59:24         990         990         990         990              990             1000
 2/ 7/2018 11:59:25         980         980         980         980              980          999.773
 2/ 7/2018 11:59:26         990         990         990         990              990          999.663
 2/ 7/2018 12: 1: 7         980         980         980         980              980          999.444
 2/ 7/2018 12: 1: 8         990         990         990         990              990          999.341
 2/ 7/2018 12: 3: 1         980         980         980         980              980           999.13
 2/ 7/2018 12: 3: 2         990         990         990         990              990          999.032
 2/ 7/2018 12: 8:41        1000        1000        1000        1000             1000          999.043
 2/ 7/2018 12: 8:52         990         990         990         990              990          998.947
 2/ 7/2018 12: 9:16        1000        1000        1000        1000             1000          998.958
 2/ 7/2018 12:11: 8         990         990         990         990              990          998.866
 2/ 7/2018 12:14: 6         980         980         980         980              980          998.673
 2/ 7/2018 12:14: 7         990         990         990         990              990          998.586
 2/ 7/2018 12:14: 8         980         980         980         980              980            998.4
 2/ 7/2018 12:17:53         990         990         990         990              990          998.317
 2/ 7/2018 12:18: 9         980         980         980         980              980          998.137
 2/ 7/2018 12:18:33         990         990         990         990              990          998.058
 2/ 7/2018 12:18:34         980         980         980         980              980          997.885
 2/ 7/2018 12:21:38         970         970         970         970              970          997.619
 2/ 7/2018 12:22: 7         980         980         980         980              980          997.453
 2/ 7/2018 12:22:12         970         970         970         970              970          997.196
 2/ 7/2018 12:22:15         980         980         980         980              980          997.037
 2/ 7/2018 12:22:17         970         970         970         970              970          996.789
 2/ 7/2018 12:22:19         980         980         980         980              980          996.636
 2/ 7/2018 12:22:29         970         970         970         970              970          996.396
 2/ 7/2018 12:22:31         980         980         980         980              980           996.25
 2/ 7/2018 12:22:47         970         970         970         970              970          996.018
 2/ 7/2018 12:23:20         980         980         980         980              980          995.877
 2/ 7/2018 12:23:27         970         970         970         970              970          995.652
 2/ 7/2018 12:23:28         980         980         980         980              980          995.517
 2/ 7/2018 12:25:50         970         970         970         970              970          995.299
 2/ 7/2018 12:25:53         980         980         980         980              980          995.169
 2/ 7/2018 12:26: 2         970         970         970         970              970          994.958
 2/ 7/2018 12:26:10         960         960         960         960              960          994.667
 2/ 7/2018 12:27:13         970         970         970         970              970          994.463
 2/ 7/2018 12:30: 7         960         960         960         960              960           994.18
 2/ 7/2018 12:31: 8         970         970         970         970              970          993.984
 2/ 7/2018 12:31:30         960         960         960         960              960           993.71
 2/ 7/2018 12:31:35         970         970         970         970              970           993.52
 2/ 7/2018 12:31:51         960         960         960         960              960          993.254
 2/ 7/2018 12:31:52         970         970         970         970              970          993.071
 2/ 7/2018 12:31:56         960         960         960         960              960          992.812
 2/ 7/2018 12:31:58         970         970         970         970              970          992.636
 2/ 7/2018 12:31:59         960         960         960         960              960          992.385
 2/ 7/2018 12:32: 5         970         970         970         970              970          992.214
 2/ 7/2018 12:32: 6         960         960         960         960              960           991.97
 2/ 7/2018 12:32: 7         960         960         960         960              960          991.729
 2/ 7/2018 12:33:47         970         970         970         970              970          991.567
 2/ 7/2018 12:37:28         960         960         960         960              960          991.333
 2/ 7/2018 12:37:34         970         970         970         970              970          991.176
 2/ 7/2018 12:37:50         960         960         960         960              960          990.949
 2/ 7/2018 12:37:52         970         970         970         970              970          990.797
 2/ 7/2018 12:38:11         960         960         960         960              960          990.576
 2/ 7/2018 12:38:12         970         970         970         970              970          990.429
 2/ 7/2018 12:41:27         960         960         960         960              960          990.213
 2/ 7/2018 12:41:35         970         970         970         970              970           990.07
 2/ 7/2018 12:50:34         980         980         980         980              980              990
 2/ 7/2018 14: 0: 1         980         980         980         980              980          989.931
 2/ 7/2018 14: 7:25         990         990         990         990              990          989.931
 2/ 7/2018 14: 8:14         980         980         980         980              980          989.863
 2/ 7/2018 14:22:54         970         970         970         970              970          989.728
 2/ 7/2018 14:23:46         980         980         980         980              980          989.662
 2/ 7/2018 14:24: 7         970         970         970         970              970           989.53
 2/ 7/2018 14:28:59         980         980         980         980              980          989.467
 2/ 7/2018 14:29:56         970         970         970         970              970          989.338
 2/ 7/2018 14:38:10         960         960         960         960              960          989.145
 2/ 7/2018 14:47: 3         970         970         970         970              970           989.02
 2/ 7/2018 14:52:45         980         980         980         980              980          988.961
 2/ 7/2018 15: 3:18         970         970         970         970              970          988.839
 2/ 7/2018 15: 4: 1         980         980         980         980              980          988.782
 2/ 7/2018 15: 7:55         970         970         970         970              970          988.662
 2/ 7/2018 15:10:31         980         980         980         980              980          988.608
 2/ 7/2018 15:12:29         970         970         970         970              970          988.491
 2/ 7/2018 15:14:35         980         980         980         980              980          988.438
 2/ 7/2018 15:14:46         970         970         970         970              970          988.323
 2/ 7/2018 15:23:34         960         960         960         960              960          988.148
 2/ 7/2018 15:23:37         970         970         970         970              970          988.037
 2/ 7/2018 15:23:39         960         960         960         960              960          987.866
 2/ 7/2018 15:25: 7         970         970         970         970              970          987.758
 2/ 7/2018 15:25:11         960         960         960         960              960           987.59
 2/ 7/2018 15:25:16         970         970         970         970              970          987.485
 2/ 7/2018 15:25:30         960         960         960         960              960          987.321
 2/ 7/2018 15:26: 9         970         970         970         970              970          987.219
 2/ 7/2018 15:28:30         960         960         960         960              960          987.059
 2/ 7/2018 15:28:31         960         960         960         960              960          986.901
 2/ 7/2018 15:29:56         970         970         970         970              970          986.802
 2/ 7/2018 15:30: 9         960         960         960         960              960          986.647
 2/ 7/2018 15:46:35         970         970         970         970              970          986.552
 2/ 7/2018 15:47:21         960         960         960         960              960            986.4
 2/ 7/2018 15:49: 2         970         970         970         970              970          986.307
 2/ 7/2018 16: 5: 7         980         980         980         980              980          986.271
 2/ 7/2018 16:11:56         990         990         990         990              990          986.292
 2/ 7/2018 16:15:48        1000        1000        1000        1000             1000          986.369
 2/ 7/2018 16:15:52         990         990         990         990              990          986.389
 2/ 7/2018 16:16: 4        1000        1000        1000        1000             1000          986.464
 2/ 7/2018 16:16:16         990         990         990         990              990          986.484
 2/ 7/2018 16:30:24         980         980         980         980              980          986.448
 2/ 7/2018 16:33:28         990         990         990         990              990          986.467
 2/ 7/2018 16:33:36         980         980         980         980              980          986.432
 2/ 7/2018 16:33:37         990         990         990         990              990          986.452
 2/ 7/2018 16:33:39         980         980         980         980              980          986.417
 2/ 7/2018 16:52:46         970         970         970         970              970           986.33
 2/ 7/2018 16:54:32         960         960         960         960              960           986.19
 2/ 7/2018 16:58:53         970         970         970         970              970          986.105
 2/ 7/2018 16:59:49         960         960         960         960              960          985.969
 2/ 7/2018 17:23:49         950         950         950         950              950          985.781
 2/ 7/2018 17:23:50         960         960         960         960              960          985.648
 2/ 7/2018 17:24: 4         950         950         950         950              950          985.464
 2/ 7/2018 17:24: 5         960         960         960         960              960          985.333
 2/ 7/2018 17:24: 6         950         950         950         950              950          985.153
 2/ 7/2018 17:24: 7         960         960         960         960              960          985.025
 2/ 7/2018 17:24: 8         950         950         950         950              950          984.848
 2/ 7/2018 17:26:36         960         960         960         960              960          984.724
 2/ 7/2018 17:40: 6         950         950         950         950              950           984.55
 2/ 7/2018 17:40:12         960         960         960         960              960          984.428
 2/ 7/2018 17:40:13         950         950         950         950              950          984.257
 2/ 7/2018 17:45:46         940         940         940         940              940          984.039
 2/ 7/2018 17:46: 4         950         950         950         950              950          983.873
 2/ 7/2018 17:47:43         960         960         960         960              960          983.756
 2/ 7/2018 17:48:27         950         950         950         950              950          983.592
 2/ 7/2018 17:49:29         960         960         960         960              960          983.478
