         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
10/ 7/2018  0: 2: 3         230         230         230         230               230         230           1
10/ 7/2018  2: 2:40         240         240         240         240               240         235           1
10/ 7/2018 27: 2:54         240         240         240         240               240     236.667           1
10/ 7/2018 55: 2: 1         250         250         250         250               250         240           1
10/ 7/2018 58: 2: 6         240         240         240         240               240         240           1
10/ 7/2018 58: 2: 7         250         250         250         250               250     241.667           1
10/ 7/2018 58: 2:11         240         240         240         240               240     241.429           1
10/ 7/2018 58: 2:12         250         250         250         250               250       242.5           1
10/ 7/2018 58: 2:18         240         240         240         240               240     242.222           1
10/ 7/2018 58: 2:19         250         250         250         250               250         243           1
10/ 7/2018 58: 2:43         240         240         240         240               240     242.727           1
10/ 7/2018 58: 2:50         250         250         250         250               250     243.333           1
10/ 7/2018 59: 2:45         240         240         240         240               240     243.077           1
10/ 7/2018 59: 2:46         250         250         250         250               250     243.571           1
10/ 7/2018 59: 2:48         240         240         240         240               240     243.333           1
10/ 7/2018 59: 2:50         250         250         250         250               250      243.75           1
10/ 7/2018 59: 2:51         240         240         240         240               240     243.529           1
11/ 7/2018  0: 2: 0         250         250         250         250               250     243.889           1
11/ 7/2018  0: 2:15         240         240         240         240               240     243.684           1
14/ 7/2018  0: 2: 0         240         240         240         240               240       243.5           1
14/ 7/2018  1: 2:25         230         230         230         230               230     242.857           1
14/ 7/2018 11: 2:20         240         240         240         240               240     242.727           1
14/ 7/2018 11: 2:23         230         230         230         230               230     242.174           1
14/ 7/2018 11: 2:24         240         240         240         240               240     242.083           1
14/ 7/2018 11: 2:42         230         230         230         230               230       241.6           1
14/ 7/2018 11: 2:43         240         240         240         240               240     241.538           1
14/ 7/2018 11: 2:48         230         230         230         230               230     241.111           1
14/ 7/2018 11: 2:49         240         240         240         240               240     241.071           1
14/ 7/2018 12: 2: 3         230         230         230         230               230      240.69           1
14/ 7/2018 12: 2: 4         240         240         240         240               240     240.667           1
14/ 7/2018 12: 2: 6         230         230         230         230               230     240.323           1
14/ 7/2018 12: 2: 7         240         240         240         240               240     240.312           1
14/ 7/2018 12: 2:10         230         230         230         230               230         240           1
14/ 7/2018 12: 2:12         240         240         240         240               240         240           1
14/ 7/2018 12: 2:13         230         230         230         230               230     239.714           1
14/ 7/2018 12: 2:14         240         240         240         240               240     239.722           1
14/ 7/2018 12: 2:15         240         240         240         240               240      239.73           1
14/ 7/2018 12: 2:17         230         230         230         230               230     239.474           1
14/ 7/2018 12: 2:18         230         230         230         230               230     239.231           1
14/ 7/2018 12: 2:24         240         240         240         240               240      239.25           1
14/ 7/2018 12: 2:25         240         240         240         240               240     239.268           1
14/ 7/2018 12: 2:26         230         230         230         230               230     239.048           1
14/ 7/2018 12: 2:27         230         230         230         230               230     238.837           1
14/ 7/2018 12: 2:31         240         240         240         240               240     238.864           1
14/ 7/2018 12: 2:32         230         230         230         230               230     238.667           1
14/ 7/2018 12: 2:33         240         240         240         240               240     238.696           1
14/ 7/2018 12: 2:34         230         230         230         230               230     238.511           1
14/ 7/2018 12: 2:35         240         240         240         240               240     238.542           1
14/ 7/2018 12: 2:36         230         230         230         230               230     238.367           1
14/ 7/2018 12: 2:37         240         240         240         240               240       238.4           1
14/ 7/2018 12: 2:41         230         230         230         230               230     238.235           1
14/ 7/2018 12: 2:42         240         240         240         240               240     238.269           1
14/ 7/2018 12: 2:44         230         230         230         230               230     238.113           1
14/ 7/2018 12: 2:46         240         240         240         240               240     238.148           1
14/ 7/2018 12: 2:47         230         230         230         230               230         238           1
14/ 7/2018 12: 2:48         240         240         240         240               240     238.036           1
14/ 7/2018 12: 2:49         230         230         230         230               230     237.895           1
14/ 7/2018 12: 2:52         240         240         240         240               240     237.931           1
14/ 7/2018 12: 2:57         230         230         230         230               230     237.797           1
14/ 7/2018 12: 2:58         230         230         230         230               230     237.667           1
14/ 7/2018 13: 2: 3         240         240         240         240               240     237.705           1
14/ 7/2018 13: 2: 4         230         230         230         230               230     237.581           1
14/ 7/2018 13: 2: 8         240         240         240         240               240     237.619           1
14/ 7/2018 13: 2:14         230         230         230         230               230       237.5           1
14/ 7/2018 13: 2:16         240         240         240         240               240     237.538           1
14/ 7/2018 13: 2:17         230         230         230         230               230     237.424           1
14/ 7/2018 13: 2:29         240         240         240         240               240     237.463           1
14/ 7/2018 13: 2:30         230         230         230         230               230     237.353           1
14/ 7/2018 13: 2:31         230         230         230         230               230     237.246           1
14/ 7/2018 13: 2:34         240         240         240         240               240     237.286           1
14/ 7/2018 13: 2:43         230         230         230         230               230     237.183           1
14/ 7/2018 13: 2:44         240         240         240         240               240     237.222           1
14/ 7/2018 13: 2:45         230         230         230         230               230     237.123           1
14/ 7/2018 13: 2:48         240         240         240         240               240     237.162           1
14/ 7/2018 14: 2:53         230         230         230         230               230     237.067           1
14/ 7/2018 14: 2:54         240         240         240         240               240     237.105           1
14/ 7/2018 14: 2:55         240         240         240         240               240     237.143           1
14/ 7/2018 14: 2:56         230         230         230         230               230     237.051           1
14/ 7/2018 14: 2:57         230         230         230         230               230     236.962           1
14/ 7/2018 14: 2:58         240         240         240         240               240         237           1
14/ 7/2018 15: 2: 0         230         230         230         230               230     236.914           1
14/ 7/2018 15: 2: 1         240         240         240         240               240     236.951           1
14/ 7/2018 15: 2: 3         230         230         230         230               230     236.867           1
14/ 7/2018 15: 2:10         240         240         240         240               240     236.905           1
14/ 7/2018 15: 2:11         230         230         230         230               230     236.824           1
14/ 7/2018 15: 2:16         240         240         240         240               240      236.86           1
14/ 7/2018 15: 2:18         230         230         230         230               230     236.782           1
14/ 7/2018 15: 2:19         240         240         240         240               240     236.818           1
14/ 7/2018 15: 2:22         230         230         230         230               230     236.742           1
14/ 7/2018 15: 2:31         240         240         240         240               240     236.778           1
14/ 7/2018 15: 2:32         230         230         230         230               230     236.703           1
