         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
 9/ 7/2018 55: 2: 1       12550       14550       12550       12350             13000       13000         222
10/ 7/2018  0: 2: 0       12130       12130       12130       12130             12130       12565           1
10/ 7/2018  0: 2: 1       12040       12380       12040       12130           12147.5     12425.8           3
10/ 7/2018  0: 2: 2       13010       14000       12220       14000           13307.5     12646.2           6
10/ 7/2018  0: 2: 3       12100       12100       12080       12080             12090       12535           2
10/ 7/2018  0: 2: 4       12140       12140       12140       12140             12140     12469.2           1
10/ 7/2018  0: 2: 5       12460       12500       12100       12500             12390     12457.9           4
10/ 7/2018  0: 2: 6       12220       12220       12220       12220             12220     12428.1           1
10/ 7/2018  0: 2:14       12090       12090       12090       12090             12090     12390.6           1
10/ 7/2018  0: 2:21       12400       12400       12400       12400             12400     12391.5           1
10/ 7/2018  0: 2:26       12070       12070       12070       12070             12070     12362.3           1
10/ 7/2018  0: 2:31       12100       12100       12100       12100             12100     12340.4           1
10/ 7/2018  0: 2:33       12110       12110       12110       12110             12110     12322.7           1
10/ 7/2018  0: 2:37       12400       12400       12400       12400             12400     12328.2           1
10/ 7/2018  0: 2:39       12120       12120       12120       12120             12120     12314.3           1
10/ 7/2018  0: 2:42       12100       12110       12100       12110             12105     12301.2           2
10/ 7/2018  0: 2:53       12120       12120       12120       12120             12120     12290.6           1
10/ 7/2018  0: 2:54       12120       12120       12120       12120             12120     12281.1           1
10/ 7/2018  0: 2:56       12100       12100       12100       12100             12100     12271.6           1
10/ 7/2018  0: 2:58       12080       12080       12080       12080             12080       12262           1
10/ 7/2018  1: 2: 1       12040       12040       12040       12040             12040     12251.4           1
10/ 7/2018  1: 2: 6       12500       12500       12500       12500             12500     12262.7           1
10/ 7/2018  1: 2:22       12550       12550       12550       12550             12550     12275.2           1
10/ 7/2018  1: 2:32       12140       12140       12140       12140             12140     12269.6           1
10/ 7/2018  1: 2:34       12140       12140       12140       12140             12140     12264.4           1
10/ 7/2018  1: 2:40       12140       12140       12130       12130             12135     12259.4           2
10/ 7/2018  1: 2:41       12150       12150       12150       12150             12150     12255.4           2
10/ 7/2018  1: 2:43       12150       12150       12150       12150             12150     12251.6           1
10/ 7/2018  2: 2:12       12150       12600       12150       12600             12375     12255.9           2
10/ 7/2018  2: 2:26       12150       12150       12150       12150             12150     12252.3           1
10/ 7/2018  2: 2:35       12800       12800       12800       12800             12800       12270           1
10/ 7/2018  2: 2:38       12100       12100       12100       12100             12100     12264.7           1
10/ 7/2018  2: 2:41       12150       12150       12150       12150             12150     12261.2           1
10/ 7/2018  2: 2:45       12070       12070       12070       12070             12070     12255.6           1
10/ 7/2018  2: 2:52       12000       12000       12000       12000             12000     12248.3           1
10/ 7/2018  3: 2: 3       14000       14000       14000       14000             14000     12296.9           1
10/ 7/2018  3: 2: 8       11500       12500       11500       12500             12000     12288.9           4
10/ 7/2018  3: 2: 9       12170       12170       12130       12170             12160     12285.5           3
10/ 7/2018  3: 2:18       12150       12150       12150       12150             12150     12282.1           1
10/ 7/2018  3: 2:24       12780       12780       12780       12780             12780     12294.5           1
10/ 7/2018  3: 2:25       12210       12210       12180       12200             12200     12292.2           4
10/ 7/2018  3: 2:26       12200       12200       12200       12200             12200       12290           1
10/ 7/2018  3: 2:28       12190       12190       12190       12190             12190     12287.7           1
10/ 7/2018  3: 2:37       12180       12180       12180       12180             12180     12285.2           1
10/ 7/2018  3: 2:38       12270       12270       12270       12270             12270     12284.9           1
10/ 7/2018  3: 2:41       12190       12190       12190       12190             12190     12282.8           1
10/ 7/2018  3: 2:42       12500       12500       12500       12500             12500     12287.4           1
10/ 7/2018  3: 2:45       12340       12340       12340       12340             12340     12288.5           1
10/ 7/2018  3: 2:51       13400       13400       13400       13400             13400     12311.2           1
10/ 7/2018  3: 2:52       12500       12500       12500       12500             12500       12315           1
10/ 7/2018  3: 2:53       12700       12700       12700       12700             12700     12322.5           1
10/ 7/2018  3: 2:55       12150       12150       12150       12150             12150     12319.2           1
10/ 7/2018  3: 2:57       12450       12450       12450       12450             12450     12321.7           1
10/ 7/2018  4: 2: 0       12200       12200       12200       12200             12200     12319.4           2
10/ 7/2018  4: 2: 6       11920       11920       11920       11920             11920     12312.2           1
10/ 7/2018  4: 2: 9       12200       12200       12200       12200             12200     12310.2           1
10/ 7/2018  4: 2:12       12200       12200       12200       12200             12200     12308.2           1
10/ 7/2018  4: 2:20       12690       12690       12690       12690             12690     12314.8           1
10/ 7/2018  4: 2:26       12200       12200       12200       12200             12200     12312.9           1
10/ 7/2018  4: 2:41       12210       12210       12160       12210           12197.5       12311           4
10/ 7/2018  4: 2:49       12210       12210       12210       12210             12210     12309.3           1
10/ 7/2018  4: 2:54       12210       12210       12210       12210             12210     12307.7           1
10/ 7/2018  5: 2: 3       12500       12500       12500       12500             12500     12310.8           1
10/ 7/2018  5: 2: 4       12230       12230       12230       12230             12230     12309.5           2
10/ 7/2018  5: 2: 5       12220       12240       12220       12240             12230     12308.3           2
10/ 7/2018  5: 2: 8       13100       13100       13100       13100             13100     12320.3           1
10/ 7/2018  5: 2:10       12500       12500       12500       12500             12500     12322.9           1
10/ 7/2018  5: 2:11       12480       12480       12480       12480             12480     12325.3           1
10/ 7/2018  5: 2:14       12240       12240       12240       12240             12240       12324           1
10/ 7/2018  5: 2:30       12240       12240       12240       12240             12240     12322.8           1
10/ 7/2018  5: 2:36       12250       12250       12250       12250             12250     12321.8           2
10/ 7/2018  5: 2:37       12260       12260       12260       12260             12260     12320.9           1
10/ 7/2018  5: 2:38       12300       12300       12300       12300             12300     12320.7           1
10/ 7/2018  5: 2:39       13090       13090       13090       13090             13090       12331           1
10/ 7/2018  5: 2:43       12270       12270       12270       12270             12270     12330.2           1
10/ 7/2018  5: 2:47       12400       12400       12400       12400             12400     12331.2           1
10/ 7/2018  5: 2:48       12350       12350       12350       12350             12350     12331.4           1
10/ 7/2018  5: 2:49       12300       12300       12250       12250             12275     12330.7           3
10/ 7/2018  5: 2:50       12420       12420       12420       12420             12420     12331.8           1
10/ 7/2018  5: 2:51       12360       12360       12360       12360             12360     12332.2           1
10/ 7/2018  5: 2:52       12350       12350       12350       12350             12350     12332.4           1
10/ 7/2018  5: 2:53       12370       12370       12370       12370             12370     12332.8           1
10/ 7/2018  5: 2:54       12380       12380       12380       12380             12380     12333.4           1
10/ 7/2018  5: 2:56       12220       12390       12220       12390             12305     12333.1           2
10/ 7/2018  5: 2:58       12610       13000       12350       12400             12590     12336.1           4
10/ 7/2018  6: 2: 0       12410       12410       12410       12410             12410     12336.9           1
10/ 7/2018  6: 2: 7       12300       12300       12280       12280             12290     12336.4           2
10/ 7/2018  6: 2: 8       12480       12480       12480       12480             12480       12338           1
10/ 7/2018  6: 2:10       12340       12340       12340       12340             12340     12338.1           1
10/ 7/2018  6: 2:14       13000       14550       13000       14550             13775       12354           2
10/ 7/2018  6: 2:15       12330       12520       12330       12520             12425     12354.8           2
10/ 7/2018  6: 2:16       13220       13220       13220       13220             13220     12364.2           1
10/ 7/2018  6: 2:17       12320       12320       12320       12320             12320     12363.7           1
10/ 7/2018  6: 2:18       12600       12600       12600       12600             12600     12366.2           1
10/ 7/2018  6: 2:21       12300       13050       12300       13050             12675     12369.5           3
10/ 7/2018  6: 2:22       12300       12580       12300       12580             12440     12370.2           2
10/ 7/2018  6: 2:24       12300       12300       12300       12300             12300     12369.5           1
10/ 7/2018  6: 2:26       12300       12300       12300       12300             12300     12368.8           1
