         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 0          90          90          90          90               90               90
 2/ 7/2018 10: 0: 3         100         100         100         100              100               95
 2/ 7/2018 10: 9: 3          90          90          90          90               90          93.3333
 2/ 7/2018 10:28:14          90          90          90          90               90             92.5
 2/ 7/2018 10:50: 7          90          90          90          90               90               92
 2/ 7/2018 11: 1: 1          90          90          90          90               90          91.6667
 2/ 7/2018 11:41:33         100         100         100         100              100          92.8571
 2/ 7/2018 11:42:17          90          90          90          90               90             92.5
 2/ 7/2018 11:42:44         100         100         100         100              100          93.3333
 2/ 7/2018 12: 6: 6          90          90          90          90               90               93
 2/ 7/2018 12:31:49         100         100         100         100              100          93.6364
 2/ 7/2018 12:34: 2          90          90          90          90               90          93.3333
 2/ 7/2018 14: 0: 1          90          90          90          90               90          93.0769
 2/ 7/2018 14:52:22          90          90          90          90               90          92.8571
 2/ 7/2018 16:14:25          80          80          80          80               80               92
 2/ 7/2018 16:20: 9          90          90          90          90               90           91.875
 2/ 7/2018 16:20:56          90          90          90          90               90          91.7647
 2/ 7/2018 16:38:23          80          80          80          80               80          91.1111
 2/ 7/2018 16:41:50          90          90          90          90               90          91.0526
 2/ 7/2018 16:45:45          80          80          80          80               80             90.5
 2/ 7/2018 16:46:11          90          90          90          90               90          90.4762
 2/ 7/2018 16:47:34          90          90          90          90               90          90.4545
 2/ 7/2018 16:48:15          90          90          90          90               90          90.4348
